Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,9,0.015853,37229,8,0.099760,2681374,0,648,0,0.000000
1,11,0.018137,45503,11,0.076810,3682735,1,890,0,0.000000
2,9,0.021032,37227,9,0.091441,3016556,0,729,0,0.000000
3,8,0.024477,33092,8,0.095064,2681318,0,648,0,0.000000
4,9,0.020101,37228,9,0.094345,3012399,1,728,0,0.000000
5,8,0.023273,33092,8,0.100051,2681380,0,648,0,0.000000
6,9,0.020020,37226,9,0.085716,3012387,1,728,0,0.000000
7,9,0.025737,37228,9,0.088433,3016522,0,729,0,0.000000
8,8,0.020436,33091,9,0.095397,3016504,0,729,0,0.000000
9,9,0.024168,37229,8,0.093049,2681398,0,648,0,0.000000
10,8,0.025302,33088,9,0.092617,3016516,0,729,0,0.000000
11,9,0.027505,37226,8,0.093911,2681368,0,648,0,0.000000
12,10,0.020386,41364,10,0.081216,3351694,0,810,0,0.000000
13,9,0.022348,37228,9,0.083509,3016552,0,729,0,0.000000
14,10,0.024581,41362,10,0.079646,3351688,0,810,0,0.000000
15,9,0.020794,37230,9,0.082056,3016556,0,729,0,0.000000
16,9,0.021892,37229,9,0.092224,3012425,1,728,0,0.000000
17,9,0.029669,37229,9,0.085325,3016524,0,729,0,0.000000
18,10,0.020898,41366,10,0.075577,3351698,0,810,0,0.000000
19,8,0.025966,33090,8,0.103236,2681370,0,648,0,0.000000
20,10,0.015150,41368,11,0.077335,3686868,0,891,0,0.000000
21,10,0.019658,41366,9,0.089442,3008282,2,727,0,0.000000
22,9,0.024326,37229,9,0.079139,3012397,1,728,0,0.000000
23,9,0.028469,37231,9,0.086420,3016528,0,729,0,0.000000
24,10,0.018378,41364,10,0.080020,3347571,1,809,0,0.000000
25,9,0.025826,37231,9,0.085303,3012411,1,728,0,0.000000
26,11,0.023674,45503,11,0.071480,3682791,1,890,0,0.000000
27,8,0.022395,33094,8,0.094783,2677241,1,647,0,0.000000
28,9,0.024522,37228,9,0.090048,3016536,0,729,0,0.000000
29,9,0.023634,37229,10,0.081956,3351700,0,810,0,0.000000
30,9,0.028005,37227,8,0.089458,2681340,0,648,0,0.000000
31,10,0.017425,41366,10,0.080014,3351712,0,810,0,0.000000
32,10,0.021891,41362,10,0.080974,3351700,0,810,0,0.000000
33,9,0.024765,37226,9,0.084201,3016498,0,729,0,0.000000
34,9,0.023613,37227,10,0.083428,3351680,0,810,0,0.000000
35,10,0.026823,41365,9,0.083028,3016576,0,729,0,0.000000
36,10,0.024212,41365,10,0.075768,3351678,0,810,0,0.000000
37,9,0.025250,37230,9,0.078899,3012395,1,728,0,0.000000
38,9,0.019272,37225,10,0.087476,3351680,0,810,0,0.000000
39,10,0.020291,41365,9,0.085202,3016540,0,729,0,0.000000
40,8,0.021524,33093,9,0.096966,3016520,0,729,0,0.000000
41,9,0.022624,37226,8,0.096576,2677225,1,647,0,0.000000
42,9,0.020608,37229,9,0.086415,3016548,0,729,0,0.000000
43,10,0.019186,41360,10,0.084276,3347569,1,809,0,0.000000
44,10,0.016522,41366,10,0.084837,3351736,0,810,0,0.000000
45,9,0.017646,37228,10,0.085256,3343446,2,808,0,0.000000
46,10,0.014662,41366,9,0.091308,3012379,1,728,0,0.000000
47,10,0.016031,41364,10,0.083904,3351684,0,810,0,0.000000
48,8,0.020825,33092,8,0.096371,2681366,0,648,0,0.000000
49,9,0.012618,37226,9,0.105489,3016538,0,729,0,0.000000
50,9,0.020180,37226,10,0.083391,3347583,1,809,0,0.000000
51,9,0.022079,37227,9,0.089553,3016496,0,729,0,0.000000
52,10,0.017608,41365,9,0.087232,3012385,1,728,0,0.000000
53,9,0.021085,37227,9,0.093944,3016532,0,729,0,0.000000
54,10,0.020189,41365,10,0.080995,3351714,0,810,0,0.000000
55,9,0.015735,37224,9,0.087180,3008272,2,727,0,0.000000
56,10,0.019362,41364,10,0.083928,3351674,0,810,0,0.000000
57,9,0.018293,37227,10,0.087902,3347573,1,809,0,0.000000
58,9,0.023217,37229,8,0.092334,2681340,0,648,0,0.000000
59,10,0.016774,41364,10,0.086626,3347539,1,809,0,0.000000
60,9,0.023497,37229,9,0.085779,3016520,0,729,0,0.000000
61,8,0.020833,33090,8,0.102211,2673082,2,646,0,0.000000
62,9,0.025622,37225,9,0.083752,3016506,0,729,0,0.000000
63,9,0.027621,37227,9,0.086950,3012407,1,728,0,0.000000
64,9,0.015552,37229,9,0.098055,3016530,0,729,0,0.000000
65,10,0.012069,41362,11,0.079378,3686860,0,891,0,0.000000
66,10,0.020833,41365,9,0.084371,3012389,1,728,0,0.000000
67,11,0.018535,45501,11,0.076604,3686890,0,891,0,0.000000
68,10,0.015671,41361,10,0.082761,3343458,2,808,0,0.000000
69,11,0.016035,45502,11,0.072446,3682745,1,890,0,0.000000
70,0,0.000000,0,1,0.074339,335176,0,81,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
  34.000,0.15
  41.000,0.46
  42.000,0.61
  44.000,0.77
  47.000,1.23
  48.000,2.00
  49.000,2.15
  51.000,2.92
  52.000,3.23
  53.000,3.69
  54.000,4.15
  56.000,4.61
  58.000,5.38
  59.000,5.99
  60.000,6.61
  61.000,7.37
  62.000,7.99
  63.000,11.67
  64.000,14.59
  65.000,17.51
  66.000,19.05
  67.000,20.74
  68.000,21.51
  69.000,22.27
  70.000,23.20
  71.000,23.66
  72.000,23.81
  73.000,25.50
  74.000,26.42
  75.000,27.65
  76.000,28.57
  77.000,30.41
  78.000,33.33
  79.000,41.32
  80.000,44.85
  81.000,47.00
  82.000,48.23
  83.000,50.08
  84.000,51.46
  85.000,51.92
  86.000,52.84
  87.000,53.46
  88.000,53.76
  89.000,54.84
  90.000,55.30
  91.000,56.37
  92.000,56.68
  93.000,58.68
  94.000,65.59
  95.000,71.89
  96.000,75.27
  97.000,77.88
  98.000,79.72
  99.000,80.65
 100.000,82.80
 110.000,94.01
 120.000,95.85
 130.000,98.46
 140.000,98.92
 150.000,99.54
 160.000,99.69
 170.000,99.85
 210.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   2.100,0.15
   2.300,0.46
   2.500,0.61
   2.700,0.92
   2.800,1.08
   2.900,1.23
   3.100,2.00
   3.200,2.15
   3.300,2.61
   3.400,2.76
   3.500,3.38
   3.600,3.69
   3.700,3.84
   3.800,3.99
   3.900,4.45
   4.000,5.07
   4.100,5.38
   4.200,5.99
   4.400,6.45
   4.500,6.76
   4.700,7.22
   4.800,7.83
   4.900,8.29
   5.000,8.60
   5.300,8.76
   5.400,8.91
   5.900,9.06
   6.200,9.37
   6.300,9.68
   6.400,10.14
   6.600,10.29
   6.900,10.45
   7.100,10.60
   7.300,10.75
   7.400,11.06
   7.500,11.21
   7.700,11.37
   7.900,11.67
   8.000,11.98
   8.100,12.29
   8.200,12.44
   8.300,12.60
   8.500,12.75
   8.600,12.90
   8.700,13.21
   8.800,13.52
   8.900,13.98
   9.000,14.29
   9.100,14.75
   9.400,15.21
   9.600,15.36
   9.700,15.51
   9.800,15.98
  10.000,16.90
  11.000,18.74
  12.000,20.89
  13.000,24.12
  14.000,28.42
  15.000,37.17
  16.000,42.86
  17.000,44.39
  18.000,45.62
  19.000,47.16
  20.000,47.47
  21.000,47.77
  22.000,48.23
  23.000,49.00
  24.000,49.62
  25.000,51.61
  26.000,56.22
  27.000,59.29
  28.000,62.83
  29.000,70.05
  30.000,81.41
  31.000,94.62
  32.000,95.70
  33.000,97.39
  34.000,97.70
  35.000,98.00
  36.000,98.46
  37.000,98.62
  38.000,98.77
  39.000,98.92
  42.000,99.08
  44.000,99.23
  45.000,99.39
  46.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
