1         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets         483.84       482.47         1.37     66.13100      1954.32 
Waits          0.00          ---          ---      0.00000          --- 
Totals       483.84       482.47         1.37     66.13100      1954.32 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       8.800         0.00
GET      10.000         0.01
GET      11.000         0.01
GET      12.000         0.02
GET      13.000         0.02
GET      14.000         0.03
GET      15.000         0.04
GET      16.000         0.04
GET      17.000         0.06
GET      18.000         0.07
GET      20.000         0.07
GET      21.000         0.08
GET      22.000         0.09
GET      23.000         0.10
GET      24.000         0.11
GET      25.000         0.12
GET      26.000         0.13
GET      27.000         0.15
GET      28.000         0.16
GET      29.000         0.19
GET      30.000         0.24
GET      31.000         0.32
GET      32.000         0.40
GET      33.000         0.47
GET      34.000         0.52
GET      35.000         0.55
GET      36.000         0.57
GET      37.000         0.60
GET      38.000         0.63
GET      39.000         0.66
GET      40.000         0.68
GET      41.000         0.71
GET      42.000         0.81
GET      43.000         1.02
GET      44.000         1.45
GET      45.000         2.26
GET      46.000         5.08
GET      47.000        10.80
GET      48.000        13.73
GET      49.000        15.02
GET      50.000        15.73
GET      51.000        16.22
GET      52.000        16.61
GET      53.000        16.97
GET      54.000        17.28
GET      55.000        17.58
GET      56.000        17.99
GET      57.000        18.71
GET      58.000        19.96
GET      59.000        21.46
GET      60.000        24.22
GET      61.000        29.16
GET      62.000        42.66
GET      63.000        56.79
GET      64.000        61.98
GET      65.000        64.69
GET      66.000        66.49
GET      67.000        67.73
GET      68.000        68.43
GET      69.000        68.94
GET      70.000        69.27
GET      71.000        69.62
GET      72.000        70.03
GET      73.000        70.65
GET      74.000        71.64
GET      75.000        72.90
GET      76.000        74.90
GET      77.000        78.55
GET      78.000        85.15
GET      79.000        88.97
GET      80.000        90.45
GET      81.000        91.28
GET      82.000        91.89
GET      83.000        92.23
GET      84.000        92.48
GET      85.000        92.63
GET      86.000        92.74
GET      87.000        92.84
GET      88.000        92.98
GET      89.000        93.20
GET      90.000        93.46
GET      91.000        93.71
GET      92.000        94.16
GET      93.000        95.39
GET      94.000        96.70
GET      95.000        97.21
GET      96.000        97.48
GET      97.000        97.66
GET      98.000        97.81
GET      99.000        97.87
GET     100.000        98.02
GET     110.000        99.27
GET     120.000        99.57
GET     130.000        99.75
GET     140.000        99.91
GET     150.000        99.92
GET     160.000        99.96
GET     170.000        99.98
GET     180.000        99.98
GET     190.000        99.99
GET     220.000       100.00
GET     280.000       100.00
---
