Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,124,0.007987,501959,3,121,0,0.000000
1,0,0.000000,0,130,0.007637,535095,1,129,0,0.000000
2,0,0.000000,0,126,0.008022,522616,0,126,0,0.000000
3,0,0.000000,0,124,0.007946,510203,1,123,0,0.000000
4,0,0.000000,0,120,0.008447,493619,1,119,0,0.000000
5,0,0.000000,0,133,0.007430,539271,3,130,0,0.000000
6,0,0.000000,0,123,0.008145,506059,1,122,0,0.000000
7,0,0.000000,0,128,0.007813,526779,1,127,0,0.000000
8,0,0.000000,0,124,0.008109,506072,2,122,0,0.000000
9,0,0.000000,0,126,0.007881,522622,0,126,0,0.000000
10,0,0.000000,0,125,0.008056,514347,1,124,0,0.000000
11,0,0.000000,0,118,0.008371,485303,1,117,0,0.000000
12,0,0.000000,0,121,0.008353,497761,1,120,0,0.000000
13,0,0.000000,0,126,0.007937,514376,2,124,0,0.000000
14,0,0.000000,0,122,0.008192,501901,1,121,0,0.000000
15,0,0.000000,0,128,0.007789,522668,2,126,0,0.000000
16,0,0.000000,0,120,0.008233,485363,3,117,0,0.000000
17,0,0.000000,0,127,0.007962,522643,1,126,0,0.000000
18,0,0.000000,0,120,0.008209,497742,0,120,0,0.000000
19,0,0.000000,0,127,0.007972,526760,0,127,0,0.000000
20,0,0.000000,0,126,0.007929,506121,4,122,0,0.000000
21,0,0.000000,0,126,0.007944,522614,0,126,0,0.000000
22,0,0.000000,0,119,0.008386,493572,0,119,0,0.000000
23,0,0.000000,0,112,0.008866,464540,0,112,0,0.000000
24,0,0.000000,0,127,0.007926,522649,1,126,0,0.000000
25,0,0.000000,0,124,0.007996,506068,2,122,0,0.000000
26,0,0.000000,0,130,0.007743,530962,2,128,0,0.000000
27,0,0.000000,0,127,0.007756,526764,0,127,0,0.000000
28,0,0.000000,0,135,0.007418,539321,5,130,0,0.000000
29,0,0.000000,0,112,0.009041,464560,0,112,0,0.000000
30,0,0.000000,0,125,0.007881,510226,2,123,0,0.000000
31,0,0.000000,0,126,0.008031,522630,0,126,0,0.000000
32,0,0.000000,0,126,0.007912,518491,1,125,0,0.000000
33,0,0.000000,0,121,0.008279,493644,2,119,0,0.000000
34,0,0.000000,0,120,0.008228,493603,1,119,0,0.000000
35,0,0.000000,0,125,0.008085,514331,1,124,0,0.000000
36,0,0.000000,0,129,0.007750,526816,2,127,0,0.000000
37,0,0.000000,0,116,0.008605,477023,1,115,0,0.000000
38,0,0.000000,0,124,0.008050,514324,0,124,0,0.000000
39,0,0.000000,0,127,0.007881,510260,4,123,0,0.000000
40,0,0.000000,0,123,0.008115,510176,0,123,0,0.000000
41,0,0.000000,0,127,0.007772,526758,0,127,0,0.000000
42,0,0.000000,0,123,0.008213,510170,0,123,0,0.000000
43,0,0.000000,0,126,0.007947,518491,1,125,0,0.000000
44,0,0.000000,0,121,0.008256,501896,0,121,0,0.000000
45,0,0.000000,0,117,0.008446,477038,2,115,0,0.000000
46,0,0.000000,0,111,0.009033,456279,1,110,0,0.000000
47,0,0.000000,0,110,0.009155,456254,0,110,0,0.000000
48,0,0.000000,0,112,0.008909,460423,1,111,0,0.000000
49,0,0.000000,0,127,0.007771,522645,1,126,0,0.000000
50,0,0.000000,0,128,0.007908,522648,2,126,0,0.000000
51,0,0.000000,0,131,0.007626,530981,3,128,0,0.000000
52,0,0.000000,0,130,0.007690,530964,2,128,0,0.000000
53,0,0.000000,0,122,0.008194,497780,2,120,0,0.000000
54,0,0.000000,0,120,0.008259,493611,1,119,0,0.000000
55,0,0.000000,0,102,0.009819,423078,0,102,0,0.000000
56,0,0.000000,0,110,0.009101,452145,1,109,0,0.000000
57,0,0.000000,0,110,0.009125,456254,0,110,0,0.000000
58,0,0.000000,0,124,0.007956,514334,0,124,0,0.000000
59,0,0.000000,0,128,0.007828,526798,1,127,0,0.000000
60,0,0.000000,0,128,0.007791,518547,3,125,0,0.000000
61,0,0.000000,0,121,0.008354,497741,1,120,0,0.000000
62,0,0.000000,0,119,0.008341,489449,1,118,0,0.000000
63,0,0.000000,0,127,0.007864,526756,0,127,0,0.000000
64,0,0.000000,0,125,0.008049,514365,1,124,0,0.000000
65,0,0.000000,0,129,0.007647,535056,0,129,0,0.000000
66,0,0.000000,0,117,0.008651,481153,1,116,0,0.000000
67,0,0.000000,0,121,0.008249,497771,1,120,0,0.000000
68,0,0.000000,0,122,0.008137,501909,1,121,0,0.000000
69,0,0.000000,0,124,0.008122,501949,3,121,0,0.000000
70,0,0.000000,0,1,0.003253,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.000,0.01
   1.100,0.02
   1.300,0.06
   1.400,0.14
   1.500,0.27
   1.600,0.46
   1.700,0.93
   1.800,1.53
   1.900,2.53
   2.000,3.58
   2.100,5.06
   2.200,6.82
   2.300,8.39
   2.400,9.84
   2.500,11.27
   2.600,12.63
   2.700,13.98
   2.800,15.25
   2.900,16.68
   3.000,17.69
   3.100,18.64
   3.200,19.47
   3.300,20.46
   3.400,21.36
   3.500,22.00
   3.600,22.84
   3.700,23.51
   3.800,24.21
   3.900,24.86
   4.000,25.64
   4.100,26.09
   4.200,26.60
   4.300,27.00
   4.400,27.61
   4.500,27.95
   4.600,28.40
   4.700,28.93
   4.800,29.39
   4.900,29.92
   5.000,30.25
   5.100,30.82
   5.200,31.12
   5.300,31.44
   5.400,31.89
   5.500,32.39
   5.600,32.85
   5.700,33.33
   5.800,33.68
   5.900,34.07
   6.000,34.54
   6.100,35.06
   6.200,35.57
   6.300,35.94
   6.400,36.55
   6.500,37.08
   6.600,37.68
   6.700,38.66
   6.800,39.33
   6.900,40.23
   7.000,41.17
   7.100,42.10
   7.200,43.11
   7.300,44.00
   7.400,44.93
   7.500,46.03
   7.600,47.16
   7.700,48.15
   7.800,49.19
   7.900,50.27
   8.000,51.40
   8.100,52.39
   8.200,53.64
   8.300,54.74
   8.400,55.91
   8.500,56.71
   8.600,57.66
   8.700,58.59
   8.800,59.47
   8.900,60.42
   9.000,61.31
   9.100,62.14
   9.200,63.00
   9.300,63.79
   9.400,64.67
   9.500,65.59
   9.600,66.30
   9.700,67.16
   9.800,68.13
   9.900,69.13
  10.000,73.27
  11.000,78.78
  12.000,83.58
  13.000,88.02
  14.000,90.75
  15.000,92.31
  16.000,94.11
  17.000,96.10
  18.000,97.86
  19.000,98.92
  20.000,99.42
  21.000,99.67
  22.000,99.79
  23.000,99.83
  24.000,99.84
  25.000,99.85
  26.000,99.87
  27.000,99.88
  28.000,99.92
  29.000,99.94
  31.000,99.95
  32.000,99.97
  34.000,99.98
  38.000,99.99
  51.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
