Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,121,0.008195,489515,3,118,0,0.000000
1,0,0.000000,0,111,0.009039,456287,1,110,0,0.000000
2,0,0.000000,0,120,0.008331,497734,0,120,0,0.000000
3,0,0.000000,0,124,0.008029,510199,1,123,0,0.000000
4,0,0.000000,0,122,0.008206,506038,0,122,0,0.000000
5,0,0.000000,0,121,0.008254,489503,3,118,0,0.000000
6,0,0.000000,0,121,0.008238,493636,2,119,0,0.000000
7,0,0.000000,0,118,0.008521,485301,1,117,0,0.000000
8,0,0.000000,0,120,0.008307,493601,1,119,0,0.000000
9,0,0.000000,0,119,0.008374,489465,1,118,0,0.000000
10,0,0.000000,0,114,0.008761,472846,0,114,0,0.000000
11,0,0.000000,0,122,0.008222,501903,1,121,0,0.000000
12,0,0.000000,0,113,0.008852,464573,1,112,0,0.000000
13,0,0.000000,0,112,0.008915,452179,3,109,0,0.000000
14,0,0.000000,0,124,0.008051,510195,1,123,0,0.000000
15,0,0.000000,0,124,0.008043,514332,0,124,0,0.000000
16,0,0.000000,0,121,0.008298,485382,4,117,0,0.000000
17,0,0.000000,0,113,0.008829,464581,1,112,0,0.000000
18,0,0.000000,0,120,0.008327,493607,1,119,0,0.000000
19,0,0.000000,0,115,0.008691,477000,0,115,0,0.000000
20,0,0.000000,0,113,0.008844,468690,0,113,0,0.000000
21,0,0.000000,0,125,0.008037,501973,4,121,0,0.000000
22,0,0.000000,0,115,0.008651,476992,0,115,0,0.000000
23,0,0.000000,0,114,0.008797,472842,0,114,0,0.000000
24,0,0.000000,0,111,0.008989,460378,0,111,0,0.000000
25,0,0.000000,0,120,0.008316,493617,1,119,0,0.000000
26,0,0.000000,0,119,0.008428,485328,2,117,0,0.000000
27,0,0.000000,0,126,0.007927,514370,2,124,0,0.000000
28,0,0.000000,0,121,0.008261,501878,0,121,0,0.000000
29,0,0.000000,0,126,0.007879,506122,4,122,0,0.000000
30,0,0.000000,0,121,0.008288,497759,1,120,0,0.000000
31,0,0.000000,0,117,0.008531,485290,0,117,0,0.000000
32,0,0.000000,0,115,0.008684,468758,2,113,0,0.000000
33,0,0.000000,0,118,0.008478,489434,0,118,0,0.000000
34,0,0.000000,0,117,0.008552,472921,3,114,0,0.000000
35,0,0.000000,0,119,0.008441,489477,1,118,0,0.000000
36,0,0.000000,0,124,0.008014,514310,0,124,0,0.000000
37,0,0.000000,0,114,0.008744,464582,2,112,0,0.000000
38,0,0.000000,0,116,0.008654,472898,2,114,0,0.000000
39,0,0.000000,0,111,0.009003,460402,0,111,0,0.000000
40,0,0.000000,0,115,0.008701,476996,0,115,0,0.000000
41,0,0.000000,0,121,0.008259,485376,4,117,0,0.000000
42,0,0.000000,0,125,0.007904,518468,0,125,0,0.000000
43,0,0.000000,0,114,0.008854,472838,0,114,0,0.000000
44,0,0.000000,0,109,0.009170,452106,0,109,0,0.000000
45,0,0.000000,0,119,0.008407,489457,1,118,0,0.000000
46,0,0.000000,0,118,0.008463,489444,0,118,0,0.000000
47,0,0.000000,0,115,0.008680,476990,0,115,0,0.000000
48,0,0.000000,0,122,0.008190,493663,3,119,0,0.000000
49,0,0.000000,0,125,0.007997,518468,0,125,0,0.000000
50,0,0.000000,0,119,0.008406,489459,1,118,0,0.000000
51,0,0.000000,0,123,0.008133,506055,1,122,0,0.000000
52,0,0.000000,0,120,0.008307,489470,2,118,0,0.000000
53,0,0.000000,0,129,0.007786,522679,3,126,0,0.000000
54,0,0.000000,0,117,0.008546,481167,1,116,0,0.000000
55,0,0.000000,0,116,0.008582,472892,2,114,0,0.000000
56,0,0.000000,0,116,0.008659,472900,2,114,0,0.000000
57,0,0.000000,0,123,0.008076,510178,0,123,0,0.000000
58,0,0.000000,0,119,0.008428,489475,1,118,0,0.000000
59,0,0.000000,0,115,0.008696,476994,0,115,0,0.000000
60,0,0.000000,0,117,0.008521,485300,0,117,0,0.000000
61,0,0.000000,0,121,0.008243,497764,1,120,0,0.000000
62,0,0.000000,0,113,0.008830,456327,3,110,0,0.000000
63,0,0.000000,0,124,0.008093,514312,0,124,0,0.000000
64,0,0.000000,0,112,0.008929,460413,1,111,0,0.000000
65,0,0.000000,0,115,0.008650,472863,1,114,0,0.000000
66,0,0.000000,0,123,0.008142,506061,1,122,0,0.000000
67,0,0.000000,0,111,0.009021,460406,0,111,0,0.000000
68,0,0.000000,0,119,0.008388,489449,1,118,0,0.000000
69,0,0.000000,0,121,0.008288,501880,0,121,0,0.000000
70,0,0.000000,0,1,0.010153,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.860,0.01
   1.100,0.02
   1.200,0.04
   1.400,0.06
   1.500,0.14
   1.600,0.43
   1.700,1.00
   1.800,1.93
   1.900,3.46
   2.000,5.22
   2.100,7.19
   2.200,9.32
   2.300,11.03
   2.400,12.88
   2.500,14.53
   2.600,15.67
   2.700,16.88
   2.800,17.81
   2.900,18.87
   3.000,19.63
   3.100,20.26
   3.200,20.77
   3.300,21.35
   3.400,21.88
   3.500,22.46
   3.600,22.92
   3.700,23.50
   3.800,23.87
   3.900,24.32
   4.000,24.79
   4.100,25.17
   4.200,25.57
   4.300,26.04
   4.400,26.60
   4.500,27.01
   4.600,27.38
   4.700,27.85
   4.800,28.21
   4.900,28.65
   5.000,29.15
   5.100,29.55
   5.200,30.05
   5.300,30.61
   5.400,31.05
   5.500,31.53
   5.600,31.90
   5.700,32.31
   5.800,32.72
   5.900,33.17
   6.000,33.70
   6.100,34.11
   6.200,34.58
   6.300,35.03
   6.400,35.58
   6.500,36.06
   6.600,36.56
   6.700,37.23
   6.800,37.83
   6.900,38.37
   7.000,39.05
   7.100,39.64
   7.200,40.16
   7.300,40.80
   7.400,41.49
   7.500,42.18
   7.600,42.90
   7.700,43.45
   7.800,44.22
   7.900,44.96
   8.000,45.73
   8.100,46.78
   8.200,47.77
   8.300,48.81
   8.400,49.77
   8.500,50.93
   8.600,51.78
   8.700,52.77
   8.800,53.75
   8.900,54.82
   9.000,55.84
   9.100,56.86
   9.200,57.97
   9.300,58.95
   9.400,59.83
   9.500,60.54
   9.600,61.49
   9.700,62.35
   9.800,63.29
   9.900,64.08
  10.000,68.36
  11.000,73.78
  12.000,78.90
  13.000,85.24
  14.000,88.40
  15.000,90.87
  16.000,95.58
  17.000,97.32
  18.000,98.79
  19.000,99.36
  20.000,99.59
  21.000,99.65
  22.000,99.72
  23.000,99.78
  24.000,99.82
  25.000,99.86
  26.000,99.89
  27.000,99.93
  28.000,99.95
  29.000,99.96
  30.000,99.98
  40.000,99.99
  56.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
