1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         197.52          ---          ---      5.41200       797.88 
Gets         197.49       197.44         0.06      4.70000       799.73 
Waits          0.00          ---          ---      0.00000          --- 
Totals       395.02       197.44         0.06      5.05600      1597.61 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.01
SET       1.600         0.04
SET       1.700         0.09
SET       1.800         0.33
SET       1.900         0.79
SET       2.000         1.79
SET       2.100         3.23
SET       2.200         4.89
SET       2.300         7.29
SET       2.400         9.83
SET       2.500        12.64
SET       2.600        15.40
SET       2.700        18.51
SET       2.800        21.40
SET       2.900        24.11
SET       3.000        26.70
SET       3.100        28.99
SET       3.200        31.32
SET       3.300        33.51
SET       3.400        35.37
SET       3.500        37.09
SET       3.600        38.55
SET       3.700        39.87
SET       3.800        41.17
SET       3.900        42.37
SET       4.000        43.39
SET       4.100        44.42
SET       4.200        45.33
SET       4.300        46.18
SET       4.400        46.88
SET       4.500        47.62
SET       4.600        48.28
SET       4.700        48.93
SET       4.800        49.58
SET       4.900        50.11
SET       5.000        50.67
SET       5.100        51.26
SET       5.200        51.82
SET       5.300        52.46
SET       5.400        52.94
SET       5.500        53.40
SET       5.600        53.97
SET       5.700        54.73
SET       5.800        55.38
SET       5.900        56.14
SET       6.000        56.78
SET       6.100        57.68
SET       6.200        58.62
SET       6.300        59.52
SET       6.400        60.58
SET       6.500        61.47
SET       6.600        62.59
SET       6.700        63.88
SET       6.800        65.31
SET       6.900        66.71
SET       7.000        68.24
SET       7.100        70.02
SET       7.200        71.92
SET       7.300        73.70
SET       7.400        75.45
SET       7.500        77.15
SET       7.600        78.92
SET       7.700        80.39
SET       7.800        81.80
SET       7.900        83.30
SET       8.000        84.67
SET       8.100        85.88
SET       8.200        86.94
SET       8.300        87.96
SET       8.400        88.99
SET       8.500        89.82
SET       8.600        90.49
SET       8.700        91.23
SET       8.800        91.76
SET       8.900        92.30
SET       9.000        92.95
SET       9.100        93.36
SET       9.200        93.72
SET       9.300        94.08
SET       9.400        94.40
SET       9.500        94.68
SET       9.600        94.99
SET       9.700        95.21
SET       9.800        95.44
SET       9.900        95.64
SET      10.000        96.62
SET      11.000        97.83
SET      12.000        98.49
SET      13.000        98.94
SET      14.000        99.33
SET      15.000        99.59
SET      16.000        99.75
SET      17.000        99.86
SET      18.000        99.92
SET      19.000        99.95
SET      20.000        99.97
SET      22.000        99.99
SET      39.000        99.99
SET      40.000       100.00
---
GET       1.300         0.02
GET       1.400         0.14
GET       1.500         0.58
GET       1.600         1.53
GET       1.700         3.59
GET       1.800         6.13
GET       1.900         9.60
GET       2.000        13.41
GET       2.100        17.80
GET       2.200        21.53
GET       2.300        24.72
GET       2.400        27.59
GET       2.500        30.21
GET       2.600        32.67
GET       2.700        34.63
GET       2.800        36.32
GET       2.900        37.43
GET       3.000        38.69
GET       3.100        39.69
GET       3.200        40.65
GET       3.300        41.53
GET       3.400        42.38
GET       3.500        43.07
GET       3.600        43.59
GET       3.700        44.12
GET       3.800        44.79
GET       3.900        45.46
GET       4.000        46.08
GET       4.100        46.72
GET       4.200        47.29
GET       4.300        47.95
GET       4.400        48.58
GET       4.500        49.28
GET       4.600        49.84
GET       4.700        50.52
GET       4.800        51.46
GET       4.900        52.44
GET       5.000        53.14
GET       5.100        53.84
GET       5.200        54.92
GET       5.300        56.02
GET       5.400        57.12
GET       5.500        58.20
GET       5.600        59.41
GET       5.700        60.80
GET       5.800        62.21
GET       5.900        63.52
GET       6.000        64.96
GET       6.100        66.62
GET       6.200        68.19
GET       6.300        69.98
GET       6.400        71.93
GET       6.500        73.73
GET       6.600        75.66
GET       6.700        77.44
GET       6.800        79.41
GET       6.900        81.37
GET       7.000        83.16
GET       7.100        84.75
GET       7.200        86.29
GET       7.300        87.67
GET       7.400        89.11
GET       7.500        90.24
GET       7.600        91.21
GET       7.700        92.09
GET       7.800        92.85
GET       7.900        93.53
GET       8.000        94.10
GET       8.100        94.59
GET       8.200        95.01
GET       8.300        95.39
GET       8.400        95.72
GET       8.500        95.99
GET       8.600        96.26
GET       8.700        96.46
GET       8.800        96.65
GET       8.900        96.86
GET       9.000        97.04
GET       9.100        97.19
GET       9.200        97.37
GET       9.300        97.53
GET       9.400        97.66
GET       9.500        97.71
GET       9.600        97.92
GET       9.700        98.05
GET       9.800        98.11
GET       9.900        98.21
GET      10.000        98.54
GET      11.000        99.04
GET      12.000        99.36
GET      13.000        99.54
GET      14.000        99.70
GET      15.000        99.86
GET      16.000        99.93
GET      17.000        99.95
GET      18.000        99.98
GET      19.000        99.99
GET      43.000        99.99
GET      57.000       100.00
---
