1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         178.94          ---          ---      5.86200       722.80 
Gets         178.91       178.85         0.06      5.30300       724.44 
Waits          0.00          ---          ---      0.00000          --- 
Totals       357.84       178.85         0.06      5.58300      1447.24 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.03
SET       1.700         0.10
SET       1.800         0.32
SET       1.900         0.75
SET       2.000         1.46
SET       2.100         2.83
SET       2.200         4.57
SET       2.300         6.61
SET       2.400         8.90
SET       2.500        11.38
SET       2.600        13.92
SET       2.700        16.31
SET       2.800        18.67
SET       2.900        21.13
SET       3.000        23.36
SET       3.100        25.59
SET       3.200        27.84
SET       3.300        29.92
SET       3.400        31.74
SET       3.500        33.45
SET       3.600        34.98
SET       3.700        36.40
SET       3.800        37.71
SET       3.900        38.94
SET       4.000        40.00
SET       4.100        41.03
SET       4.200        41.94
SET       4.300        42.74
SET       4.400        43.45
SET       4.500        44.15
SET       4.600        44.91
SET       4.700        45.54
SET       4.800        46.17
SET       4.900        46.68
SET       5.000        47.05
SET       5.100        47.57
SET       5.200        48.07
SET       5.300        48.52
SET       5.400        49.04
SET       5.500        49.60
SET       5.600        50.03
SET       5.700        50.49
SET       5.800        50.97
SET       5.900        51.43
SET       6.000        51.84
SET       6.100        52.32
SET       6.200        52.72
SET       6.300        53.24
SET       6.400        53.79
SET       6.500        54.44
SET       6.600        55.22
SET       6.700        55.92
SET       6.800        56.71
SET       6.900        57.65
SET       7.000        58.58
SET       7.100        59.40
SET       7.200        60.51
SET       7.300        61.99
SET       7.400        63.59
SET       7.500        65.24
SET       7.600        66.97
SET       7.700        68.85
SET       7.800        70.72
SET       7.900        72.85
SET       8.000        74.84
SET       8.100        76.75
SET       8.200        78.48
SET       8.300        80.19
SET       8.400        81.76
SET       8.500        83.17
SET       8.600        84.54
SET       8.700        85.81
SET       8.800        86.82
SET       8.900        87.88
SET       9.000        88.95
SET       9.100        89.66
SET       9.200        90.37
SET       9.300        91.03
SET       9.400        91.81
SET       9.500        92.31
SET       9.600        92.83
SET       9.700        93.25
SET       9.800        93.67
SET       9.900        94.04
SET      10.000        95.67
SET      11.000        97.05
SET      12.000        97.82
SET      13.000        98.36
SET      14.000        98.87
SET      15.000        99.24
SET      16.000        99.46
SET      17.000        99.64
SET      18.000        99.78
SET      19.000        99.80
SET      20.000        99.86
SET      21.000        99.89
SET      22.000        99.92
SET      23.000        99.94
SET      24.000        99.96
SET      25.000        99.97
SET      26.000        99.98
SET      27.000        99.98
SET      29.000       100.00
---
GET       1.300         0.05
GET       1.400         0.16
GET       1.500         0.42
GET       1.600         1.01
GET       1.700         2.34
GET       1.800         4.28
GET       1.900         7.02
GET       2.000        10.09
GET       2.100        13.17
GET       2.200        16.77
GET       2.300        20.04
GET       2.400        22.78
GET       2.500        25.18
GET       2.600        27.24
GET       2.700        29.05
GET       2.800        30.64
GET       2.900        31.97
GET       3.000        33.22
GET       3.100        34.17
GET       3.200        34.96
GET       3.300        35.73
GET       3.400        36.41
GET       3.500        37.06
GET       3.600        37.65
GET       3.700        38.29
GET       3.800        38.69
GET       3.900        39.24
GET       4.000        39.76
GET       4.100        40.29
GET       4.200        40.87
GET       4.300        41.38
GET       4.400        42.06
GET       4.500        42.57
GET       4.600        43.08
GET       4.700        43.72
GET       4.800        44.31
GET       4.900        44.77
GET       5.000        45.38
GET       5.100        46.03
GET       5.200        46.69
GET       5.300        47.45
GET       5.400        48.18
GET       5.500        49.07
GET       5.600        49.90
GET       5.700        50.90
GET       5.800        51.89
GET       5.900        52.91
GET       6.000        53.97
GET       6.100        55.17
GET       6.200        56.48
GET       6.300        57.88
GET       6.400        59.09
GET       6.500        60.60
GET       6.600        62.08
GET       6.700        63.70
GET       6.800        65.24
GET       6.900        67.10
GET       7.000        68.78
GET       7.100        70.57
GET       7.200        72.52
GET       7.300        74.76
GET       7.400        76.69
GET       7.500        78.73
GET       7.600        80.44
GET       7.700        82.18
GET       7.800        84.00
GET       7.900        85.64
GET       8.000        87.10
GET       8.100        88.45
GET       8.200        89.56
GET       8.300        90.70
GET       8.400        91.63
GET       8.500        92.33
GET       8.600        92.97
GET       8.700        93.57
GET       8.800        94.04
GET       8.900        94.56
GET       9.000        95.06
GET       9.100        95.37
GET       9.200        95.65
GET       9.300        95.95
GET       9.400        96.18
GET       9.500        96.40
GET       9.600        96.68
GET       9.700        96.86
GET       9.800        97.05
GET       9.900        97.20
GET      10.000        97.87
GET      11.000        98.64
GET      12.000        98.92
GET      13.000        99.09
GET      14.000        99.37
GET      15.000        99.65
GET      16.000        99.84
GET      17.000        99.86
GET      18.000        99.90
GET      19.000        99.93
GET      20.000        99.94
GET      21.000        99.96
GET      23.000        99.97
GET      24.000        99.98
GET      26.000        99.98
GET      47.000        99.99
GET      53.000       100.00
---
