Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,84,0.006108,347459,83,0.005841,344272,0,83,0,0.000000
1,94,0.005158,388826,95,0.005384,394038,0,95,0,0.000000
2,101,0.005396,417781,100,0.004524,414782,0,100,0,0.000000
3,99,0.005244,409504,100,0.004771,414768,0,100,0,0.000000
4,95,0.005993,392959,95,0.004522,394044,0,95,0,0.000000
5,94,0.005964,388819,94,0.004658,389880,0,94,0,0.000000
6,100,0.005058,413638,100,0.004967,414782,0,100,0,0.000000
7,97,0.006118,401223,97,0.004200,402334,0,97,0,0.000000
8,106,0.004349,438456,105,0.005093,435518,0,105,0,0.000000
9,95,0.006032,392949,95,0.004508,394040,0,95,0,0.000000
10,102,0.005155,421901,102,0.004622,423076,0,102,0,0.000000
11,101,0.005599,417772,101,0.004292,418928,0,101,0,0.000000
12,95,0.006099,392957,96,0.004369,398182,0,96,0,0.000000
13,102,0.004688,421912,102,0.005041,423066,0,102,0,0.000000
14,103,0.004963,426048,102,0.004831,423082,0,102,0,0.000000
15,92,0.006025,380550,92,0.004841,381586,0,92,0,0.000000
16,98,0.005645,405356,99,0.004488,410638,0,99,0,0.000000
17,101,0.005798,417774,101,0.004046,418924,0,101,0,0.000000
18,105,0.005406,434314,105,0.004129,435520,0,105,0,0.000000
19,95,0.005505,392954,95,0.005038,394032,0,95,0,0.000000
20,91,0.006148,376413,91,0.004781,377446,0,91,0,0.000000
21,101,0.006073,417771,101,0.003854,418908,0,101,0,0.000000
22,104,0.004756,430188,104,0.004739,431374,0,104,0,0.000000
23,105,0.004952,434320,105,0.004650,435518,0,105,0,0.000000
24,99,0.005188,409506,99,0.004854,410636,0,99,0,0.000000
25,98,0.005525,405366,97,0.004733,402332,0,97,0,0.000000
26,97,0.005366,401232,98,0.004870,406488,0,98,0,0.000000
27,110,0.004607,455009,110,0.004514,456244,0,110,0,0.000000
28,102,0.005485,421914,102,0.004291,423080,0,102,0,0.000000
29,101,0.005756,417775,100,0.004179,414772,0,100,0,0.000000
30,100,0.005446,413640,100,0.004526,414780,0,100,0,0.000000
31,100,0.005370,413641,101,0.004560,418932,0,101,0,0.000000
32,105,0.004822,434323,104,0.004750,431376,0,104,0,0.000000
33,113,0.004646,467416,113,0.004182,468702,0,113,0,0.000000
34,107,0.005384,442601,108,0.003868,447968,0,108,0,0.000000
35,103,0.004902,426049,102,0.004870,423070,0,102,0,0.000000
36,104,0.004809,430178,104,0.004818,431376,0,104,0,0.000000
37,99,0.005755,409498,100,0.004290,414784,0,100,0,0.000000
38,100,0.005680,413642,99,0.004352,410620,0,99,0,0.000000
39,99,0.006064,409502,100,0.003983,414778,0,100,0,0.000000
40,100,0.006525,413641,99,0.003439,406515,1,98,0,0.000000
41,103,0.005329,426037,103,0.004377,427226,0,103,0,0.000000
42,93,0.005823,384667,93,0.004900,385752,0,93,0,0.000000
43,101,0.005446,417775,102,0.004399,423066,0,102,0,0.000000
44,108,0.005194,446745,108,0.004096,447966,0,108,0,0.000000
45,98,0.005176,405375,97,0.005043,402332,0,97,0,0.000000
46,97,0.005561,401229,97,0.004764,402332,0,97,0,0.000000
47,104,0.004982,430190,104,0.004621,431366,0,104,0,0.000000
48,100,0.005547,413641,101,0.004388,418932,0,101,0,0.000000
49,104,0.004749,430181,103,0.004902,427222,0,103,0,0.000000
50,97,0.006010,401235,98,0.004219,406490,0,98,0,0.000000
51,99,0.006173,409502,99,0.003932,410620,0,99,0,0.000000
52,101,0.005517,417767,101,0.004370,418930,0,101,0,0.000000
53,100,0.005812,413640,100,0.004130,414782,0,100,0,0.000000
54,106,0.004749,438460,106,0.004672,435539,1,105,0,0.000000
55,102,0.005265,421914,102,0.004553,423072,0,102,0,0.000000
56,105,0.004640,434321,105,0.004887,435514,0,105,0,0.000000
57,100,0.004873,413638,99,0.005156,410630,0,99,0,0.000000
58,100,0.004518,413647,101,0.005370,418930,0,101,0,0.000000
59,102,0.005583,421920,102,0.004221,423062,0,102,0,0.000000
60,105,0.005179,434320,104,0.004428,431378,0,104,0,0.000000
61,104,0.004896,430183,105,0.004589,435504,0,105,0,0.000000
62,100,0.005993,413632,99,0.004041,410622,0,99,0,0.000000
63,99,0.005665,409501,100,0.004399,414784,0,100,0,0.000000
64,71,0.005085,293681,71,0.009044,294486,0,71,0,0.000000
65,86,0.004838,355731,85,0.005740,352570,0,85,0,0.000000
66,69,0.006244,285403,70,0.009458,290358,0,70,0,0.000000
67,103,0.004988,426051,102,0.004762,423088,0,102,0,0.000000
68,111,0.005141,459142,111,0.003820,460396,0,111,0,0.000000
69,99,0.005069,409500,100,0.004965,414770,0,100,0,0.000000
70,1,0.006186,4133,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.100,0.01
   1.200,0.03
   1.300,0.23
   1.400,0.70
   1.500,2.08
   1.600,4.09
   1.700,6.96
   1.800,10.77
   1.900,15.39
   2.000,19.18
   2.100,23.23
   2.200,26.49
   2.300,29.28
   2.400,31.48
   2.500,33.49
   2.600,35.18
   2.700,36.75
   2.800,38.07
   2.900,39.27
   3.000,40.41
   3.100,41.46
   3.200,42.30
   3.300,43.06
   3.400,43.85
   3.500,44.57
   3.600,45.16
   3.700,45.91
   3.800,46.58
   3.900,47.03
   4.000,47.66
   4.100,48.31
   4.200,48.89
   4.300,49.48
   4.400,50.04
   4.500,50.80
   4.600,51.49
   4.700,52.20
   4.800,53.00
   4.900,53.93
   5.000,54.88
   5.100,55.73
   5.200,56.69
   5.300,57.81
   5.400,58.90
   5.500,60.08
   5.600,61.30
   5.700,62.42
   5.800,63.80
   5.900,65.12
   6.000,66.60
   6.100,68.18
   6.200,69.83
   6.300,71.41
   6.400,73.12
   6.500,75.07
   6.600,76.94
   6.700,78.95
   6.800,80.87
   6.900,82.84
   7.000,84.42
   7.100,85.87
   7.200,87.35
   7.300,88.63
   7.400,89.79
   7.500,90.75
   7.600,91.56
   7.700,92.22
   7.800,92.91
   7.900,93.45
   8.000,93.93
   8.100,94.57
   8.200,95.02
   8.300,95.32
   8.400,95.62
   8.500,95.91
   8.600,96.11
   8.700,96.37
   8.800,96.57
   8.900,96.84
   9.000,96.97
   9.100,97.14
   9.200,97.30
   9.300,97.49
   9.400,97.62
   9.500,97.75
   9.600,98.00
   9.700,98.08
   9.800,98.13
   9.900,98.22
  10.000,98.55
  11.000,99.05
  12.000,99.37
  13.000,99.55
  14.000,99.67
  15.000,99.76
  16.000,99.86
  17.000,99.89
  18.000,99.90
  20.000,99.91
  31.000,99.93
  53.000,99.94
  90.000,99.96
 140.000,99.97
 170.000,99.99
 220.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.500,0.01
   1.600,0.04
   1.700,0.17
   1.800,0.50
   1.900,1.02
   2.000,2.01
   2.100,3.68
   2.200,6.15
   2.300,8.51
   2.400,11.44
   2.500,14.69
   2.600,17.88
   2.700,20.79
   2.800,23.63
   2.900,26.04
   3.000,28.20
   3.100,30.51
   3.200,32.72
   3.300,34.90
   3.400,36.48
   3.500,38.13
   3.600,39.40
   3.700,40.66
   3.800,41.75
   3.900,42.86
   4.000,43.78
   4.100,44.87
   4.200,45.81
   4.300,46.49
   4.400,47.25
   4.500,47.95
   4.600,48.56
   4.700,49.10
   4.800,49.69
   4.900,50.19
   5.000,50.71
   5.100,51.27
   5.200,51.86
   5.300,52.42
   5.400,53.01
   5.500,53.63
   5.600,54.11
   5.700,54.75
   5.800,55.49
   5.900,56.09
   6.000,56.93
   6.100,57.70
   6.200,58.48
   6.300,59.25
   6.400,60.23
   6.500,61.44
   6.600,62.93
   6.700,64.16
   6.800,65.57
   6.900,67.12
   7.000,68.89
   7.100,70.58
   7.200,72.46
   7.300,74.31
   7.400,76.25
   7.500,78.10
   7.600,79.80
   7.700,81.18
   7.800,82.58
   7.900,83.78
   8.000,85.07
   8.100,86.04
   8.200,87.04
   8.300,87.74
   8.400,88.69
   8.500,89.68
   8.600,90.34
   8.700,91.11
   8.800,91.87
   8.900,92.43
   9.000,92.96
   9.100,93.51
   9.200,93.75
   9.300,94.07
   9.400,94.36
   9.500,94.89
   9.600,95.06
   9.700,95.28
   9.800,95.52
   9.900,95.72
  10.000,96.58
  11.000,97.69
  12.000,98.48
  13.000,99.01
  14.000,99.34
  15.000,99.63
  16.000,99.76
  17.000,99.87
  18.000,99.94
  23.000,99.96
  30.000,99.97
  39.000,99.99
  41.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
