1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         181.84          ---          ---      5.85900       734.51 
Gets         181.81       181.75         0.06      5.12700       736.19 
Waits          0.00          ---          ---      0.00000          --- 
Totals       363.64       181.75         0.06      5.49300      1470.70 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.04
SET       1.700         0.24
SET       1.800         0.57
SET       1.900         1.13
SET       2.000         2.11
SET       2.100         3.46
SET       2.200         5.31
SET       2.300         7.39
SET       2.400         9.73
SET       2.500        12.12
SET       2.600        15.01
SET       2.700        17.63
SET       2.800        20.25
SET       2.900        22.56
SET       3.000        24.54
SET       3.100        26.78
SET       3.200        28.89
SET       3.300        30.71
SET       3.400        32.49
SET       3.500        33.96
SET       3.600        35.49
SET       3.700        36.83
SET       3.800        38.05
SET       3.900        39.12
SET       4.000        40.19
SET       4.100        41.12
SET       4.200        41.95
SET       4.300        42.83
SET       4.400        43.54
SET       4.500        44.09
SET       4.600        44.77
SET       4.700        45.37
SET       4.800        45.86
SET       4.900        46.37
SET       5.000        46.86
SET       5.100        47.30
SET       5.200        47.84
SET       5.300        48.35
SET       5.400        48.84
SET       5.500        49.27
SET       5.600        49.62
SET       5.700        50.03
SET       5.800        50.43
SET       5.900        50.82
SET       6.000        51.22
SET       6.100        51.65
SET       6.200        52.25
SET       6.300        52.85
SET       6.400        53.42
SET       6.500        54.14
SET       6.600        54.80
SET       6.700        55.61
SET       6.800        56.41
SET       6.900        57.34
SET       7.000        58.45
SET       7.100        59.51
SET       7.200        60.74
SET       7.300        62.06
SET       7.400        63.74
SET       7.500        65.21
SET       7.600        67.11
SET       7.700        68.94
SET       7.800        70.89
SET       7.900        72.88
SET       8.000        74.88
SET       8.100        76.78
SET       8.200        78.71
SET       8.300        80.26
SET       8.400        81.73
SET       8.500        83.25
SET       8.600        84.61
SET       8.700        85.82
SET       8.800        86.90
SET       8.900        87.90
SET       9.000        88.77
SET       9.100        89.57
SET       9.200        90.31
SET       9.300        91.04
SET       9.400        91.77
SET       9.500        92.31
SET       9.600        92.70
SET       9.700        93.17
SET       9.800        93.56
SET       9.900        93.91
SET      10.000        95.40
SET      11.000        96.82
SET      12.000        97.71
SET      13.000        98.30
SET      14.000        98.73
SET      15.000        99.10
SET      16.000        99.47
SET      17.000        99.59
SET      18.000        99.77
SET      19.000        99.84
SET      20.000        99.87
SET      21.000        99.91
SET      22.000        99.94
SET      23.000        99.97
SET      24.000        99.98
SET      26.000        99.98
SET      29.000        99.99
SET      31.000       100.00
---
GET       1.200         0.01
GET       1.300         0.03
GET       1.400         0.26
GET       1.500         0.87
GET       1.600         1.97
GET       1.700         3.75
GET       1.800         6.58
GET       1.900        10.04
GET       2.000        13.81
GET       2.100        17.37
GET       2.200        20.61
GET       2.300        23.72
GET       2.400        26.26
GET       2.500        28.26
GET       2.600        29.99
GET       2.700        31.55
GET       2.800        32.96
GET       2.900        34.12
GET       3.000        35.21
GET       3.100        36.10
GET       3.200        36.86
GET       3.300        37.65
GET       3.400        38.47
GET       3.500        39.13
GET       3.600        39.77
GET       3.700        40.34
GET       3.800        40.98
GET       3.900        41.49
GET       4.000        42.04
GET       4.100        42.60
GET       4.200        43.18
GET       4.300        43.83
GET       4.400        44.33
GET       4.500        44.90
GET       4.600        45.37
GET       4.700        45.94
GET       4.800        46.55
GET       4.900        47.25
GET       5.000        47.91
GET       5.100        48.56
GET       5.200        49.27
GET       5.300        49.96
GET       5.400        50.64
GET       5.500        51.46
GET       5.600        52.31
GET       5.700        53.12
GET       5.800        54.01
GET       5.900        55.00
GET       6.000        56.05
GET       6.100        57.31
GET       6.200        58.75
GET       6.300        59.95
GET       6.400        61.24
GET       6.500        62.65
GET       6.600        64.33
GET       6.700        65.99
GET       6.800        67.64
GET       6.900        69.28
GET       7.000        71.27
GET       7.100        73.17
GET       7.200        74.97
GET       7.300        76.95
GET       7.400        78.86
GET       7.500        80.76
GET       7.600        82.62
GET       7.700        84.43
GET       7.800        86.07
GET       7.900        87.45
GET       8.000        88.72
GET       8.100        90.07
GET       8.200        91.13
GET       8.300        91.88
GET       8.400        92.59
GET       8.500        93.34
GET       8.600        93.86
GET       8.700        94.33
GET       8.800        94.69
GET       8.900        95.03
GET       9.000        95.42
GET       9.100        95.71
GET       9.200        95.91
GET       9.300        96.29
GET       9.400        96.50
GET       9.500        96.70
GET       9.600        96.89
GET       9.700        97.14
GET       9.800        97.27
GET       9.900        97.49
GET      10.000        98.04
GET      11.000        98.65
GET      12.000        99.07
GET      13.000        99.32
GET      14.000        99.50
GET      15.000        99.67
GET      16.000        99.80
GET      17.000        99.91
GET      18.000        99.93
GET      19.000        99.96
GET      21.000        99.98
GET      22.000        99.98
GET      23.000        99.99
GET      53.000       100.00
---
