Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,47,0.021231,190827,1,46,0,0.000000
1,0,0.000000,0,47,0.021274,194952,0,47,0,0.000000
2,0,0.000000,0,50,0.019995,207388,0,50,0,0.000000
3,0,0.000000,0,48,0.020575,199100,0,48,0,0.000000
4,0,0.000000,0,50,0.019905,207390,0,50,0,0.000000
5,0,0.000000,0,49,0.020527,203238,0,49,0,0.000000
6,0,0.000000,0,47,0.021174,194946,0,47,0,0.000000
7,0,0.000000,0,48,0.021129,199092,0,48,0,0.000000
8,0,0.000000,0,49,0.020105,203242,0,49,0,0.000000
9,0,0.000000,0,44,0.022421,182502,0,44,0,0.000000
10,0,0.000000,0,42,0.024510,174212,0,42,0,0.000000
11,0,0.000000,0,53,0.018311,219840,0,53,0,0.000000
12,0,0.000000,0,46,0.021975,190796,0,46,0,0.000000
13,0,0.000000,0,51,0.019715,207403,1,50,0,0.000000
14,0,0.000000,0,50,0.020215,207394,0,50,0,0.000000
15,0,0.000000,0,52,0.019238,211559,1,51,0,0.000000
16,0,0.000000,0,49,0.020348,203250,0,49,0,0.000000
17,0,0.000000,0,51,0.019449,211536,0,51,0,0.000000
18,0,0.000000,0,47,0.021241,194930,0,47,0,0.000000
19,0,0.000000,0,45,0.021988,186652,0,45,0,0.000000
20,0,0.000000,0,53,0.019251,219830,0,53,0,0.000000
21,0,0.000000,0,53,0.018906,219828,0,53,0,0.000000
22,0,0.000000,0,42,0.023086,174204,0,42,0,0.000000
23,0,0.000000,0,48,0.021173,199098,0,48,0,0.000000
24,0,0.000000,0,48,0.020516,199094,0,48,0,0.000000
25,0,0.000000,0,47,0.021608,194948,0,47,0,0.000000
26,0,0.000000,0,51,0.019488,211532,0,51,0,0.000000
27,0,0.000000,0,49,0.020649,199117,1,48,0,0.000000
28,0,0.000000,0,53,0.018815,219834,0,53,0,0.000000
29,0,0.000000,0,53,0.019036,219828,0,53,0,0.000000
30,0,0.000000,0,51,0.019599,211534,0,51,0,0.000000
31,0,0.000000,0,49,0.020097,203242,0,49,0,0.000000
32,0,0.000000,0,49,0.020109,203240,0,49,0,0.000000
33,0,0.000000,0,49,0.020963,203248,0,49,0,0.000000
34,0,0.000000,0,47,0.021006,194942,0,47,0,0.000000
35,0,0.000000,0,51,0.019840,207413,1,50,0,0.000000
36,0,0.000000,0,49,0.020402,203242,0,49,0,0.000000
37,0,0.000000,0,43,0.023046,178354,0,43,0,0.000000
38,0,0.000000,0,51,0.019580,211540,0,51,0,0.000000
39,0,0.000000,0,49,0.020325,199119,1,48,0,0.000000
40,0,0.000000,0,47,0.021614,194942,0,47,0,0.000000
41,0,0.000000,0,50,0.019982,207394,0,50,0,0.000000
42,0,0.000000,0,47,0.021044,194950,0,47,0,0.000000
43,0,0.000000,0,47,0.020877,194944,0,47,0,0.000000
44,0,0.000000,0,49,0.020725,203238,0,49,0,0.000000
45,0,0.000000,0,55,0.018134,228128,0,55,0,0.000000
46,0,0.000000,0,51,0.019868,211544,0,51,0,0.000000
47,0,0.000000,0,54,0.018517,223982,0,54,0,0.000000
48,0,0.000000,0,48,0.020267,199092,0,48,0,0.000000
49,0,0.000000,0,50,0.020281,207380,0,50,0,0.000000
50,0,0.000000,0,47,0.021297,194946,0,47,0,0.000000
51,0,0.000000,0,44,0.022784,182508,0,44,0,0.000000
52,0,0.000000,0,49,0.020396,203242,0,49,0,0.000000
53,0,0.000000,0,47,0.021285,194942,0,47,0,0.000000
54,0,0.000000,0,47,0.021293,194942,0,47,0,0.000000
55,0,0.000000,0,49,0.020368,203240,0,49,0,0.000000
56,0,0.000000,0,52,0.019209,215682,0,52,0,0.000000
57,0,0.000000,0,51,0.019613,211536,0,51,0,0.000000
58,0,0.000000,0,49,0.020386,203226,0,49,0,0.000000
59,0,0.000000,0,52,0.019217,215678,0,52,0,0.000000
60,0,0.000000,0,51,0.019380,211534,0,51,0,0.000000
61,0,0.000000,0,45,0.022386,182529,1,44,0,0.000000
62,0,0.000000,0,51,0.019940,211540,0,51,0,0.000000
63,0,0.000000,0,46,0.021718,190792,0,46,0,0.000000
64,0,0.000000,0,42,0.023750,170081,1,41,0,0.000000
65,0,0.000000,0,43,0.022996,178354,0,43,0,0.000000
66,0,0.000000,0,47,0.021205,190823,1,46,0,0.000000
67,0,0.000000,0,48,0.021137,194965,1,47,0,0.000000
68,0,0.000000,0,42,0.023842,174208,0,42,0,0.000000
69,0,0.000000,0,48,0.020158,199098,0,48,0,0.000000
70,0,0.000000,0,1,0.033180,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.700,0.03
   2.800,0.06
   3.300,0.15
   3.500,0.21
   3.700,0.24
   3.800,0.26
   3.900,0.32
   4.000,0.38
   4.100,0.44
   4.200,0.47
   4.300,0.59
   4.400,0.62
   4.500,0.71
   4.700,0.76
   4.800,0.88
   4.900,0.91
   5.000,1.03
   5.100,1.09
   5.200,1.15
   5.300,1.21
   5.400,1.24
   5.500,1.29
   5.600,1.47
   5.700,1.50
   5.800,1.59
   6.100,1.62
   6.200,1.65
   6.300,1.68
   6.500,1.71
   6.600,1.77
   6.800,1.82
   6.900,1.91
   7.000,1.97
   7.100,2.03
   7.300,2.09
   7.400,2.21
   7.500,2.32
   7.600,2.35
   7.700,2.41
   7.800,2.44
   8.100,2.50
   8.200,2.59
   8.400,2.62
   8.500,2.68
   8.600,2.74
   8.700,2.79
   8.800,2.82
   8.900,2.85
   9.000,2.91
   9.200,2.97
   9.300,3.12
   9.500,3.24
   9.600,3.27
   9.700,3.50
   9.800,3.59
   9.900,3.65
  10.000,4.09
  11.000,5.35
  12.000,7.09
  13.000,9.68
  14.000,14.53
  15.000,22.71
  16.000,34.86
  17.000,44.63
  18.000,52.19
  19.000,58.43
  20.000,62.72
  21.000,66.75
  22.000,69.79
  23.000,72.34
  24.000,74.85
  25.000,77.46
  26.000,79.99
  27.000,83.32
  28.000,86.23
  29.000,88.97
  30.000,91.44
  31.000,93.09
  32.000,94.56
  33.000,95.29
  34.000,95.41
  35.000,95.62
  36.000,95.73
  37.000,95.85
  38.000,96.03
  39.000,96.32
  40.000,96.53
  41.000,97.03
  42.000,97.38
  43.000,97.59
  44.000,98.03
  45.000,98.47
  46.000,98.68
  47.000,98.91
  48.000,98.94
  49.000,98.97
  50.000,99.00
  52.000,99.06
  55.000,99.15
  56.000,99.18
  57.000,99.29
  58.000,99.32
  59.000,99.35
  60.000,99.47
  62.000,99.59
  63.000,99.62
  70.000,99.65
  72.000,99.68
  73.000,99.71
  74.000,99.74
  75.000,99.76
  76.000,99.79
  78.000,99.82
  80.000,99.85
  87.000,99.88
  88.000,99.91
  90.000,99.94
  92.000,99.97
 100.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
