Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,39,0.024942,157643,1,38,0,0.000000
1,0,0.000000,0,46,0.021703,190804,0,46,0,0.000000
2,0,0.000000,0,46,0.022089,190798,0,46,0,0.000000
3,0,0.000000,0,46,0.021712,190804,0,46,0,0.000000
4,0,0.000000,0,47,0.021330,194946,0,47,0,0.000000
5,0,0.000000,0,47,0.021337,194946,0,47,0,0.000000
6,0,0.000000,0,47,0.020538,194946,0,47,0,0.000000
7,0,0.000000,0,50,0.019656,207390,0,50,0,0.000000
8,0,0.000000,0,53,0.019718,219828,0,53,0,0.000000
9,0,0.000000,0,46,0.021507,190798,0,46,0,0.000000
10,0,0.000000,0,49,0.020756,203246,0,49,0,0.000000
11,0,0.000000,0,47,0.021091,194952,0,47,0,0.000000
12,0,0.000000,0,44,0.022870,182500,0,44,0,0.000000
13,0,0.000000,0,43,0.023166,174227,1,42,0,0.000000
14,0,0.000000,0,45,0.022242,186650,0,45,0,0.000000
15,0,0.000000,0,40,0.024966,165912,0,40,0,0.000000
16,0,0.000000,0,51,0.019578,207415,1,50,0,0.000000
17,0,0.000000,0,43,0.023351,178356,0,43,0,0.000000
18,0,0.000000,0,44,0.022639,182506,0,44,0,0.000000
19,0,0.000000,0,44,0.022691,182486,0,44,0,0.000000
20,0,0.000000,0,44,0.022445,182504,0,44,0,0.000000
21,0,0.000000,0,48,0.021143,199092,0,48,0,0.000000
22,0,0.000000,0,45,0.022275,186648,0,45,0,0.000000
23,0,0.000000,0,49,0.020376,203238,0,49,0,0.000000
24,0,0.000000,0,48,0.020899,199094,0,48,0,0.000000
25,0,0.000000,0,47,0.021157,194948,0,47,0,0.000000
26,0,0.000000,0,44,0.021005,182504,0,44,0,0.000000
27,0,0.000000,0,48,0.022412,199088,0,48,0,0.000000
28,0,0.000000,0,47,0.021019,190823,1,46,0,0.000000
29,0,0.000000,0,42,0.024061,174208,0,42,0,0.000000
30,0,0.000000,0,52,0.019038,215682,0,52,0,0.000000
31,0,0.000000,0,47,0.021559,194940,0,47,0,0.000000
32,0,0.000000,0,48,0.020968,199098,0,48,0,0.000000
33,0,0.000000,0,45,0.021850,186646,0,45,0,0.000000
34,0,0.000000,0,48,0.020987,199096,0,48,0,0.000000
35,0,0.000000,0,47,0.021180,194948,0,47,0,0.000000
36,0,0.000000,0,47,0.021043,194946,0,47,0,0.000000
37,0,0.000000,0,49,0.020754,199113,1,48,0,0.000000
38,0,0.000000,0,50,0.020040,207392,0,50,0,0.000000
39,0,0.000000,0,51,0.019468,211536,0,51,0,0.000000
40,0,0.000000,0,46,0.021360,190804,0,46,0,0.000000
41,0,0.000000,0,44,0.023132,178375,1,43,0,0.000000
42,0,0.000000,0,51,0.019751,211536,0,51,0,0.000000
43,0,0.000000,0,39,0.025442,161768,0,39,0,0.000000
44,0,0.000000,0,50,0.020015,207394,0,50,0,0.000000
45,0,0.000000,0,46,0.021337,190798,0,46,0,0.000000
46,0,0.000000,0,46,0.021861,190792,0,46,0,0.000000
47,0,0.000000,0,50,0.020253,207390,0,50,0,0.000000
48,0,0.000000,0,47,0.021338,194952,0,47,0,0.000000
49,0,0.000000,0,54,0.018527,223984,0,54,0,0.000000
50,0,0.000000,0,48,0.020457,199094,0,48,0,0.000000
51,0,0.000000,0,53,0.019140,219820,0,53,0,0.000000
52,0,0.000000,0,49,0.020390,203242,0,49,0,0.000000
53,0,0.000000,0,49,0.020470,203246,0,49,0,0.000000
54,0,0.000000,0,51,0.018974,211538,0,51,0,0.000000
55,0,0.000000,0,42,0.024511,174204,0,42,0,0.000000
56,0,0.000000,0,46,0.021365,190794,0,46,0,0.000000
57,0,0.000000,0,46,0.022128,190796,0,46,0,0.000000
58,0,0.000000,0,53,0.018561,219828,0,53,0,0.000000
59,0,0.000000,0,50,0.020268,207394,0,50,0,0.000000
60,0,0.000000,0,47,0.021278,194930,0,47,0,0.000000
61,0,0.000000,0,49,0.020397,203240,0,49,0,0.000000
62,0,0.000000,0,48,0.021024,199082,0,48,0,0.000000
63,0,0.000000,0,40,0.024759,165914,0,40,0,0.000000
64,0,0.000000,0,43,0.023362,174229,1,42,0,0.000000
65,0,0.000000,0,46,0.021348,190804,0,46,0,0.000000
66,0,0.000000,0,51,0.019828,211530,0,51,0,0.000000
67,0,0.000000,0,49,0.020384,199115,1,48,0,0.000000
68,0,0.000000,0,48,0.021016,199092,0,48,0,0.000000
69,0,0.000000,0,48,0.020703,190846,2,46,0,0.000000
70,0,0.000000,0,1,0.016372,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   3.200,0.03
   3.400,0.09
   3.500,0.15
   3.700,0.18
   3.800,0.27
   3.900,0.30
   4.000,0.36
   4.100,0.46
   4.200,0.49
   4.300,0.55
   4.500,0.61
   4.600,0.64
   4.700,0.70
   4.800,0.73
   4.900,0.76
   5.000,0.82
   5.100,0.88
   5.200,0.94
   5.300,1.06
   5.400,1.25
   5.500,1.31
   5.600,1.34
   5.700,1.37
   5.800,1.49
   5.900,1.52
   6.000,1.67
   6.100,1.73
   6.200,1.76
   6.300,1.79
   6.400,1.82
   6.600,1.88
   6.800,1.91
   7.100,2.00
   7.200,2.03
   7.300,2.06
   7.400,2.13
   7.600,2.19
   7.700,2.34
   7.800,2.43
   7.900,2.46
   8.000,2.49
   8.100,2.55
   8.200,2.58
   8.400,2.64
   8.600,2.67
   8.800,2.70
   8.900,2.79
   9.000,2.85
   9.100,2.95
   9.200,3.01
   9.300,3.10
   9.400,3.16
   9.500,3.22
   9.800,3.31
   9.900,3.37
  10.000,3.74
  11.000,4.62
  12.000,6.26
  13.000,9.14
  14.000,13.33
  15.000,22.17
  16.000,32.92
  17.000,42.27
  18.000,49.59
  19.000,56.36
  20.000,61.43
  21.000,65.05
  22.000,67.39
  23.000,68.81
  24.000,70.73
  25.000,73.03
  26.000,76.43
  27.000,79.78
  28.000,83.21
  29.000,86.46
  30.000,89.37
  31.000,91.77
  32.000,93.47
  33.000,94.32
  34.000,94.72
  35.000,95.11
  36.000,95.38
  37.000,95.54
  38.000,95.66
  39.000,95.90
  40.000,96.08
  41.000,96.45
  42.000,96.66
  43.000,96.90
  44.000,97.51
  45.000,97.87
  46.000,98.27
  47.000,98.63
  48.000,98.69
  49.000,98.72
  50.000,98.75
  51.000,98.79
  53.000,98.82
  54.000,98.85
  55.000,98.88
  56.000,98.91
  57.000,99.03
  58.000,99.09
  59.000,99.24
  60.000,99.30
  62.000,99.39
  64.000,99.42
  66.000,99.45
  71.000,99.48
  72.000,99.51
  73.000,99.54
  74.000,99.57
  76.000,99.61
  78.000,99.70
  80.000,99.73
  86.000,99.76
  89.000,99.79
  91.000,99.82
  92.000,99.85
  93.000,99.88
  94.000,99.91
 120.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
