Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,40,0.024662,161791,1,39,0,0.000000
1,0,0.000000,0,47,0.020941,194952,0,47,0,0.000000
2,0,0.000000,0,39,0.025796,161762,0,39,0,0.000000
3,0,0.000000,0,41,0.024754,170064,0,41,0,0.000000
4,0,0.000000,0,43,0.023269,178356,0,43,0,0.000000
5,0,0.000000,0,42,0.023762,174208,0,42,0,0.000000
6,0,0.000000,0,43,0.022950,178352,0,43,0,0.000000
7,0,0.000000,0,43,0.023570,178356,0,43,0,0.000000
8,0,0.000000,0,45,0.022195,186648,0,45,0,0.000000
9,0,0.000000,0,47,0.021292,194946,0,47,0,0.000000
10,0,0.000000,0,49,0.020014,203242,0,49,0,0.000000
11,0,0.000000,0,43,0.023766,178360,0,43,0,0.000000
12,0,0.000000,0,45,0.022118,186656,0,45,0,0.000000
13,0,0.000000,0,44,0.022659,182500,0,44,0,0.000000
14,0,0.000000,0,43,0.023027,174227,1,42,0,0.000000
15,0,0.000000,0,42,0.024123,174206,0,42,0,0.000000
16,0,0.000000,0,49,0.020400,199117,1,48,0,0.000000
17,0,0.000000,0,41,0.024334,170062,0,41,0,0.000000
18,0,0.000000,0,44,0.022452,182504,0,44,0,0.000000
19,0,0.000000,0,46,0.022067,190798,0,46,0,0.000000
20,0,0.000000,0,42,0.023733,174194,0,42,0,0.000000
21,0,0.000000,0,43,0.022873,178356,0,43,0,0.000000
22,0,0.000000,0,44,0.023063,182500,0,44,0,0.000000
23,0,0.000000,0,40,0.025184,165908,0,40,0,0.000000
24,0,0.000000,0,44,0.022267,182502,0,44,0,0.000000
25,0,0.000000,0,42,0.024074,174208,0,42,0,0.000000
26,0,0.000000,0,47,0.021362,194942,0,47,0,0.000000
27,0,0.000000,0,43,0.023332,178360,0,43,0,0.000000
28,0,0.000000,0,42,0.023769,174208,0,42,0,0.000000
29,0,0.000000,0,42,0.023297,174204,0,42,0,0.000000
30,0,0.000000,0,44,0.022711,178375,1,43,0,0.000000
31,0,0.000000,0,42,0.023878,174210,0,42,0,0.000000
32,0,0.000000,0,44,0.022691,182500,0,44,0,0.000000
33,0,0.000000,0,43,0.023252,178348,0,43,0,0.000000
34,0,0.000000,0,45,0.022655,186654,0,45,0,0.000000
35,0,0.000000,0,40,0.025038,165910,0,40,0,0.000000
36,0,0.000000,0,43,0.022850,178354,0,43,0,0.000000
37,0,0.000000,0,42,0.024037,174210,0,42,0,0.000000
38,0,0.000000,0,39,0.025352,161764,0,39,0,0.000000
39,0,0.000000,0,45,0.022436,186652,0,45,0,0.000000
40,0,0.000000,0,41,0.024104,165929,1,40,0,0.000000
41,0,0.000000,0,46,0.022180,190800,0,46,0,0.000000
42,0,0.000000,0,43,0.023292,178354,0,43,0,0.000000
43,0,0.000000,0,41,0.024208,170064,0,41,0,0.000000
44,0,0.000000,0,39,0.025142,157641,1,38,0,0.000000
45,0,0.000000,0,41,0.024948,170054,0,41,0,0.000000
46,0,0.000000,0,41,0.024253,170062,0,41,0,0.000000
47,0,0.000000,0,42,0.023855,174214,0,42,0,0.000000
48,0,0.000000,0,41,0.024217,170056,0,41,0,0.000000
49,0,0.000000,0,46,0.021535,190800,0,46,0,0.000000
50,0,0.000000,0,44,0.023045,182500,0,44,0,0.000000
51,0,0.000000,0,44,0.022787,182500,0,44,0,0.000000
52,0,0.000000,0,42,0.023473,174214,0,42,0,0.000000
53,0,0.000000,0,47,0.021636,194950,0,47,0,0.000000
54,0,0.000000,0,42,0.023517,174204,0,42,0,0.000000
55,0,0.000000,0,45,0.022041,186642,0,45,0,0.000000
56,0,0.000000,0,42,0.023774,174208,0,42,0,0.000000
57,0,0.000000,0,42,0.024213,174206,0,42,0,0.000000
58,0,0.000000,0,43,0.022949,178360,0,43,0,0.000000
59,0,0.000000,0,41,0.024677,170058,0,41,0,0.000000
60,0,0.000000,0,44,0.022465,182500,0,44,0,0.000000
61,0,0.000000,0,49,0.020572,203238,0,49,0,0.000000
62,0,0.000000,0,40,0.025008,165908,0,40,0,0.000000
63,0,0.000000,0,42,0.024018,174202,0,42,0,0.000000
64,0,0.000000,0,44,0.022603,182506,0,44,0,0.000000
65,0,0.000000,0,46,0.021371,190790,0,46,0,0.000000
66,0,0.000000,0,46,0.021980,190792,0,46,0,0.000000
67,0,0.000000,0,48,0.020885,199084,0,48,0,0.000000
68,0,0.000000,0,48,0.020845,199092,0,48,0,0.000000
69,0,0.000000,0,42,0.023786,170085,1,41,0,0.000000
70,0,0.000000,0,1,0.013948,4146,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   4.300,0.03
   4.600,0.07
   4.900,0.10
   5.100,0.13
   5.400,0.20
   6.400,0.30
   6.700,0.33
   6.800,0.36
   7.000,0.46
   7.100,0.49
   7.200,0.56
   8.000,0.63
   8.200,0.66
   8.300,0.69
   8.600,0.72
   8.700,0.76
   8.800,0.82
   8.900,0.86
   9.200,0.92
   9.400,1.02
   9.500,1.12
   9.600,1.19
   9.700,1.22
   9.800,1.29
   9.900,1.32
  10.000,1.48
  11.000,1.91
  12.000,3.16
  13.000,4.58
  14.000,7.61
  15.000,12.42
  16.000,20.00
  17.000,28.67
  18.000,35.78
  19.000,42.14
  20.000,48.11
  21.000,52.98
  22.000,56.28
  23.000,59.28
  24.000,61.68
  25.000,65.30
  26.000,69.16
  27.000,73.34
  28.000,77.20
  29.000,82.21
  30.000,85.57
  31.000,88.80
  32.000,91.00
  33.000,92.59
  34.000,93.41
  35.000,94.07
  36.000,94.60
  37.000,94.99
  38.000,95.35
  39.000,95.58
  40.000,95.85
  41.000,96.38
  42.000,97.07
  43.000,97.59
  44.000,97.86
  45.000,97.96
  46.000,98.25
  47.000,98.42
  48.000,98.65
  51.000,98.78
  52.000,98.91
  53.000,98.98
  54.000,99.01
  55.000,99.04
  56.000,99.14
  57.000,99.18
  58.000,99.37
  59.000,99.47
  60.000,99.57
  62.000,99.70
  63.000,99.77
  71.000,99.80
  73.000,99.84
  74.000,99.87
  75.000,99.93
  77.000,99.97
 120.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
