Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,40,0.024977,161791,1,39,0,0.000000
1,0,0.000000,0,40,0.024656,165916,0,40,0,0.000000
2,0,0.000000,0,45,0.022521,186650,0,45,0,0.000000
3,0,0.000000,0,42,0.023753,174212,0,42,0,0.000000
4,0,0.000000,0,46,0.021594,190800,0,46,0,0.000000
5,0,0.000000,0,44,0.022671,182500,0,44,0,0.000000
6,0,0.000000,0,42,0.022319,174208,0,42,0,0.000000
7,0,0.000000,0,38,0.027964,157616,0,38,0,0.000000
8,0,0.000000,0,43,0.023355,178352,0,43,0,0.000000
9,0,0.000000,0,35,0.028459,145172,0,35,0,0.000000
10,0,0.000000,0,39,0.025650,161766,0,39,0,0.000000
11,0,0.000000,0,43,0.022984,178354,0,43,0,0.000000
12,0,0.000000,0,42,0.023572,174214,0,42,0,0.000000
13,0,0.000000,0,49,0.020938,203246,0,49,0,0.000000
14,0,0.000000,0,39,0.024519,161764,0,39,0,0.000000
15,0,0.000000,0,46,0.022337,186663,1,45,0,0.000000
16,0,0.000000,0,45,0.022540,182529,1,44,0,0.000000
17,0,0.000000,0,41,0.024463,165931,1,40,0,0.000000
18,0,0.000000,0,45,0.022197,186660,0,45,0,0.000000
19,0,0.000000,0,45,0.022265,186646,0,45,0,0.000000
20,0,0.000000,0,45,0.022177,186646,0,45,0,0.000000
21,0,0.000000,0,40,0.023074,165902,0,40,0,0.000000
22,0,0.000000,0,48,0.022187,199096,0,48,0,0.000000
23,0,0.000000,0,46,0.021969,190792,0,46,0,0.000000
24,0,0.000000,0,41,0.023960,170060,0,41,0,0.000000
25,0,0.000000,0,43,0.023665,178352,0,43,0,0.000000
26,0,0.000000,0,46,0.021398,190802,0,46,0,0.000000
27,0,0.000000,0,42,0.023826,174208,0,42,0,0.000000
28,0,0.000000,0,41,0.024767,170060,0,41,0,0.000000
29,0,0.000000,0,43,0.022948,178350,0,43,0,0.000000
30,0,0.000000,0,46,0.021708,190800,0,46,0,0.000000
31,0,0.000000,0,40,0.024933,161787,1,39,0,0.000000
32,0,0.000000,0,43,0.022651,178356,0,43,0,0.000000
33,0,0.000000,0,42,0.024407,174202,0,42,0,0.000000
34,0,0.000000,0,45,0.022616,186644,0,45,0,0.000000
35,0,0.000000,0,43,0.023220,178360,0,43,0,0.000000
36,0,0.000000,0,38,0.025992,157608,0,38,0,0.000000
37,0,0.000000,0,43,0.023053,178362,0,43,0,0.000000
38,0,0.000000,0,47,0.021474,194948,0,47,0,0.000000
39,0,0.000000,0,35,0.028451,145170,0,35,0,0.000000
40,0,0.000000,0,40,0.025057,165916,0,40,0,0.000000
41,0,0.000000,0,44,0.022850,178371,1,43,0,0.000000
42,0,0.000000,0,40,0.024718,165914,0,40,0,0.000000
43,0,0.000000,0,45,0.022523,186652,0,45,0,0.000000
44,0,0.000000,0,43,0.023128,178360,0,43,0,0.000000
45,0,0.000000,0,45,0.022177,182517,1,44,0,0.000000
46,0,0.000000,0,43,0.023390,178358,0,43,0,0.000000
47,0,0.000000,0,45,0.022331,186656,0,45,0,0.000000
48,0,0.000000,0,39,0.025390,161766,0,39,0,0.000000
49,0,0.000000,0,47,0.021523,194946,0,47,0,0.000000
50,0,0.000000,0,40,0.024716,165908,0,40,0,0.000000
51,0,0.000000,0,45,0.022175,186652,0,45,0,0.000000
52,0,0.000000,0,42,0.023839,174208,0,42,0,0.000000
53,0,0.000000,0,44,0.022867,182506,0,44,0,0.000000
54,0,0.000000,0,40,0.024838,165912,0,40,0,0.000000
55,0,0.000000,0,44,0.022770,182504,0,44,0,0.000000
56,0,0.000000,0,40,0.024793,165902,0,40,0,0.000000
57,0,0.000000,0,46,0.020861,190796,0,46,0,0.000000
58,0,0.000000,0,39,0.026419,161768,0,39,0,0.000000
59,0,0.000000,0,43,0.023624,178358,0,43,0,0.000000
60,0,0.000000,0,47,0.020931,194940,0,47,0,0.000000
61,0,0.000000,0,43,0.023232,178350,0,43,0,0.000000
62,0,0.000000,0,45,0.022683,186646,0,45,0,0.000000
63,0,0.000000,0,46,0.021681,190804,0,46,0,0.000000
64,0,0.000000,0,41,0.023922,170054,0,41,0,0.000000
65,0,0.000000,0,44,0.023164,182506,0,44,0,0.000000
66,0,0.000000,0,43,0.023375,178338,0,43,0,0.000000
67,0,0.000000,0,43,0.022645,178354,0,43,0,0.000000
68,0,0.000000,0,41,0.024808,170046,0,41,0,0.000000
69,0,0.000000,0,70,0.014429,290352,0,70,0,0.000000
70,0,0.000000,0,1,0.009059,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   4.000,0.03
   4.200,0.07
   4.600,0.10
   4.700,0.13
   4.900,0.17
   5.100,0.23
   5.200,0.26
   5.300,0.36
   5.400,0.40
   5.500,0.43
   5.700,0.46
   5.800,0.53
   5.900,0.56
   6.100,0.60
   6.300,0.63
   6.700,0.66
   7.100,0.73
   7.200,0.79
   7.300,0.83
   7.600,0.86
   7.900,0.89
   8.000,0.96
   8.100,0.99
   8.200,1.03
   8.300,1.06
   8.400,1.09
   8.500,1.12
   8.600,1.16
   8.700,1.19
   8.800,1.22
   8.900,1.26
   9.000,1.29
   9.100,1.36
   9.200,1.39
   9.300,1.42
   9.400,1.46
   9.600,1.52
   9.700,1.55
   9.900,1.62
  10.000,1.88
  11.000,2.55
  12.000,4.17
  13.000,6.25
  14.000,8.93
  15.000,14.35
  16.000,21.69
  17.000,29.60
  18.000,37.86
  19.000,44.91
  20.000,49.80
  21.000,54.73
  22.000,58.60
  23.000,61.97
  24.000,64.98
  25.000,68.35
  26.000,72.29
  27.000,76.29
  28.000,80.46
  29.000,83.83
  30.000,86.11
  31.000,88.29
  32.000,90.01
  33.000,90.97
  34.000,91.67
  35.000,92.29
  36.000,92.49
  37.000,93.09
  38.000,93.39
  39.000,93.82
  40.000,94.21
  41.000,94.87
  42.000,95.57
  43.000,96.26
  44.000,96.66
  45.000,97.09
  46.000,97.55
  47.000,97.75
  48.000,97.98
  49.000,98.21
  51.000,98.28
  52.000,98.31
  53.000,98.35
  54.000,98.41
  56.000,98.58
  57.000,98.71
  58.000,98.84
  59.000,98.94
  60.000,99.01
  61.000,99.07
  62.000,99.11
  63.000,99.17
  64.000,99.21
  66.000,99.24
  67.000,99.27
  69.000,99.31
  73.000,99.34
  74.000,99.40
  75.000,99.50
  76.000,99.57
  78.000,99.60
  86.000,99.64
  87.000,99.67
  88.000,99.70
  90.000,99.74
  91.000,99.77
  93.000,99.83
 100.000,99.87
 110.000,99.90
 120.000,99.93
 160.000,99.97
 230.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
