1         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets        1532.34      1527.78         4.56     20.87800      6188.47 
Waits          0.00          ---          ---      0.00000          --- 
Totals      1532.34      1527.78         4.56     20.87800      6188.47 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       1.900         0.00
GET       2.000         0.00
GET       2.100         0.00
GET       2.200         0.01
GET       2.300         0.01
GET       2.400         0.01
GET       2.500         0.02
GET       2.600         0.02
GET       2.700         0.03
GET       2.800         0.04
GET       2.900         0.05
GET       3.000         0.06
GET       3.100         0.07
GET       3.200         0.08
GET       3.300         0.10
GET       3.400         0.11
GET       3.500         0.14
GET       3.600         0.15
GET       3.700         0.18
GET       3.800         0.21
GET       3.900         0.24
GET       4.000         0.28
GET       4.100         0.31
GET       4.200         0.35
GET       4.300         0.40
GET       4.400         0.45
GET       4.500         0.52
GET       4.600         0.56
GET       4.700         0.63
GET       4.800         0.68
GET       4.900         0.75
GET       5.000         0.81
GET       5.100         0.87
GET       5.200         0.92
GET       5.300         0.98
GET       5.400         1.03
GET       5.500         1.10
GET       5.600         1.16
GET       5.700         1.22
GET       5.800         1.28
GET       5.900         1.36
GET       6.000         1.42
GET       6.100         1.47
GET       6.200         1.52
GET       6.300         1.56
GET       6.400         1.61
GET       6.500         1.65
GET       6.600         1.70
GET       6.700         1.76
GET       6.800         1.80
GET       6.900         1.84
GET       7.000         1.89
GET       7.100         1.94
GET       7.200         2.00
GET       7.300         2.05
GET       7.400         2.10
GET       7.500         2.16
GET       7.600         2.21
GET       7.700         2.27
GET       7.800         2.32
GET       7.900         2.37
GET       8.000         2.43
GET       8.100         2.49
GET       8.200         2.54
GET       8.300         2.60
GET       8.400         2.66
GET       8.500         2.73
GET       8.600         2.79
GET       8.700         2.85
GET       8.800         2.92
GET       8.900         2.98
GET       9.000         3.05
GET       9.100         3.11
GET       9.200         3.18
GET       9.300         3.24
GET       9.400         3.33
GET       9.500         3.40
GET       9.600         3.49
GET       9.700         3.58
GET       9.800         3.68
GET       9.900         3.77
GET      10.000         4.27
GET      11.000         5.73
GET      12.000         7.88
GET      13.000        10.81
GET      14.000        15.22
GET      15.000        23.05
GET      16.000        34.02
GET      17.000        43.69
GET      18.000        51.39
GET      19.000        57.47
GET      20.000        62.86
GET      21.000        66.86
GET      22.000        69.60
GET      23.000        71.75
GET      24.000        74.05
GET      25.000        76.75
GET      26.000        79.79
GET      27.000        82.60
GET      28.000        85.48
GET      29.000        88.13
GET      30.000        90.21
GET      31.000        92.31
GET      32.000        93.43
GET      33.000        93.99
GET      34.000        94.35
GET      35.000        94.63
GET      36.000        94.88
GET      37.000        95.11
GET      38.000        95.28
GET      39.000        95.52
GET      40.000        95.76
GET      41.000        96.13
GET      42.000        96.50
GET      43.000        96.88
GET      44.000        97.30
GET      45.000        97.70
GET      46.000        98.01
GET      47.000        98.32
GET      48.000        98.44
GET      49.000        98.49
GET      50.000        98.56
GET      51.000        98.59
GET      52.000        98.64
GET      53.000        98.67
GET      54.000        98.70
GET      55.000        98.76
GET      56.000        98.84
GET      57.000        98.93
GET      58.000        99.02
GET      59.000        99.14
GET      60.000        99.25
GET      61.000        99.34
GET      62.000        99.43
GET      63.000        99.50
GET      64.000        99.51
GET      65.000        99.53
GET      66.000        99.54
GET      67.000        99.56
GET      68.000        99.57
GET      69.000        99.58
GET      70.000        99.59
GET      71.000        99.60
GET      72.000        99.62
GET      73.000        99.65
GET      74.000        99.68
GET      75.000        99.72
GET      76.000        99.75
GET      77.000        99.78
GET      78.000        99.81
GET      79.000        99.84
GET      80.000        99.85
GET      81.000        99.85
GET      82.000        99.85
GET      83.000        99.86
GET      84.000        99.87
GET      85.000        99.87
GET      86.000        99.88
GET      87.000        99.88
GET      88.000        99.89
GET      89.000        99.89
GET      90.000        99.91
GET      91.000        99.92
GET      92.000        99.93
GET      93.000        99.93
GET      94.000        99.93
GET      95.000        99.93
GET      96.000        99.94
GET      97.000        99.94
GET      98.000        99.94
GET      99.000        99.94
GET     100.000        99.96
GET     110.000        99.97
GET     120.000        99.98
GET     130.000        99.99
GET     140.000        99.99
GET     150.000        99.99
GET     170.000        99.99
GET     180.000       100.00
GET     190.000       100.00
GET     200.000       100.00
---
