Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,37,0.026276,149347,1,36,0,0.000000
1,0,0.000000,0,48,0.021041,199100,0,48,0,0.000000
2,0,0.000000,0,44,0.023083,182502,0,44,0,0.000000
3,0,0.000000,0,44,0.022140,182508,0,44,0,0.000000
4,0,0.000000,0,43,0.023600,178356,0,43,0,0.000000
5,0,0.000000,0,42,0.023697,174204,0,42,0,0.000000
6,0,0.000000,0,43,0.023402,178356,0,43,0,0.000000
7,0,0.000000,0,44,0.022672,182502,0,44,0,0.000000
8,0,0.000000,0,48,0.020763,199090,0,48,0,0.000000
9,0,0.000000,0,39,0.025744,161766,0,39,0,0.000000
10,0,0.000000,0,48,0.020758,199094,0,48,0,0.000000
11,0,0.000000,0,41,0.024415,170064,0,41,0,0.000000
12,0,0.000000,0,48,0.020843,199100,0,48,0,0.000000
13,0,0.000000,0,42,0.023444,174204,0,42,0,0.000000
14,0,0.000000,0,40,0.025386,161783,1,39,0,0.000000
15,0,0.000000,0,42,0.023706,174206,0,42,0,0.000000
16,0,0.000000,0,44,0.022865,182504,0,44,0,0.000000
17,0,0.000000,0,48,0.020899,194971,1,47,0,0.000000
18,0,0.000000,0,49,0.020174,203244,0,49,0,0.000000
19,0,0.000000,0,45,0.022575,186648,0,45,0,0.000000
20,0,0.000000,0,44,0.022591,182492,0,44,0,0.000000
21,0,0.000000,0,43,0.022959,178356,0,43,0,0.000000
22,0,0.000000,0,45,0.022656,186646,0,45,0,0.000000
23,0,0.000000,0,43,0.023009,178354,0,43,0,0.000000
24,0,0.000000,0,41,0.024325,170056,0,41,0,0.000000
25,0,0.000000,0,49,0.020626,203240,0,49,0,0.000000
26,0,0.000000,0,47,0.021315,194948,0,47,0,0.000000
27,0,0.000000,0,42,0.023505,174210,0,42,0,0.000000
28,0,0.000000,0,43,0.023534,178354,0,43,0,0.000000
29,0,0.000000,0,42,0.023456,174206,0,42,0,0.000000
30,0,0.000000,0,40,0.024997,161785,1,39,0,0.000000
31,0,0.000000,0,44,0.023020,182502,0,44,0,0.000000
32,0,0.000000,0,46,0.021744,190796,0,46,0,0.000000
33,0,0.000000,0,47,0.021277,194940,0,47,0,0.000000
34,0,0.000000,0,44,0.022566,182506,0,44,0,0.000000
35,0,0.000000,0,45,0.022036,186644,0,45,0,0.000000
36,0,0.000000,0,43,0.023365,178360,0,43,0,0.000000
37,0,0.000000,0,44,0.022969,182506,0,44,0,0.000000
38,0,0.000000,0,41,0.023727,170058,0,41,0,0.000000
39,0,0.000000,0,48,0.021192,194965,1,47,0,0.000000
40,0,0.000000,0,44,0.022622,182506,0,44,0,0.000000
41,0,0.000000,0,48,0.020980,199094,0,48,0,0.000000
42,0,0.000000,0,49,0.020332,203244,0,49,0,0.000000
43,0,0.000000,0,43,0.022850,174233,1,42,0,0.000000
44,0,0.000000,0,43,0.023582,178348,0,43,0,0.000000
45,0,0.000000,0,41,0.024507,170064,0,41,0,0.000000
46,0,0.000000,0,41,0.024200,170064,0,41,0,0.000000
47,0,0.000000,0,39,0.026023,161762,0,39,0,0.000000
48,0,0.000000,0,43,0.023055,178356,0,43,0,0.000000
49,0,0.000000,0,41,0.024380,170056,0,41,0,0.000000
50,0,0.000000,0,45,0.022171,186650,0,45,0,0.000000
51,0,0.000000,0,47,0.021031,194952,0,47,0,0.000000
52,0,0.000000,0,44,0.022994,182508,0,44,0,0.000000
53,0,0.000000,0,44,0.022735,182498,0,44,0,0.000000
54,0,0.000000,0,46,0.021742,190790,0,46,0,0.000000
55,0,0.000000,0,46,0.021717,190798,0,46,0,0.000000
56,0,0.000000,0,40,0.024607,165912,0,40,0,0.000000
57,0,0.000000,0,43,0.023622,178360,0,43,0,0.000000
58,0,0.000000,0,40,0.024996,165910,0,40,0,0.000000
59,0,0.000000,0,44,0.022726,182500,0,44,0,0.000000
60,0,0.000000,0,45,0.022217,186646,0,45,0,0.000000
61,0,0.000000,0,47,0.021278,194944,0,47,0,0.000000
62,0,0.000000,0,42,0.023654,174202,0,42,0,0.000000
63,0,0.000000,0,46,0.022070,190802,0,46,0,0.000000
64,0,0.000000,0,50,0.020015,207374,0,50,0,0.000000
65,0,0.000000,0,46,0.021504,190798,0,46,0,0.000000
66,0,0.000000,0,47,0.021240,194930,0,47,0,0.000000
67,0,0.000000,0,47,0.021531,194950,0,47,0,0.000000
68,0,0.000000,0,45,0.022217,182527,1,44,0,0.000000
69,0,0.000000,0,35,0.022118,145176,0,35,0,0.000000
70,0,0.000000,0,1,0.235735,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   4.700,0.03
   5.100,0.13
   5.300,0.16
   5.400,0.26
   5.500,0.29
   5.700,0.39
   5.800,0.42
   5.900,0.45
   6.000,0.49
   6.300,0.58
   6.400,0.62
   6.500,0.68
   6.600,0.71
   6.700,0.78
   7.300,0.81
   7.400,0.84
   7.600,0.91
   7.700,0.97
   7.900,1.04
   8.000,1.10
   8.100,1.14
   8.200,1.17
   8.400,1.20
   8.500,1.23
   8.600,1.30
   8.800,1.33
   9.000,1.36
   9.100,1.40
   9.200,1.46
   9.300,1.49
   9.600,1.59
   9.700,1.62
   9.800,1.72
   9.900,1.75
  10.000,1.95
  11.000,2.40
  12.000,3.28
  13.000,4.96
  14.000,8.08
  15.000,14.47
  16.000,23.52
  17.000,32.09
  18.000,38.71
  19.000,45.20
  20.000,51.14
  21.000,55.32
  22.000,58.89
  23.000,61.26
  24.000,64.96
  25.000,68.30
  26.000,72.58
  27.000,76.09
  28.000,80.30
  29.000,83.81
  30.000,86.86
  31.000,90.07
  32.000,92.21
  33.000,93.25
  34.000,94.03
  35.000,94.61
  36.000,95.04
  37.000,95.30
  38.000,95.65
  39.000,96.01
  40.000,96.37
  41.000,96.63
  42.000,97.08
  43.000,97.47
  44.000,97.83
  45.000,97.92
  46.000,98.09
  47.000,98.31
  48.000,98.38
  49.000,98.44
  50.000,98.51
  51.000,98.64
  52.000,98.67
  53.000,98.73
  55.000,98.80
  56.000,98.83
  57.000,98.96
  58.000,99.09
  59.000,99.12
  60.000,99.19
  61.000,99.32
  62.000,99.38
  63.000,99.45
  65.000,99.48
  73.000,99.55
  74.000,99.58
  75.000,99.61
  76.000,99.68
  82.000,99.71
  84.000,99.74
  85.000,99.77
  87.000,99.81
  90.000,99.84
  94.000,99.87
  98.000,99.90
 100.000,99.94
 140.000,99.97
 240.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
