Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,47,0.021016,190827,1,46,0,0.000000
1,0,0.000000,0,45,0.022180,186656,0,45,0,0.000000
2,0,0.000000,0,43,0.023564,178352,0,43,0,0.000000
3,0,0.000000,0,49,0.020362,203250,0,49,0,0.000000
4,0,0.000000,0,48,0.020860,199092,0,48,0,0.000000
5,0,0.000000,0,44,0.022718,182504,0,44,0,0.000000
6,0,0.000000,0,48,0.020538,199092,0,48,0,0.000000
7,0,0.000000,0,44,0.022719,182504,0,44,0,0.000000
8,0,0.000000,0,48,0.021125,199088,0,48,0,0.000000
9,0,0.000000,0,46,0.021738,190798,0,46,0,0.000000
10,0,0.000000,0,45,0.021993,186654,0,45,0,0.000000
11,0,0.000000,0,50,0.019969,207396,0,50,0,0.000000
12,0,0.000000,0,46,0.021381,190796,0,46,0,0.000000
13,0,0.000000,0,51,0.019940,207411,1,50,0,0.000000
14,0,0.000000,0,48,0.020859,199094,0,48,0,0.000000
15,0,0.000000,0,49,0.020357,199113,1,48,0,0.000000
16,0,0.000000,0,46,0.021653,190806,0,46,0,0.000000
17,0,0.000000,0,46,0.021733,190794,0,46,0,0.000000
18,0,0.000000,0,52,0.019509,215680,0,52,0,0.000000
19,0,0.000000,0,48,0.020814,199086,0,48,0,0.000000
20,0,0.000000,0,50,0.019945,207390,0,50,0,0.000000
21,0,0.000000,0,50,0.020076,207386,0,50,0,0.000000
22,0,0.000000,0,45,0.020855,186650,0,45,0,0.000000
23,0,0.000000,0,52,0.020400,215686,0,52,0,0.000000
24,0,0.000000,0,52,0.019037,215684,0,52,0,0.000000
25,0,0.000000,0,49,0.020436,203244,0,49,0,0.000000
26,0,0.000000,0,49,0.020481,203236,0,49,0,0.000000
27,0,0.000000,0,52,0.019098,211559,1,51,0,0.000000
28,0,0.000000,0,54,0.018536,223986,0,54,0,0.000000
29,0,0.000000,0,54,0.018442,223974,0,54,0,0.000000
30,0,0.000000,0,52,0.019012,215680,0,52,0,0.000000
31,0,0.000000,0,49,0.020631,203246,0,49,0,0.000000
32,0,0.000000,0,46,0.021383,190794,0,46,0,0.000000
33,0,0.000000,0,48,0.021149,199098,0,48,0,0.000000
34,0,0.000000,0,50,0.019971,207390,0,50,0,0.000000
35,0,0.000000,0,48,0.021154,199096,0,48,0,0.000000
36,0,0.000000,0,45,0.021862,186644,0,45,0,0.000000
37,0,0.000000,0,48,0.021016,199096,0,48,0,0.000000
38,0,0.000000,0,42,0.023953,174210,0,42,0,0.000000
39,0,0.000000,0,50,0.019729,207394,0,50,0,0.000000
40,0,0.000000,0,51,0.019661,207407,1,50,0,0.000000
41,0,0.000000,0,46,0.021983,190800,0,46,0,0.000000
42,0,0.000000,0,44,0.022698,182508,0,44,0,0.000000
43,0,0.000000,0,45,0.021675,186648,0,45,0,0.000000
44,0,0.000000,0,48,0.021344,199094,0,48,0,0.000000
45,0,0.000000,0,51,0.019439,211538,0,51,0,0.000000
46,0,0.000000,0,54,0.018584,223982,0,54,0,0.000000
47,0,0.000000,0,50,0.019893,207394,0,50,0,0.000000
48,0,0.000000,0,47,0.021265,194944,0,47,0,0.000000
49,0,0.000000,0,48,0.020773,199088,0,48,0,0.000000
50,0,0.000000,0,45,0.021999,186648,0,45,0,0.000000
51,0,0.000000,0,48,0.021050,199094,0,48,0,0.000000
52,0,0.000000,0,51,0.019644,211542,0,51,0,0.000000
53,0,0.000000,0,52,0.019209,215680,0,52,0,0.000000
54,0,0.000000,0,47,0.021321,194940,0,47,0,0.000000
55,0,0.000000,0,48,0.020548,199092,0,48,0,0.000000
56,0,0.000000,0,49,0.020635,203242,0,49,0,0.000000
57,0,0.000000,0,50,0.019882,207390,0,50,0,0.000000
58,0,0.000000,0,49,0.020537,203232,0,49,0,0.000000
59,0,0.000000,0,50,0.020187,207384,0,50,0,0.000000
60,0,0.000000,0,45,0.022090,186638,0,45,0,0.000000
61,0,0.000000,0,43,0.023039,178354,0,43,0,0.000000
62,0,0.000000,0,49,0.020392,203244,0,49,0,0.000000
63,0,0.000000,0,49,0.020718,203244,0,49,0,0.000000
64,0,0.000000,0,47,0.020778,194940,0,47,0,0.000000
65,0,0.000000,0,44,0.023034,178379,1,43,0,0.000000
66,0,0.000000,0,48,0.020756,199092,0,48,0,0.000000
67,0,0.000000,0,47,0.021205,190821,1,46,0,0.000000
68,0,0.000000,0,46,0.021767,186669,1,45,0,0.000000
69,0,0.000000,0,47,0.021467,194950,0,47,0,0.000000
70,0,0.000000,0,1,0.009774,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.300,0.03
   2.700,0.06
   3.100,0.12
   3.200,0.15
   3.600,0.18
   3.900,0.30
   4.100,0.33
   4.400,0.39
   4.600,0.42
   4.700,0.45
   4.800,0.48
   4.900,0.50
   5.000,0.53
   5.100,0.65
   5.200,0.71
   5.300,0.80
   5.500,0.92
   5.600,0.95
   5.700,1.04
   5.800,1.13
   5.900,1.16
   6.000,1.22
   6.100,1.25
   6.400,1.34
   6.500,1.40
   6.700,1.43
   6.800,1.46
   6.900,1.51
   7.100,1.60
   7.200,1.63
   7.300,1.75
   7.400,1.78
   7.500,1.81
   7.600,1.84
   7.700,1.87
   7.800,1.90
   7.900,1.96
   8.000,2.02
   8.200,2.05
   8.300,2.08
   8.400,2.14
   8.500,2.17
   8.600,2.20
   8.700,2.23
   8.900,2.32
   9.000,2.38
   9.100,2.47
   9.200,2.58
   9.400,2.67
   9.500,2.73
   9.600,2.85
   9.700,2.97
   9.800,3.06
   9.900,3.12
  10.000,3.68
  11.000,4.69
  12.000,6.47
  13.000,9.24
  14.000,14.23
  15.000,21.65
  16.000,33.23
  17.000,42.62
  18.000,50.01
  19.000,55.57
  20.000,61.57
  21.000,66.02
  22.000,68.52
  23.000,70.78
  24.000,73.12
  25.000,76.21
  26.000,79.71
  27.000,82.95
  28.000,86.46
  29.000,89.07
  30.000,91.12
  31.000,93.64
  32.000,94.83
  33.000,95.40
  34.000,95.87
  35.000,96.20
  36.000,96.61
  37.000,96.70
  38.000,96.79
  39.000,96.97
  40.000,97.21
  41.000,97.42
  42.000,97.74
  43.000,97.92
  44.000,98.22
  45.000,98.54
  46.000,98.75
  47.000,98.84
  48.000,98.87
  49.000,98.90
  51.000,98.93
  52.000,98.96
  53.000,99.02
  54.000,99.05
  55.000,99.20
  56.000,99.23
  57.000,99.32
  58.000,99.38
  59.000,99.44
  60.000,99.47
  61.000,99.52
  62.000,99.55
  63.000,99.58
  64.000,99.61
  70.000,99.64
  73.000,99.67
  74.000,99.76
  78.000,99.79
  85.000,99.82
  88.000,99.85
  92.000,99.88
  95.000,99.91
 110.000,99.97
 140.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
