Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,48,0.020541,194975,1,47,0,0.000000
1,0,0.000000,0,45,0.022457,186656,0,45,0,0.000000
2,0,0.000000,0,47,0.021292,194944,0,47,0,0.000000
3,0,0.000000,0,47,0.020706,194952,0,47,0,0.000000
4,0,0.000000,0,49,0.020964,203242,0,49,0,0.000000
5,0,0.000000,0,50,0.019742,207386,0,50,0,0.000000
6,0,0.000000,0,40,0.024287,165914,0,40,0,0.000000
7,0,0.000000,0,44,0.023394,182504,0,44,0,0.000000
8,0,0.000000,0,44,0.022743,182498,0,44,0,0.000000
9,0,0.000000,0,45,0.022180,186650,0,45,0,0.000000
10,0,0.000000,0,45,0.022459,186652,0,45,0,0.000000
11,0,0.000000,0,51,0.019306,211544,0,51,0,0.000000
12,0,0.000000,0,50,0.020063,207388,0,50,0,0.000000
13,0,0.000000,0,50,0.020228,203263,1,49,0,0.000000
14,0,0.000000,0,39,0.025394,157637,1,38,0,0.000000
15,0,0.000000,0,53,0.019021,215709,1,52,0,0.000000
16,0,0.000000,0,46,0.021458,190802,0,46,0,0.000000
17,0,0.000000,0,49,0.020713,203240,0,49,0,0.000000
18,0,0.000000,0,51,0.019592,211534,0,51,0,0.000000
19,0,0.000000,0,44,0.022706,182492,0,44,0,0.000000
20,0,0.000000,0,49,0.020395,203244,0,49,0,0.000000
21,0,0.000000,0,45,0.022134,186642,0,45,0,0.000000
22,0,0.000000,0,45,0.022314,186650,0,45,0,0.000000
23,0,0.000000,0,53,0.018723,219836,0,53,0,0.000000
24,0,0.000000,0,51,0.019449,211534,0,51,0,0.000000
25,0,0.000000,0,48,0.020952,199100,0,48,0,0.000000
26,0,0.000000,0,41,0.023667,170060,0,41,0,0.000000
27,0,0.000000,0,47,0.021857,194942,0,47,0,0.000000
28,0,0.000000,0,50,0.020224,203263,1,49,0,0.000000
29,0,0.000000,0,48,0.020521,199096,0,48,0,0.000000
30,0,0.000000,0,52,0.019240,215678,0,52,0,0.000000
31,0,0.000000,0,50,0.020020,207388,0,50,0,0.000000
32,0,0.000000,0,48,0.020840,199094,0,48,0,0.000000
33,0,0.000000,0,47,0.021504,194944,0,47,0,0.000000
34,0,0.000000,0,45,0.021898,186656,0,45,0,0.000000
35,0,0.000000,0,51,0.019578,211534,0,51,0,0.000000
36,0,0.000000,0,52,0.019552,211561,1,51,0,0.000000
37,0,0.000000,0,46,0.021566,190798,0,46,0,0.000000
38,0,0.000000,0,51,0.019727,211538,0,51,0,0.000000
39,0,0.000000,0,46,0.021743,190800,0,46,0,0.000000
40,0,0.000000,0,48,0.020630,194971,1,47,0,0.000000
41,0,0.000000,0,48,0.021019,199090,0,48,0,0.000000
42,0,0.000000,0,46,0.021797,190802,0,46,0,0.000000
43,0,0.000000,0,47,0.020628,194950,0,47,0,0.000000
44,0,0.000000,0,51,0.020164,211534,0,51,0,0.000000
45,0,0.000000,0,53,0.018604,219832,0,53,0,0.000000
46,0,0.000000,0,52,0.019177,215684,0,52,0,0.000000
47,0,0.000000,0,55,0.018227,228134,0,55,0,0.000000
48,0,0.000000,0,48,0.020262,199096,0,48,0,0.000000
49,0,0.000000,0,46,0.022437,190800,0,46,0,0.000000
50,0,0.000000,0,48,0.020776,199082,0,48,0,0.000000
51,0,0.000000,0,46,0.021690,190798,0,46,0,0.000000
52,0,0.000000,0,38,0.026621,157616,0,38,0,0.000000
53,0,0.000000,0,49,0.020233,203246,0,49,0,0.000000
54,0,0.000000,0,47,0.021274,194942,0,47,0,0.000000
55,0,0.000000,0,47,0.021187,194944,0,47,0,0.000000
56,0,0.000000,0,51,0.019687,211534,0,51,0,0.000000
57,0,0.000000,0,50,0.019948,207384,0,50,0,0.000000
58,0,0.000000,0,53,0.018856,219838,0,53,0,0.000000
59,0,0.000000,0,52,0.019304,215668,0,52,0,0.000000
60,0,0.000000,0,46,0.021582,190796,0,46,0,0.000000
61,0,0.000000,0,47,0.021377,194936,0,47,0,0.000000
62,0,0.000000,0,50,0.019922,203269,1,49,0,0.000000
63,0,0.000000,0,48,0.020807,199094,0,48,0,0.000000
64,0,0.000000,0,49,0.019843,203242,0,49,0,0.000000
65,0,0.000000,0,45,0.023145,186644,0,45,0,0.000000
66,0,0.000000,0,50,0.019770,203263,1,49,0,0.000000
67,0,0.000000,0,48,0.020813,194971,1,47,0,0.000000
68,0,0.000000,0,48,0.020775,194965,1,47,0,0.000000
69,0,0.000000,0,48,0.020852,199096,0,48,0,0.000000
70,0,0.000000,0,1,0.016962,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.200,0.03
   2.400,0.09
   3.200,0.12
   3.600,0.18
   3.700,0.21
   3.800,0.24
   3.900,0.30
   4.000,0.33
   4.100,0.42
   4.300,0.45
   4.500,0.54
   4.600,0.66
   4.700,0.69
   4.800,0.77
   4.900,0.86
   5.000,0.89
   5.100,0.98
   5.300,1.01
   5.500,1.04
   5.700,1.13
   5.800,1.22
   5.900,1.25
   6.000,1.28
   6.200,1.31
   6.300,1.34
   6.400,1.37
   6.600,1.43
   6.700,1.46
   7.000,1.52
   7.100,1.58
   7.200,1.61
   7.300,1.67
   7.400,1.70
   7.600,1.76
   7.700,1.79
   7.800,1.82
   8.000,1.88
   8.200,1.94
   8.300,2.03
   8.500,2.09
   8.600,2.14
   8.700,2.17
   8.800,2.26
   8.900,2.29
   9.000,2.35
   9.100,2.44
   9.400,2.53
   9.500,2.59
   9.600,2.65
   9.800,2.71
   9.900,2.77
  10.000,3.07
  11.000,3.84
  12.000,5.51
  13.000,8.43
  14.000,12.87
  15.000,21.98
  16.000,33.75
  17.000,43.91
  18.000,51.56
  19.000,57.97
  20.000,63.45
  21.000,67.89
  22.000,70.24
  23.000,72.06
  24.000,74.47
  25.000,77.12
  26.000,80.13
  27.000,82.96
  28.000,85.97
  29.000,88.68
  30.000,91.09
  31.000,93.33
  32.000,94.55
  33.000,94.94
  34.000,95.41
  35.000,95.68
  36.000,95.92
  37.000,96.04
  38.000,96.19
  39.000,96.40
  40.000,96.54
  41.000,96.78
  42.000,97.02
  43.000,97.44
  44.000,97.80
  45.000,98.09
  46.000,98.24
  47.000,98.45
  48.000,98.66
  49.000,98.69
  51.000,98.75
  53.000,98.84
  54.000,98.87
  56.000,98.90
  57.000,99.02
  58.000,99.05
  59.000,99.14
  60.000,99.26
  61.000,99.37
  62.000,99.52
  63.000,99.58
  64.000,99.67
  66.000,99.70
  73.000,99.73
  77.000,99.76
  78.000,99.79
  79.000,99.82
  86.000,99.85
  88.000,99.88
  90.000,99.91
 130.000,99.94
 170.000,99.97
 230.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
