1         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets        1408.76      1405.53         3.23     22.70900      5693.25 
Waits          0.00          ---          ---      0.00000          --- 
Totals      1408.76      1405.53         3.23     22.70900      5693.25 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       2.800         0.00
GET       2.900         0.00
GET       3.000         0.00
GET       3.300         0.01
GET       3.400         0.01
GET       3.500         0.01
GET       3.600         0.02
GET       3.700         0.02
GET       3.800         0.03
GET       3.900         0.03
GET       4.000         0.04
GET       4.100         0.05
GET       4.200         0.06
GET       4.300         0.07
GET       4.400         0.08
GET       4.500         0.10
GET       4.600         0.11
GET       4.700         0.12
GET       4.800         0.14
GET       4.900         0.17
GET       5.000         0.18
GET       5.100         0.21
GET       5.200         0.25
GET       5.300         0.28
GET       5.400         0.31
GET       5.500         0.34
GET       5.600         0.37
GET       5.700         0.40
GET       5.800         0.43
GET       5.900         0.46
GET       6.000         0.49
GET       6.100         0.53
GET       6.200         0.57
GET       6.300         0.60
GET       6.400         0.63
GET       6.500         0.65
GET       6.600         0.69
GET       6.700         0.73
GET       6.800         0.75
GET       6.900         0.77
GET       7.000         0.79
GET       7.100         0.81
GET       7.200         0.84
GET       7.300         0.87
GET       7.400         0.90
GET       7.500         0.93
GET       7.600         0.97
GET       7.700         0.99
GET       7.800         1.02
GET       7.900         1.06
GET       8.000         1.09
GET       8.100         1.12
GET       8.200         1.17
GET       8.300         1.19
GET       8.400         1.23
GET       8.500         1.27
GET       8.600         1.30
GET       8.700         1.35
GET       8.800         1.40
GET       8.900         1.44
GET       9.000         1.48
GET       9.100         1.52
GET       9.200         1.56
GET       9.300         1.61
GET       9.400         1.65
GET       9.500         1.71
GET       9.600         1.77
GET       9.700         1.82
GET       9.800         1.87
GET       9.900         1.93
GET      10.000         2.29
GET      11.000         3.15
GET      12.000         4.69
GET      13.000         6.87
GET      14.000        10.20
GET      15.000        15.91
GET      16.000        23.81
GET      17.000        31.87
GET      18.000        39.83
GET      19.000        46.45
GET      20.000        52.19
GET      21.000        57.12
GET      22.000        60.92
GET      23.000        64.01
GET      24.000        67.03
GET      25.000        70.54
GET      26.000        74.35
GET      27.000        77.88
GET      28.000        81.36
GET      29.000        84.38
GET      30.000        86.75
GET      31.000        88.97
GET      32.000        90.57
GET      33.000        91.43
GET      34.000        92.12
GET      35.000        92.66
GET      36.000        93.08
GET      37.000        93.41
GET      38.000        93.71
GET      39.000        94.11
GET      40.000        94.55
GET      41.000        95.03
GET      42.000        95.63
GET      43.000        96.22
GET      44.000        96.80
GET      45.000        97.20
GET      46.000        97.53
GET      47.000        97.83
GET      48.000        97.99
GET      49.000        98.10
GET      50.000        98.18
GET      51.000        98.25
GET      52.000        98.31
GET      53.000        98.37
GET      54.000        98.42
GET      55.000        98.49
GET      56.000        98.60
GET      57.000        98.70
GET      58.000        98.83
GET      59.000        98.96
GET      60.000        99.08
GET      61.000        99.16
GET      62.000        99.23
GET      63.000        99.29
GET      64.000        99.32
GET      65.000        99.34
GET      66.000        99.37
GET      67.000        99.38
GET      68.000        99.40
GET      69.000        99.42
GET      70.000        99.44
GET      71.000        99.46
GET      72.000        99.50
GET      73.000        99.53
GET      74.000        99.57
GET      75.000        99.61
GET      76.000        99.65
GET      77.000        99.68
GET      78.000        99.71
GET      79.000        99.73
GET      80.000        99.73
GET      81.000        99.74
GET      82.000        99.75
GET      83.000        99.75
GET      84.000        99.76
GET      85.000        99.77
GET      86.000        99.78
GET      87.000        99.79
GET      88.000        99.81
GET      89.000        99.82
GET      90.000        99.84
GET      91.000        99.85
GET      92.000        99.85
GET      93.000        99.87
GET      94.000        99.88
GET      95.000        99.88
GET      96.000        99.89
GET      97.000        99.89
GET      98.000        99.89
GET      99.000        99.89
GET     100.000        99.91
GET     110.000        99.93
GET     120.000        99.96
GET     130.000        99.96
GET     140.000        99.97
GET     160.000        99.97
GET     180.000        99.97
GET     190.000        99.98
GET     200.000        99.98
GET     220.000        99.98
GET     230.000       100.00
GET     240.000       100.00
GET     250.000       100.00
GET     260.000       100.00
---
