Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,49,0.020376,199123,1,48,0,0.000000
1,0,0.000000,0,49,0.020142,203246,0,49,0,0.000000
2,0,0.000000,0,46,0.021539,190798,0,46,0,0.000000
3,0,0.000000,0,53,0.019082,219838,0,53,0,0.000000
4,0,0.000000,0,43,0.023295,178356,0,43,0,0.000000
5,0,0.000000,0,38,0.026009,157614,0,38,0,0.000000
6,0,0.000000,0,49,0.020345,203242,0,49,0,0.000000
7,0,0.000000,0,50,0.020278,207388,0,50,0,0.000000
8,0,0.000000,0,45,0.021876,186648,0,45,0,0.000000
9,0,0.000000,0,48,0.021046,199094,0,48,0,0.000000
10,0,0.000000,0,45,0.022243,186654,0,45,0,0.000000
11,0,0.000000,0,42,0.023958,174212,0,42,0,0.000000
12,0,0.000000,0,46,0.021659,190796,0,46,0,0.000000
13,0,0.000000,0,46,0.021675,186673,1,45,0,0.000000
14,0,0.000000,0,53,0.018574,215707,1,52,0,0.000000
15,0,0.000000,0,45,0.022648,182525,1,44,0,0.000000
16,0,0.000000,0,45,0.022406,186654,0,45,0,0.000000
17,0,0.000000,0,45,0.021927,186652,0,45,0,0.000000
18,0,0.000000,0,49,0.020673,203234,0,49,0,0.000000
19,0,0.000000,0,48,0.020502,199084,0,48,0,0.000000
20,0,0.000000,0,44,0.022729,182504,0,44,0,0.000000
21,0,0.000000,0,50,0.020211,207384,0,50,0,0.000000
22,0,0.000000,0,44,0.022476,182502,0,44,0,0.000000
23,0,0.000000,0,47,0.021599,194946,0,47,0,0.000000
24,0,0.000000,0,45,0.022013,186652,0,45,0,0.000000
25,0,0.000000,0,51,0.019790,211538,0,51,0,0.000000
26,0,0.000000,0,42,0.023425,174210,0,42,0,0.000000
27,0,0.000000,0,47,0.021091,194942,0,47,0,0.000000
28,0,0.000000,0,49,0.020757,199115,1,48,0,0.000000
29,0,0.000000,0,45,0.022083,186652,0,45,0,0.000000
30,0,0.000000,0,48,0.020878,199092,0,48,0,0.000000
31,0,0.000000,0,49,0.020379,203234,0,49,0,0.000000
32,0,0.000000,0,47,0.021265,194950,0,47,0,0.000000
33,0,0.000000,0,49,0.020058,203236,0,49,0,0.000000
34,0,0.000000,0,49,0.020763,203246,0,49,0,0.000000
35,0,0.000000,0,53,0.018949,219834,0,53,0,0.000000
36,0,0.000000,0,50,0.019885,207392,0,50,0,0.000000
37,0,0.000000,0,52,0.019165,211555,1,51,0,0.000000
38,0,0.000000,0,46,0.021898,190800,0,46,0,0.000000
39,0,0.000000,0,51,0.019555,211542,0,51,0,0.000000
40,0,0.000000,0,48,0.020836,194969,1,47,0,0.000000
41,0,0.000000,0,41,0.024389,170056,0,41,0,0.000000
42,0,0.000000,0,53,0.018860,219834,0,53,0,0.000000
43,0,0.000000,0,45,0.021972,186656,0,45,0,0.000000
44,0,0.000000,0,48,0.021165,199092,0,48,0,0.000000
45,0,0.000000,0,49,0.020031,203240,0,49,0,0.000000
46,0,0.000000,0,45,0.021799,186652,0,45,0,0.000000
47,0,0.000000,0,46,0.022116,190800,0,46,0,0.000000
48,0,0.000000,0,49,0.020609,203246,0,49,0,0.000000
49,0,0.000000,0,47,0.021279,194944,0,47,0,0.000000
50,0,0.000000,0,49,0.020421,203236,0,49,0,0.000000
51,0,0.000000,0,49,0.020449,203238,0,49,0,0.000000
52,0,0.000000,0,48,0.020842,199096,0,48,0,0.000000
53,0,0.000000,0,49,0.020389,203246,0,49,0,0.000000
54,0,0.000000,0,52,0.019239,215678,0,52,0,0.000000
55,0,0.000000,0,50,0.019036,207386,0,50,0,0.000000
56,0,0.000000,0,51,0.020538,211536,0,51,0,0.000000
57,0,0.000000,0,40,0.024993,165910,0,40,0,0.000000
58,0,0.000000,0,49,0.020157,203242,0,49,0,0.000000
59,0,0.000000,0,47,0.021718,194936,0,47,0,0.000000
60,0,0.000000,0,48,0.020705,199088,0,48,0,0.000000
61,0,0.000000,0,44,0.022681,182494,0,44,0,0.000000
62,0,0.000000,0,50,0.019416,207386,0,50,0,0.000000
63,0,0.000000,0,44,0.023439,182506,0,44,0,0.000000
64,0,0.000000,0,51,0.019293,211540,0,51,0,0.000000
65,0,0.000000,0,47,0.021549,194938,0,47,0,0.000000
66,0,0.000000,0,48,0.020535,194971,1,47,0,0.000000
67,0,0.000000,0,51,0.019873,211536,0,51,0,0.000000
68,0,0.000000,0,46,0.021665,182548,2,44,0,0.000000
69,0,0.000000,0,75,0.013362,311082,0,75,0,0.000000
70,0,0.000000,0,1,0.011864,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.500,0.03
   2.700,0.06
   3.100,0.09
   3.200,0.12
   3.400,0.15
   3.500,0.18
   3.600,0.24
   3.700,0.27
   4.100,0.33
   4.300,0.36
   4.400,0.39
   4.700,0.42
   4.800,0.48
   4.900,0.51
   5.000,0.57
   5.100,0.63
   5.200,0.66
   5.300,0.72
   5.400,0.75
   5.500,0.81
   5.600,0.92
   5.800,1.01
   5.900,1.04
   6.000,1.07
   6.100,1.10
   6.200,1.13
   6.300,1.25
   6.400,1.28
   6.500,1.40
   6.600,1.49
   6.700,1.52
   6.800,1.61
   6.900,1.73
   7.000,1.76
   7.100,1.82
   7.200,1.91
   7.300,1.94
   7.400,1.97
   7.500,2.00
   7.600,2.09
   7.700,2.15
   7.800,2.24
   7.900,2.27
   8.000,2.33
   8.100,2.42
   8.200,2.45
   8.300,2.54
   8.400,2.57
   8.500,2.66
   8.600,2.71
   8.700,2.80
   8.800,2.95
   8.900,3.04
   9.000,3.10
   9.100,3.16
   9.200,3.19
   9.400,3.31
   9.500,3.40
   9.600,3.46
   9.700,3.49
   9.800,3.64
   9.900,3.73
  10.000,4.42
  11.000,5.73
  12.000,7.70
  13.000,11.19
  14.000,15.13
  15.000,22.94
  16.000,34.19
  17.000,43.56
  18.000,51.67
  19.000,58.00
  20.000,63.07
  21.000,67.27
  22.000,69.87
  23.000,72.20
  24.000,74.16
  25.000,76.58
  26.000,80.04
  27.000,82.97
  28.000,85.77
  29.000,88.16
  30.000,90.18
  31.000,92.63
  32.000,94.00
  33.000,94.51
  34.000,94.90
  35.000,95.17
  36.000,95.29
  37.000,95.47
  38.000,95.58
  39.000,95.76
  40.000,95.88
  41.000,96.42
  42.000,96.78
  43.000,97.17
  44.000,97.58
  45.000,97.79
  46.000,97.97
  47.000,98.09
  48.000,98.36
  50.000,98.42
  51.000,98.45
  53.000,98.48
  54.000,98.51
  55.000,98.63
  56.000,98.69
  57.000,98.78
  58.000,98.84
  59.000,98.93
  60.000,98.99
  61.000,99.11
  62.000,99.22
  63.000,99.28
  67.000,99.31
  68.000,99.34
  69.000,99.37
  70.000,99.40
  72.000,99.43
  73.000,99.46
  74.000,99.52
  75.000,99.58
  76.000,99.61
  77.000,99.64
  78.000,99.70
  79.000,99.73
  87.000,99.76
  88.000,99.79
  89.000,99.82
  90.000,99.85
  91.000,99.88
 100.000,99.91
 110.000,99.97
 120.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
