Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,105,0.009509,431403,1,104,0,0.000000
1,0,0.000000,0,53,0.018611,219834,0,53,0,0.000000
2,0,0.000000,0,47,0.021323,194950,0,47,0,0.000000
3,0,0.000000,0,47,0.021347,194946,0,47,0,0.000000
4,0,0.000000,0,45,0.021892,186648,0,45,0,0.000000
5,0,0.000000,0,49,0.020726,203242,0,49,0,0.000000
6,0,0.000000,0,48,0.020477,199090,0,48,0,0.000000
7,0,0.000000,0,47,0.021608,194950,0,47,0,0.000000
8,0,0.000000,0,47,0.021342,194944,0,47,0,0.000000
9,0,0.000000,0,46,0.021347,190804,0,46,0,0.000000
10,0,0.000000,0,50,0.020436,207394,0,50,0,0.000000
11,0,0.000000,0,48,0.020499,194971,1,47,0,0.000000
12,0,0.000000,0,50,0.020098,207378,0,50,0,0.000000
13,0,0.000000,0,47,0.020593,194952,0,47,0,0.000000
14,0,0.000000,0,47,0.021920,190819,1,46,0,0.000000
15,0,0.000000,0,49,0.020333,203244,0,49,0,0.000000
16,0,0.000000,0,44,0.022456,182506,0,44,0,0.000000
17,0,0.000000,0,47,0.021819,194930,0,47,0,0.000000
18,0,0.000000,0,46,0.021102,190800,0,46,0,0.000000
19,0,0.000000,0,47,0.021609,194944,0,47,0,0.000000
20,0,0.000000,0,51,0.019573,211536,0,51,0,0.000000
21,0,0.000000,0,44,0.022752,182498,0,44,0,0.000000
22,0,0.000000,0,45,0.022251,186650,0,45,0,0.000000
23,0,0.000000,0,46,0.021447,190800,0,46,0,0.000000
24,0,0.000000,0,44,0.022923,182504,0,44,0,0.000000
25,0,0.000000,0,45,0.022375,186646,0,45,0,0.000000
26,0,0.000000,0,43,0.023083,178356,0,43,0,0.000000
27,0,0.000000,0,44,0.022759,178379,1,43,0,0.000000
28,0,0.000000,0,41,0.024458,170060,0,41,0,0.000000
29,0,0.000000,0,42,0.023704,174202,0,42,0,0.000000
30,0,0.000000,0,46,0.021787,190792,0,46,0,0.000000
31,0,0.000000,0,52,0.019317,215690,0,52,0,0.000000
32,0,0.000000,0,44,0.022235,182498,0,44,0,0.000000
33,0,0.000000,0,42,0.024221,174210,0,42,0,0.000000
34,0,0.000000,0,47,0.021214,194950,0,47,0,0.000000
35,0,0.000000,0,43,0.023445,178354,0,43,0,0.000000
36,0,0.000000,0,41,0.023263,165929,1,40,0,0.000000
37,0,0.000000,0,44,0.023229,182506,0,44,0,0.000000
38,0,0.000000,0,48,0.021171,199092,0,48,0,0.000000
39,0,0.000000,0,48,0.020881,199100,0,48,0,0.000000
40,0,0.000000,0,51,0.019538,207409,1,50,0,0.000000
41,0,0.000000,0,46,0.021835,190798,0,46,0,0.000000
42,0,0.000000,0,43,0.023301,178360,0,43,0,0.000000
43,0,0.000000,0,46,0.021703,190802,0,46,0,0.000000
44,0,0.000000,0,46,0.021698,190796,0,46,0,0.000000
45,0,0.000000,0,46,0.021743,190794,0,46,0,0.000000
46,0,0.000000,0,49,0.019936,203242,0,49,0,0.000000
47,0,0.000000,0,44,0.022923,182508,0,44,0,0.000000
48,0,0.000000,0,50,0.020044,207394,0,50,0,0.000000
49,0,0.000000,0,45,0.021413,186648,0,45,0,0.000000
50,0,0.000000,0,49,0.020992,203232,0,49,0,0.000000
51,0,0.000000,0,49,0.020535,203242,0,49,0,0.000000
52,0,0.000000,0,47,0.021571,194950,0,47,0,0.000000
53,0,0.000000,0,43,0.022752,178356,0,43,0,0.000000
54,0,0.000000,0,47,0.021425,194940,0,47,0,0.000000
55,0,0.000000,0,51,0.019746,211534,0,51,0,0.000000
56,0,0.000000,0,48,0.020921,199092,0,48,0,0.000000
57,0,0.000000,0,47,0.021293,194946,0,47,0,0.000000
58,0,0.000000,0,50,0.019089,207388,0,50,0,0.000000
59,0,0.000000,0,47,0.022267,194936,0,47,0,0.000000
60,0,0.000000,0,47,0.021173,194942,0,47,0,0.000000
61,0,0.000000,0,41,0.023732,170048,0,41,0,0.000000
62,0,0.000000,0,48,0.021484,199092,0,48,0,0.000000
63,0,0.000000,0,46,0.021678,186675,1,45,0,0.000000
64,0,0.000000,0,44,0.022744,182506,0,44,0,0.000000
65,0,0.000000,0,49,0.020445,203236,0,49,0,0.000000
66,0,0.000000,0,45,0.021322,182525,1,44,0,0.000000
67,0,0.000000,0,46,0.022271,190798,0,46,0,0.000000
68,0,0.000000,0,50,0.020238,203263,1,49,0,0.000000
69,0,0.000000,0,50,0.019740,203261,1,49,0,0.000000
70,0,0.000000,0,1,0.022535,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.600,0.03
   2.900,0.12
   3.000,0.18
   3.100,0.21
   3.400,0.24
   3.500,0.30
   3.700,0.36
   3.900,0.51
   4.000,0.63
   4.100,0.72
   4.200,0.81
   4.300,0.87
   4.400,0.90
   4.500,0.93
   4.600,0.96
   4.700,1.02
   4.800,1.08
   4.900,1.11
   5.000,1.20
   5.100,1.23
   5.200,1.27
   5.300,1.30
   5.400,1.45
   5.500,1.48
   5.600,1.51
   5.700,1.54
   5.800,1.66
   6.000,1.84
   6.100,1.93
   6.200,2.05
   6.300,2.08
   6.400,2.26
   6.500,2.29
   6.600,2.38
   6.700,2.53
   6.800,2.62
   6.900,2.65
   7.000,2.71
   7.200,2.77
   7.300,2.89
   7.400,3.04
   7.500,3.13
   7.600,3.28
   7.700,3.37
   7.800,3.49
   7.900,3.58
   8.000,3.67
   8.100,3.70
   8.200,3.80
   8.300,3.92
   8.500,4.04
   8.600,4.16
   8.700,4.22
   8.800,4.31
   8.900,4.37
   9.000,4.46
   9.100,4.52
   9.200,4.55
   9.300,4.61
   9.400,4.76
   9.500,4.85
   9.600,4.91
   9.700,5.06
   9.800,5.18
   9.900,5.27
  10.000,6.23
  11.000,7.44
  12.000,9.43
  13.000,12.38
  14.000,16.75
  15.000,22.32
  16.000,32.29
  17.000,41.75
  18.000,49.46
  19.000,55.60
  20.000,60.75
  21.000,64.70
  22.000,67.83
  23.000,70.39
  24.000,72.83
  25.000,75.66
  26.000,78.67
  27.000,81.69
  28.000,84.91
  29.000,87.53
  30.000,89.61
  31.000,91.87
  32.000,93.10
  33.000,93.61
  34.000,94.01
  35.000,94.34
  36.000,94.67
  37.000,94.88
  38.000,95.06
  39.000,95.27
  40.000,95.39
  41.000,95.72
  42.000,96.17
  43.000,96.60
  44.000,97.32
  45.000,97.59
  46.000,97.77
  47.000,98.04
  48.000,98.13
  49.000,98.16
  50.000,98.25
  51.000,98.34
  52.000,98.37
  53.000,98.43
  54.000,98.49
  55.000,98.52
  56.000,98.58
  57.000,98.64
  58.000,98.70
  59.000,98.77
  60.000,98.89
  61.000,99.01
  62.000,99.10
  63.000,99.25
  65.000,99.28
  68.000,99.31
  69.000,99.34
  70.000,99.37
  71.000,99.40
  73.000,99.43
  74.000,99.55
  75.000,99.58
  76.000,99.64
  77.000,99.67
  78.000,99.70
  79.000,99.73
  80.000,99.76
  81.000,99.79
  83.000,99.82
  88.000,99.85
  90.000,99.91
  92.000,99.94
 100.000,99.97
 120.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
