Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,162,0.006164,659579,3,159,0,0.000000
1,0,0.000000,0,193,0.005139,796401,1,192,0,0.000000
2,0,0.000000,0,179,0.005617,738331,1,178,0,0.000000
3,0,0.000000,0,188,0.005283,767409,3,185,0,0.000000
4,0,0.000000,0,184,0.005459,754936,2,182,0,0.000000
5,0,0.000000,0,188,0.005276,771524,2,186,0,0.000000
6,0,0.000000,0,184,0.005448,759069,1,183,0,0.000000
7,0,0.000000,0,191,0.005227,783972,2,189,0,0.000000
8,0,0.000000,0,187,0.005355,763263,3,184,0,0.000000
9,0,0.000000,0,173,0.005755,713441,1,172,0,0.000000
10,0,0.000000,0,182,0.005487,742523,3,179,0,0.000000
11,0,0.000000,0,195,0.005139,800572,2,193,0,0.000000
12,0,0.000000,0,191,0.005226,788109,1,190,0,0.000000
13,0,0.000000,0,199,0.005006,808899,4,195,0,0.000000
14,0,0.000000,0,194,0.005155,804664,0,194,0,0.000000
15,0,0.000000,0,193,0.005187,800498,0,193,0,0.000000
16,0,0.000000,0,190,0.005243,775701,3,187,0,0.000000
17,0,0.000000,0,192,0.005192,788124,2,190,0,0.000000
18,0,0.000000,0,197,0.005088,800608,4,193,0,0.000000
19,0,0.000000,0,187,0.005325,771513,1,186,0,0.000000
20,0,0.000000,0,201,0.004961,825472,2,199,0,0.000000
21,0,0.000000,0,194,0.005156,792291,3,191,0,0.000000
22,0,0.000000,0,188,0.005312,775663,1,187,0,0.000000
23,0,0.000000,0,195,0.005122,800548,2,193,0,0.000000
24,0,0.000000,0,174,0.005740,713470,2,172,0,0.000000
25,0,0.000000,0,177,0.005629,725904,2,175,0,0.000000
26,0,0.000000,0,185,0.005406,759080,2,183,0,0.000000
27,0,0.000000,0,196,0.005095,812960,0,196,0,0.000000
28,0,0.000000,0,192,0.005228,792241,1,191,0,0.000000
29,0,0.000000,0,193,0.005175,800522,0,193,0,0.000000
30,0,0.000000,0,202,0.004934,825485,3,199,0,0.000000
31,0,0.000000,0,190,0.005254,783947,1,189,0,0.000000
32,0,0.000000,0,192,0.005209,792237,1,191,0,0.000000
33,0,0.000000,0,193,0.005179,779889,5,188,0,0.000000
34,0,0.000000,0,197,0.005048,804745,3,194,0,0.000000
35,0,0.000000,0,185,0.005397,759088,2,183,0,0.000000
36,0,0.000000,0,188,0.005309,775675,1,187,0,0.000000
37,0,0.000000,0,198,0.005058,821272,0,198,0,0.000000
38,0,0.000000,0,195,0.005116,804700,1,194,0,0.000000
39,0,0.000000,0,196,0.005067,800581,3,193,0,0.000000
40,0,0.000000,0,190,0.005268,779814,2,188,0,0.000000
41,0,0.000000,0,187,0.005336,771511,1,186,0,0.000000
42,0,0.000000,0,198,0.005048,821250,0,198,0,0.000000
43,0,0.000000,0,190,0.005275,779834,2,188,0,0.000000
44,0,0.000000,0,180,0.005553,734233,3,177,0,0.000000
45,0,0.000000,0,189,0.005280,775686,2,187,0,0.000000
46,0,0.000000,0,191,0.005230,792214,0,191,0,0.000000
47,0,0.000000,0,185,0.005402,767340,0,185,0,0.000000
48,0,0.000000,0,188,0.005316,759163,5,183,0,0.000000
49,0,0.000000,0,192,0.005178,792235,1,191,0,0.000000
50,0,0.000000,0,198,0.005030,813030,2,196,0,0.000000
51,0,0.000000,0,199,0.005042,821283,1,198,0,0.000000
52,0,0.000000,0,190,0.005249,783947,1,189,0,0.000000
53,0,0.000000,0,193,0.005195,784034,4,189,0,0.000000
54,0,0.000000,0,198,0.005026,808899,3,195,0,0.000000
55,0,0.000000,0,189,0.005274,779803,1,188,0,0.000000
56,0,0.000000,0,194,0.005164,800537,1,193,0,0.000000
57,0,0.000000,0,181,0.005526,742494,2,179,0,0.000000
58,0,0.000000,0,194,0.005152,792299,3,191,0,0.000000
59,0,0.000000,0,197,0.005065,808874,2,195,0,0.000000
60,0,0.000000,0,191,0.005202,783982,2,189,0,0.000000
61,0,0.000000,0,194,0.005141,800543,1,193,0,0.000000
62,0,0.000000,0,200,0.005015,821324,2,198,0,0.000000
63,0,0.000000,0,196,0.005095,808837,1,195,0,0.000000
64,0,0.000000,0,190,0.005254,788092,0,190,0,0.000000
65,0,0.000000,0,191,0.005244,779839,3,188,0,0.000000
66,0,0.000000,0,192,0.005181,788122,2,190,0,0.000000
67,0,0.000000,0,178,0.005588,738290,0,178,0,0.000000
68,0,0.000000,0,185,0.005427,767330,0,185,0,0.000000
69,0,0.000000,0,187,0.005328,763277,3,184,0,0.000000
70,0,0.000000,0,1,0.008670,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.950,0.02
   1.100,0.05
   1.200,0.09
   1.300,0.14
   1.400,0.32
   1.500,0.68
   1.600,1.28
   1.700,2.67
   1.800,4.96
   1.900,7.84
   2.000,11.31
   2.100,15.25
   2.200,19.27
   2.300,23.31
   2.400,26.71
   2.500,29.54
   2.600,31.97
   2.700,33.87
   2.800,35.60
   2.900,37.02
   3.000,38.29
   3.100,39.36
   3.200,40.23
   3.300,41.09
   3.400,41.74
   3.500,42.46
   3.600,43.04
   3.700,43.52
   3.800,44.05
   3.900,44.59
   4.000,45.09
   4.100,45.51
   4.200,45.86
   4.300,46.26
   4.400,46.66
   4.500,47.03
   4.600,47.38
   4.700,47.64
   4.800,48.02
   4.900,48.36
   5.000,48.75
   5.100,49.02
   5.200,49.34
   5.300,49.79
   5.400,50.17
   5.500,50.65
   5.600,51.04
   5.700,51.50
   5.800,51.95
   5.900,52.50
   6.000,53.14
   6.100,53.82
   6.200,54.65
   6.300,55.43
   6.400,56.21
   6.500,57.27
   6.600,58.33
   6.700,59.79
   6.800,61.26
   6.900,62.76
   7.000,64.44
   7.100,66.16
   7.200,68.06
   7.300,69.92
   7.400,72.02
   7.500,74.15
   7.600,76.20
   7.700,78.39
   7.800,80.48
   7.900,82.39
   8.000,84.11
   8.100,85.75
   8.200,87.25
   8.300,88.65
   8.400,89.80
   8.500,90.87
   8.600,91.67
   8.700,92.37
   8.800,93.02
   8.900,93.62
   9.000,94.03
   9.100,94.50
   9.200,94.83
   9.300,95.16
   9.400,95.39
   9.500,95.65
   9.600,95.90
   9.700,96.23
   9.800,96.41
   9.900,96.59
  10.000,97.46
  11.000,98.31
  12.000,98.94
  13.000,99.24
  14.000,99.41
  15.000,99.55
  16.000,99.68
  17.000,99.80
  18.000,99.87
  19.000,99.92
  20.000,99.95
  21.000,99.98
  24.000,99.98
  47.000,99.99
  51.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
