Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,36,0.027198,148910,0,0.000000,0,0,0,0,0.000000
1,39,0.025841,161318,0,0.000000,0,0,0,0,0.000000
2,45,0.022261,186136,0,0.000000,0,0,0,0,0.000000
3,44,0.022631,182009,0,0.000000,0,0,0,0,0.000000
4,48,0.020917,198546,0,0.000000,0,0,0,0,0.000000
5,43,0.023100,177864,0,0.000000,0,0,0,0,0.000000
6,38,0.026061,157184,0,0.000000,0,0,0,0,0.000000
7,39,0.026051,161324,0,0.000000,0,0,0,0,0.000000
8,41,0.024175,169594,0,0.000000,0,0,0,0,0.000000
9,42,0.023732,173734,0,0.000000,0,0,0,0,0.000000
10,40,0.025182,165454,0,0.000000,0,0,0,0,0.000000
11,40,0.024946,165453,0,0.000000,0,0,0,0,0.000000
12,41,0.024519,169592,0,0.000000,0,0,0,0,0.000000
13,38,0.026442,157184,0,0.000000,0,0,0,0,0.000000
14,44,0.022847,181996,0,0.000000,0,0,0,0,0.000000
15,41,0.023986,169593,0,0.000000,0,0,0,0,0.000000
16,41,0.024319,169593,0,0.000000,0,0,0,0,0.000000
17,40,0.025173,165455,0,0.000000,0,0,0,0,0.000000
18,39,0.025560,161319,0,0.000000,0,0,0,0,0.000000
19,39,0.026018,161321,0,0.000000,0,0,0,0,0.000000
20,40,0.024554,165456,0,0.000000,0,0,0,0,0.000000
21,40,0.025175,165452,0,0.000000,0,0,0,0,0.000000
22,42,0.023738,173729,0,0.000000,0,0,0,0,0.000000
23,40,0.025073,165454,0,0.000000,0,0,0,0,0.000000
24,40,0.025161,165452,0,0.000000,0,0,0,0,0.000000
25,41,0.024384,169589,0,0.000000,0,0,0,0,0.000000
26,38,0.025829,157185,0,0.000000,0,0,0,0,0.000000
27,38,0.026580,157179,0,0.000000,0,0,0,0,0.000000
28,40,0.024709,165458,0,0.000000,0,0,0,0,0.000000
29,40,0.025351,165454,0,0.000000,0,0,0,0,0.000000
30,37,0.027227,153050,0,0.000000,0,0,0,0,0.000000
31,41,0.023973,169595,0,0.000000,0,0,0,0,0.000000
32,44,0.022723,182004,0,0.000000,0,0,0,0,0.000000
33,37,0.027013,153043,0,0.000000,0,0,0,0,0.000000
34,44,0.022520,182000,0,0.000000,0,0,0,0,0.000000
35,39,0.025794,161317,0,0.000000,0,0,0,0,0.000000
36,41,0.024380,169590,0,0.000000,0,0,0,0,0.000000
37,39,0.025827,161319,0,0.000000,0,0,0,0,0.000000
38,40,0.025284,165451,0,0.000000,0,0,0,0,0.000000
39,41,0.024387,169591,0,0.000000,0,0,0,0,0.000000
40,39,0.025241,161325,0,0.000000,0,0,0,0,0.000000
41,39,0.025343,161316,0,0.000000,0,0,0,0,0.000000
42,38,0.026431,157184,0,0.000000,0,0,0,0,0.000000
43,44,0.022876,181996,0,0.000000,0,0,0,0,0.000000
44,42,0.024204,173727,0,0.000000,0,0,0,0,0.000000
45,38,0.025921,157181,0,0.000000,0,0,0,0,0.000000
46,42,0.023910,173723,0,0.000000,0,0,0,0,0.000000
47,40,0.025192,165453,0,0.000000,0,0,0,0,0.000000
48,41,0.023719,169598,0,0.000000,0,0,0,0,0.000000
49,41,0.024979,169591,0,0.000000,0,0,0,0,0.000000
50,38,0.026068,157185,0,0.000000,0,0,0,0,0.000000
51,39,0.025888,161319,0,0.000000,0,0,0,0,0.000000
52,44,0.022563,182004,0,0.000000,0,0,0,0,0.000000
53,40,0.025064,165455,0,0.000000,0,0,0,0,0.000000
54,40,0.024877,165458,0,0.000000,0,0,0,0,0.000000
55,43,0.023434,177860,0,0.000000,0,0,0,0,0.000000
56,42,0.023563,173737,0,0.000000,0,0,0,0,0.000000
57,41,0.024137,169590,0,0.000000,0,0,0,0,0.000000
58,40,0.025622,165454,0,0.000000,0,0,0,0,0.000000
59,38,0.025804,157179,0,0.000000,0,0,0,0,0.000000
60,41,0.024467,169591,0,0.000000,0,0,0,0,0.000000
61,40,0.025087,165458,0,0.000000,0,0,0,0,0.000000
62,39,0.025179,161320,0,0.000000,0,0,0,0,0.000000
63,42,0.024329,173729,0,0.000000,0,0,0,0,0.000000
64,41,0.024449,169595,0,0.000000,0,0,0,0,0.000000
65,43,0.023379,177859,0,0.000000,0,0,0,0,0.000000
66,37,0.026868,153047,0,0.000000,0,0,0,0,0.000000
67,40,0.024843,165455,0,0.000000,0,0,0,0,0.000000
68,44,0.023024,181992,0,0.000000,0,0,0,0,0.000000
69,41,0.024280,169591,0,0.000000,0,0,0,0,0.000000
70,1,0.016986,4137,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent

Full-Test SET Latency
Latency (<= msec),Percent
   9.700,0.04
  10.000,0.07
  11.000,0.25
  12.000,0.56
  13.000,2.18
  14.000,3.81
  15.000,6.03
  16.000,9.13
  17.000,12.40
  18.000,16.46
  19.000,22.09
  20.000,28.05
  21.000,33.79
  22.000,39.71
  23.000,46.19
  24.000,52.47
  25.000,58.39
  26.000,64.76
  27.000,69.77
  28.000,75.12
  29.000,79.39
  30.000,82.63
  31.000,85.87
  32.000,89.15
  33.000,91.47
  34.000,92.81
  35.000,94.01
  36.000,95.31
  37.000,96.09
  38.000,96.83
