1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          54.11          ---          ---     14.03900       218.56 
Gets          54.08      1451.01         9.10     22.91500      5863.86 
Waits          0.00          ---          ---      0.00000          --- 
Totals       108.18      1451.01         9.10     18.47600      6082.42 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.03
SET       2.100         0.11
SET       2.200         0.21
SET       2.300         0.48
SET       2.400         0.90
SET       2.500         1.08
SET       2.600         1.64
SET       2.700         2.14
SET       2.800         2.64
SET       2.900         3.17
SET       3.000         3.67
SET       3.100         4.22
SET       3.200         4.80
SET       3.300         5.20
SET       3.400         5.73
SET       3.500         6.15
SET       3.600         6.52
SET       3.700         7.00
SET       3.800         7.42
SET       3.900         7.92
SET       4.000         8.13
SET       4.100         8.39
SET       4.200         8.82
SET       4.300         9.29
SET       4.400         9.58
SET       4.500         9.93
SET       4.600        10.27
SET       4.700        10.48
SET       4.800        10.67
SET       4.900        10.90
SET       5.000        11.22
SET       5.100        11.48
SET       5.200        11.69
SET       5.300        12.01
SET       5.400        12.33
SET       5.500        12.51
SET       5.600        12.80
SET       5.700        13.20
SET       5.800        13.57
SET       5.900        13.78
SET       6.000        14.02
SET       6.100        14.20
SET       6.200        14.52
SET       6.300        14.70
SET       6.400        14.99
SET       6.500        15.18
SET       6.600        15.52
SET       6.700        15.87
SET       6.800        16.08
SET       6.900        16.42
SET       7.000        16.55
SET       7.100        16.84
SET       7.200        17.08
SET       7.300        17.34
SET       7.400        17.56
SET       7.500        17.90
SET       7.600        18.08
SET       7.700        18.35
SET       7.800        18.69
SET       7.900        19.17
SET       8.000        19.40
SET       8.100        19.80
SET       8.200        20.43
SET       8.300        20.67
SET       8.400        21.07
SET       8.500        21.41
SET       8.600        21.96
SET       8.700        22.25
SET       8.800        22.68
SET       8.900        23.10
SET       9.000        23.60
SET       9.100        24.05
SET       9.200        24.37
SET       9.300        24.68
SET       9.400        24.95
SET       9.500        25.34
SET       9.600        25.63
SET       9.700        26.06
SET       9.800        26.37
SET       9.900        26.77
SET      10.000        28.64
SET      11.000        31.92
SET      12.000        35.56
SET      13.000        40.76
SET      14.000        51.03
SET      15.000        69.96
SET      16.000        80.89
SET      17.000        83.32
SET      18.000        84.74
SET      19.000        85.96
SET      20.000        86.96
SET      21.000        87.54
SET      22.000        88.15
SET      23.000        88.54
SET      24.000        89.15
SET      25.000        89.76
SET      26.000        90.42
SET      27.000        91.05
SET      28.000        92.37
SET      29.000        94.67
SET      30.000        97.94
SET      31.000        99.39
SET      32.000        99.50
SET      33.000        99.66
SET      34.000        99.82
SET      35.000        99.92
SET      36.000        99.95
SET      38.000        99.97
SET      47.000       100.00
---
GET       3.100         0.03
GET       3.300         0.05
GET       3.500         0.08
GET       3.600         0.11
GET       3.700         0.13
GET       3.800         0.18
GET       3.900         0.24
GET       4.000         0.32
GET       4.100         0.40
GET       4.200         0.45
GET       4.300         0.50
GET       4.400         0.58
GET       4.500         0.63
GET       4.600         0.69
GET       4.700         0.79
GET       4.800         0.92
GET       4.900         1.06
GET       5.000         1.16
GET       5.100         1.24
GET       5.200         1.35
GET       5.300         1.51
GET       5.400         1.53
GET       5.500         1.58
GET       5.600         1.69
GET       5.700         1.72
GET       5.800         1.80
GET       5.900         1.85
GET       6.000         1.88
GET       6.100         1.90
GET       6.200         1.95
GET       6.300         2.03
GET       6.400         2.14
GET       6.500         2.19
GET       6.600         2.30
GET       6.700         2.35
GET       6.800         2.43
GET       6.900         2.48
GET       7.000         2.56
GET       7.100         2.59
GET       7.200         2.69
GET       7.300         2.72
GET       7.400         2.85
GET       7.500         3.04
GET       7.600         3.09
GET       7.700         3.17
GET       7.800         3.22
GET       7.900         3.30
GET       8.000         3.41
GET       8.100         3.59
GET       8.200         3.78
GET       8.300         3.94
GET       8.400         4.12
GET       8.500         4.23
GET       8.600         4.25
GET       8.700         4.28
GET       8.800         4.46
GET       8.900         4.65
GET       9.000         4.73
GET       9.100         4.78
GET       9.200         4.86
GET       9.300         4.97
GET       9.400         5.10
GET       9.500         5.20
GET       9.600         5.34
GET       9.700         5.47
GET       9.800         5.65
GET       9.900         5.81
GET      10.000         6.42
GET      11.000         8.24
GET      12.000         9.56
GET      13.000        11.01
GET      14.000        12.18
GET      15.000        15.40
GET      16.000        24.78
GET      17.000        36.08
GET      18.000        43.53
GET      19.000        46.67
GET      20.000        49.18
GET      21.000        51.88
GET      22.000        54.54
GET      23.000        56.68
GET      24.000        58.27
GET      25.000        59.83
GET      26.000        61.62
GET      27.000        64.08
GET      28.000        67.14
GET      29.000        69.20
GET      30.000        71.45
GET      31.000        80.27
GET      32.000        88.56
GET      33.000        91.81
GET      34.000        93.24
GET      35.000        94.29
GET      36.000        95.59
GET      37.000        96.70
GET      38.000        97.41
GET      39.000        97.70
GET      40.000        97.75
GET      41.000        98.02
GET      42.000        98.23
GET      43.000        98.36
GET      44.000        98.63
GET      45.000        98.73
GET      46.000        98.86
GET      47.000        99.05
GET      48.000        99.26
GET      49.000        99.31
GET      50.000        99.37
GET      53.000        99.39
GET      55.000        99.42
GET      56.000        99.45
GET      57.000        99.47
GET      58.000        99.58
GET      59.000        99.60
GET      60.000        99.63
GET      61.000        99.76
GET      62.000        99.79
GET      63.000        99.84
GET      64.000        99.87
GET      69.000        99.92
GET      76.000        99.95
GET      77.000        99.97
GET      79.000       100.00
---
