1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          54.69          ---          ---     13.67600       220.90 
Gets          54.69      1467.32         9.21     22.87800      5929.78 
Waits          0.00          ---          ---      0.00000          --- 
Totals       109.37      1467.32         9.21     18.27700      6150.68 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.03
SET       2.100         0.10
SET       2.200         0.31
SET       2.300         0.63
SET       2.400         1.02
SET       2.500         1.49
SET       2.600         1.80
SET       2.700         2.35
SET       2.800         2.95
SET       2.900         3.34
SET       3.000         3.71
SET       3.100         4.07
SET       3.200         4.83
SET       3.300         5.59
SET       3.400         6.19
SET       3.500         6.61
SET       3.600         7.18
SET       3.700         7.57
SET       3.800         8.10
SET       3.900         8.51
SET       4.000         8.91
SET       4.100         9.11
SET       4.200         9.53
SET       4.300         9.74
SET       4.400        10.21
SET       4.500        10.55
SET       4.600        10.73
SET       4.700        11.00
SET       4.800        11.23
SET       4.900        11.57
SET       5.000        11.94
SET       5.100        12.22
SET       5.200        12.54
SET       5.300        12.82
SET       5.400        13.03
SET       5.500        13.37
SET       5.600        13.50
SET       5.700        13.71
SET       5.800        14.02
SET       5.900        14.47
SET       6.000        14.83
SET       6.100        15.04
SET       6.200        15.25
SET       6.300        15.64
SET       6.400        15.90
SET       6.500        16.24
SET       6.600        16.51
SET       6.700        16.85
SET       6.800        17.13
SET       6.900        17.58
SET       7.000        17.68
SET       7.100        18.10
SET       7.200        18.41
SET       7.300        18.73
SET       7.400        19.17
SET       7.500        19.51
SET       7.600        19.82
SET       7.700        20.16
SET       7.800        20.45
SET       7.900        20.97
SET       8.000        21.34
SET       8.100        21.62
SET       8.200        22.02
SET       8.300        22.51
SET       8.400        22.85
SET       8.500        23.11
SET       8.600        23.45
SET       8.700        23.74
SET       8.800        24.21
SET       8.900        24.52
SET       9.000        24.92
SET       9.100        25.33
SET       9.200        25.83
SET       9.300        26.17
SET       9.400        26.56
SET       9.500        26.93
SET       9.600        27.21
SET       9.700        27.58
SET       9.800        28.23
SET       9.900        28.57
SET      10.000        30.30
SET      11.000        32.99
SET      12.000        35.68
SET      13.000        40.45
SET      14.000        51.01
SET      15.000        69.97
SET      16.000        82.42
SET      17.000        85.11
SET      18.000        86.24
SET      19.000        87.44
SET      20.000        88.98
SET      21.000        90.05
SET      22.000        90.94
SET      23.000        91.25
SET      24.000        91.62
SET      25.000        92.01
SET      26.000        92.56
SET      27.000        93.29
SET      28.000        94.10
SET      29.000        96.03
SET      30.000        98.62
SET      31.000        99.66
SET      33.000        99.74
SET      34.000        99.87
SET      35.000        99.90
SET      36.000        99.95
SET      43.000        99.97
SET     210.000       100.00
---
GET       3.000         0.03
GET       3.200         0.08
GET       3.300         0.10
GET       3.400         0.13
GET       3.500         0.16
GET       3.700         0.18
GET       3.800         0.24
GET       3.900         0.34
GET       4.000         0.42
GET       4.100         0.47
GET       4.200         0.50
GET       4.300         0.60
GET       4.400         0.65
GET       4.500         0.68
GET       4.600         0.76
GET       4.800         0.84
GET       4.900         0.91
GET       5.000         0.99
GET       5.100         1.10
GET       5.200         1.18
GET       5.300         1.25
GET       5.400         1.31
GET       5.500         1.38
GET       5.600         1.41
GET       5.700         1.57
GET       5.800         1.67
GET       5.900         1.72
GET       6.000         1.80
GET       6.100         1.85
GET       6.200         1.93
GET       6.300         2.06
GET       6.400         2.12
GET       6.500         2.17
GET       6.600         2.19
GET       6.700         2.22
GET       6.800         2.32
GET       6.900         2.38
GET       7.000         2.45
GET       7.100         2.48
GET       7.200         2.56
GET       7.300         2.66
GET       7.400         2.82
GET       7.500         2.90
GET       7.600         2.95
GET       7.700         3.08
GET       7.800         3.26
GET       7.900         3.40
GET       8.000         3.45
GET       8.100         3.55
GET       8.200         3.66
GET       8.300         3.87
GET       8.400         3.94
GET       8.500         4.10
GET       8.600         4.26
GET       8.700         4.34
GET       8.800         4.49
GET       8.900         4.60
GET       9.000         4.65
GET       9.100         4.67
GET       9.200         4.83
GET       9.300         4.94
GET       9.400         5.04
GET       9.500         5.14
GET       9.600         5.28
GET       9.700         5.46
GET       9.800         5.69
GET       9.900         5.82
GET      10.000         6.61
GET      11.000         8.20
GET      12.000         9.45
GET      13.000        10.86
GET      14.000        12.51
GET      15.000        16.69
GET      16.000        27.21
GET      17.000        37.42
GET      18.000        43.20
GET      19.000        46.07
GET      20.000        48.08
GET      21.000        50.01
GET      22.000        52.39
GET      23.000        54.95
GET      24.000        57.04
GET      25.000        60.20
GET      26.000        62.86
GET      27.000        65.66
GET      28.000        68.29
GET      29.000        70.17
GET      30.000        72.63
GET      31.000        82.58
GET      32.000        90.86
GET      33.000        92.87
GET      34.000        94.28
GET      35.000        95.12
GET      36.000        96.13
GET      37.000        96.89
GET      38.000        97.23
GET      39.000        97.41
GET      40.000        97.62
GET      41.000        97.94
GET      43.000        98.15
GET      44.000        98.25
GET      45.000        98.35
GET      46.000        98.54
GET      47.000        98.90
GET      48.000        99.03
GET      49.000        99.11
GET      50.000        99.16
GET      51.000        99.19
GET      52.000        99.22
GET      53.000        99.27
GET      56.000        99.35
GET      57.000        99.40
GET      58.000        99.48
