1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          56.41          ---          ---     12.96300       227.86 
Gets          56.41      1513.52         9.48     22.47100      6116.50 
Waits          0.00          ---          ---      0.00000          --- 
Totals       112.82      1513.52         9.48     17.71700      6344.36 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.03
SET       2.100         0.10
SET       2.200         0.15
SET       2.300         0.28
SET       2.400         0.43
SET       2.500         0.91
SET       2.600         1.24
SET       2.700         1.80
SET       2.800         2.53
SET       2.900         3.17
SET       3.000         3.49
SET       3.100         4.00
SET       3.200         4.43
SET       3.300         4.84
SET       3.400         5.37
SET       3.500         6.03
SET       3.600         6.66
SET       3.700         7.09
SET       3.800         7.60
SET       3.900         8.20
SET       4.000         8.74
SET       4.100         9.17
SET       4.200         9.62
SET       4.300        10.26
SET       4.400        10.69
SET       4.500        11.02
SET       4.600        11.40
SET       4.700        11.88
SET       4.800        12.21
SET       4.900        12.53
SET       5.000        12.76
SET       5.100        13.02
SET       5.200        13.47
SET       5.300        13.75
SET       5.400        14.13
SET       5.500        14.54
SET       5.600        15.02
SET       5.700        15.60
SET       5.800        15.88
SET       5.900        16.31
SET       6.000        16.66
SET       6.100        17.07
SET       6.200        17.32
SET       6.300        17.95
SET       6.400        18.44
SET       6.500        18.89
SET       6.600        19.30
SET       6.700        19.80
SET       6.800        20.11
SET       6.900        20.54
SET       7.000        20.94
SET       7.100        21.20
SET       7.200        21.85
SET       7.300        22.21
SET       7.400        22.51
SET       7.500        23.02
SET       7.600        23.42
SET       7.700        23.78
SET       7.800        24.26
SET       7.900        24.59
SET       8.000        24.97
SET       8.100        25.50
SET       8.200        25.96
SET       8.300        26.41
SET       8.400        26.79
SET       8.500        27.17
SET       8.600        27.50
SET       8.700        27.73
SET       8.800        28.13
SET       8.900        28.54
SET       9.000        28.84
SET       9.100        29.25
SET       9.200        29.58
SET       9.300        29.81
SET       9.400        30.13
SET       9.500        30.34
SET       9.600        30.64
SET       9.700        30.94
SET       9.800        31.15
SET       9.900        31.40
SET      10.000        33.40
SET      11.000        36.74
SET      12.000        41.23
SET      13.000        47.15
SET      14.000        57.89
SET      15.000        74.73
SET      16.000        84.81
SET      17.000        86.93
SET      18.000        88.45
SET      19.000        89.77
SET      20.000        90.83
SET      21.000        91.62
SET      22.000        92.28
SET      23.000        92.66
SET      24.000        92.96
SET      25.000        93.57
SET      26.000        93.97
SET      27.000        94.50
SET      28.000        95.06
SET      29.000        96.51
SET      30.000        98.89
SET      31.000        99.47
SET      32.000        99.70
SET      33.000        99.82
SET      34.000        99.90
SET      35.000       100.00
---
GET       3.500         0.05
GET       3.800         0.13
GET       3.900         0.18
GET       4.000         0.23
GET       4.100         0.25
GET       4.200         0.30
GET       4.300         0.38
GET       4.400         0.48
GET       4.500         0.53
GET       4.600         0.81
GET       4.700         0.84
GET       4.800         0.94
GET       4.900         0.96
GET       5.000         1.01
GET       5.100         1.09
GET       5.200         1.16
GET       5.300         1.29
GET       5.400         1.34
GET       5.500         1.44
GET       5.600         1.52
GET       5.700         1.57
GET       5.800         1.60
GET       5.900         1.72
GET       6.000         1.75
GET       6.100         1.77
GET       6.200         1.85
GET       6.300         1.92
GET       6.400         1.98
GET       6.500         2.08
GET       6.600         2.18
GET       6.700         2.28
GET       6.800         2.46
GET       6.900         2.51
GET       7.000         2.58
GET       7.100         2.71
GET       7.200         2.89
GET       7.300         3.04
GET       7.400         3.17
GET       7.500         3.19
GET       7.600         3.32
GET       7.700         3.37
GET       7.800         3.55
GET       7.900         3.65
GET       8.100         3.80
GET       8.200         3.87
GET       8.300         4.05
GET       8.400         4.10
GET       8.500         4.25
GET       8.600         4.38
GET       8.700         4.53
GET       8.800         4.71
GET       8.900         4.81
GET       9.000         4.99
GET       9.100         5.12
GET       9.200         5.32
GET       9.300         5.44
GET       9.400         5.60
GET       9.500         5.75
GET       9.600         5.98
GET       9.700         6.10
GET       9.800         6.28
GET       9.900         6.38
GET      10.000         7.09
GET      11.000         8.91
GET      12.000        10.69
GET      13.000        12.31
GET      14.000        13.98
GET      15.000        17.04
GET      16.000        26.51
GET      17.000        37.22
GET      18.000        43.50
GET      19.000        47.20
GET      20.000        49.48
GET      21.000        51.76
GET      22.000        54.19
GET      23.000        56.82
GET      24.000        59.76
GET      25.000        63.23
GET      26.000        66.30
GET      27.000        69.26
GET      28.000        71.49
GET      29.000        73.31
GET      30.000        75.44
GET      31.000        83.26
GET      32.000        90.40
GET      33.000        92.66
GET      34.000        94.48
GET      35.000        95.64
GET      36.000        96.68
GET      37.000        97.34
GET      38.000        97.72
GET      39.000        97.95
GET      40.000        98.02
GET      41.000        98.28
GET      42.000        98.38
GET      43.000        98.53
GET      44.000        98.63
GET      45.000        98.66
GET      46.000        98.71
GET      47.000        98.94
GET      48.000        99.04
GET      49.000        99.14
GET      50.000        99.16
GET      51.000        99.24
GET      53.000        99.27
GET      55.000        99.29
GET      57.000        99.32
GET      58.000        99.37
GET      59.000        99.39
GET      60.000        99.42
GET      61.000        99.47
GET      62.000        99.49
GET      63.000        99.54
GET      64.000        99.57
GET      65.000        99.62
GET      67.000        99.72
GET      69.000        99.77
GET      70.000        99.82
GET      71.000        99.92
GET      72.000        99.95
GET      74.000        99.97
GET      76.000       100.00
---
