Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,24,0.014425,99273,23,0.027932,2557433,3,618,0,0.000000
1,25,0.014629,103412,25,0.025382,2776750,4,671,0,0.000000
2,28,0.011958,115820,28,0.023900,3116069,3,753,0,0.000000
3,27,0.013473,111682,28,0.022117,3107790,5,751,0,0.000000
4,23,0.016252,95137,22,0.028907,2441566,4,590,0,0.000000
5,26,0.012862,107548,26,0.025604,2896746,2,700,0,0.000000
6,25,0.014870,103408,26,0.024192,2892595,3,699,0,0.000000
7,25,0.015245,103413,25,0.024075,2780865,3,672,0,0.000000
8,27,0.014676,111684,26,0.023161,2871952,8,694,0,0.000000
9,26,0.015204,107550,27,0.023158,2996128,5,724,0,0.000000
10,29,0.012274,119952,28,0.023099,3116037,3,753,0,0.000000
11,27,0.011865,111678,28,0.023986,3116081,3,753,0,0.000000
12,30,0.015269,124089,29,0.018962,3215430,6,777,0,0.000000
13,26,0.013343,107546,27,0.023275,2991974,6,723,0,0.000000
14,25,0.017046,103407,25,0.023635,2768500,6,669,0,0.000000
15,26,0.016366,107541,26,0.022052,2892629,3,699,0,0.000000
16,23,0.015449,95137,23,0.027965,2557411,3,618,0,0.000000
17,26,0.016043,107546,25,0.023239,2784996,2,673,0,0.000000
18,27,0.013977,111679,27,0.022530,3004323,3,726,0,0.000000
19,25,0.015517,103410,25,0.025054,2780901,3,672,0,0.000000
20,27,0.012985,111683,27,0.023581,2987829,7,722,0,0.000000
21,25,0.012393,103410,25,0.027469,2768506,6,669,0,0.000000
22,28,0.012140,115816,28,0.023527,3091323,9,747,0,0.000000
23,24,0.015452,99274,25,0.025471,2772619,5,670,0,0.000000
24,30,0.014853,124089,29,0.019348,3227783,3,780,0,0.000000
25,26,0.016508,107548,26,0.021965,2884373,5,697,0,0.000000
26,26,0.016969,107552,27,0.020845,2992001,6,723,0,0.000000
27,28,0.013069,115817,27,0.021531,2996067,5,724,0,0.000000
28,25,0.011974,103410,25,0.029882,2772644,5,670,0,0.000000
29,27,0.013648,111681,27,0.023409,2979588,9,720,0,0.000000
30,29,0.008674,119957,30,0.025083,3335408,4,806,0,0.000000
31,28,0.012826,115814,28,0.022848,3111930,4,752,0,0.000000
32,27,0.013470,111682,27,0.023494,2991958,6,723,0,0.000000
33,27,0.011373,111683,26,0.026137,2892557,3,699,0,0.000000
34,27,0.012594,111680,27,0.024809,3004339,3,726,0,0.000000
35,27,0.014768,111681,27,0.022223,3012603,1,728,0,0.000000
36,24,0.015106,99275,25,0.025511,2789119,1,674,0,0.000000
37,29,0.014349,119958,29,0.020115,3211281,7,776,0,0.000000
38,26,0.014944,107551,25,0.024451,2776722,4,671,0,0.000000
39,27,0.012051,111686,27,0.024648,3000218,4,725,0,0.000000
40,28,0.013278,115820,28,0.022708,3099577,7,749,0,0.000000
41,27,0.013358,111688,28,0.022908,3111914,4,752,0,0.000000
42,26,0.014431,107546,25,0.024875,2776760,4,671,0,0.000000
43,29,0.012335,119955,29,0.022270,3219547,5,778,0,0.000000
44,24,0.015902,99279,25,0.024724,2776774,4,671,0,0.000000
45,29,0.011519,119954,29,0.022954,3219553,5,778,0,0.000000
46,27,0.014597,111678,27,0.022063,2958954,14,715,0,0.000000
47,26,0.017259,107552,25,0.022040,2780841,3,672,0,0.000000
48,27,0.012532,111686,28,0.023724,3107831,5,751,0,0.000000
49,27,0.014703,111684,27,0.022245,2996103,5,724,0,0.000000
50,26,0.013045,107548,25,0.026264,2784998,2,673,0,0.000000
51,28,0.013591,115818,29,0.021631,3236007,1,782,0,0.000000
52,27,0.015153,111684,26,0.022656,2900849,1,701,0,0.000000
53,28,0.013907,115818,28,0.021786,3111942,4,752,0,0.000000
54,28,0.014483,115816,28,0.021258,3116057,3,753,0,0.000000
55,26,0.013160,107544,26,0.024664,2892601,3,699,0,0.000000
56,25,0.014092,103406,26,0.025511,2884333,5,697,0,0.000000
57,28,0.012999,115818,27,0.022964,3000214,4,725,0,0.000000
58,26,0.015367,107547,27,0.022892,2996053,5,724,0,0.000000
59,26,0.016218,107547,25,0.022983,2768474,6,669,0,0.000000
60,27,0.012377,111679,27,0.023938,2991950,6,723,0,0.000000
61,27,0.012258,111678,27,0.025158,2991926,6,723,0,0.000000
62,27,0.014267,111678,27,0.023040,2996103,5,724,0,0.000000
63,28,0.012746,115817,28,0.022958,3107815,5,751,0,0.000000
64,26,0.013454,107550,26,0.025013,2888464,4,698,0,0.000000
65,27,0.011998,111679,27,0.024425,3004319,3,726,0,0.000000
66,26,0.015477,107541,27,0.022753,2996101,5,724,0,0.000000
67,27,0.014299,111684,26,0.023715,2884367,5,697,0,0.000000
68,26,0.014436,107548,26,0.023249,2888482,4,698,0,0.000000
69,27,0.014759,111694,27,0.022811,3000200,4,725,0,0.000000
70,0,0.000000,0,1,0.017986,111732,0,27,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   3.500,0.05
   3.700,0.16
   3.800,0.21
   3.900,0.27
   4.000,0.38
   4.100,0.43
   4.200,0.48
   4.400,0.59
   4.500,0.64
   4.600,0.70
   4.900,0.75
   5.000,0.86
   5.100,0.91
   5.300,0.97
   5.400,1.02
   5.500,1.07
   5.600,1.23
   5.800,1.34
   6.000,1.45
   6.300,1.50
   6.400,1.66
   6.500,1.72
   6.600,1.77
   6.700,1.83
   6.800,1.88
   6.900,1.93
   7.000,2.15
   7.100,2.31
   7.200,2.36
   7.300,2.52
   7.400,2.58
   7.500,2.68
   7.600,2.79
   7.700,2.84
   7.900,2.90
   8.000,2.95
   8.100,3.11
   8.400,3.44
   8.500,3.65
   8.600,3.76
   8.700,4.03
   8.800,4.13
   9.000,4.19
   9.100,4.24
   9.200,4.29
   9.300,4.40
   9.400,4.72
   9.500,4.78
   9.600,5.10
   9.800,5.21
   9.900,5.26
  10.000,6.23
  11.000,7.19
  12.000,8.80
  13.000,10.20
  14.000,11.65
  15.000,14.87
  16.000,23.62
  17.000,34.08
  18.000,40.69
  19.000,43.69
  20.000,46.38
  21.000,48.36
  22.000,51.05
  23.000,52.82
  24.000,54.48
  25.000,56.04
  26.000,58.45
  27.000,61.19
  28.000,64.47
  29.000,66.24
  30.000,68.55
  31.000,77.56
  32.000,86.69
  33.000,89.48
  34.000,91.25
  35.000,93.02
  36.000,94.95
  37.000,96.24
  38.000,96.73
  39.000,97.05
  40.000,97.26
  41.000,97.42
  42.000,97.48
  43.000,97.69
  44.000,97.96
  45.000,98.12
  46.000,98.60
  47.000,98.98
  48.000,99.19
  49.000,99.36
  51.000,99.41
  53.000,99.46
  54.000,99.57
  55.000,99.62
  57.000,99.68
  59.000,99.73
  66.000,99.79
  67.000,99.84
  72.000,99.89
  74.000,99.95
 120.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   2.200,0.11
   2.300,0.32
   2.400,0.43
   2.500,1.02
   2.600,1.50
   2.700,1.99
   2.800,2.84
   2.900,3.70
   3.000,4.62
   3.100,5.10
   3.200,5.74
   3.300,6.23
   3.400,6.92
   3.500,7.73
   3.600,8.21
   3.700,8.80
   3.800,9.34
   3.900,10.14
   4.000,10.63
   4.100,11.06
   4.200,11.54
   4.300,12.02
   4.400,12.24
   4.500,12.45
   4.600,12.88
   4.700,13.15
   4.800,13.63
   4.900,13.96
   5.000,14.17
   5.100,14.28
   5.200,14.33
   5.300,14.44
   5.400,14.71
   5.500,15.08
   5.600,15.30
   5.700,15.57
   5.800,15.83
   5.900,16.00
   6.000,16.26
   6.100,16.48
   6.200,16.69
   6.300,16.80
   6.400,16.96
   6.500,17.23
   6.600,17.44
   6.700,17.71
   6.800,17.82
   6.900,17.93
   7.000,18.09
   7.100,18.30
   7.200,18.46
   7.300,18.95
   7.400,19.38
   7.500,19.59
   7.600,19.81
   7.700,20.56
   7.800,21.04
   7.900,21.47
   8.000,21.79
   8.100,22.01
   8.200,22.28
   8.300,22.54
   8.400,23.03
   8.500,23.24
   8.600,23.51
   8.700,23.83
   8.800,23.99
   8.900,24.48
   9.000,24.75
   9.100,25.01
   9.200,25.07
   9.300,25.23
   9.400,25.55
   9.500,25.87
   9.600,26.03
   9.700,26.36
   9.800,26.68
   9.900,27.05
  10.000,29.74
  11.000,33.92
  12.000,38.00
  13.000,43.05
  14.000,53.03
  15.000,68.97
  16.000,81.05
  17.000,82.88
  18.000,84.22
  19.000,85.19
  20.000,85.99
  21.000,86.69
  22.000,87.12
  23.000,87.65
  24.000,88.08
  25.000,88.89
  26.000,89.75
  27.000,90.61
  28.000,91.79
  29.000,94.36
  30.000,97.75
  31.000,98.93
  32.000,99.19
  33.000,99.36
  34.000,99.52
  35.000,99.62
  36.000,99.89
  41.000,99.95
  48.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
