1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         174.37          ---          ---      5.66500       704.36 
Gets         174.37      1043.90         2.33      5.78700      4219.92 
Waits          0.00          ---          ---      0.00000          --- 
Totals       348.74      1043.90         2.33      5.72600      4924.29 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.700         0.06
SET       1.800         0.32
SET       1.900         0.79
SET       2.000         1.57
SET       2.100         2.74
SET       2.200         4.29
SET       2.300         5.96
SET       2.400         7.88
SET       2.500        10.06
SET       2.600        12.34
SET       2.700        14.61
SET       2.800        16.92
SET       2.900        19.20
SET       3.000        21.41
SET       3.100        23.68
SET       3.200        25.49
SET       3.300        27.07
SET       3.400        28.53
SET       3.500        29.84
SET       3.600        31.20
SET       3.700        32.68
SET       3.800        33.86
SET       3.900        35.14
SET       4.000        36.18
SET       4.100        37.37
SET       4.200        38.32
SET       4.300        39.24
SET       4.400        40.00
SET       4.500        40.79
SET       4.600        41.78
SET       4.700        42.66
SET       4.800        43.48
SET       4.900        44.31
SET       5.000        45.20
SET       5.100        45.99
SET       5.200        46.87
SET       5.300        47.76
SET       5.400        48.69
SET       5.500        49.56
SET       5.600        50.64
SET       5.700        51.72
SET       5.800        52.71
SET       5.900        53.65
SET       6.000        54.60
SET       6.100        55.81
SET       6.200        56.88
SET       6.300        57.97
SET       6.400        59.24
SET       6.500        60.49
SET       6.600        61.83
SET       6.700        63.34
SET       6.800        65.04
SET       6.900        66.76
SET       7.000        68.38
SET       7.100        70.16
SET       7.200        71.79
SET       7.300        73.65
SET       7.400        75.37
SET       7.500        77.00
SET       7.600        78.63
SET       7.700        80.19
SET       7.800        81.56
SET       7.900        82.77
SET       8.000        83.94
SET       8.100        85.18
SET       8.200        86.22
SET       8.300        87.07
SET       8.400        87.86
SET       8.500        88.64
SET       8.600        89.25
SET       8.700        90.10
SET       8.800        90.57
SET       8.900        91.16
SET       9.000        91.69
SET       9.100        92.17
SET       9.200        92.55
SET       9.300        92.91
SET       9.400        93.32
SET       9.500        93.68
SET       9.600        93.97
SET       9.700        94.24
SET       9.800        94.49
SET       9.900        94.82
SET      10.000        95.97
SET      11.000        97.15
SET      12.000        98.16
SET      13.000        98.86
SET      14.000        99.21
SET      15.000        99.52
SET      16.000        99.70
SET      17.000        99.79
SET      18.000        99.87
SET      19.000        99.90
SET      20.000        99.92
SET      21.000        99.96
SET      22.000        99.98
SET      27.000        99.98
SET      29.000        99.99
SET      32.000       100.00
---
GET       1.500         0.06
GET       1.600         0.17
GET       1.700         0.45
GET       1.800         0.81
GET       1.900         1.47
GET       2.000         2.33
GET       2.100         3.86
GET       2.200         5.35
GET       2.300         7.29
GET       2.400         9.27
GET       2.500        11.44
GET       2.600        13.72
GET       2.700        15.90
GET       2.800        18.03
GET       2.900        20.11
GET       3.000        22.27
GET       3.100        24.02
GET       3.200        25.85
GET       3.300        27.61
GET       3.400        29.24
GET       3.500        30.77
GET       3.600        32.21
GET       3.700        33.58
GET       3.800        34.95
GET       3.900        36.17
GET       4.000        37.22
GET       4.100        38.40
GET       4.200        39.51
GET       4.300        40.45
GET       4.400        41.32
GET       4.500        42.23
GET       4.600        43.05
GET       4.700        43.82
GET       4.800        44.58
GET       4.900        45.48
GET       5.000        46.29
GET       5.100        47.10
GET       5.200        47.91
GET       5.300        48.82
GET       5.400        49.78
GET       5.500        50.72
GET       5.600        51.77
GET       5.700        52.80
GET       5.800        53.76
GET       5.900        54.70
GET       6.000        55.85
GET       6.100        56.96
GET       6.200        58.16
GET       6.300        59.28
GET       6.400        60.62
GET       6.500        61.74
GET       6.600        63.07
GET       6.700        64.53
GET       6.800        66.13
GET       6.900        67.63
GET       7.000        69.03
GET       7.100        70.57
GET       7.200        72.09
GET       7.300        73.68
GET       7.400        75.26
GET       7.500        76.78
GET       7.600        78.18
GET       7.700        79.51
GET       7.800        80.95
GET       7.900        82.03
GET       8.000        83.11
GET       8.100        84.19
GET       8.200        85.25
GET       8.300        86.15
GET       8.400        86.99
GET       8.500        87.73
GET       8.600        88.54
GET       8.700        89.10
GET       8.800        89.83
GET       8.900        90.53
GET       9.000        90.94
GET       9.100        91.51
GET       9.200        91.92
GET       9.300        92.32
GET       9.400        92.70
GET       9.500        93.04
GET       9.600        93.45
GET       9.700        93.71
GET       9.800        94.11
GET       9.900        94.25
GET      10.000        95.36
GET      11.000        96.57
GET      12.000        97.33
GET      13.000        97.86
GET      14.000        98.56
GET      15.000        99.01
GET      16.000        99.28
GET      17.000        99.47
GET      18.000        99.54
GET      19.000        99.59
GET      20.000        99.60
GET      21.000        99.64
GET      24.000        99.66
GET      25.000        99.67
GET      28.000        99.69
GET      43.000        99.70
GET      44.000        99.72
GET      46.000        99.74
GET      47.000        99.78
GET      48.000        99.80
GET      49.000        99.81
GET      50.000        99.84
GET      51.000        99.88
GET      52.000        99.90
GET      53.000        99.93
GET      54.000        99.95
GET      56.000        99.98
GET      59.000        99.98
GET     120.000        99.99
GET     130.000       100.00
---
