1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         164.83          ---          ---      5.93900       665.83 
Gets         164.82       986.79         2.11      6.17900      3989.07 
Waits          0.00          ---          ---      0.00000          --- 
Totals       329.65       986.79         2.11      6.05900      4654.90 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.04
SET       1.700         0.17
SET       1.800         0.52
SET       1.900         1.27
SET       2.000         2.63
SET       2.100         4.01
SET       2.200         5.70
SET       2.300         7.70
SET       2.400         9.70
SET       2.500        12.32
SET       2.600        14.69
SET       2.700        17.09
SET       2.800        19.80
SET       2.900        21.65
SET       3.000        23.94
SET       3.100        25.89
SET       3.200        27.50
SET       3.300        29.04
SET       3.400        30.44
SET       3.500        31.78
SET       3.600        32.84
SET       3.700        33.95
SET       3.800        34.95
SET       3.900        35.91
SET       4.000        36.77
SET       4.100        37.79
SET       4.200        38.61
SET       4.300        39.43
SET       4.400        40.17
SET       4.500        40.74
SET       4.600        41.33
SET       4.700        41.93
SET       4.800        42.49
SET       4.900        43.09
SET       5.000        43.62
SET       5.100        44.32
SET       5.200        44.93
SET       5.300        45.50
SET       5.400        46.23
SET       5.500        46.69
SET       5.600        47.44
SET       5.700        48.20
SET       5.800        48.85
SET       5.900        49.61
SET       6.000        50.36
SET       6.100        51.19
SET       6.200        52.16
SET       6.300        53.10
SET       6.400        54.04
SET       6.500        55.13
SET       6.600        56.05
SET       6.700        57.18
SET       6.800        58.18
SET       6.900        59.47
SET       7.000        60.68
SET       7.100        62.05
SET       7.200        63.71
SET       7.300        65.34
SET       7.400        66.76
SET       7.500        68.47
SET       7.600        70.06
SET       7.700        71.93
SET       7.800        73.64
SET       7.900        75.38
SET       8.000        77.07
SET       8.100        78.46
SET       8.200        79.81
SET       8.300        81.11
SET       8.400        82.46
SET       8.500        83.73
SET       8.600        84.70
SET       8.700        85.77
SET       8.800        86.65
SET       8.900        87.69
SET       9.000        88.61
SET       9.100        89.35
SET       9.200        90.09
SET       9.300        90.81
SET       9.400        91.34
SET       9.500        91.93
SET       9.600        92.37
SET       9.700        92.72
SET       9.800        93.03
SET       9.900        93.40
SET      10.000        94.92
SET      11.000        96.55
SET      12.000        97.66
SET      13.000        98.32
SET      14.000        98.82
SET      15.000        99.21
SET      16.000        99.36
SET      17.000        99.60
SET      18.000        99.77
SET      19.000        99.82
SET      20.000        99.89
SET      21.000        99.90
SET      23.000        99.91
SET      24.000        99.92
SET      26.000        99.94
SET      27.000        99.95
SET      35.000        99.96
SET      38.000        99.97
SET      46.000        99.97
SET      54.000        99.98
SET     100.000        99.99
SET     240.000       100.00
---
GET       1.400         0.03
GET       1.500         0.10
GET       1.600         0.35
GET       1.700         0.80
GET       1.800         1.37
GET       1.900         2.47
GET       2.000         3.75
GET       2.100         5.33
GET       2.200         6.96
GET       2.300         8.76
GET       2.400        10.57
GET       2.500        12.67
GET       2.600        14.83
GET       2.700        16.94
GET       2.800        19.02
GET       2.900        20.65
GET       3.000        22.52
GET       3.100        24.48
GET       3.200        25.91
GET       3.300        27.34
GET       3.400        28.71
GET       3.500        29.78
GET       3.600        30.76
GET       3.700        31.77
GET       3.800        32.64
GET       3.900        33.62
GET       4.000        34.46
GET       4.100        35.20
GET       4.200        35.84
GET       4.300        36.52
GET       4.400        37.26
GET       4.500        37.90
GET       4.600        38.52
GET       4.700        39.24
GET       4.800        39.82
GET       4.900        40.49
GET       5.000        41.18
GET       5.100        41.78
GET       5.200        42.25
GET       5.300        42.92
GET       5.400        43.64
GET       5.500        44.41
GET       5.600        45.06
GET       5.700        45.80
GET       5.800        46.54
GET       5.900        47.49
GET       6.000        48.37
GET       6.100        49.38
GET       6.200        50.42
GET       6.300        51.43
GET       6.400        52.44
GET       6.500        53.35
GET       6.600        54.45
GET       6.700        55.83
GET       6.800        57.25
GET       6.900        58.72
GET       7.000        60.37
GET       7.100        61.92
GET       7.200        63.54
GET       7.300        65.26
GET       7.400        66.68
GET       7.500        68.37
GET       7.600        70.02
GET       7.700        71.63
GET       7.800        73.20
GET       7.900        74.69
GET       8.000        76.20
GET       8.100        77.69
GET       8.200        79.21
GET       8.300        80.66
GET       8.400        81.91
GET       8.500        83.17
GET       8.600        84.34
GET       8.700        85.52
GET       8.800        86.44
GET       8.900        87.29
GET       9.000        88.09
GET       9.100        88.98
GET       9.200        89.69
GET       9.300        90.31
GET       9.400        90.92
GET       9.500        91.40
GET       9.600        91.85
GET       9.700        92.32
GET       9.800        92.72
GET       9.900        93.08
GET      10.000        94.75
GET      11.000        96.12
GET      12.000        97.06
GET      13.000        97.63
GET      14.000        98.03
GET      15.000        98.53
GET      16.000        99.13
GET      17.000        99.38
GET      18.000        99.49
GET      19.000        99.54
GET      20.000        99.61
GET      22.000        99.62
GET      24.000        99.64
GET      39.000        99.64
GET      43.000        99.66
GET      44.000        99.68
GET      45.000        99.70
GET      46.000        99.71
GET      48.000        99.76
GET      49.000        99.80
GET      50.000        99.83
GET      51.000        99.84
GET      52.000        99.88
GET      53.000        99.89
GET      54.000        99.91
GET      55.000        99.92
GET      56.000        99.95
GET      57.000        99.96
GET      64.000        99.97
GET      91.000        99.97
GET      92.000        99.98
GET     150.000        99.99
GET     250.000       100.00
---
