1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         187.09          ---          ---      5.34800       755.74 
Gets         187.08       560.62         0.61      5.32700      2267.17 
Waits          0.00          ---          ---      0.00000          --- 
Totals       374.17       560.62         0.61      5.33800      3022.91 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.02
SET       1.700         0.14
SET       1.800         0.44
SET       1.900         1.05
SET       2.000         2.22
SET       2.100         4.01
SET       2.200         6.09
SET       2.300         8.86
SET       2.400        11.83
SET       2.500        14.85
SET       2.600        17.84
SET       2.700        20.88
SET       2.800        23.85
SET       2.900        26.62
SET       3.000        29.27
SET       3.100        31.76
SET       3.200        34.08
SET       3.300        36.09
SET       3.400        37.54
SET       3.500        38.95
SET       3.600        40.21
SET       3.700        41.40
SET       3.800        42.50
SET       3.900        43.48
SET       4.000        44.60
SET       4.100        45.50
SET       4.200        46.27
SET       4.300        47.01
SET       4.400        47.84
SET       4.500        48.50
SET       4.600        49.12
SET       4.700        49.64
SET       4.800        50.33
SET       4.900        50.87
SET       5.000        51.44
SET       5.100        52.07
SET       5.200        52.60
SET       5.300        53.13
SET       5.400        53.68
SET       5.500        54.21
SET       5.600        54.85
SET       5.700        55.65
SET       5.800        56.39
SET       5.900        57.12
SET       6.000        57.87
SET       6.100        58.69
SET       6.200        59.53
SET       6.300        60.68
SET       6.400        61.76
SET       6.500        62.94
SET       6.600        64.27
SET       6.700        65.52
SET       6.800        66.99
SET       6.900        68.46
SET       7.000        70.01
SET       7.100        71.70
SET       7.200        73.41
SET       7.300        74.84
SET       7.400        76.61
SET       7.500        78.10
SET       7.600        79.61
SET       7.700        81.03
SET       7.800        82.37
SET       7.900        83.81
SET       8.000        84.95
SET       8.100        86.09
SET       8.200        87.07
SET       8.300        88.03
SET       8.400        88.88
SET       8.500        89.47
SET       8.600        90.24
SET       8.700        90.87
SET       8.800        91.49
SET       8.900        92.07
SET       9.000        92.52
SET       9.100        93.00
SET       9.200        93.43
SET       9.300        93.82
SET       9.400        94.10
SET       9.500        94.46
SET       9.600        94.75
SET       9.700        95.01
SET       9.800        95.32
SET       9.900        95.56
SET      10.000        96.48
SET      11.000        97.68
SET      12.000        98.42
SET      13.000        98.85
SET      14.000        99.22
SET      15.000        99.50
SET      16.000        99.70
SET      17.000        99.79
SET      18.000        99.81
SET      19.000        99.84
SET      20.000        99.86
SET      21.000        99.91
SET      22.000        99.93
SET      23.000        99.95
SET      24.000        99.96
SET      26.000        99.97
SET      27.000        99.98
SET      30.000        99.99
SET      31.000       100.00
---
GET       1.300         0.02
GET       1.400         0.09
GET       1.500         0.34
GET       1.600         1.05
GET       1.700         2.12
GET       1.800         3.72
GET       1.900         6.19
GET       2.000         9.03
GET       2.100        12.43
GET       2.200        15.55
GET       2.300        18.65
GET       2.400        21.88
GET       2.500        24.44
GET       2.600        26.88
GET       2.700        28.73
GET       2.800        30.74
GET       2.900        32.25
GET       3.000        33.54
GET       3.100        34.74
GET       3.200        35.66
GET       3.300        36.60
GET       3.400        37.55
GET       3.500        38.31
GET       3.600        39.14
GET       3.700        39.92
GET       3.800        40.55
GET       3.900        41.19
GET       4.000        41.78
GET       4.100        42.39
GET       4.200        43.00
GET       4.300        43.58
GET       4.400        44.17
GET       4.500        44.77
GET       4.600        45.52
GET       4.700        46.20
GET       4.800        46.97
GET       4.900        47.76
GET       5.000        48.56
GET       5.100        49.24
GET       5.200        50.08
GET       5.300        50.93
GET       5.400        51.89
GET       5.500        52.86
GET       5.600        53.98
GET       5.700        55.00
GET       5.800        56.15
GET       5.900        57.16
GET       6.000        58.44
GET       6.100        59.71
GET       6.200        61.34
GET       6.300        62.81
GET       6.400        64.71
GET       6.500        66.42
GET       6.600        68.21
GET       6.700        69.98
GET       6.800        71.91
GET       6.900        73.85
GET       7.000        75.60
GET       7.100        77.30
GET       7.200        78.96
GET       7.300        80.34
GET       7.400        81.67
GET       7.500        83.13
GET       7.600        84.44
GET       7.700        85.59
GET       7.800        86.74
GET       7.900        87.76
GET       8.000        88.68
GET       8.100        89.44
GET       8.200        90.30
GET       8.300        90.94
GET       8.400        91.49
GET       8.500        92.01
GET       8.600        92.54
GET       8.700        92.81
GET       8.800        93.14
GET       8.900        93.47
GET       9.000        93.75
GET       9.100        94.04
GET       9.200        94.28
GET       9.300        94.53
GET       9.400        94.80
GET       9.500        95.04
GET       9.600        95.27
GET       9.700        95.44
GET       9.800        95.62
GET       9.900        95.80
GET      10.000        96.53
GET      11.000        97.51
GET      12.000        98.11
GET      13.000        98.62
GET      14.000        98.93
GET      15.000        99.19
GET      16.000        99.37
GET      17.000        99.43
GET      18.000        99.49
GET      19.000        99.53
GET      20.000        99.56
GET      24.000        99.56
GET      43.000        99.59
GET      44.000        99.63
GET      45.000        99.70
GET      46.000        99.76
GET      47.000        99.79
GET      48.000        99.85
GET      49.000        99.91
GET      50.000        99.96
GET      51.000        99.98
GET      53.000        99.99
GET      56.000       100.00
---
