1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         165.12          ---          ---      6.12500       667.01 
Gets         165.11       494.79         0.54      5.97200      2000.96 
Waits          0.00          ---          ---      0.00000          --- 
Totals       330.23       494.79         0.54      6.04800      2667.97 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.01
SET       1.600         0.07
SET       1.700         0.15
SET       1.800         0.42
SET       1.900         0.84
SET       2.000         1.55
SET       2.100         2.60
SET       2.200         3.88
SET       2.300         5.82
SET       2.400         7.87
SET       2.500        10.17
SET       2.600        12.34
SET       2.700        14.79
SET       2.800        16.96
SET       2.900        18.95
SET       3.000        21.00
SET       3.100        22.83
SET       3.200        24.60
SET       3.300        26.52
SET       3.400        28.04
SET       3.500        29.58
SET       3.600        30.92
SET       3.700        32.30
SET       3.800        33.38
SET       3.900        34.40
SET       4.000        35.49
SET       4.100        36.43
SET       4.200        37.30
SET       4.300        38.07
SET       4.400        38.77
SET       4.500        39.44
SET       4.600        40.13
SET       4.700        40.81
SET       4.800        41.46
SET       4.900        42.04
SET       5.000        42.62
SET       5.100        43.26
SET       5.200        43.94
SET       5.300        44.55
SET       5.400        45.07
SET       5.500        45.75
SET       5.600        46.30
SET       5.700        46.82
SET       5.800        47.52
SET       5.900        48.21
SET       6.000        48.98
SET       6.100        49.47
SET       6.200        50.19
SET       6.300        50.87
SET       6.400        51.74
SET       6.500        52.46
SET       6.600        53.26
SET       6.700        53.98
SET       6.800        54.72
SET       6.900        55.68
SET       7.000        56.60
SET       7.100        57.90
SET       7.200        59.04
SET       7.300        60.35
SET       7.400        61.84
SET       7.500        63.19
SET       7.600        64.89
SET       7.700        66.52
SET       7.800        68.22
SET       7.900        70.07
SET       8.000        71.72
SET       8.100        73.69
SET       8.200        75.48
SET       8.300        77.33
SET       8.400        79.06
SET       8.500        80.52
SET       8.600        81.88
SET       8.700        83.22
SET       8.800        84.25
SET       8.900        85.42
SET       9.000        86.30
SET       9.100        87.24
SET       9.200        88.10
SET       9.300        88.76
SET       9.400        89.49
SET       9.500        90.08
SET       9.600        90.64
SET       9.700        91.29
SET       9.800        91.68
SET       9.900        92.17
SET      10.000        94.09
SET      11.000        96.19
SET      12.000        97.34
SET      13.000        98.06
SET      14.000        98.60
SET      15.000        99.04
SET      16.000        99.35
SET      17.000        99.59
SET      18.000        99.69
SET      19.000        99.80
SET      20.000        99.87
SET      21.000        99.90
SET      22.000        99.93
SET      23.000        99.97
SET      24.000        99.97
SET      26.000        99.98
SET      29.000        99.99
SET      32.000       100.00
---
GET       1.300         0.01
GET       1.400         0.03
GET       1.500         0.23
GET       1.600         0.72
GET       1.700         1.49
GET       1.800         2.66
GET       1.900         4.33
GET       2.000         6.26
GET       2.100         8.44
GET       2.200        10.63
GET       2.300        13.19
GET       2.400        15.66
GET       2.500        17.97
GET       2.600        19.75
GET       2.700        21.40
GET       2.800        23.01
GET       2.900        24.44
GET       3.000        25.80
GET       3.100        26.99
GET       3.200        28.16
GET       3.300        29.33
GET       3.400        30.26
GET       3.500        31.12
GET       3.600        32.11
GET       3.700        32.94
GET       3.800        33.59
GET       3.900        34.15
GET       4.000        34.87
GET       4.100        35.59
GET       4.200        36.23
GET       4.300        36.91
GET       4.400        37.60
GET       4.500        38.17
GET       4.600        38.74
GET       4.700        39.43
GET       4.800        40.05
GET       4.900        40.76
GET       5.000        41.33
GET       5.100        42.07
GET       5.200        42.88
GET       5.300        43.44
GET       5.400        44.25
GET       5.500        44.91
GET       5.600        45.61
GET       5.700        46.50
GET       5.800        47.37
GET       5.900        48.37
GET       6.000        49.30
GET       6.100        50.18
GET       6.200        51.19
GET       6.300        52.43
GET       6.400        53.51
GET       6.500        54.70
GET       6.600        56.00
GET       6.700        57.22
GET       6.800        58.43
GET       6.900        60.00
GET       7.000        61.43
GET       7.100        62.98
GET       7.200        64.51
GET       7.300        66.00
GET       7.400        67.70
GET       7.500        69.48
GET       7.600        71.02
GET       7.700        72.77
GET       7.800        74.41
GET       7.900        76.03
GET       8.000        77.74
GET       8.100        79.17
GET       8.200        80.50
GET       8.300        82.08
GET       8.400        83.46
GET       8.500        84.56
GET       8.600        85.58
GET       8.700        86.47
GET       8.800        87.35
GET       8.900        88.24
GET       9.000        88.99
GET       9.100        89.64
GET       9.200        90.21
GET       9.300        90.70
GET       9.400        91.23
GET       9.500        91.74
GET       9.600        92.31
GET       9.700        92.77
GET       9.800        93.13
GET       9.900        93.40
GET      10.000        95.09
GET      11.000        96.57
GET      12.000        97.46
GET      13.000        98.10
GET      14.000        98.52
GET      15.000        98.94
GET      16.000        99.30
GET      17.000        99.52
GET      18.000        99.62
GET      19.000        99.67
GET      20.000        99.69
GET      21.000        99.71
GET      23.000        99.72
GET      24.000        99.73
GET      32.000        99.74
GET      43.000        99.75
GET      45.000        99.78
GET      46.000        99.81
GET      47.000        99.86
GET      48.000        99.89
GET      49.000        99.90
GET      50.000        99.94
GET      51.000        99.95
GET      52.000        99.96
GET      54.000        99.97
GET      55.000        99.98
GET      56.000       100.00
---
