Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,72,0.007359,297820,71,0.006432,882070,0,213,0,0.000000
1,87,0.005986,359865,87,0.005601,1080832,0,261,0,0.000000
2,87,0.005929,359867,87,0.005580,1076693,1,260,0,0.000000
3,85,0.005951,351594,86,0.005731,1068412,0,258,0,0.000000
4,78,0.006262,322647,77,0.006601,956590,0,231,0,0.000000
5,90,0.006131,372282,91,0.004931,1130510,0,273,0,0.000000
6,75,0.006509,310236,75,0.006759,931722,0,225,0,0.000000
7,81,0.006078,335046,81,0.006312,1002163,1,242,0,0.000000
8,89,0.005760,368144,89,0.005395,1105676,0,267,0,0.000000
9,78,0.006190,322630,78,0.006677,969022,0,234,0,0.000000
10,83,0.006609,343325,83,0.005436,1027005,1,248,0,0.000000
11,67,0.007139,277136,66,0.007781,819942,0,198,0,0.000000
12,78,0.006501,322652,79,0.006294,981434,0,237,0,0.000000
13,81,0.005410,335042,80,0.006950,993852,0,240,0,0.000000
14,85,0.006132,351595,85,0.005686,1055978,0,255,0,0.000000
15,83,0.005887,343313,84,0.006072,1039437,1,251,0,0.000000
16,71,0.006644,293681,70,0.007421,869630,0,210,0,0.000000
17,77,0.006959,318509,77,0.006045,956616,0,231,0,0.000000
18,83,0.005838,343321,83,0.006260,1027005,1,248,0,0.000000
19,87,0.006049,359869,87,0.005411,1080828,0,261,0,0.000000
20,85,0.004918,351595,85,0.006829,1055980,0,255,0,0.000000
21,78,0.006707,322637,79,0.005950,981448,0,237,0,0.000000
22,87,0.006382,359864,86,0.005237,1068408,0,258,0,0.000000
23,91,0.005845,376403,92,0.005079,1138817,1,275,0,0.000000
24,82,0.006535,339181,82,0.005585,1014601,1,245,0,0.000000
25,87,0.005898,359872,86,0.005707,1068418,0,258,0,0.000000
26,86,0.005774,355731,86,0.005784,1068406,0,258,0,0.000000
27,86,0.005529,355723,87,0.005924,1080838,0,261,0,0.000000
28,83,0.006272,343315,83,0.005905,1031152,0,249,0,0.000000
29,92,0.005726,380547,91,0.005175,1130540,0,273,0,0.000000
30,95,0.005996,392954,96,0.004472,1192620,0,288,0,0.000000
31,90,0.005933,372285,90,0.005120,1118086,0,270,0,0.000000
32,89,0.004836,368140,88,0.006448,1093260,0,264,0,0.000000
33,80,0.006562,330912,80,0.005979,993862,0,240,0,0.000000
34,87,0.005581,359865,87,0.005901,1080834,0,261,0,0.000000
35,94,0.005884,388820,95,0.004670,1180208,0,285,0,0.000000
36,90,0.005295,372268,90,0.005800,1118114,0,270,0,0.000000
37,85,0.006186,351597,84,0.005627,1039433,1,251,0,0.000000
38,85,0.005958,351589,85,0.005837,1051867,1,254,0,0.000000
39,90,0.005454,372279,90,0.005599,1118086,0,270,0,0.000000
40,87,0.005967,359861,88,0.005459,1085004,2,262,0,0.000000
41,86,0.005813,355730,85,0.005875,1055984,0,255,0,0.000000
42,91,0.004845,376410,91,0.006059,1130522,0,273,0,0.000000
43,90,0.004985,372279,90,0.006177,1113971,1,269,0,0.000000
44,95,0.005545,392951,96,0.004880,1192632,0,288,0,0.000000
45,96,0.004618,397096,96,0.005827,1188515,1,287,0,0.000000
46,93,0.005415,384679,92,0.005360,1138835,1,275,0,0.000000
47,86,0.006068,355734,87,0.005441,1076717,1,260,0,0.000000
48,91,0.005638,376419,91,0.005327,1130528,0,273,0,0.000000
49,87,0.006364,359865,87,0.005091,1076703,1,260,0,0.000000
50,94,0.005543,388820,93,0.005219,1155366,0,279,0,0.000000
51,86,0.006074,355728,86,0.005537,1068402,0,258,0,0.000000
52,90,0.005644,372276,90,0.005420,1118100,0,270,0,0.000000
53,88,0.005487,363998,88,0.005901,1093242,0,264,0,0.000000
54,90,0.005255,372262,90,0.005819,1118102,0,270,0,0.000000
55,88,0.005140,364008,89,0.006169,1105690,0,267,0,0.000000
56,82,0.005322,339179,82,0.006766,1018702,0,246,0,0.000000
57,84,0.006269,347461,84,0.005684,1039441,1,251,0,0.000000
58,89,0.006348,368139,88,0.004869,1093254,0,264,0,0.000000
59,91,0.005623,376405,92,0.005356,1138813,1,275,0,0.000000
60,93,0.005446,384679,93,0.005230,1155340,0,279,0,0.000000
61,89,0.005197,368132,89,0.006024,1105676,0,267,0,0.000000
62,93,0.006071,384686,92,0.004788,1142958,0,276,0,0.000000
63,92,0.005207,380543,92,0.005665,1142962,0,276,0,0.000000
64,87,0.005184,359870,88,0.006211,1093266,0,264,0,0.000000
65,91,0.005690,376402,91,0.005286,1130510,0,273,0,0.000000
66,80,0.005082,330904,80,0.007399,989755,1,239,0,0.000000
67,86,0.004869,355718,86,0.006751,1068404,0,258,0,0.000000
68,86,0.004946,355728,86,0.006658,1064277,1,257,0,0.000000
69,90,0.005897,372281,90,0.005148,1118094,0,270,0,0.000000
70,1,0.008419,4136,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.200,0.02
   1.300,0.15
   1.400,0.41
   1.500,0.93
   1.600,2.14
   1.700,4.08
   1.800,6.93
   1.900,9.65
   2.000,12.59
   2.100,15.29
   2.200,17.76
   2.300,20.17
   2.400,22.42
   2.500,24.34
   2.600,26.19
   2.700,27.61
   2.800,29.24
   2.900,30.50
   3.000,31.31
   3.100,32.45
   3.200,33.42
   3.300,34.36
   3.400,35.11
   3.500,35.75
   3.600,36.27
   3.700,36.82
   3.800,37.55
   3.900,38.09
   4.000,38.64
   4.100,39.19
   4.200,39.70
   4.300,40.25
   4.400,40.93
   4.500,41.36
   4.600,41.74
   4.700,42.31
   4.800,42.75
   4.900,43.32
   5.000,43.93
   5.100,44.51
   5.200,45.24
   5.300,45.72
   5.400,46.38
   5.500,47.05
   5.600,47.71
   5.700,48.41
   5.800,49.32
   5.900,50.08
   6.000,50.90
   6.100,51.99
   6.200,52.95
   6.300,53.96
   6.400,55.17
   6.500,56.30
   6.600,57.71
   6.700,59.25
   6.800,60.86
   6.900,62.42
   7.000,64.05
   7.100,65.61
   7.200,67.61
   7.300,69.32
   7.400,71.26
   7.500,73.37
   7.600,75.34
   7.700,77.43
   7.800,79.24
   7.900,80.85
   8.000,82.21
   8.100,83.37
   8.200,84.56
   8.300,85.51
   8.400,86.52
   8.500,87.33
   8.600,88.23
   8.700,88.87
   8.800,89.62
   8.900,90.15
   9.000,90.85
   9.100,91.38
   9.200,91.87
   9.300,92.22
   9.400,92.50
   9.500,92.82
   9.600,93.13
   9.700,93.42
   9.800,93.62
   9.900,93.85
  10.000,95.11
  11.000,96.10
  12.000,96.87
  13.000,97.71
  14.000,98.24
  15.000,98.72
  16.000,99.20
  17.000,99.32
  18.000,99.37
  19.000,99.44
  21.000,99.45
  22.000,99.47
  23.000,99.50
  26.000,99.52
  29.000,99.54
  43.000,99.57
  44.000,99.60
  45.000,99.65
  46.000,99.70
  47.000,99.75
  49.000,99.85
  50.000,99.87
  51.000,99.90
  52.000,99.92
  53.000,99.93
  54.000,99.97
  56.000,99.98
 100.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.500,0.02
   1.600,0.08
   1.700,0.35
   1.800,0.88
   1.900,1.66
   2.000,3.20
   2.100,5.49
   2.200,7.48
   2.300,10.05
   2.400,12.70
   2.500,15.06
   2.600,17.89
   2.700,20.73
   2.800,23.43
   2.900,25.52
   3.000,27.61
   3.100,29.63
   3.200,31.22
   3.300,32.80
   3.400,34.12
   3.500,35.38
   3.600,36.81
   3.700,37.72
   3.800,38.67
   3.900,39.76
   4.000,40.71
   4.100,41.59
   4.200,42.23
   4.300,43.01
   4.400,43.59
   4.500,44.17
   4.600,45.00
   4.700,45.47
   4.800,45.98
   4.900,46.44
   5.000,46.84
   5.100,47.36
   5.200,47.80
   5.300,48.15
   5.400,48.43
   5.500,48.83
   5.600,49.25
   5.700,49.61
   5.800,50.24
   5.900,50.69
   6.000,51.09
   6.100,51.65
   6.200,52.38
   6.300,52.98
   6.400,53.74
   6.500,54.65
   6.600,55.65
   6.700,56.66
   6.800,57.60
   6.900,58.75
   7.000,59.96
   7.100,61.08
   7.200,62.25
   7.300,64.02
   7.400,65.58
   7.500,67.12
   7.600,68.94
   7.700,70.64
   7.800,72.19
   7.900,74.00
   8.000,75.89
   8.100,77.75
   8.200,79.57
   8.300,81.05
   8.400,82.34
   8.500,83.77
   8.600,84.80
   8.700,86.04
   8.800,86.85
   8.900,87.63
   9.000,88.43
   9.100,89.19
   9.200,90.03
   9.300,90.53
   9.400,91.06
   9.500,91.53
   9.600,92.06
   9.700,92.52
   9.800,92.92
   9.900,93.38
  10.000,94.98
  11.000,96.57
  12.000,97.68
  13.000,98.38
  14.000,98.64
  15.000,99.12
  16.000,99.42
  17.000,99.60
  18.000,99.68
  19.000,99.82
  20.000,99.87
  21.000,99.88
  22.000,99.90
  23.000,99.92
  25.000,99.93
  27.000,99.95
  28.000,99.97
  29.000,99.98
  30.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
