1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         183.32          ---          ---      5.52000       740.51 
Gets         183.32       549.36         0.60      5.37400      2221.65 
Waits          0.00          ---          ---      0.00000          --- 
Totals       366.64       549.36         0.60      5.44700      2962.16 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.600         0.02
SET       1.700         0.09
SET       1.800         0.20
SET       1.900         0.56
SET       2.000         1.28
SET       2.100         2.33
SET       2.200         3.94
SET       2.300         5.91
SET       2.400         8.21
SET       2.500        10.64
SET       2.600        13.18
SET       2.700        15.65
SET       2.800        18.25
SET       2.900        20.71
SET       3.000        22.97
SET       3.100        25.09
SET       3.200        27.42
SET       3.300        29.25
SET       3.400        31.10
SET       3.500        32.59
SET       3.600        34.18
SET       3.700        35.63
SET       3.800        37.04
SET       3.900        38.32
SET       4.000        39.66
SET       4.100        40.57
SET       4.200        41.49
SET       4.300        42.52
SET       4.400        43.42
SET       4.500        44.21
SET       4.600        45.03
SET       4.700        45.67
SET       4.800        46.48
SET       4.900        47.22
SET       5.000        47.95
SET       5.100        48.84
SET       5.200        49.53
SET       5.300        50.30
SET       5.400        51.03
SET       5.500        52.03
SET       5.600        52.88
SET       5.700        53.65
SET       5.800        54.52
SET       5.900        55.44
SET       6.000        56.35
SET       6.100        57.25
SET       6.200        58.36
SET       6.300        59.53
SET       6.400        60.71
SET       6.500        61.91
SET       6.600        63.21
SET       6.700        64.85
SET       6.800        66.45
SET       6.900        68.25
SET       7.000        69.88
SET       7.100        71.44
SET       7.200        73.20
SET       7.300        74.92
SET       7.400        76.58
SET       7.500        78.50
SET       7.600        80.04
SET       7.700        81.35
SET       7.800        82.69
SET       7.900        83.89
SET       8.000        85.07
SET       8.100        86.04
SET       8.200        87.05
SET       8.300        87.91
SET       8.400        88.75
SET       8.500        89.60
SET       8.600        90.34
SET       8.700        91.05
SET       8.800        91.55
SET       8.900        91.98
SET       9.000        92.39
SET       9.100        92.89
SET       9.200        93.36
SET       9.300        93.72
SET       9.400        94.09
SET       9.500        94.33
SET       9.600        94.62
SET       9.700        94.95
SET       9.800        95.25
SET       9.900        95.47
SET      10.000        96.42
SET      11.000        97.57
SET      12.000        98.35
SET      13.000        98.83
SET      14.000        99.35
SET      15.000        99.60
SET      16.000        99.77
SET      17.000        99.84
SET      18.000        99.93
SET      19.000        99.96
SET      20.000        99.98
SET      24.000        99.98
SET      32.000        99.99
SET      36.000       100.00
---
GET       1.400         0.03
GET       1.500         0.12
GET       1.600         0.43
GET       1.700         1.06
GET       1.800         2.14
GET       1.900         3.80
GET       2.000         5.82
GET       2.100         8.32
GET       2.200        10.71
GET       2.300        13.37
GET       2.400        15.92
GET       2.500        18.76
GET       2.600        21.12
GET       2.700        23.49
GET       2.800        25.47
GET       2.900        27.44
GET       3.000        29.25
GET       3.100        30.87
GET       3.200        32.40
GET       3.300        33.55
GET       3.400        34.75
GET       3.500        35.87
GET       3.600        36.87
GET       3.700        37.74
GET       3.800        38.81
GET       3.900        39.92
GET       4.000        40.87
GET       4.100        41.64
GET       4.200        42.45
GET       4.300        43.24
GET       4.400        43.91
GET       4.500        44.71
GET       4.600        45.51
GET       4.700        46.25
GET       4.800        47.06
GET       4.900        47.88
GET       5.000        48.85
GET       5.100        49.74
GET       5.200        50.68
GET       5.300        51.67
GET       5.400        52.66
GET       5.500        53.74
GET       5.600        54.81
GET       5.700        56.03
GET       5.800        57.09
GET       5.900        58.31
GET       6.000        59.78
GET       6.100        61.10
GET       6.200        62.63
GET       6.300        63.98
GET       6.400        65.39
GET       6.500        67.14
GET       6.600        68.99
GET       6.700        70.63
GET       6.800        72.19
GET       6.900        73.98
GET       7.000        75.52
GET       7.100        77.45
GET       7.200        78.97
GET       7.300        80.73
GET       7.400        82.12
GET       7.500        83.45
GET       7.600        84.58
GET       7.700        85.62
GET       7.800        86.72
GET       7.900        87.73
GET       8.000        88.49
GET       8.100        89.18
GET       8.200        89.78
GET       8.300        90.33
GET       8.400        90.88
GET       8.500        91.40
GET       8.600        91.94
GET       8.700        92.39
GET       8.800        92.78
GET       8.900        93.20
GET       9.000        93.48
GET       9.100        93.79
GET       9.200        94.06
GET       9.300        94.30
GET       9.400        94.51
GET       9.500        94.73
GET       9.600        94.90
GET       9.700        95.14
GET       9.800        95.31
GET       9.900        95.45
GET      10.000        96.29
GET      11.000        97.32
GET      12.000        98.01
GET      13.000        98.61
GET      14.000        99.01
GET      15.000        99.35
GET      16.000        99.49
GET      17.000        99.52
GET      18.000        99.59
GET      19.000        99.60
GET      20.000        99.63
GET      22.000        99.63
GET      24.000        99.64
GET      25.000        99.65
GET      26.000        99.66
GET      29.000        99.67
GET      31.000        99.68
GET      43.000        99.70
GET      44.000        99.70
GET      45.000        99.74
GET      47.000        99.82
GET      48.000        99.85
GET      49.000        99.91
GET      50.000        99.97
GET      51.000        99.99
GET      53.000       100.00
---
