Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,76,0.005985,314367,75,0.007158,931762,0,225,0,0.000000
1,83,0.006358,343318,83,0.005664,1031140,0,249,0,0.000000
2,95,0.005397,392959,95,0.005041,1176081,1,284,0,0.000000
3,89,0.005002,368142,89,0.006347,1105678,0,267,0,0.000000
4,87,0.005906,359867,87,0.005583,1080830,0,261,0,0.000000
5,94,0.005470,388836,94,0.005164,1167772,0,282,0,0.000000
6,95,0.005619,392959,96,0.004793,1188493,1,287,0,0.000000
7,88,0.005525,364004,87,0.005967,1080820,0,261,0,0.000000
8,94,0.005154,388815,95,0.005374,1180224,0,285,0,0.000000
9,88,0.005891,364010,87,0.005546,1076695,1,260,0,0.000000
10,96,0.005287,397090,97,0.005063,1205058,0,291,0,0.000000
11,92,0.005339,380557,92,0.005498,1142946,0,276,0,0.000000
12,89,0.005938,368133,89,0.005310,1105662,0,267,0,0.000000
13,88,0.005135,364000,88,0.006191,1093252,0,264,0,0.000000
14,71,0.006485,293681,70,0.007701,865509,1,209,0,0.000000
15,92,0.005797,380554,92,0.005061,1142952,0,276,0,0.000000
16,87,0.006214,359863,87,0.005247,1076721,1,260,0,0.000000
17,91,0.005625,376417,92,0.005309,1142936,0,276,0,0.000000
18,93,0.005259,384685,92,0.005550,1142944,0,276,0,0.000000
19,93,0.005299,384685,93,0.005402,1155370,0,279,0,0.000000
20,97,0.005275,401227,98,0.004987,1217490,0,294,0,0.000000
21,100,0.005045,413634,100,0.004952,1234084,2,298,0,0.000000
22,97,0.005717,401225,96,0.004621,1192658,0,288,0,0.000000
23,90,0.005409,372284,90,0.005691,1118096,0,270,0,0.000000
24,85,0.005741,351589,85,0.005937,1055988,0,255,0,0.000000
25,66,0.006161,272997,67,0.008841,832374,0,201,0,0.000000
26,92,0.005327,380542,92,0.005583,1142966,0,276,0,0.000000
27,102,0.005004,421911,102,0.004768,1267172,0,306,0,0.000000
28,105,0.004862,434322,105,0.004642,1304432,0,315,0,0.000000
29,108,0.004734,446739,108,0.004496,1341730,0,324,0,0.000000
30,104,0.005104,430185,104,0.004493,1292018,0,312,0,0.000000
31,95,0.005922,392954,94,0.004611,1167798,0,282,0,0.000000
32,100,0.005174,413637,100,0.004882,1242330,0,300,0,0.000000
33,94,0.005892,388814,95,0.004674,1180220,0,285,0,0.000000
34,97,0.005806,401233,97,0.004452,1200947,1,290,0,0.000000
35,99,0.005404,409503,98,0.004753,1213361,1,293,0,0.000000
36,92,0.005560,380546,92,0.005308,1138817,1,275,0,0.000000
37,98,0.004665,405366,98,0.005476,1213361,1,293,0,0.000000
38,97,0.005224,401231,97,0.005131,1205046,0,291,0,0.000000
39,95,0.005184,392963,96,0.005218,1188523,1,287,0,0.000000
40,89,0.005123,368128,89,0.006143,1105670,0,267,0,0.000000
41,95,0.005311,392960,94,0.005269,1163665,1,281,0,0.000000
42,95,0.005283,392954,95,0.005209,1176097,1,284,0,0.000000
43,92,0.006131,380549,93,0.004610,1151261,1,278,0,0.000000
44,100,0.005400,413644,100,0.004640,1242342,0,300,0,0.000000
45,94,0.005227,388822,94,0.005400,1163667,1,281,0,0.000000
46,95,0.005289,392957,94,0.005291,1167792,0,282,0,0.000000
47,96,0.005603,397091,97,0.004697,1205058,0,291,0,0.000000
48,97,0.004705,401232,96,0.005701,1192640,0,288,0,0.000000
49,97,0.004403,401221,97,0.005901,1205054,0,291,0,0.000000
50,95,0.004658,392953,95,0.005808,1180226,0,285,0,0.000000
51,96,0.004961,397087,97,0.005424,1205064,0,291,0,0.000000
52,94,0.005680,388826,93,0.004953,1151241,1,278,0,0.000000
53,97,0.005482,401231,98,0.004807,1217490,0,294,0,0.000000
54,96,0.004575,397086,96,0.005774,1188503,1,287,0,0.000000
55,99,0.005461,409502,98,0.004652,1217472,0,294,0,0.000000
56,89,0.005848,368130,89,0.005435,1105670,0,267,0,0.000000
57,92,0.005220,380547,92,0.005558,1142946,0,276,0,0.000000
58,96,0.004906,397093,97,0.005457,1205086,0,291,0,0.000000
59,101,0.005272,417775,100,0.004710,1242344,0,300,0,0.000000
60,90,0.006479,372268,90,0.004578,1118086,0,270,0,0.000000
61,95,0.005388,392944,96,0.005110,1188529,1,287,0,0.000000
62,100,0.005557,413633,100,0.004436,1242328,0,300,0,0.000000
63,102,0.004897,421909,101,0.004920,1250627,1,302,0,0.000000
64,92,0.005205,380554,92,0.005660,1142952,0,276,0,0.000000
65,89,0.005758,368143,90,0.005320,1118108,0,270,0,0.000000
66,94,0.005635,388812,93,0.004861,1155376,0,279,0,0.000000
67,96,0.005793,397093,97,0.004772,1205064,0,291,0,0.000000
68,96,0.005244,397096,96,0.005199,1188501,1,287,0,0.000000
69,97,0.005183,401235,97,0.005111,1205088,0,291,0,0.000000
70,1,0.002357,4137,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.300,0.02
   1.400,0.06
   1.500,0.43
   1.600,1.13
   1.700,2.31
   1.800,4.31
   1.900,7.16
   2.000,9.98
   2.100,13.42
   2.200,16.89
   2.300,19.47
   2.400,22.40
   2.500,24.60
   2.600,27.02
   2.700,28.98
   2.800,30.81
   2.900,32.31
   3.000,33.88
   3.100,35.28
   3.200,36.31
   3.300,37.18
   3.400,38.08
   3.500,38.93
   3.600,39.73
   3.700,40.44
   3.800,41.19
   3.900,41.60
   4.000,42.44
   4.100,42.92
   4.200,43.79
   4.300,44.43
   4.400,45.15
   4.500,45.82
   4.600,46.53
   4.700,47.30
   4.800,48.02
   4.900,48.61
   5.000,49.45
   5.100,50.18
   5.200,51.01
   5.300,51.82
   5.400,52.85
   5.500,53.91
   5.600,54.87
   5.700,56.02
   5.800,57.01
   5.900,58.11
   6.000,59.66
   6.100,61.13
   6.200,62.55
   6.300,64.12
   6.400,65.74
   6.500,67.33
   6.600,68.73
   6.700,70.50
   6.800,72.44
   6.900,74.08
   7.000,75.68
   7.100,77.25
   7.200,78.69
   7.300,80.18
   7.400,81.62
   7.500,82.81
   7.600,83.77
   7.700,84.66
   7.800,85.80
   7.900,87.07
   8.000,88.09
   8.100,88.85
   8.200,89.56
   8.300,90.20
   8.400,90.89
   8.500,91.39
   8.600,91.76
   8.700,92.23
   8.800,92.64
   8.900,92.90
   9.000,93.27
   9.100,93.53
   9.200,93.79
   9.300,93.98
   9.400,94.27
   9.500,94.69
   9.600,94.84
   9.700,95.02
   9.800,95.16
   9.900,95.30
  10.000,96.00
  11.000,97.10
  12.000,97.94
  13.000,98.46
  14.000,98.84
  15.000,99.28
  16.000,99.42
  17.000,99.51
  18.000,99.59
  19.000,99.60
  20.000,99.65
  22.000,99.68
  23.000,99.69
  26.000,99.73
  43.000,99.76
  45.000,99.79
  46.000,99.83
  47.000,99.89
  48.000,99.94
  49.000,99.95
  51.000,99.97
  52.000,99.98
  54.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.500,0.03
   1.600,0.06
   1.700,0.18
   1.800,0.55
   1.900,1.37
   2.000,2.52
   2.100,4.05
   2.200,6.66
   2.300,9.08
   2.400,11.95
   2.500,14.78
   2.600,17.59
   2.700,20.45
   2.800,23.32
   2.900,25.68
   3.000,27.61
   3.100,29.58
   3.200,31.77
   3.300,33.74
   3.400,35.70
   3.500,37.34
   3.600,38.62
   3.700,39.93
   3.800,41.08
   3.900,42.02
   4.000,42.74
   4.100,43.52
   4.200,44.33
   4.300,45.11
   4.400,45.79
   4.500,46.50
   4.600,47.03
   4.700,47.50
   4.800,48.30
   4.900,48.94
   5.000,49.55
   5.100,50.27
   5.200,50.80
   5.300,51.49
   5.400,52.14
   5.500,52.86
   5.600,53.53
   5.700,54.30
   5.800,55.12
   5.900,56.17
   6.000,56.92
   6.100,57.67
   6.200,58.72
   6.300,59.91
   6.400,61.01
   6.500,62.43
   6.600,64.04
   6.700,65.24
   6.800,66.69
   6.900,68.19
   7.000,69.87
   7.100,71.70
   7.200,73.61
   7.300,75.41
   7.400,77.30
   7.500,78.80
   7.600,80.40
   7.700,81.68
   7.800,82.98
   7.900,84.17
   8.000,85.13
   8.100,86.19
   8.200,87.16
   8.300,88.06
   8.400,88.80
   8.500,89.38
   8.600,90.03
   8.700,90.52
   8.800,91.04
   8.900,91.77
   9.000,92.29
   9.100,92.95
   9.200,93.27
   9.300,93.60
   9.400,93.91
   9.500,94.25
   9.600,94.52
   9.700,94.73
   9.800,94.96
   9.900,95.27
  10.000,96.37
  11.000,97.45
  12.000,98.29
  13.000,98.81
  14.000,99.33
  15.000,99.66
  16.000,99.79
  17.000,99.86
  18.000,99.92
  19.000,99.98
  36.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
