1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         178.20          ---          ---      5.62700       719.81 
Gets         178.20      1066.29         2.89      5.57800      4310.43 
Waits          0.00          ---          ---      0.00000          --- 
Totals       356.39      1066.29         2.89      5.60300      5030.25 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.01
SET       1.600         0.02
SET       1.700         0.08
SET       1.800         0.35
SET       1.900         0.87
SET       2.000         1.66
SET       2.100         2.96
SET       2.200         4.57
SET       2.300         6.61
SET       2.400         8.95
SET       2.500        11.22
SET       2.600        13.52
SET       2.700        16.20
SET       2.800        18.49
SET       2.900        20.86
SET       3.000        22.98
SET       3.100        25.04
SET       3.200        26.93
SET       3.300        28.69
SET       3.400        30.08
SET       3.500        31.65
SET       3.600        32.93
SET       3.700        34.01
SET       3.800        35.20
SET       3.900        36.28
SET       4.000        37.29
SET       4.100        38.22
SET       4.200        39.31
SET       4.300        40.08
SET       4.400        40.99
SET       4.500        41.72
SET       4.600        42.59
SET       4.700        43.22
SET       4.800        43.95
SET       4.900        44.59
SET       5.000        45.27
SET       5.100        46.10
SET       5.200        46.84
SET       5.300        47.64
SET       5.400        48.44
SET       5.500        49.25
SET       5.600        50.10
SET       5.700        51.12
SET       5.800        52.08
SET       5.900        53.11
SET       6.000        54.18
SET       6.100        55.16
SET       6.200        56.45
SET       6.300        57.66
SET       6.400        59.01
SET       6.500        60.46
SET       6.600        62.12
SET       6.700        63.68
SET       6.800        65.55
SET       6.900        67.48
SET       7.000        69.23
SET       7.100        71.10
SET       7.200        72.83
SET       7.300        74.49
SET       7.400        76.20
SET       7.500        77.87
SET       7.600        79.34
SET       7.700        80.63
SET       7.800        82.03
SET       7.900        83.29
SET       8.000        84.52
SET       8.100        85.67
SET       8.200        86.60
SET       8.300        87.42
SET       8.400        88.17
SET       8.500        88.96
SET       8.600        89.67
SET       8.700        90.34
SET       8.800        90.92
SET       8.900        91.52
SET       9.000        92.02
SET       9.100        92.47
SET       9.200        92.86
SET       9.300        93.21
SET       9.400        93.63
SET       9.500        93.91
SET       9.600        94.24
SET       9.700        94.48
SET       9.800        94.71
SET       9.900        95.03
SET      10.000        96.06
SET      11.000        97.35
SET      12.000        98.24
SET      13.000        98.70
SET      14.000        99.13
SET      15.000        99.46
SET      16.000        99.65
SET      17.000        99.75
SET      18.000        99.82
SET      19.000        99.86
SET      20.000        99.89
SET      21.000        99.91
SET      22.000        99.94
SET      23.000        99.96
SET      26.000        99.97
SET      27.000        99.98
SET      35.000        99.99
SET      57.000       100.00
---
GET       1.500         0.06
GET       1.600         0.17
GET       1.700         0.52
GET       1.800         0.93
GET       1.900         1.84
GET       2.000         3.14
GET       2.100         4.88
GET       2.200         6.94
GET       2.300         9.31
GET       2.400        11.94
GET       2.500        14.41
GET       2.600        16.99
GET       2.700        19.61
GET       2.800        21.99
GET       2.900        23.96
GET       3.000        26.02
GET       3.100        27.71
GET       3.200        29.23
GET       3.300        30.74
GET       3.400        32.28
GET       3.500        33.46
GET       3.600        34.74
GET       3.700        36.02
GET       3.800        37.05
GET       3.900        38.23
GET       4.000        39.27
GET       4.100        40.04
GET       4.200        40.89
GET       4.300        41.65
GET       4.400        42.30
GET       4.500        43.10
GET       4.600        43.93
GET       4.700        44.64
GET       4.800        45.42
GET       4.900        46.25
GET       5.000        46.89
GET       5.100        47.59
GET       5.200        48.49
GET       5.300        49.30
GET       5.400        50.15
GET       5.500        51.15
GET       5.600        52.01
GET       5.700        53.00
GET       5.800        54.05
GET       5.900        55.10
GET       6.000        56.02
GET       6.100        57.10
GET       6.200        58.29
GET       6.300        59.74
GET       6.400        61.08
GET       6.500        62.47
GET       6.600        63.83
GET       6.700        65.46
GET       6.800        67.09
GET       6.900        68.45
GET       7.000        70.32
GET       7.100        71.95
GET       7.200        73.48
GET       7.300        74.88
GET       7.400        76.49
GET       7.500        77.99
GET       7.600        79.61
GET       7.700        81.10
GET       7.800        82.40
GET       7.900        83.64
GET       8.000        84.80
GET       8.100        85.87
GET       8.200        86.70
GET       8.300        87.61
GET       8.400        88.38
GET       8.500        89.19
GET       8.600        89.71
GET       8.700        90.37
GET       8.800        90.97
GET       8.900        91.51
GET       9.000        92.01
GET       9.100        92.35
GET       9.200        92.73
GET       9.300        93.10
GET       9.400        93.47
GET       9.500        93.81
GET       9.600        94.14
GET       9.700        94.35
GET       9.800        94.65
GET       9.900        94.89
GET      10.000        95.98
GET      11.000        97.24
GET      12.000        98.05
GET      13.000        98.65
GET      14.000        99.05
GET      15.000        99.37
GET      16.000        99.53
GET      17.000        99.60
GET      18.000        99.69
GET      19.000        99.73
GET      20.000        99.76
GET      21.000        99.78
GET      22.000        99.78
GET      23.000        99.79
GET      24.000        99.80
GET      25.000        99.81
GET      28.000        99.82
GET      43.000        99.84
GET      47.000        99.88
GET      48.000        99.90
GET      49.000        99.91
GET      50.000        99.94
GET      51.000        99.97
GET      52.000        99.98
GET      53.000        99.99
GET      59.000       100.00
---
