Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,58,0.008672,239918,57,0.008678,1415696,0,342,0,0.000000
1,79,0.006427,326781,80,0.006136,1974555,3,477,0,0.000000
2,83,0.005612,343330,83,0.006332,2057315,1,497,0,0.000000
3,77,0.006269,318496,76,0.006893,1887604,0,456,0,0.000000
4,70,0.007052,289550,70,0.007170,1734407,1,419,0,0.000000
5,81,0.006369,335042,81,0.005969,1999399,3,483,0,0.000000
6,85,0.005766,351595,86,0.005877,2135974,0,516,0,0.000000
7,83,0.006489,343316,83,0.005593,2057299,1,497,0,0.000000
8,89,0.005589,368141,88,0.005642,2185614,0,528,0,0.000000
9,70,0.007283,289547,71,0.006929,1763410,0,426,0,0.000000
10,86,0.005775,355735,85,0.005906,2106975,1,509,0,0.000000
11,89,0.005853,368138,89,0.005407,2206357,1,533,0,0.000000
12,75,0.006563,310225,76,0.006659,1883445,1,455,0,0.000000
13,78,0.006684,322638,78,0.006126,1929022,2,466,0,0.000000
14,86,0.006668,355733,86,0.004942,2131833,1,515,0,0.000000
15,82,0.006820,339180,82,0.005352,2032475,1,491,0,0.000000
16,91,0.004986,376422,90,0.006023,2231191,1,539,0,0.000000
17,79,0.006224,326772,79,0.006415,1953858,2,472,0,0.000000
18,82,0.005764,339192,83,0.006360,2057339,1,497,0,0.000000
19,82,0.006268,339184,81,0.005921,2011772,0,486,0,0.000000
20,87,0.005017,359859,88,0.006455,2185618,0,528,0,0.000000
21,86,0.004615,355724,85,0.007001,2106983,1,509,0,0.000000
22,84,0.006307,347455,84,0.005660,2086296,0,504,0,0.000000
23,84,0.005956,347462,85,0.005809,2098733,3,507,0,0.000000
24,78,0.006949,322636,77,0.005997,1908301,1,461,0,0.000000
25,85,0.005855,351596,85,0.005797,2098737,3,507,0,0.000000
26,81,0.006472,335039,82,0.005816,2032489,1,491,0,0.000000
27,77,0.006930,318498,77,0.006114,1904190,2,460,0,0.000000
28,84,0.005731,347461,83,0.006234,2057309,1,497,0,0.000000
29,83,0.006580,343318,83,0.005438,2053202,2,496,0,0.000000
30,78,0.006596,322641,79,0.006130,1953876,2,472,0,0.000000
31,87,0.005175,359865,87,0.006280,2152550,2,520,0,0.000000
32,81,0.005073,335055,81,0.007208,2003500,2,484,0,0.000000
33,76,0.006716,314380,76,0.006460,1887600,0,456,0,0.000000
34,69,0.007895,285410,68,0.006638,1680656,2,406,0,0.000000
35,81,0.006642,335040,82,0.005692,2036586,0,492,0,0.000000
36,85,0.006153,351591,84,0.005680,2086280,0,504,0,0.000000
37,72,0.007372,297831,73,0.006240,1808937,1,437,0,0.000000
38,76,0.006197,314363,75,0.007157,1854506,2,448,0,0.000000
39,83,0.006299,343317,83,0.005751,2057285,1,497,0,0.000000
40,81,0.006444,335052,82,0.005796,2032457,1,491,0,0.000000
41,86,0.005801,355735,85,0.005864,2111114,0,510,0,0.000000
42,84,0.005866,347452,84,0.005967,2082151,1,503,0,0.000000
43,85,0.006233,351597,85,0.005609,2111098,0,510,0,0.000000
44,88,0.005897,363998,88,0.005415,2181499,1,527,0,0.000000
45,88,0.005849,364006,89,0.005433,2206309,1,533,0,0.000000
46,85,0.006288,351600,84,0.005569,2086286,0,504,0,0.000000
47,85,0.005814,351595,86,0.005863,2135938,0,516,0,0.000000
48,83,0.005895,343312,82,0.006130,2032483,1,491,0,0.000000
49,76,0.006360,314368,77,0.006710,1908317,1,461,0,0.000000
50,83,0.006020,343323,82,0.006149,2032485,1,491,0,0.000000
51,86,0.005186,355729,87,0.006373,2156651,1,521,0,0.000000
52,85,0.005966,351600,84,0.005772,2086302,0,504,0,0.000000
53,81,0.006675,335049,81,0.005737,2003514,2,484,0,0.000000
54,83,0.006639,343320,83,0.005397,2053176,2,496,0,0.000000
55,87,0.006210,359859,87,0.005201,2152542,2,520,0,0.000000
56,81,0.006721,335050,82,0.005543,2028372,2,490,0,0.000000
57,80,0.007015,330912,79,0.005601,1962100,0,474,0,0.000000
58,88,0.006145,364006,89,0.005119,2210478,0,534,0,0.000000
59,89,0.006117,368135,89,0.005092,2202222,2,532,0,0.000000
60,84,0.005329,347458,84,0.006567,2086254,0,504,0,0.000000
61,88,0.005930,363996,87,0.005510,2156657,1,521,0,0.000000
62,85,0.006036,351590,85,0.005727,2111094,0,510,0,0.000000
63,87,0.006031,359865,88,0.005353,2185634,0,528,0,0.000000
64,74,0.007405,306087,73,0.006157,1808953,1,437,0,0.000000
65,81,0.006487,335045,81,0.005847,2007641,1,485,0,0.000000
66,83,0.006711,343320,83,0.005317,2057315,1,497,0,0.000000
67,85,0.005432,351585,86,0.006247,2127688,2,514,0,0.000000
68,88,0.005449,364013,88,0.005859,2173219,3,525,0,0.000000
69,88,0.006356,363996,88,0.005059,2181483,1,527,0,0.000000
70,1,0.005462,4136,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.400,0.02
   1.500,0.14
   1.600,0.42
   1.700,1.08
   1.800,2.09
   1.900,3.39
   2.000,4.89
   2.100,6.96
   2.200,9.06
   2.300,11.60
   2.400,13.81
   2.500,15.99
   2.600,18.07
   2.700,20.21
   2.800,22.04
   2.900,24.30
   3.000,26.21
   3.100,27.43
   3.200,28.68
   3.300,29.90
   3.400,30.87
   3.500,31.92
   3.600,32.72
   3.700,33.71
   3.800,34.65
   3.900,35.48
   4.000,36.34
   4.100,37.00
   4.200,37.71
   4.300,38.32
   4.400,39.02
   4.500,39.57
   4.600,40.13
   4.700,40.60
   4.800,41.17
   4.900,41.78
   5.000,42.27
   5.100,42.79
   5.200,43.42
   5.300,44.08
   5.400,44.96
   5.500,45.71
   5.600,46.51
   5.700,47.26
   5.800,48.03
   5.900,48.62
   6.000,49.66
   6.100,50.29
   6.200,51.19
   6.300,51.92
   6.400,52.69
   6.500,53.68
   6.600,54.81
   6.700,55.97
   6.800,57.04
   6.900,58.48
   7.000,59.96
   7.100,61.16
   7.200,62.72
   7.300,64.46
   7.400,66.43
   7.500,68.24
   7.600,69.80
   7.700,71.77
   7.800,73.68
   7.900,75.60
   8.000,77.49
   8.100,79.35
   8.200,80.66
   8.300,82.12
   8.400,83.35
   8.500,84.43
   8.600,85.42
   8.700,86.42
   8.800,87.44
   8.900,88.29
   9.000,89.08
   9.100,89.60
   9.200,90.24
   9.300,90.61
   9.400,91.11
   9.500,91.63
   9.600,92.10
   9.700,92.52
   9.800,93.04
   9.900,93.29
  10.000,94.69
  11.000,96.31
  12.000,97.25
  13.000,98.00
  14.000,98.68
  15.000,98.99
  16.000,99.23
  17.000,99.44
  18.000,99.60
  19.000,99.74
  20.000,99.76
  21.000,99.79
  23.000,99.81
  25.000,99.83
  26.000,99.84
  28.000,99.86
  45.000,99.88
  46.000,99.90
  47.000,99.91
  48.000,99.93
  50.000,99.95
  51.000,99.97
  55.000,99.98
 120.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.500,0.02
   1.700,0.24
   1.800,0.59
   1.900,1.39
   2.000,2.61
   2.100,4.07
   2.200,5.90
   2.300,8.07
   2.400,10.21
   2.500,12.45
   2.600,14.71
   2.700,17.03
   2.800,19.46
   2.900,21.70
   3.000,23.34
   3.100,25.11
   3.200,26.61
   3.300,28.05
   3.400,29.57
   3.500,30.49
   3.600,31.67
   3.700,32.73
   3.800,33.67
   3.900,34.21
   4.000,34.97
   4.100,35.65
   4.200,36.33
   4.300,36.99
   4.400,37.65
   4.500,38.12
   4.600,38.59
   4.700,39.08
   4.800,39.62
   4.900,40.19
   5.000,40.82
   5.100,41.29
   5.200,41.81
   5.300,42.42
   5.400,43.11
   5.500,43.70
   5.600,44.28
   5.700,44.89
   5.800,45.46
   5.900,46.02
   6.000,46.75
   6.100,47.43
   6.200,48.07
   6.300,48.87
   6.400,49.50
   6.500,50.28
   6.600,51.06
   6.700,51.98
   6.800,52.89
   6.900,53.90
   7.000,55.41
   7.100,56.59
   7.200,57.93
   7.300,59.39
   7.400,61.23
   7.500,63.30
   7.600,65.30
   7.700,67.20
   7.800,68.63
   7.900,70.28
   8.000,72.54
   8.100,74.61
   8.200,76.45
   8.300,78.02
   8.400,79.74
   8.500,81.46
   8.600,82.61
   8.700,83.95
   8.800,85.01
   8.900,86.05
   9.000,86.90
   9.100,87.65
   9.200,88.28
   9.300,89.06
   9.400,89.76
   9.500,90.43
   9.600,91.03
   9.700,91.44
   9.800,91.86
   9.900,92.31
  10.000,93.95
  11.000,95.74
  12.000,96.63
  13.000,97.34
  14.000,98.00
  15.000,98.57
  16.000,99.18
  17.000,99.46
  18.000,99.58
  19.000,99.63
  20.000,99.76
  21.000,99.77
  22.000,99.83
  23.000,99.86
  24.000,99.88
  27.000,99.90
  29.000,99.95
  42.000,99.97
  50.000,99.98
  52.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
