1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          27.76          ---          ---     19.27200       112.15 
Gets          27.76      1490.50         8.68     52.73900      6023.20 
Waits          0.00          ---          ---      0.00000          --- 
Totals        55.53      1490.50         8.68     36.00600      6135.35 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.05
SET       2.200         0.15
SET       2.300         0.26
SET       2.400         0.31
SET       2.500         0.46
SET       2.600         0.62
SET       2.700         0.87
SET       2.800         1.08
SET       2.900         1.23
SET       3.000         1.75
SET       3.100         2.37
SET       3.200         2.88
SET       3.300         3.14
SET       3.400         3.45
SET       3.500         3.76
SET       3.600         4.01
SET       3.700         4.32
SET       3.800         4.89
SET       3.900         5.30
SET       4.000         5.66
SET       4.100         5.97
SET       4.200         6.48
SET       4.300         6.64
SET       4.400         6.79
SET       4.500         7.20
SET       4.600         7.51
SET       4.700         7.72
SET       4.800         7.87
SET       4.900         8.13
SET       5.000         8.28
SET       5.100         8.49
SET       5.200         8.74
SET       5.300         8.85
SET       5.400         9.05
SET       5.500         9.21
SET       5.600         9.36
SET       5.700         9.47
SET       5.800         9.67
SET       5.900         9.93
SET       6.000        10.03
SET       6.100        10.24
SET       6.200        10.65
SET       6.300        10.85
SET       6.400        10.91
SET       6.500        11.06
SET       6.600        11.37
SET       6.700        11.42
SET       6.800        11.93
SET       6.900        12.04
SET       7.000        12.24
SET       7.100        12.60
SET       7.200        12.81
SET       7.300        12.96
SET       7.400        13.32
SET       7.500        13.37
SET       7.600        13.79
SET       7.700        13.94
SET       7.800        14.15
SET       7.900        14.30
SET       8.000        14.56
SET       8.100        14.71
SET       8.200        15.02
SET       8.300        15.33
SET       8.400        15.74
SET       8.500        16.00
SET       8.600        16.36
SET       8.700        16.51
SET       8.800        16.67
SET       8.900        16.77
SET       9.000        16.87
SET       9.100        17.08
SET       9.200        17.39
SET       9.300        17.59
SET       9.400        17.64
SET       9.500        17.95
SET       9.600        18.26
SET       9.700        18.36
SET       9.800        18.42
SET       9.900        18.47
SET      10.000        19.24
SET      11.000        21.14
SET      12.000        22.89
SET      13.000        25.41
SET      14.000        31.17
SET      15.000        42.34
SET      16.000        50.51
SET      17.000        53.86
SET      18.000        55.25
SET      19.000        56.69
SET      20.000        58.44
SET      21.000        60.19
SET      22.000        61.68
SET      23.000        62.76
SET      24.000        63.73
SET      25.000        64.87
SET      26.000        65.69
SET      27.000        67.13
SET      28.000        69.03
SET      29.000        73.46
SET      30.000        87.76
SET      31.000        95.83
SET      32.000        96.71
SET      33.000        97.38
SET      34.000        97.99
SET      35.000        98.61
SET      36.000        99.02
SET      37.000        99.23
SET      38.000        99.33
SET      39.000        99.38
SET      40.000        99.49
SET      43.000        99.54
SET      44.000        99.59
SET      45.000        99.74
SET      46.000       100.00
---
GET      12.000         0.05
GET      13.000         0.10
GET      15.000         0.21
GET      17.000         0.51
GET      18.000         0.67
GET      19.000         0.93
GET      20.000         1.18
GET      21.000         1.29
GET      22.000         1.44
GET      23.000         1.49
GET      24.000         1.65
GET      25.000         2.01
GET      26.000         2.37
GET      27.000         2.73
GET      28.000         3.45
GET      29.000         3.76
GET      30.000         4.06
GET      31.000         5.56
GET      32.000         9.88
GET      33.000        12.91
GET      34.000        13.89
GET      35.000        14.56
GET      36.000        15.23
GET      37.000        15.84
GET      38.000        16.62
GET      39.000        17.70
GET      40.000        18.67
GET      41.000        20.73
GET      42.000        22.58
GET      43.000        24.33
GET      44.000        26.08
GET      45.000        27.93
GET      46.000        30.61
GET      47.000        37.40
GET      48.000        47.12
GET      49.000        50.93
GET      50.000        52.52
GET      51.000        54.17
GET      52.000        55.09
GET      53.000        55.76
GET      54.000        57.20
GET      55.000        58.95
GET      56.000        60.29
GET      57.000        61.88
GET      58.000        63.27
GET      59.000        64.45
GET      60.000        65.48
GET      61.000        67.18
GET      62.000        70.37
GET      63.000        79.53
GET      64.000        84.10
GET      65.000        85.55
GET      66.000        86.21
GET      67.000        87.14
GET      68.000        87.65
GET      69.000        88.27
GET      70.000        88.99
GET      71.000        89.35
GET      72.000        89.66
GET      73.000        90.33
GET      74.000        90.69
GET      75.000        91.10
GET      76.000        91.41
GET      77.000        92.28
GET      78.000        93.52
GET      79.000        96.66
GET      80.000        97.38
GET      81.000        97.69
GET      82.000        97.84
GET      83.000        98.10
GET      84.000        98.25
GET      85.000        98.46
GET      86.000        98.61
GET      87.000        98.71
GET      89.000        98.82
GET      91.000        98.87
GET      92.000        98.92
GET      93.000        98.97
GET      94.000        99.38
GET      95.000        99.49
GET      96.000        99.59
GET      97.000        99.64
GET     100.000        99.85
GET     110.000        99.90
GET     130.000        99.95
GET     150.000       100.00
---
