1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          27.60          ---          ---     19.76100       111.47 
Gets          27.58      1480.83         8.58     52.71800      5984.12 
Waits          0.00          ---          ---      0.00000          --- 
Totals        55.18      1480.83         8.58     36.23500      6095.60 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.300         0.10
SET       2.400         0.16
SET       2.500         0.41
SET       2.600         0.72
SET       2.700         0.98
SET       2.800         1.19
SET       2.900         1.50
SET       3.100         1.71
SET       3.200         2.02
SET       3.300         2.23
SET       3.400         2.38
SET       3.500         2.59
SET       3.600         2.85
SET       3.700         3.26
SET       3.800         3.73
SET       3.900         4.09
SET       4.000         4.30
SET       4.100         4.45
SET       4.200         4.50
SET       4.300         4.66
SET       4.400         4.71
SET       4.600         4.87
SET       4.700         5.07
SET       4.800         5.43
SET       4.900         5.64
SET       5.000         5.75
SET       5.100         5.90
SET       5.200         6.06
SET       5.300         6.26
SET       5.400         6.42
SET       5.500         6.47
SET       5.600         6.52
SET       5.700         6.73
SET       5.800         6.99
SET       5.900         7.19
SET       6.000         7.30
SET       6.100         7.40
SET       6.200         7.45
SET       6.300         7.61
SET       6.400         7.76
SET       6.500         8.02
SET       6.600         8.54
SET       6.700         8.70
SET       6.800         8.95
SET       6.900         9.01
SET       7.000         9.06
SET       7.100         9.21
SET       7.200         9.37
SET       7.300         9.58
SET       7.400         9.63
SET       7.500         9.94
SET       7.600         9.99
SET       7.700        10.14
SET       7.800        10.30
SET       7.900        10.40
SET       8.000        10.56
SET       8.100        10.92
SET       8.200        11.34
SET       8.300        11.39
SET       8.400        11.54
SET       8.500        11.65
SET       8.600        12.27
SET       8.700        12.53
SET       8.800        12.78
SET       8.900        13.30
SET       9.000        13.61
SET       9.100        13.92
SET       9.200        14.39
SET       9.300        14.70
SET       9.400        15.01
SET       9.500        15.42
SET       9.600        15.63
SET       9.700        15.94
SET       9.800        16.41
SET       9.900        16.61
SET      10.000        18.69
SET      11.000        20.24
SET      12.000        21.69
SET      13.000        25.00
SET      14.000        31.00
SET      15.000        42.70
SET      16.000        50.10
SET      17.000        52.12
SET      18.000        53.42
SET      19.000        54.50
SET      20.000        55.80
SET      21.000        56.47
SET      22.000        57.25
SET      23.000        58.80
SET      24.000        61.23
SET      25.000        64.29
SET      26.000        65.53
SET      27.000        67.03
SET      28.000        69.67
SET      29.000        74.59
SET      30.000        86.13
SET      31.000        96.33
SET      32.000        97.67
SET      33.000        98.14
SET      34.000        98.65
SET      35.000        98.86
SET      36.000        99.28
SET      37.000        99.38
SET      38.000        99.43
SET      39.000        99.48
SET      40.000        99.64
SET      44.000        99.74
SET      46.000        99.84
SET      47.000        99.95
SET     210.000       100.00
---
GET       8.800         0.05
GET      11.000         0.16
GET      13.000         0.21
GET      14.000         0.26
GET      15.000         0.31
GET      16.000         0.36
GET      17.000         0.47
GET      18.000         0.93
GET      19.000         1.19
GET      20.000         1.24
GET      22.000         1.66
GET      23.000         1.76
GET      24.000         1.86
GET      25.000         2.12
GET      26.000         2.49
GET      27.000         2.80
GET      28.000         3.06
GET      29.000         3.31
GET      30.000         3.88
GET      31.000         5.23
GET      32.000         8.29
GET      33.000        11.55
GET      34.000        13.36
GET      35.000        14.09
GET      36.000        15.02
GET      37.000        16.68
GET      38.000        18.59
GET      39.000        20.04
GET      40.000        21.03
GET      41.000        22.11
GET      42.000        23.51
GET      43.000        24.65
GET      44.000        25.74
GET      45.000        27.08
GET      46.000        29.26
GET      47.000        36.51
GET      48.000        45.11
GET      49.000        49.92
GET      50.000        51.48
GET      51.000        52.62
GET      52.000        54.12
GET      53.000        56.97
GET      54.000        58.98
GET      55.000        60.33
GET      56.000        61.26
GET      57.000        62.14
GET      58.000        63.34
GET      59.000        64.47
GET      60.000        65.41
GET      61.000        66.18
GET      62.000        69.24
GET      63.000        77.37
GET      64.000        82.24
GET      65.000        84.46
GET      66.000        85.81
GET      67.000        86.64
GET      68.000        87.99
GET      69.000        89.18
GET      70.000        89.69
GET      71.000        90.16
GET      72.000        90.32
GET      73.000        90.63
GET      74.000        91.25
GET      75.000        91.56
GET      76.000        91.66
GET      77.000        92.34
GET      78.000        93.94
GET      79.000        96.48
GET      80.000        97.46
GET      81.000        97.77
GET      82.000        97.98
GET      83.000        98.08
GET      84.000        98.39
GET      85.000        98.81
GET      86.000        98.91
GET      87.000        98.96
GET      88.000        99.07
GET      89.000        99.12
GET      93.000        99.22
GET      94.000        99.33
GET      95.000        99.48
GET      96.000        99.53
GET      97.000        99.59
GET     100.000        99.79
GET     110.000        99.84
GET     120.000        99.90
GET     130.000        99.95
GET     140.000       100.00
---
