1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          28.03          ---          ---     18.95000       113.25 
Gets          28.03      1505.13         8.75     52.37100      6082.30 
Waits          0.00          ---          ---      0.00000          --- 
Totals        56.07      1505.13         8.75     35.66000      6195.54 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.15
SET       2.100         0.31
SET       2.200         0.36
SET       2.300         0.51
SET       2.400         0.66
SET       2.500         0.76
SET       2.600         0.87
SET       2.700         1.02
SET       2.800         1.17
SET       2.900         1.27
SET       3.000         1.63
SET       3.100         1.94
SET       3.200         2.19
SET       3.300         2.55
SET       3.400         2.65
SET       3.500         3.01
SET       3.600         3.16
SET       3.700         3.72
SET       3.800         3.87
SET       3.900         4.18
SET       4.000         4.48
SET       4.100         4.99
SET       4.200         5.40
SET       4.300         5.55
SET       4.400         5.81
SET       4.500         6.21
SET       4.600         6.62
SET       4.700         6.72
SET       4.800         6.83
SET       4.900         7.18
SET       5.000         7.34
SET       5.100         7.79
SET       5.200         8.00
SET       5.300         8.20
SET       5.400         8.35
SET       5.600         8.56
SET       5.700         8.76
SET       5.800         9.07
SET       5.900         9.12
SET       6.000         9.17
SET       6.100         9.42
SET       6.200         9.58
SET       6.300         9.83
SET       6.400        10.04
SET       6.500        10.29
SET       6.600        10.44
SET       6.700        10.49
SET       6.800        10.65
SET       6.900        10.75
SET       7.000        10.95
SET       7.200        11.16
SET       7.300        11.56
SET       7.400        11.61
SET       7.500        11.92
SET       7.600        12.07
SET       7.700        12.43
SET       7.800        12.53
SET       7.900        12.63
SET       8.000        12.99
SET       8.100        13.19
SET       8.200        13.35
SET       8.300        13.60
SET       8.400        13.96
SET       8.500        14.37
SET       8.600        14.52
SET       8.700        14.67
SET       8.800        14.98
SET       8.900        15.23
SET       9.000        15.59
SET       9.100        15.69
SET       9.200        16.00
SET       9.300        16.20
SET       9.400        16.40
SET       9.500        16.81
SET       9.600        16.86
SET       9.700        17.12
SET       9.800        17.37
SET       9.900        17.52
SET      10.000        18.29
SET      11.000        19.77
SET      12.000        20.84
SET      13.000        23.38
SET      14.000        29.44
SET      15.000        44.57
SET      16.000        54.87
SET      17.000        57.46
SET      18.000        59.14
SET      19.000        60.47
SET      20.000        62.10
SET      21.000        63.02
SET      22.000        63.73
SET      23.000        64.34
SET      24.000        66.38
SET      25.000        67.80
SET      26.000        68.77
SET      27.000        69.94
SET      28.000        71.37
SET      29.000        75.50
SET      30.000        87.72
SET      31.000        97.50
SET      32.000        97.66
SET      33.000        98.17
SET      34.000        98.62
SET      35.000        99.03
SET      36.000        99.24
SET      37.000        99.44
SET      38.000        99.49
SET      41.000        99.54
SET      46.000        99.64
SET      47.000        99.80
SET      48.000        99.85
SET      49.000        99.95
SET      52.000       100.00
---
GET      11.000         0.05
GET      13.000         0.10
GET      16.000         0.25
GET      17.000         0.41
GET      18.000         0.61
GET      19.000         0.76
GET      20.000         0.87
GET      21.000         1.02
GET      22.000         1.12
GET      23.000         1.32
GET      24.000         1.68
GET      25.000         2.14
GET      26.000         2.50
GET      27.000         2.75
GET      28.000         3.21
GET      29.000         3.67
GET      30.000         4.02
GET      31.000         5.71
GET      32.000         9.98
GET      33.000        13.45
GET      34.000        14.77
GET      35.000        15.64
GET      36.000        16.00
GET      37.000        16.66
GET      38.000        18.29
GET      39.000        19.31
GET      40.000        19.87
GET      41.000        20.94
GET      42.000        22.57
GET      43.000        23.84
GET      44.000        25.52
GET      45.000        26.44
GET      46.000        28.58
GET      47.000        38.10
GET      48.000        49.26
GET      49.000        52.88
GET      50.000        54.20
GET      51.000        55.12
GET      52.000        55.78
GET      53.000        57.36
GET      54.000        58.58
GET      55.000        59.81
GET      56.000        60.62
GET      57.000        61.59
GET      58.000        62.91
GET      59.000        64.19
GET      60.000        65.41
GET      61.000        66.63
GET      62.000        71.22
GET      63.000        82.32
GET      64.000        86.55
GET      65.000        87.57
GET      66.000        88.18
GET      67.000        88.69
GET      68.000        89.15
GET      69.000        89.91
GET      70.000        90.63
GET      71.000        90.83
GET      72.000        91.14
GET      73.000        91.39
GET      74.000        91.90
GET      75.000        92.15
GET      76.000        92.36
GET      77.000        92.72
GET      78.000        94.29
GET      79.000        96.38
GET      80.000        97.20
GET      81.000        97.71
GET      82.000        97.81
GET      83.000        98.06
GET      84.000        98.37
GET      85.000        98.78
GET      86.000        98.83
GET      88.000        98.88
GET      89.000        98.93
GET      90.000        98.98
GET      91.000        99.13
GET      94.000        99.44
GET      95.000        99.64
GET      98.000        99.69
GET     100.000        99.80
GET     110.000        99.85
GET     120.000        99.90
GET     150.000       100.00
---
