1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          27.91          ---          ---     18.99000       112.72 
Gets          27.91      1498.21         8.70     52.65800      6054.35 
Waits          0.00          ---          ---      0.00000          --- 
Totals        55.81      1498.21         8.70     35.82400      6167.07 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.10
SET       2.200         0.15
SET       2.300         0.31
SET       2.400         0.41
SET       2.500         0.46
SET       2.600         0.77
SET       2.700         0.82
SET       2.800         1.07
SET       2.900         1.48
SET       3.000         1.74
SET       3.100         2.10
SET       3.200         2.15
SET       3.300         2.56
SET       3.400         2.97
SET       3.500         3.02
SET       3.600         3.33
SET       3.700         3.84
SET       3.800         4.15
SET       3.900         4.40
SET       4.000         4.61
SET       4.100         4.86
SET       4.200         5.17
SET       4.300         5.48
SET       4.400         5.78
SET       4.500         5.89
SET       4.600         6.09
SET       4.700         6.29
SET       4.800         6.55
SET       4.900         6.65
SET       5.000         6.70
SET       5.100         6.81
SET       5.200         7.01
SET       5.300         7.06
SET       5.500         7.22
SET       5.600         7.57
SET       5.700         7.73
SET       5.800         7.98
SET       5.900         8.34
SET       6.000         8.44
SET       6.100         8.70
SET       6.200         8.85
SET       6.300         9.01
SET       6.500         9.16
SET       6.600         9.42
SET       6.700         9.67
SET       6.800         9.88
SET       6.900        10.24
SET       7.000        10.29
SET       7.100        10.39
SET       7.200        10.54
SET       7.300        10.85
SET       7.400        11.05
SET       7.500        11.21
SET       7.700        11.36
SET       7.800        11.41
SET       7.900        11.67
SET       8.000        11.92
SET       8.100        12.18
SET       8.200        12.49
SET       8.300        12.64
SET       8.400        12.85
SET       8.500        13.05
SET       8.600        13.15
SET       8.700        13.66
SET       8.800        14.07
SET       8.900        14.33
SET       9.000        14.74
SET       9.100        15.20
SET       9.200        15.40
SET       9.300        15.71
SET       9.400        16.12
SET       9.500        16.58
SET       9.600        16.73
SET       9.700        17.14
SET       9.800        17.55
SET       9.900        17.81
SET      10.000        18.83
SET      11.000        20.78
SET      12.000        22.72
SET      13.000        26.46
SET      14.000        33.32
SET      15.000        44.73
SET      16.000        52.92
SET      17.000        55.07
SET      18.000        56.91
SET      19.000        58.09
SET      20.000        59.52
SET      21.000        60.18
SET      22.000        60.95
SET      23.000        61.92
SET      24.000        64.33
SET      25.000        66.94
SET      26.000        68.01
SET      27.000        69.65
SET      28.000        72.62
SET      29.000        78.10
SET      30.000        88.89
SET      31.000        97.59
SET      32.000        98.36
SET      33.000        98.77
SET      34.000        99.23
SET      35.000        99.54
SET      36.000        99.80
SET      37.000        99.95
SET      44.000       100.00
---
GET       7.000         0.05
GET       7.100         0.10
GET       7.800         0.15
GET      10.000         0.31
GET      16.000         0.36
GET      17.000         0.46
GET      18.000         0.77
GET      20.000         0.87
GET      21.000         0.92
GET      22.000         1.13
GET      23.000         1.28
GET      24.000         1.69
GET      25.000         1.94
GET      26.000         2.20
GET      27.000         2.76
GET      28.000         3.58
GET      29.000         3.79
GET      30.000         4.25
GET      31.000         5.32
GET      32.000         8.85
GET      33.000        11.36
GET      34.000        13.00
GET      35.000        14.02
GET      36.000        14.84
GET      37.000        16.02
GET      38.000        18.32
GET      39.000        19.40
GET      40.000        20.21
GET      41.000        21.24
GET      42.000        22.42
GET      43.000        23.59
GET      44.000        24.97
GET      45.000        26.36
GET      46.000        28.45
GET      47.000        36.18
GET      48.000        46.62
GET      49.000        51.79
GET      50.000        53.74
GET      51.000        55.07
GET      52.000        56.76
GET      53.000        59.37
GET      54.000        61.11
GET      55.000        61.92
GET      56.000        62.74
GET      57.000        63.87
GET      58.000        64.94
GET      59.000        66.12
GET      60.000        67.20
GET      61.000        68.22
GET      62.000        70.32
GET      63.000        77.48
GET      64.000        82.70
GET      65.000        84.85
GET      66.000        86.23
GET      67.000        86.59
GET      68.000        87.77
GET      69.000        88.95
GET      70.000        89.46
GET      71.000        89.82
GET      72.000        89.97
GET      73.000        90.33
GET      74.000        91.04
GET      75.000        91.45
GET      76.000        91.66
GET      77.000        92.07
GET      78.000        93.60
GET      79.000        95.85
GET      80.000        96.62
GET      81.000        97.44
GET      82.000        97.80
GET      83.000        98.06
GET      84.000        98.16
GET      85.000        98.52
GET      86.000        98.57
GET      87.000        98.62
GET      90.000        98.67
GET      91.000        98.77
GET      92.000        98.82
GET      94.000        99.03
GET      95.000        99.23
GET      96.000        99.33
GET      97.000        99.39
GET      98.000        99.44
GET      99.000        99.54
GET     100.000        99.59
GET     110.000        99.80
GET     120.000        99.90
GET     140.000        99.95
GET     210.000       100.00
---
