Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,13,0.013454,53773,12,0.065482,2669043,3,645,0,0.000000
1,16,0.015629,66182,16,0.048785,3554569,5,859,0,0.000000
2,14,0.016072,57912,14,0.052510,3111818,4,752,0,0.000000
3,16,0.014668,66182,16,0.050048,3554532,5,859,0,0.000000
4,14,0.020394,57911,14,0.051806,3111812,4,752,0,0.000000
5,13,0.017452,53770,14,0.054235,3120042,2,754,0,0.000000
6,14,0.019162,57911,13,0.053934,2892463,3,699,0,0.000000
7,14,0.021132,57911,14,0.052601,3103532,6,750,0,0.000000
8,14,0.016913,57911,14,0.054324,3099443,7,749,0,0.000000
9,14,0.020484,57909,14,0.050985,3107664,5,751,0,0.000000
10,16,0.015971,66181,17,0.043839,3786287,3,915,0,0.000000
11,15,0.020297,62043,14,0.048420,3107693,5,751,0,0.000000
12,14,0.015559,57909,15,0.053376,3327024,6,804,0,0.000000
13,14,0.019727,57909,13,0.054121,2884219,5,697,0,0.000000
14,14,0.019348,57910,14,0.053200,3111832,4,752,0,0.000000
15,13,0.022036,53772,13,0.051321,2888338,4,698,0,0.000000
16,15,0.017530,62046,15,0.052690,3347631,1,809,0,0.000000
17,13,0.019250,53774,13,0.053508,2892463,3,699,0,0.000000
18,13,0.019571,53773,14,0.055691,3111822,4,752,0,0.000000
19,13,0.022253,53770,12,0.056317,2660783,5,643,0,0.000000
20,13,0.022121,53775,13,0.057588,2880080,6,696,0,0.000000
21,13,0.022134,53771,13,0.052092,2863604,10,692,0,0.000000
22,14,0.017541,57912,14,0.055359,3111804,4,752,0,0.000000
23,16,0.017423,66182,16,0.044807,3558698,4,860,0,0.000000
24,14,0.021313,57908,14,0.049822,3107687,5,751,0,0.000000
25,14,0.020479,57908,14,0.053633,3103603,6,750,0,0.000000
26,15,0.022248,62046,15,0.044506,3331117,5,805,0,0.000000
27,14,0.020280,57913,14,0.049539,3099436,7,749,0,0.000000
28,13,0.022102,53770,14,0.051936,3099428,7,749,0,0.000000
29,13,0.021718,53774,13,0.055156,2888342,4,698,0,0.000000
30,15,0.019102,62046,14,0.050981,3115921,3,753,0,0.000000
31,12,0.024691,49637,13,0.054126,2880096,6,696,0,0.000000
32,14,0.021755,57906,13,0.050999,2888320,4,698,0,0.000000
33,14,0.021141,57910,14,0.050376,3115895,3,753,0,0.000000
34,13,0.019232,53774,13,0.055161,2896634,2,700,0,0.000000
35,14,0.020333,57911,14,0.053323,3124163,1,755,0,0.000000
36,12,0.015175,49636,12,0.068129,2660773,5,643,0,0.000000
37,13,0.016538,53775,14,0.057213,3128262,0,756,0,0.000000
38,15,0.023610,62051,14,0.047245,3111800,4,752,0,0.000000
39,12,0.020904,49637,13,0.056410,2888356,4,698,0,0.000000
40,14,0.022497,57906,13,0.052699,2875971,7,695,0,0.000000
41,14,0.021060,57914,15,0.047982,3343512,2,808,0,0.000000
42,15,0.016517,62045,15,0.050147,3331131,5,805,0,0.000000
43,15,0.019829,62047,14,0.049020,3107703,5,751,0,0.000000
44,13,0.020080,53772,13,0.055611,2896592,2,700,0,0.000000
45,14,0.019359,57908,14,0.050984,3095280,8,748,0,0.000000
46,14,0.017345,57908,14,0.055157,3091153,9,747,0,0.000000
47,13,0.023987,53770,14,0.051420,3099443,7,749,0,0.000000
48,13,0.018597,53776,12,0.062296,2669035,3,645,0,0.000000
49,16,0.016334,66184,16,0.045821,3554577,5,859,0,0.000000
50,13,0.018406,53778,14,0.055764,3120016,2,754,0,0.000000
51,13,0.020852,53773,13,0.055731,2904836,0,702,0,0.000000
52,14,0.020989,57911,13,0.053170,2900727,1,701,0,0.000000
53,14,0.014126,57913,14,0.054922,3107679,5,751,0,0.000000
54,15,0.016714,62046,15,0.052069,3339371,3,807,0,0.000000
55,12,0.018231,49636,12,0.062422,2664872,4,644,0,0.000000
56,15,0.018493,62047,15,0.051611,3339365,3,807,0,0.000000
57,13,0.021588,53775,13,0.053761,2884205,5,697,0,0.000000
58,15,0.017235,62048,15,0.050967,3339351,3,807,0,0.000000
59,15,0.017146,62047,15,0.048960,3322861,7,803,0,0.000000
60,13,0.023147,53775,13,0.051653,2875941,7,695,0,0.000000
61,15,0.016012,62046,15,0.051773,3335238,4,806,0,0.000000
62,14,0.021670,57909,14,0.050549,3107681,5,751,0,0.000000
63,14,0.020956,57907,14,0.050401,3111788,4,752,0,0.000000
64,14,0.019457,57909,14,0.052235,3111800,4,752,0,0.000000
65,13,0.018087,53776,13,0.056544,2896590,2,700,0,0.000000
66,12,0.016560,49634,13,0.063650,2888372,4,698,0,0.000000
67,12,0.027059,49637,11,0.061317,2445583,3,591,0,0.000000
68,13,0.018404,53777,13,0.057289,2888354,4,698,0,0.000000
69,16,0.014736,66187,16,0.048740,3554571,5,859,0,0.000000
70,0,0.000000,0,1,0.032737,219319,1,53,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
  10.000,0.10
  16.000,0.51
  17.000,0.82
  18.000,1.34
  19.000,1.96
  20.000,2.16
  21.000,2.27
  22.000,2.37
  24.000,2.57
  25.000,2.78
  26.000,3.09
  27.000,3.60
  28.000,4.12
  29.000,4.33
  30.000,4.94
  31.000,6.49
  32.000,10.61
  33.000,12.87
  34.000,14.42
  35.000,14.93
  36.000,15.65
  37.000,16.17
  38.000,16.89
  39.000,18.02
  40.000,19.57
  41.000,20.60
  42.000,21.94
  43.000,23.69
  44.000,25.23
  45.000,26.88
  46.000,29.35
  47.000,36.97
  48.000,46.96
  49.000,49.64
  50.000,51.08
  51.000,52.32
  52.000,53.66
  53.000,54.99
  54.000,56.13
  55.000,57.26
  56.000,58.08
  57.000,59.73
  58.000,62.00
  59.000,63.75
  60.000,64.98
  61.000,66.43
  62.000,70.55
  63.000,80.23
  64.000,84.45
  65.000,85.89
  66.000,87.02
  67.000,87.64
  68.000,88.77
  69.000,89.19
  70.000,90.01
  71.000,90.22
  72.000,90.32
  73.000,90.53
  74.000,90.63
  75.000,90.73
  76.000,91.14
  77.000,91.97
  78.000,93.51
  79.000,96.40
  80.000,97.22
  81.000,97.43
  82.000,97.84
  83.000,98.04
  85.000,98.15
  88.000,98.46
  89.000,98.56
  91.000,98.66
  93.000,98.76
  94.000,99.07
  95.000,99.18
  96.000,99.28
  98.000,99.38
 100.000,99.49
 110.000,99.69
 120.000,99.90
 150.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   2.300,0.10
   2.400,0.21
   2.500,0.62
   2.600,0.82
   2.700,1.34
   2.800,1.65
   2.900,2.27
   3.000,2.57
   3.100,2.88
   3.200,3.19
   3.300,3.40
   3.400,3.71
   3.500,4.33
   3.600,4.43
   3.700,4.84
   3.900,5.36
   4.000,5.77
   4.100,5.87
   4.200,6.28
   4.300,6.39
   4.400,6.80
   4.500,7.21
   4.600,7.31
   4.700,7.52
   4.800,7.72
   4.900,8.03
   5.000,8.24
   5.100,8.34
   5.200,8.65
   5.300,8.86
   5.400,8.96
   5.500,9.06
   5.600,9.17
   5.700,9.47
   5.900,9.58
   6.000,9.99
   6.100,10.20
   6.300,10.40
   6.500,10.50
   6.800,10.71
   6.900,10.92
   7.000,11.12
   7.200,11.74
   7.300,11.95
   7.400,12.15
   7.500,12.67
   7.700,12.77
   7.800,12.98
   7.900,13.18
   8.000,13.39
   8.100,13.80
   8.200,14.01
   8.300,14.32
   8.400,14.42
   8.500,14.52
   8.600,14.83
   8.700,14.93
   8.900,15.04
   9.100,15.65
   9.300,15.96
   9.500,16.27
   9.800,16.37
   9.900,16.58
  10.000,16.79
  11.000,18.43
  12.000,21.01
  13.000,24.00
  14.000,30.18
  15.000,42.74
  16.000,52.42
  17.000,55.72
  18.000,58.29
  19.000,59.73
  20.000,60.87
  21.000,62.41
  22.000,63.23
  23.000,64.98
  24.000,65.40
  25.000,66.01
  26.000,66.94
  27.000,68.18
  28.000,70.24
  29.000,73.22
  30.000,84.55
  31.000,95.37
  32.000,96.50
  33.000,96.91
  34.000,97.84
  35.000,98.46
  36.000,98.76
  37.000,98.97
  38.000,99.07
  39.000,99.18
  45.000,99.38
  46.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
