1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          27.86          ---          ---     19.42100       112.56 
Gets          27.86      1495.99         8.67     52.32400      6045.38 
Waits          0.00          ---          ---      0.00000          --- 
Totals        55.73      1495.99         8.67     35.87200      6157.93 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.200         0.10
SET       2.300         0.15
SET       2.400         0.26
SET       2.500         0.41
SET       2.600         0.67
SET       2.700         1.03
SET       2.800         1.44
SET       2.900         1.64
SET       3.000         1.90
SET       3.100         2.20
SET       3.200         2.46
SET       3.300         2.67
SET       3.400         2.82
SET       3.500         3.23
SET       3.600         3.43
SET       3.700         3.74
SET       3.800         4.05
SET       3.900         4.46
SET       4.000         4.51
SET       4.100         4.72
SET       4.200         4.92
SET       4.300         5.28
SET       4.400         5.59
SET       4.500         5.89
SET       4.600         6.20
SET       4.700         6.36
SET       4.800         6.41
SET       4.900         6.61
SET       5.000         6.77
SET       5.100         7.07
SET       5.200         7.23
SET       5.300         7.33
SET       5.400         7.43
SET       5.500         7.69
SET       5.600         7.79
SET       5.700         8.20
SET       5.800         8.41
SET       5.900         8.56
SET       6.000         8.66
SET       6.100         8.92
SET       6.200         9.28
SET       6.400         9.43
SET       6.500         9.58
SET       6.600         9.74
SET       6.700         9.94
SET       6.800        10.05
SET       6.900        10.10
SET       7.000        10.35
SET       7.100        10.40
SET       7.200        10.56
SET       7.300        10.71
SET       7.400        11.02
SET       7.500        11.12
SET       7.600        11.33
SET       7.700        11.53
SET       7.800        11.74
SET       7.900        11.99
SET       8.000        12.15
SET       8.100        12.35
SET       8.200        12.40
SET       8.300        12.61
SET       8.400        12.81
SET       8.500        13.12
SET       8.600        13.28
SET       8.700        13.53
SET       8.800        13.74
SET       8.900        13.99
SET       9.000        14.30
SET       9.100        14.45
SET       9.200        14.61
SET       9.300        14.71
SET       9.400        14.92
SET       9.500        15.12
SET       9.600        15.17
SET       9.700        15.22
SET       9.800        15.48
SET       9.900        15.89
SET      10.000        16.91
SET      11.000        18.96
SET      12.000        21.58
SET      13.000        24.65
SET      14.000        30.91
SET      15.000        43.52
SET      16.000        51.36
SET      17.000        53.82
SET      18.000        55.05
SET      19.000        56.38
SET      20.000        57.97
SET      21.000        58.74
SET      22.000        59.30
SET      23.000        60.74
SET      24.000        62.94
SET      25.000        64.63
SET      26.000        65.76
SET      27.000        66.94
SET      28.000        70.17
SET      29.000        75.76
SET      30.000        88.83
SET      31.000        96.98
SET      32.000        97.80
SET      33.000        98.41
SET      34.000        98.67
SET      35.000        99.13
SET      36.000        99.38
SET      38.000        99.49
SET      39.000        99.59
SET      40.000        99.64
SET      43.000        99.74
SET      44.000        99.85
SET      46.000       100.00
---
GET       8.900         0.05
GET      13.000         0.21
GET      16.000         0.36
GET      17.000         0.51
GET      18.000         0.82
GET      19.000         0.97
GET      20.000         1.03
GET      22.000         1.23
GET      23.000         1.49
GET      24.000         1.64
GET      25.000         1.69
GET      26.000         2.20
GET      27.000         2.51
GET      28.000         3.13
GET      29.000         3.64
GET      30.000         4.05
GET      31.000         4.97
GET      32.000         8.41
GET      33.000        11.99
GET      34.000        13.22
GET      35.000        14.15
GET      36.000        14.81
GET      37.000        15.63
GET      38.000        17.58
GET      39.000        18.91
GET      40.000        19.48
GET      41.000        20.50
GET      42.000        21.99
GET      43.000        23.12
GET      44.000        24.55
GET      45.000        25.53
GET      46.000        28.04
GET      47.000        36.60
GET      48.000        46.18
GET      49.000        51.05
GET      50.000        53.41
GET      51.000        55.15
GET      52.000        56.33
GET      53.000        58.12
GET      54.000        59.82
GET      55.000        60.74
GET      56.000        61.81
GET      57.000        63.40
GET      58.000        64.63
GET      59.000        65.91
GET      60.000        66.84
GET      61.000        67.86
GET      62.000        71.09
GET      63.000        79.75
GET      64.000        84.21
GET      65.000        86.11
GET      66.000        87.65
GET      67.000        88.88
GET      68.000        89.80
GET      69.000        90.62
GET      70.000        91.13
GET      71.000        91.70
GET      72.000        92.00
GET      73.000        92.26
GET      74.000        92.62
GET      75.000        92.88
GET      76.000        93.13
GET      77.000        93.54
GET      78.000        95.18
GET      79.000        97.39
GET      80.000        98.00
GET      81.000        98.21
GET      82.000        98.62
GET      83.000        98.87
GET      84.000        99.13
GET      85.000        99.18
GET      87.000        99.23
GET      88.000        99.28
GET      89.000        99.33
GET      90.000        99.38
GET      93.000        99.44
GET      94.000        99.64
GET      95.000        99.74
GET      98.000        99.79
GET     110.000        99.90
GET     150.000        99.95
GET     160.000       100.00
---
