1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         156.51          ---          ---      6.49500       632.21 
Gets         156.48      1403.37         4.96      6.26600      5672.32 
Waits          0.00          ---          ---      0.00000          --- 
Totals       312.99      1403.37         4.96      6.38100      6304.53 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.02
SET       1.600         0.05
SET       1.700         0.23
SET       1.800         0.51
SET       1.900         0.87
SET       2.000         1.46
SET       2.100         2.22
SET       2.200         3.26
SET       2.300         4.41
SET       2.400         5.81
SET       2.500         7.32
SET       2.600         9.02
SET       2.700        10.62
SET       2.800        12.37
SET       2.900        14.06
SET       3.000        15.51
SET       3.100        16.96
SET       3.200        18.31
SET       3.300        19.72
SET       3.400        20.94
SET       3.500        22.02
SET       3.600        23.17
SET       3.700        24.37
SET       3.800        25.28
SET       3.900        26.20
SET       4.000        27.00
SET       4.100        27.82
SET       4.200        28.71
SET       4.300        29.52
SET       4.400        30.21
SET       4.500        30.91
SET       4.600        31.64
SET       4.700        32.37
SET       4.800        33.12
SET       4.900        33.93
SET       5.000        34.76
SET       5.100        35.62
SET       5.200        36.32
SET       5.300        37.05
SET       5.400        37.77
SET       5.500        38.47
SET       5.600        39.37
SET       5.700        40.32
SET       5.800        41.16
SET       5.900        42.32
SET       6.000        43.37
SET       6.100        44.43
SET       6.200        45.53
SET       6.300        46.39
SET       6.400        47.64
SET       6.500        48.72
SET       6.600        49.75
SET       6.700        50.79
SET       6.800        51.96
SET       6.900        53.30
SET       7.000        54.71
SET       7.100        56.09
SET       7.200        57.56
SET       7.300        59.12
SET       7.400        60.72
SET       7.500        62.31
SET       7.600        64.23
SET       7.700        66.19
SET       7.800        68.15
SET       7.900        69.78
SET       8.000        71.85
SET       8.100        73.56
SET       8.200        75.18
SET       8.300        76.78
SET       8.400        78.37
SET       8.500        79.78
SET       8.600        80.97
SET       8.700        82.09
SET       8.800        83.23
SET       8.900        84.39
SET       9.000        85.44
SET       9.100        86.25
SET       9.200        87.14
SET       9.300        87.71
SET       9.400        88.42
SET       9.500        89.10
SET       9.600        89.59
SET       9.700        90.01
SET       9.800        90.44
SET       9.900        90.96
SET      10.000        92.80
SET      11.000        94.99
SET      12.000        96.36
SET      13.000        97.50
SET      14.000        98.23
SET      15.000        98.67
SET      16.000        99.16
SET      17.000        99.54
SET      18.000        99.67
SET      19.000        99.81
SET      20.000        99.86
SET      21.000        99.90
SET      22.000        99.91
SET      23.000        99.92
SET      24.000        99.94
SET      25.000        99.95
SET      27.000        99.96
SET      28.000        99.97
SET      29.000        99.98
SET      35.000        99.99
SET      37.000       100.00
---
GET       1.600         0.09
GET       1.700         0.26
GET       1.800         0.71
GET       1.900         1.32
GET       2.000         2.20
GET       2.100         3.59
GET       2.200         5.23
GET       2.300         6.97
GET       2.400         8.65
GET       2.500        10.43
GET       2.600        12.55
GET       2.700        14.41
GET       2.800        16.39
GET       2.900        18.26
GET       3.000        20.11
GET       3.100        21.98
GET       3.200        23.71
GET       3.300        25.21
GET       3.400        26.63
GET       3.500        28.19
GET       3.600        29.65
GET       3.700        31.05
GET       3.800        32.28
GET       3.900        33.58
GET       4.000        34.82
GET       4.100        35.89
GET       4.200        36.93
GET       4.300        37.99
GET       4.400        38.80
GET       4.500        39.76
GET       4.600        40.67
GET       4.700        41.48
GET       4.800        42.15
GET       4.900        42.93
GET       5.000        43.72
GET       5.100        44.34
GET       5.200        45.02
GET       5.300        45.67
GET       5.400        46.53
GET       5.500        47.33
GET       5.600        48.10
GET       5.700        48.96
GET       5.800        49.82
GET       5.900        50.58
GET       6.000        51.40
GET       6.100        52.15
GET       6.200        52.94
GET       6.300        53.72
GET       6.400        54.70
GET       6.500        55.65
GET       6.600        56.52
GET       6.700        57.50
GET       6.800        58.37
GET       6.900        59.42
GET       7.000        60.35
GET       7.100        61.37
GET       7.200        62.45
GET       7.300        63.49
GET       7.400        64.53
GET       7.500        65.77
GET       7.600        66.93
GET       7.700        68.26
GET       7.800        69.56
GET       7.900        70.83
GET       8.000        72.34
GET       8.100        73.64
GET       8.200        75.00
GET       8.300        76.25
GET       8.400        77.50
GET       8.500        78.74
GET       8.600        80.14
GET       8.700        81.08
GET       8.800        82.17
GET       8.900        83.20
GET       9.000        84.22
GET       9.100        85.32
GET       9.200        85.94
GET       9.300        86.70
GET       9.400        87.52
GET       9.500        88.32
GET       9.600        89.04
GET       9.700        89.61
GET       9.800        90.30
GET       9.900        90.76
GET      10.000        92.99
GET      11.000        95.03
GET      12.000        96.23
GET      13.000        97.01
GET      14.000        97.73
GET      15.000        98.37
GET      16.000        98.90
GET      17.000        99.24
GET      18.000        99.40
GET      19.000        99.48
GET      20.000        99.53
GET      21.000        99.55
GET      22.000        99.56
GET      23.000        99.60
GET      24.000        99.61
GET      25.000        99.62
GET      29.000        99.63
GET      30.000        99.63
GET      31.000        99.65
GET      33.000        99.66
GET      40.000        99.67
GET      44.000        99.69
GET      45.000        99.71
GET      46.000        99.74
GET      47.000        99.80
GET      48.000        99.84
GET      49.000        99.84
GET      50.000        99.90
GET      53.000        99.91
GET      54.000        99.94
GET      55.000        99.95
GET      56.000        99.99
GET      61.000       100.00
---
