Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,61,0.007426,252323,61,0.008780,2259887,3,546,0,0.000000
1,78,0.006912,322638,77,0.006039,2847619,5,688,0,0.000000
2,79,0.006315,326769,80,0.006199,2967637,3,717,0,0.000000
3,78,0.006535,322630,78,0.006293,2884830,5,697,0,0.000000
4,79,0.007329,326774,79,0.005342,2922131,5,706,0,0.000000
5,82,0.006700,339187,81,0.005509,3004851,3,726,0,0.000000
6,80,0.006665,330918,80,0.005865,2975863,1,719,0,0.000000
7,83,0.007425,343317,84,0.004492,3091883,9,747,0,0.000000
8,82,0.006742,339183,82,0.005490,3029775,6,732,0,0.000000
9,62,0.007348,256463,61,0.008899,2268121,1,548,0,0.000000
10,76,0.007194,314365,77,0.005840,2855879,3,690,0,0.000000
11,73,0.006552,301965,73,0.007149,2711002,2,655,0,0.000000
12,82,0.005555,339191,82,0.006567,3042145,3,735,0,0.000000
13,78,0.006580,322639,77,0.006279,2851764,4,689,0,0.000000
14,76,0.007219,314367,77,0.005925,2860002,2,691,0,0.000000
15,77,0.006697,318509,77,0.006297,2860004,2,691,0,0.000000
16,82,0.006737,339179,82,0.005345,3042133,3,735,0,0.000000
17,81,0.006257,335039,81,0.006115,2996653,5,724,0,0.000000
18,76,0.006671,314364,76,0.006501,2810371,5,679,0,0.000000
19,76,0.006815,314371,75,0.006372,2781357,3,672,0,0.000000
20,78,0.007228,322645,78,0.005599,2880744,6,696,0,0.000000
21,79,0.006437,326774,80,0.006069,2955256,6,714,0,0.000000
22,82,0.006481,339178,81,0.005812,3004875,3,726,0,0.000000
23,79,0.006732,326782,80,0.005831,2963539,4,716,0,0.000000
24,79,0.006441,326785,78,0.006193,2888980,4,698,0,0.000000
25,80,0.007095,330905,80,0.005426,2963513,4,716,0,0.000000
26,75,0.006724,310230,76,0.006547,2810364,5,679,0,0.000000
27,81,0.006097,335043,81,0.006280,3008996,2,727,0,0.000000
28,82,0.006482,339179,82,0.005684,3037998,4,734,0,0.000000
29,79,0.006826,326774,79,0.005770,2934470,2,709,0,0.000000
30,82,0.006302,339193,82,0.005912,3050339,1,737,0,0.000000
31,77,0.007270,318502,77,0.005686,2860026,2,691,0,0.000000
32,79,0.006631,326765,78,0.006089,2901375,1,701,0,0.000000
33,75,0.005917,310222,75,0.007197,2781369,3,672,0,0.000000
34,76,0.005942,314367,76,0.007363,2822734,2,682,0,0.000000
35,72,0.005966,297817,72,0.007870,2677883,1,647,0,0.000000
36,79,0.006714,326764,79,0.005971,2918008,6,705,0,0.000000
37,81,0.006890,335051,81,0.005403,3004879,3,726,0,0.000000
38,83,0.006745,343328,83,0.005339,3079383,3,744,0,0.000000
39,77,0.006854,318506,78,0.006062,2893153,3,699,0,0.000000
40,77,0.006736,318497,76,0.006248,2822748,2,682,0,0.000000
41,80,0.006710,330911,81,0.005719,2992486,6,723,0,0.000000
42,77,0.006848,318506,77,0.006166,2839351,7,686,0,0.000000
43,80,0.006315,330907,80,0.006150,2971756,2,718,0,0.000000
44,76,0.006525,314374,76,0.006618,2822766,2,682,0,0.000000
45,83,0.006665,343318,82,0.005418,3046228,2,736,0,0.000000
46,83,0.006013,343316,83,0.005993,3087597,1,746,0,0.000000
47,73,0.006855,301958,74,0.006688,2752379,1,665,0,0.000000
48,78,0.006402,322626,77,0.006510,2851774,4,689,0,0.000000
49,76,0.006308,314368,77,0.006747,2855855,3,690,0,0.000000
50,75,0.006234,310221,74,0.007132,2739994,4,662,0,0.000000
51,68,0.006506,281273,68,0.008079,2520619,3,609,0,0.000000
52,76,0.006236,314373,76,0.007030,2814472,4,680,0,0.000000
53,79,0.005450,326776,79,0.007199,2934468,2,709,0,0.000000
54,77,0.006115,318499,77,0.006870,2860000,2,691,0,0.000000
55,77,0.006682,318504,77,0.006251,2847575,5,688,0,0.000000
56,78,0.006640,322635,79,0.006120,2930389,3,708,0,0.000000
57,82,0.006332,339178,81,0.005964,3009002,2,727,0,0.000000
58,77,0.007022,318494,78,0.005823,2897246,2,700,0,0.000000
59,79,0.006471,326774,79,0.006099,2938609,1,710,0,0.000000
60,79,0.006929,326776,79,0.005784,2926268,4,707,0,0.000000
61,78,0.006545,322636,77,0.006318,2860020,2,691,0,0.000000
62,76,0.006952,314366,77,0.006163,2859988,2,691,0,0.000000
63,81,0.006461,335058,80,0.005954,2971762,2,718,0,0.000000
64,81,0.006471,335042,81,0.005813,3000758,4,725,0,0.000000
65,82,0.005865,339182,83,0.006263,3079361,3,744,0,0.000000
66,79,0.006531,326780,79,0.006024,2930343,3,708,0,0.000000
67,83,0.006388,343317,83,0.005669,3079415,3,744,0,0.000000
68,80,0.006593,330908,80,0.005955,2967613,3,717,0,0.000000
69,78,0.006482,322638,77,0.006317,2864155,1,692,0,0.000000
70,0,0.000000,0,1,0.008010,37246,0,9,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.500,0.04
   1.600,0.24
   1.700,0.48
   1.800,1.01
   1.900,1.87
   2.000,3.20
   2.100,4.96
   2.200,6.77
   2.300,9.17
   2.400,11.69
   2.500,13.84
   2.600,16.05
   2.700,18.36
   2.800,20.19
   2.900,21.96
   3.000,23.65
   3.100,25.38
   3.200,27.16
   3.300,28.57
   3.400,29.94
   3.500,31.04
   3.600,32.23
   3.700,33.16
   3.800,34.30
   3.900,35.51
   4.000,36.24
   4.100,37.08
   4.200,37.77
   4.300,38.73
   4.400,39.53
   4.500,40.43
   4.600,41.09
   4.700,41.76
   4.800,42.37
   4.900,43.23
   5.000,43.89
   5.100,44.29
   5.200,44.91
   5.300,45.44
   5.400,46.07
   5.500,46.93
   5.600,47.64
   5.700,48.32
   5.800,48.92
   5.900,49.52
   6.000,50.13
   6.100,50.79
   6.200,51.74
   6.300,52.76
   6.400,53.40
   6.500,54.36
   6.600,55.27
   6.700,56.30
   6.800,57.36
   6.900,58.57
   7.000,60.01
   7.100,61.05
   7.200,62.41
   7.300,63.78
   7.400,64.97
   7.500,66.43
   7.600,67.88
   7.700,69.14
   7.800,70.79
   7.900,72.35
   8.000,74.18
   8.100,75.53
   8.200,76.52
   8.300,77.84
   8.400,79.12
   8.500,80.18
   8.600,81.30
   8.700,82.21
   8.800,83.40
   8.900,84.37
   9.000,85.18
   9.100,85.89
   9.200,86.66
   9.300,87.34
   9.400,87.99
   9.500,88.80
   9.600,89.40
   9.700,89.81
   9.800,90.25
   9.900,90.70
  10.000,92.33
  11.000,94.51
  12.000,95.75
  13.000,96.67
  14.000,97.35
  15.000,98.19
  16.000,98.81
  17.000,99.21
  18.000,99.38
  19.000,99.47
  20.000,99.54
  21.000,99.63
  22.000,99.65
  23.000,99.67
  28.000,99.69
  33.000,99.71
  43.000,99.73
  46.000,99.76
  47.000,99.82
  48.000,99.85
  49.000,99.91
  50.000,99.95
  51.000,99.96
  56.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.500,0.02
   1.700,0.11
   1.800,0.37
   1.900,0.92
   2.000,1.43
   2.100,2.40
   2.200,3.66
   2.300,5.11
   2.400,6.79
   2.500,8.27
   2.600,10.32
   2.700,12.02
   2.800,13.51
   2.900,15.26
   3.000,17.00
   3.100,18.56
   3.200,20.15
   3.300,21.71
   3.400,23.01
   3.500,24.18
   3.600,25.26
   3.700,26.19
   3.800,27.12
   3.900,28.02
   4.000,28.73
   4.100,29.61
   4.200,30.33
   4.300,30.91
   4.400,31.52
   4.500,32.14
   4.600,32.78
   4.700,33.51
   4.800,34.08
   4.900,34.86
   5.000,35.43
   5.100,35.98
   5.200,36.53
   5.300,37.13
   5.400,37.68
   5.500,38.43
   5.600,39.20
   5.700,39.92
   5.800,40.54
   5.900,41.23
   6.000,42.00
   6.100,42.88
   6.200,43.54
   6.300,44.38
   6.400,45.30
   6.500,46.47
   6.600,47.51
   6.700,48.41
   6.800,49.51
   6.900,50.53
   7.000,51.79
   7.100,53.04
   7.200,54.63
   7.300,56.06
   7.400,57.80
   7.500,59.57
   7.600,61.64
   7.700,63.58
   7.800,65.39
   7.900,67.51
   8.000,69.40
   8.100,71.25
   8.200,72.86
   8.300,74.69
   8.400,75.88
   8.500,77.51
   8.600,78.81
   8.700,80.12
   8.800,81.17
   8.900,82.12
   9.000,83.03
   9.100,83.77
   9.200,84.64
   9.300,85.54
   9.400,86.35
   9.500,87.08
   9.600,87.63
   9.700,88.32
   9.800,88.69
   9.900,89.15
  10.000,91.60
  11.000,94.11
  12.000,95.70
  13.000,96.80
  14.000,97.77
  15.000,98.63
  16.000,99.30
  17.000,99.60
  18.000,99.73
  19.000,99.80
  20.000,99.87
  23.000,99.89
  24.000,99.91
  25.000,99.93
  27.000,99.95
  29.000,99.96
  30.000,99.98
  35.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
