Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,65,0.007155,268868,64,0.008309,2371641,3,573,0,0.000000
1,77,0.006233,318503,78,0.006629,2884863,5,697,0,0.000000
2,85,0.005708,351588,84,0.005936,3116629,3,753,0,0.000000
3,83,0.005837,343312,83,0.006393,3066965,6,741,0,0.000000
4,81,0.006328,335047,82,0.005895,3038014,4,734,0,0.000000
5,88,0.005743,364007,87,0.005673,3228333,3,780,0,0.000000
6,86,0.005899,355728,86,0.005691,3191127,3,771,0,0.000000
7,80,0.006559,330910,81,0.005833,2984272,8,721,0,0.000000
8,74,0.006469,306100,73,0.007125,2698628,5,652,0,0.000000
9,73,0.006451,301961,74,0.007165,2748256,2,664,0,0.000000
10,88,0.006060,364002,88,0.005297,3265629,3,789,0,0.000000
11,84,0.006065,347461,84,0.005830,3116641,3,753,0,0.000000
12,90,0.005350,372282,90,0.005701,3331891,5,805,0,0.000000
13,85,0.005968,351597,85,0.005820,3158004,2,763,0,0.000000
14,88,0.006064,364009,88,0.005231,3269752,2,790,0,0.000000
15,79,0.006066,326769,78,0.006658,2893125,3,699,0,0.000000
16,89,0.006259,368129,90,0.004943,3327782,6,804,0,0.000000
17,90,0.005726,372276,90,0.005349,3335996,4,806,0,0.000000
18,82,0.006581,339191,82,0.005617,3021482,8,730,0,0.000000
19,87,0.006425,359870,86,0.005126,3174635,7,767,0,0.000000
20,76,0.006409,314360,76,0.006717,2830978,0,684,0,0.000000
21,83,0.006421,343322,84,0.005444,3104286,6,750,0,0.000000
22,83,0.006626,343333,83,0.005479,3075265,4,743,0,0.000000
23,87,0.005989,359861,87,0.005517,3228372,3,780,0,0.000000
24,85,0.006247,351590,85,0.005456,3145624,5,760,0,0.000000
25,84,0.005887,347460,83,0.006108,3075242,4,743,0,0.000000
26,79,0.006532,326761,79,0.006120,2934494,2,709,0,0.000000
27,78,0.006549,322643,78,0.006229,2888992,4,698,0,0.000000
28,80,0.006430,330916,80,0.006084,2975807,1,719,0,0.000000
29,86,0.006128,355730,87,0.005344,3236649,1,782,0,0.000000
30,85,0.005559,351588,85,0.006260,3158010,2,763,0,0.000000
31,81,0.005802,335041,81,0.006468,3004869,3,726,0,0.000000
32,84,0.005635,347456,83,0.006336,3083484,2,745,0,0.000000
33,85,0.006042,351589,85,0.005709,3162139,1,764,0,0.000000
34,87,0.005587,359863,88,0.005866,3244994,8,784,0,0.000000
35,86,0.005821,355727,86,0.005754,3199391,1,773,0,0.000000
36,80,0.006235,330919,79,0.006359,2926256,4,707,0,0.000000
37,81,0.006183,335046,82,0.006042,3042145,3,735,0,0.000000
38,80,0.006402,330913,79,0.006186,2930385,3,708,0,0.000000
39,86,0.006126,355732,86,0.005436,3170466,8,766,0,0.000000
40,76,0.006611,314362,77,0.006487,2855873,3,690,0,0.000000
41,81,0.006220,335047,81,0.006082,3009004,2,727,0,0.000000
42,81,0.005669,335051,80,0.006718,2963504,4,716,0,0.000000
43,83,0.006053,343325,84,0.005944,3124843,1,755,0,0.000000
44,83,0.006364,343312,83,0.005629,3087613,1,746,0,0.000000
45,83,0.005733,343316,82,0.006413,3038024,4,734,0,0.000000
46,87,0.005115,359862,87,0.006308,3228359,3,780,0,0.000000
47,79,0.006182,326767,80,0.006418,2963494,4,716,0,0.000000
48,84,0.005928,347456,84,0.005923,3116615,3,753,0,0.000000
49,88,0.006002,364010,88,0.005368,3261466,4,788,0,0.000000
50,78,0.006746,322639,77,0.006115,2859984,2,691,0,0.000000
51,91,0.005497,376413,91,0.005512,3369093,5,814,0,0.000000
52,84,0.006254,347451,84,0.005617,3112486,4,752,0,0.000000
53,82,0.005945,339181,82,0.006187,3042133,3,735,0,0.000000
54,85,0.004788,351585,86,0.006861,3199375,1,773,0,0.000000
55,86,0.004838,355729,85,0.006736,3157982,2,763,0,0.000000
56,80,0.006776,330915,81,0.005805,3008998,2,727,0,0.000000
57,85,0.005826,351588,85,0.005901,3153907,3,762,0,0.000000
58,85,0.006223,351589,84,0.005652,3116619,3,753,0,0.000000
59,88,0.006052,364015,89,0.005141,3302885,3,798,0,0.000000
60,86,0.006041,355723,86,0.005659,3187004,4,770,0,0.000000
61,82,0.006289,339184,82,0.005886,3042117,3,735,0,0.000000
62,85,0.006097,351596,85,0.005650,3153839,3,762,0,0.000000
63,85,0.006121,351591,84,0.005624,3116663,3,753,0,0.000000
64,84,0.006163,347452,85,0.005662,3149756,4,761,0,0.000000
65,81,0.006502,335046,80,0.005975,2971770,2,718,0,0.000000
66,76,0.007004,314367,77,0.006051,2864079,1,692,0,0.000000
67,86,0.006242,355733,86,0.005358,3187004,4,770,0,0.000000
68,81,0.006332,335042,80,0.006067,2971768,2,718,0,0.000000
69,86,0.006003,355726,87,0.005549,3220127,5,778,0,0.000000
70,1,0.006674,4137,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.700,0.19
   1.800,0.41
   1.900,0.74
   2.000,1.27
   2.100,2.36
   2.200,3.85
   2.300,5.39
   2.400,7.21
   2.500,9.36
   2.600,11.31
   2.700,13.58
   2.800,15.78
   2.900,18.36
   3.000,20.79
   3.100,22.99
   3.200,24.80
   3.300,26.97
   3.400,28.53
   3.500,29.93
   3.600,31.37
   3.700,32.77
   3.800,34.11
   3.900,35.38
   4.000,36.31
   4.100,37.62
   4.200,38.75
   4.300,39.89
   4.400,40.72
   4.500,41.70
   4.600,42.47
   4.700,43.43
   4.800,44.28
   4.900,45.21
   5.000,45.90
   5.100,46.69
   5.200,47.55
   5.300,48.37
   5.400,49.49
   5.500,50.23
   5.600,51.08
   5.700,52.09
   5.800,52.85
   5.900,53.73
   6.000,54.65
   6.100,55.69
   6.200,56.70
   6.300,57.89
   6.400,59.30
   6.500,60.57
   6.600,61.95
   6.700,63.09
   6.800,64.43
   6.900,65.44
   7.000,66.75
   7.100,67.99
   7.200,69.35
   7.300,70.68
   7.400,71.86
   7.500,73.43
   7.600,74.77
   7.700,76.30
   7.800,77.28
   7.900,78.40
   8.000,79.81
   8.100,81.14
   8.200,82.09
   8.300,83.15
   8.400,84.25
   8.500,85.27
   8.600,86.10
   8.700,86.78
   8.800,87.52
   8.900,88.13
   9.000,88.68
   9.100,89.21
   9.200,89.73
   9.300,90.14
   9.400,90.79
   9.500,91.24
   9.600,91.58
   9.700,91.89
   9.800,92.20
   9.900,92.48
  10.000,93.82
  11.000,95.28
  12.000,96.44
  13.000,97.40
  14.000,98.18
  15.000,98.78
  16.000,99.14
  17.000,99.38
  18.000,99.50
  19.000,99.60
  20.000,99.71
  21.000,99.72
  25.000,99.74
  44.000,99.76
  45.000,99.78
  46.000,99.79
  47.000,99.85
  49.000,99.88
  50.000,99.93
  52.000,99.95
  53.000,99.97
  55.000,99.98
  61.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.700,0.02
   1.800,0.14
   1.900,0.45
   2.000,1.00
   2.100,1.81
   2.200,2.74
   2.300,4.42
   2.400,6.02
   2.500,7.64
   2.600,9.62
   2.700,11.36
   2.800,13.59
   2.900,15.50
   3.000,17.69
   3.100,19.56
   3.200,21.18
   3.300,22.69
   3.400,24.14
   3.500,25.43
   3.600,26.69
   3.700,27.87
   3.800,28.96
   3.900,30.04
   4.000,31.16
   4.100,32.23
   4.200,32.91
   4.300,33.93
   4.400,35.22
   4.500,36.03
   4.600,36.87
   4.700,37.68
   4.800,38.54
   4.900,39.21
   5.000,40.02
   5.100,40.97
   5.200,42.02
   5.300,42.95
   5.400,44.03
   5.500,45.06
   5.600,46.09
   5.700,47.23
   5.800,48.33
   5.900,49.48
   6.000,50.43
   6.100,51.67
   6.200,53.08
   6.300,54.25
   6.400,55.63
   6.500,56.95
   6.600,58.45
   6.700,59.65
   6.800,61.13
   6.900,62.82
   7.000,64.62
   7.100,66.00
   7.200,67.74
   7.300,69.34
   7.400,70.91
   7.500,72.23
   7.600,73.38
   7.700,75.22
   7.800,76.50
   7.900,77.63
   8.000,78.94
   8.100,80.14
   8.200,81.21
   8.300,82.31
   8.400,83.40
   8.500,84.36
   8.600,85.10
   8.700,85.89
   8.800,86.61
   8.900,87.10
   9.000,87.82
   9.100,88.28
   9.200,89.02
   9.300,89.56
   9.400,90.07
   9.500,90.57
   9.600,90.78
   9.700,91.14
   9.800,91.50
   9.900,91.78
  10.000,93.12
  11.000,95.17
  12.000,96.73
  13.000,97.73
  14.000,98.43
  15.000,99.05
  16.000,99.45
  17.000,99.60
  18.000,99.74
  19.000,99.79
  20.000,99.81
  21.000,99.88
  22.000,99.97
  25.000,99.98
  50.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
