1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets         157.70          ---          ---      6.39500       637.03 
Gets         157.70      1414.34         4.98      6.27100      5716.68 
Waits          0.00          ---          ---      0.00000          --- 
Totals       315.41      1414.34         4.98      6.33300      6353.71 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.500         0.01
SET       1.600         0.04
SET       1.700         0.16
SET       1.800         0.54
SET       1.900         1.16
SET       2.000         1.81
SET       2.100         2.67
SET       2.200         4.04
SET       2.300         5.53
SET       2.400         7.05
SET       2.500         8.84
SET       2.600        10.72
SET       2.700        12.40
SET       2.800        14.17
SET       2.900        16.03
SET       3.000        17.51
SET       3.100        18.91
SET       3.200        20.47
SET       3.300        21.64
SET       3.400        22.70
SET       3.500        23.81
SET       3.600        24.92
SET       3.700        25.80
SET       3.800        26.77
SET       3.900        27.74
SET       4.000        28.61
SET       4.100        29.47
SET       4.200        30.20
SET       4.300        30.97
SET       4.400        31.61
SET       4.500        32.36
SET       4.600        33.00
SET       4.700        33.60
SET       4.800        34.27
SET       4.900        34.96
SET       5.000        35.65
SET       5.100        36.37
SET       5.200        37.04
SET       5.300        37.79
SET       5.400        38.62
SET       5.500        39.44
SET       5.600        40.08
SET       5.700        41.01
SET       5.800        41.98
SET       5.900        42.94
SET       6.000        43.90
SET       6.100        44.79
SET       6.200        46.00
SET       6.300        46.99
SET       6.400        47.94
SET       6.500        49.04
SET       6.600        50.18
SET       6.700        51.25
SET       6.800        52.50
SET       6.900        53.84
SET       7.000        55.14
SET       7.100        56.53
SET       7.200        58.14
SET       7.300        59.80
SET       7.400        61.69
SET       7.500        63.42
SET       7.600        65.26
SET       7.700        67.19
SET       7.800        69.14
SET       7.900        71.10
SET       8.000        72.91
SET       8.100        74.70
SET       8.200        76.30
SET       8.300        77.80
SET       8.400        79.15
SET       8.500        80.55
SET       8.600        81.70
SET       8.700        82.71
SET       8.800        83.80
SET       8.900        84.87
SET       9.000        85.78
SET       9.100        86.69
SET       9.200        87.36
SET       9.300        88.04
SET       9.400        88.67
SET       9.500        89.27
SET       9.600        89.80
SET       9.700        90.33
SET       9.800        90.83
SET       9.900        91.17
SET      10.000        93.23
SET      11.000        95.30
SET      12.000        96.69
SET      13.000        97.60
SET      14.000        98.42
SET      15.000        98.97
SET      16.000        99.35
SET      17.000        99.62
SET      18.000        99.74
SET      19.000        99.83
SET      20.000        99.90
SET      21.000        99.94
SET      22.000        99.95
SET      23.000        99.96
SET      24.000        99.97
SET      25.000        99.98
SET      26.000       100.00
---
GET       1.400         0.01
GET       1.600         0.08
GET       1.700         0.26
GET       1.800         0.70
GET       1.900         1.31
GET       2.000         2.11
GET       2.100         3.47
GET       2.200         5.04
GET       2.300         6.65
GET       2.400         8.50
GET       2.500        10.54
GET       2.600        12.64
GET       2.700        14.87
GET       2.800        17.15
GET       2.900        19.23
GET       3.000        21.13
GET       3.100        22.94
GET       3.200        24.69
GET       3.300        26.30
GET       3.400        27.96
GET       3.500        29.24
GET       3.600        30.51
GET       3.700        31.84
GET       3.800        33.00
GET       3.900        34.23
GET       4.000        35.33
GET       4.100        36.45
GET       4.200        37.57
GET       4.300        38.53
GET       4.400        39.28
GET       4.500        40.07
GET       4.600        40.77
GET       4.700        41.56
GET       4.800        42.19
GET       4.900        42.98
GET       5.000        43.56
GET       5.100        44.32
GET       5.200        45.03
GET       5.300        45.87
GET       5.400        46.51
GET       5.500        47.23
GET       5.600        47.96
GET       5.700        48.66
GET       5.800        49.36
GET       5.900        50.09
GET       6.000        50.96
GET       6.100        51.81
GET       6.200        52.69
GET       6.300        53.38
GET       6.400        54.30
GET       6.500        55.10
GET       6.600        56.22
GET       6.700        57.15
GET       6.800        58.16
GET       6.900        59.29
GET       7.000        60.15
GET       7.100        61.46
GET       7.200        62.59
GET       7.300        63.93
GET       7.400        64.97
GET       7.500        66.23
GET       7.600        67.38
GET       7.700        68.63
GET       7.800        70.02
GET       7.900        71.34
GET       8.000        72.91
GET       8.100        74.50
GET       8.200        75.84
GET       8.300        77.19
GET       8.400        78.50
GET       8.500        79.72
GET       8.600        80.82
GET       8.700        81.84
GET       8.800        82.91
GET       8.900        84.01
GET       9.000        84.81
GET       9.100        85.69
GET       9.200        86.48
GET       9.300        87.22
GET       9.400        87.93
GET       9.500        88.55
GET       9.600        89.06
GET       9.700        89.64
GET       9.800        89.96
GET       9.900        90.40
GET      10.000        92.56
GET      11.000        94.76
GET      12.000        95.92
GET      13.000        96.91
GET      14.000        97.53
GET      15.000        98.13
GET      16.000        98.83
GET      17.000        99.22
GET      18.000        99.35
GET      19.000        99.42
GET      20.000        99.54
GET      21.000        99.60
GET      22.000        99.61
GET      23.000        99.65
GET      26.000        99.66
GET      28.000        99.66
GET      44.000        99.67
GET      45.000        99.68
GET      46.000        99.73
GET      47.000        99.75
GET      48.000        99.78
GET      49.000        99.80
GET      50.000        99.87
GET      51.000        99.89
GET      52.000        99.94
GET      53.000        99.95
GET      56.000        99.97
GET      57.000        99.99
GET     210.000       100.00
---
