Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,15,0.061929,62218,0,15,0,0.000000
1,0,0.000000,0,15,0.069875,62220,0,15,0,0.000000
2,0,0.000000,0,18,0.056337,70537,1,17,0,0.000000
3,0,0.000000,0,10,0.092753,37355,1,9,0,0.000000
4,0,0.000000,0,13,0.066922,53924,0,13,0,0.000000
5,0,0.000000,0,15,0.078177,62216,0,15,0,0.000000
6,0,0.000000,0,15,0.065518,62216,0,15,0,0.000000
7,0,0.000000,0,16,0.060568,62237,1,15,0,0.000000
8,0,0.000000,0,12,0.079452,49776,0,12,0,0.000000
9,0,0.000000,0,22,0.048264,91254,0,22,0,0.000000
10,0,0.000000,0,21,0.050608,87106,0,21,0,0.000000
11,0,0.000000,0,20,0.047623,82958,0,20,0,0.000000
12,0,0.000000,0,21,0.049879,82977,1,20,0,0.000000
13,0,0.000000,0,11,0.058242,45626,0,11,0,0.000000
14,0,0.000000,0,13,0.103328,53922,0,13,0,0.000000
15,0,0.000000,0,15,0.064606,62216,0,15,0,0.000000
16,0,0.000000,0,14,0.070689,58068,0,14,0,0.000000
17,0,0.000000,0,16,0.066057,66362,0,16,0,0.000000
18,0,0.000000,0,14,0.069190,58070,0,14,0,0.000000
19,0,0.000000,0,15,0.064595,62220,0,15,0,0.000000
20,0,0.000000,0,20,0.052332,82954,0,20,0,0.000000
21,0,0.000000,0,17,0.059079,70512,0,17,0,0.000000
22,0,0.000000,0,20,0.049802,82958,0,20,0,0.000000
23,0,0.000000,0,14,0.070707,58064,0,14,0,0.000000
24,0,0.000000,0,17,0.060287,70510,0,17,0,0.000000
25,0,0.000000,0,14,0.071426,58072,0,14,0,0.000000
26,0,0.000000,0,18,0.052089,70535,1,17,0,0.000000
27,0,0.000000,0,14,0.074784,58072,0,14,0,0.000000
28,0,0.000000,0,20,0.051057,82952,0,20,0,0.000000
29,0,0.000000,0,18,0.053512,74662,0,18,0,0.000000
30,0,0.000000,0,23,0.044943,95400,0,23,0,0.000000
31,0,0.000000,0,15,0.066483,62220,0,15,0,0.000000
32,0,0.000000,0,19,0.051807,78810,0,19,0,0.000000
33,0,0.000000,0,17,0.059908,70514,0,17,0,0.000000
34,0,0.000000,0,16,0.058398,66368,0,16,0,0.000000
35,0,0.000000,0,13,0.080485,53920,0,13,0,0.000000
36,0,0.000000,0,16,0.062522,66360,0,16,0,0.000000
37,0,0.000000,0,14,0.070309,58072,0,14,0,0.000000
38,0,0.000000,0,18,0.057266,66410,2,16,0,0.000000
39,0,0.000000,0,22,0.044862,91246,0,22,0,0.000000
40,0,0.000000,0,14,0.070158,58066,0,14,0,0.000000
41,0,0.000000,0,17,0.060742,66389,1,16,0,0.000000
42,0,0.000000,0,17,0.053239,70516,0,17,0,0.000000
43,0,0.000000,0,18,0.060700,74660,0,18,0,0.000000
44,0,0.000000,0,13,0.075742,53920,0,13,0,0.000000
45,0,0.000000,0,15,0.064641,58089,1,14,0,0.000000
46,0,0.000000,0,17,0.061551,70514,0,17,0,0.000000
47,0,0.000000,0,26,0.038518,107848,0,26,0,0.000000
48,0,0.000000,0,17,0.057774,70516,0,17,0,0.000000
49,0,0.000000,0,14,0.071499,58064,0,14,0,0.000000
50,0,0.000000,0,13,0.078033,49799,1,12,0,0.000000
51,0,0.000000,0,16,0.062528,66362,0,16,0,0.000000
52,0,0.000000,0,18,0.053802,74664,0,18,0,0.000000
53,0,0.000000,0,17,0.059753,70504,0,17,0,0.000000
54,0,0.000000,0,8,0.124995,33180,0,8,0,0.000000
55,0,0.000000,0,13,0.076035,53920,0,13,0,0.000000
56,0,0.000000,0,12,0.080417,49770,0,12,0,0.000000
57,0,0.000000,0,15,0.069753,58089,1,14,0,0.000000
58,0,0.000000,0,20,0.049981,82958,0,20,0,0.000000
59,0,0.000000,0,17,0.059750,70510,0,17,0,0.000000
60,0,0.000000,0,16,0.062603,66366,0,16,0,0.000000
61,0,0.000000,0,14,0.052345,58068,0,14,0,0.000000
62,0,0.000000,0,20,0.062500,82952,0,20,0,0.000000
63,0,0.000000,0,18,0.054687,74660,0,18,0,0.000000
64,0,0.000000,0,22,0.046886,91254,0,22,0,0.000000
65,0,0.000000,0,14,0.070296,58064,0,14,0,0.000000
66,0,0.000000,0,20,0.049996,78833,1,19,0,0.000000
67,0,0.000000,0,16,0.059527,66362,0,16,0,0.000000
68,0,0.000000,0,16,0.061522,66368,0,16,0,0.000000
69,0,0.000000,0,13,0.083187,49793,1,12,0,0.000000
70,0,0.000000,0,1,0.028313,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   9.900,0.09
  15.000,1.75
  16.000,2.97
  17.000,3.50
  18.000,3.59
  19.000,3.67
  21.000,3.76
  25.000,3.94
  26.000,4.37
  27.000,5.25
  28.000,6.39
  29.000,7.17
  30.000,9.45
  31.000,25.28
  32.000,31.76
  33.000,33.51
  34.000,34.12
  35.000,34.91
  36.000,35.78
  37.000,36.40
  38.000,36.75
  39.000,36.83
  40.000,37.01
  41.000,37.80
  42.000,38.06
  43.000,38.67
  44.000,39.46
  45.000,40.33
  46.000,43.92
  47.000,54.68
  48.000,56.78
  49.000,56.87
  50.000,57.48
  51.000,57.92
  52.000,58.53
  53.000,58.71
  54.000,58.97
  56.000,59.06
  57.000,59.32
  59.000,59.49
  60.000,60.02
  61.000,60.72
  62.000,64.39
  63.000,68.59
  64.000,69.47
  65.000,70.08
  66.000,70.60
  67.000,70.69
  68.000,71.04
  69.000,71.13
  70.000,71.22
  72.000,71.48
  73.000,71.74
  74.000,72.18
  75.000,72.35
  76.000,72.70
  77.000,73.84
  78.000,78.22
  79.000,79.70
  80.000,80.14
  81.000,80.23
  82.000,80.49
  83.000,80.75
  84.000,81.10
  90.000,81.36
  91.000,81.54
  92.000,81.63
  93.000,82.85
  94.000,86.00
  95.000,86.79
  96.000,86.96
  97.000,87.23
  98.000,87.40
  99.000,87.58
 100.000,87.75
 110.000,91.69
 120.000,92.91
 130.000,93.79
 140.000,95.89
 150.000,96.06
 160.000,96.68
 170.000,97.55
 180.000,97.73
 190.000,98.34
 200.000,98.60
 210.000,98.69
 220.000,98.86
 230.000,99.30
 250.000,99.39
 270.000,99.65
 280.000,99.74
 320.000,99.83
 370.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
