Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,15,0.065986,62218,0,15,0,0.000000
1,0,0.000000,0,15,0.065613,62220,0,15,0,0.000000
2,0,0.000000,0,19,0.051236,74685,1,18,0,0.000000
3,0,0.000000,0,18,0.057872,70539,1,17,0,0.000000
4,0,0.000000,0,16,0.060594,66364,0,16,0,0.000000
5,0,0.000000,0,17,0.056950,70514,0,17,0,0.000000
6,0,0.000000,0,15,0.069811,58087,1,14,0,0.000000
7,0,0.000000,0,17,0.057885,70516,0,17,0,0.000000
8,0,0.000000,0,14,0.072545,58070,0,14,0,0.000000
9,0,0.000000,0,17,0.059747,70514,0,17,0,0.000000
10,0,0.000000,0,14,0.071696,58072,0,14,0,0.000000
11,0,0.000000,0,11,0.086264,45626,0,11,0,0.000000
12,0,0.000000,0,19,0.050964,74681,1,18,0,0.000000
13,0,0.000000,0,21,0.048382,87104,0,21,0,0.000000
14,0,0.000000,0,15,0.069941,62220,0,15,0,0.000000
15,0,0.000000,0,15,0.064419,62212,0,15,0,0.000000
16,0,0.000000,0,13,0.080560,53924,0,13,0,0.000000
17,0,0.000000,0,16,0.061503,66362,0,16,0,0.000000
18,0,0.000000,0,16,0.056678,66366,0,16,0,0.000000
19,0,0.000000,0,16,0.068322,66364,0,16,0,0.000000
20,0,0.000000,0,12,0.082028,49774,0,12,0,0.000000
21,0,0.000000,0,17,0.055559,70512,0,17,0,0.000000
22,0,0.000000,0,12,0.084041,49776,0,12,0,0.000000
23,0,0.000000,0,18,0.059927,74658,0,18,0,0.000000
24,0,0.000000,0,15,0.065569,62212,0,15,0,0.000000
25,0,0.000000,0,14,0.066981,58070,0,14,0,0.000000
26,0,0.000000,0,13,0.069686,49797,1,12,0,0.000000
27,0,0.000000,0,14,0.082564,58070,0,14,0,0.000000
28,0,0.000000,0,13,0.067316,53924,0,13,0,0.000000
29,0,0.000000,0,19,0.059238,78804,0,19,0,0.000000
30,0,0.000000,0,12,0.079393,49774,0,12,0,0.000000
31,0,0.000000,0,18,0.057307,74662,0,18,0,0.000000
32,0,0.000000,0,12,0.085922,49774,0,12,0,0.000000
33,0,0.000000,0,14,0.069177,58072,0,14,0,0.000000
34,0,0.000000,0,9,0.105946,37332,0,9,0,0.000000
35,0,0.000000,0,14,0.074742,58070,0,14,0,0.000000
36,0,0.000000,0,12,0.084653,49774,0,12,0,0.000000
37,0,0.000000,0,17,0.055670,70516,0,17,0,0.000000
38,0,0.000000,0,14,0.076664,58068,0,14,0,0.000000
39,0,0.000000,0,14,0.070044,58064,0,14,0,0.000000
40,0,0.000000,0,7,0.100324,29036,0,7,0,0.000000
41,0,0.000000,0,17,0.077229,66391,1,16,0,0.000000
42,0,0.000000,0,15,0.063561,58087,1,14,0,0.000000
43,0,0.000000,0,13,0.078073,53920,0,13,0,0.000000
44,0,0.000000,0,15,0.067676,62212,0,15,0,0.000000
45,0,0.000000,0,19,0.051019,74685,1,18,0,0.000000
46,0,0.000000,0,16,0.064429,66368,0,16,0,0.000000
47,0,0.000000,0,13,0.076953,53920,0,13,0,0.000000
48,0,0.000000,0,11,0.092272,45628,0,11,0,0.000000
49,0,0.000000,0,15,0.064581,58091,1,14,0,0.000000
50,0,0.000000,0,19,0.053779,78804,0,19,0,0.000000
51,0,0.000000,0,15,0.067469,62220,0,15,0,0.000000
52,0,0.000000,0,13,0.068304,53924,0,13,0,0.000000
53,0,0.000000,0,11,0.086690,45628,0,11,0,0.000000
54,0,0.000000,0,21,0.052057,87106,0,21,0,0.000000
55,0,0.000000,0,17,0.061600,66383,1,16,0,0.000000
56,0,0.000000,0,15,0.066648,62216,0,15,0,0.000000
57,0,0.000000,0,21,0.044760,87106,0,21,0,0.000000
58,0,0.000000,0,17,0.055892,70506,0,17,0,0.000000
59,0,0.000000,0,16,0.064454,66360,0,16,0,0.000000
60,0,0.000000,0,15,0.066645,58089,1,14,0,0.000000
61,0,0.000000,0,16,0.068365,66362,0,16,0,0.000000
62,0,0.000000,0,13,0.076979,53922,0,13,0,0.000000
63,0,0.000000,0,13,0.070917,53924,0,13,0,0.000000
64,0,0.000000,0,14,0.075644,58066,0,14,0,0.000000
65,0,0.000000,0,18,0.056601,74660,0,18,0,0.000000
66,0,0.000000,0,15,0.065712,62216,0,15,0,0.000000
67,0,0.000000,0,14,0.065710,58064,0,14,0,0.000000
68,0,0.000000,0,11,0.089483,45626,0,11,0,0.000000
69,0,0.000000,0,16,0.069313,66368,0,16,0,0.000000
70,0,0.000000,0,1,0.047536,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   8.500,0.09
  11.000,0.19
  14.000,0.28
  15.000,1.33
  16.000,2.37
  17.000,2.47
  18.000,2.56
  19.000,2.66
  20.000,2.75
  21.000,2.94
  23.000,3.04
  25.000,3.51
  27.000,4.46
  28.000,4.74
  29.000,5.31
  30.000,7.21
  31.000,23.81
  32.000,29.13
  33.000,29.51
  34.000,29.89
  35.000,30.36
  36.000,30.74
  37.000,31.50
  38.000,31.69
  39.000,31.97
  40.000,32.45
  41.000,32.83
  42.000,33.02
  43.000,33.49
  44.000,33.59
  45.000,33.97
  46.000,36.62
  47.000,47.34
  48.000,49.15
  49.000,49.34
  50.000,49.91
  51.000,50.76
  52.000,51.14
  53.000,51.42
  55.000,51.61
  57.000,52.09
  59.000,52.66
  60.000,53.61
  61.000,54.08
  62.000,59.77
  63.000,65.46
  64.000,65.75
  65.000,65.84
  66.000,66.22
  67.000,66.79
  69.000,67.27
  70.000,67.74
  71.000,67.84
  72.000,68.22
  73.000,68.50
  74.000,68.69
  76.000,68.79
  77.000,69.26
  78.000,74.95
  79.000,76.00
  80.000,76.38
  81.000,76.57
  82.000,76.66
  84.000,76.94
  85.000,77.04
  86.000,77.13
  87.000,77.32
  88.000,77.51
  89.000,77.80
  90.000,78.27
  91.000,78.37
  93.000,79.79
  94.000,83.40
  96.000,83.49
  97.000,83.59
  98.000,83.78
 100.000,84.25
 110.000,89.37
 120.000,90.80
 130.000,92.50
 140.000,94.40
 150.000,94.69
 160.000,95.83
 170.000,97.06
 180.000,97.15
 190.000,97.53
 200.000,98.10
 210.000,98.20
 220.000,98.58
 230.000,99.24
 250.000,99.43
 280.000,99.62
 310.000,99.72
 360.000,99.81
 400.000,99.91
 440.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
