Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,20,0.048874,82958,0,20,0,0.000000
1,0,0.000000,0,15,0.067757,58093,1,14,0,0.000000
2,0,0.000000,0,18,0.054597,74664,0,18,0,0.000000
3,0,0.000000,0,12,0.080765,45651,1,11,0,0.000000
4,0,0.000000,0,14,0.074742,58070,0,14,0,0.000000
5,0,0.000000,0,15,0.062541,62218,0,15,0,0.000000
6,0,0.000000,0,20,0.049195,78825,1,19,0,0.000000
7,0,0.000000,0,12,0.085929,49776,0,12,0,0.000000
8,0,0.000000,0,17,0.059753,70514,0,17,0,0.000000
9,0,0.000000,0,17,0.059846,70514,0,17,0,0.000000
10,0,0.000000,0,12,0.083189,49776,0,12,0,0.000000
11,0,0.000000,0,18,0.056395,74662,0,18,0,0.000000
12,0,0.000000,0,15,0.048938,58091,1,14,0,0.000000
13,0,0.000000,0,16,0.079350,66366,0,16,0,0.000000
14,0,0.000000,0,21,0.046834,87104,0,21,0,0.000000
15,0,0.000000,0,15,0.065477,62212,0,15,0,0.000000
16,0,0.000000,0,18,0.057270,74664,0,18,0,0.000000
17,0,0.000000,0,16,0.061497,66362,0,16,0,0.000000
18,0,0.000000,0,20,0.049999,82958,0,20,0,0.000000
19,0,0.000000,0,16,0.060546,66364,0,16,0,0.000000
20,0,0.000000,0,15,0.069785,62214,0,15,0,0.000000
21,0,0.000000,0,10,0.098389,41480,0,10,0,0.000000
22,0,0.000000,0,18,0.053869,74662,0,18,0,0.000000
23,0,0.000000,0,16,0.064447,66360,0,16,0,0.000000
24,0,0.000000,0,16,0.063452,66362,0,16,0,0.000000
25,0,0.000000,0,14,0.070243,58070,0,14,0,0.000000
26,0,0.000000,0,18,0.054711,70537,1,17,0,0.000000
27,0,0.000000,0,18,0.057286,74660,0,18,0,0.000000
28,0,0.000000,0,13,0.075222,53920,0,13,0,0.000000
29,0,0.000000,0,10,0.095921,41480,0,10,0,0.000000
30,0,0.000000,0,16,0.066438,66364,0,16,0,0.000000
31,0,0.000000,0,20,0.048406,82958,0,20,0,0.000000
32,0,0.000000,0,11,0.083867,45628,0,11,0,0.000000
33,0,0.000000,0,14,0.074784,58070,0,14,0,0.000000
34,0,0.000000,0,17,0.061622,70514,0,17,0,0.000000
35,0,0.000000,0,14,0.072437,58072,0,14,0,0.000000
36,0,0.000000,0,13,0.075728,53922,0,13,0,0.000000
37,0,0.000000,0,18,0.053817,74658,0,18,0,0.000000
38,0,0.000000,0,19,0.051774,74683,1,18,0,0.000000
39,0,0.000000,0,15,0.064645,58095,1,14,0,0.000000
40,0,0.000000,0,12,0.089886,49768,0,12,0,0.000000
41,0,0.000000,0,12,0.080957,49770,0,12,0,0.000000
42,0,0.000000,0,21,0.048292,82977,1,20,0,0.000000
43,0,0.000000,0,10,0.095076,41478,0,10,0,0.000000
44,0,0.000000,0,10,0.106952,41480,0,10,0,0.000000
45,0,0.000000,0,15,0.066293,62216,0,15,0,0.000000
46,0,0.000000,0,19,0.051731,78812,0,19,0,0.000000
47,0,0.000000,0,19,0.050957,74677,1,18,0,0.000000
48,0,0.000000,0,18,0.055571,74662,0,18,0,0.000000
49,0,0.000000,0,15,0.069803,62220,0,15,0,0.000000
50,0,0.000000,0,18,0.055571,74664,0,18,0,0.000000
51,0,0.000000,0,16,0.061482,66368,0,16,0,0.000000
52,0,0.000000,0,19,0.054260,74679,1,18,0,0.000000
53,0,0.000000,0,16,0.059631,66362,0,16,0,0.000000
54,0,0.000000,0,17,0.060637,70516,0,17,0,0.000000
55,0,0.000000,0,15,0.068036,62212,0,15,0,0.000000
56,0,0.000000,0,16,0.061426,66358,0,16,0,0.000000
57,0,0.000000,0,19,0.052409,78804,0,19,0,0.000000
58,0,0.000000,0,11,0.080985,41501,1,10,0,0.000000
59,0,0.000000,0,17,0.063421,70510,0,17,0,0.000000
60,0,0.000000,0,15,0.067713,62220,0,15,0,0.000000
61,0,0.000000,0,14,0.071494,58066,0,14,0,0.000000
62,0,0.000000,0,17,0.060863,70512,0,17,0,0.000000
63,0,0.000000,0,13,0.076611,53922,0,13,0,0.000000
64,0,0.000000,0,21,0.047580,87098,0,21,0,0.000000
65,0,0.000000,0,15,0.066707,62218,0,15,0,0.000000
66,0,0.000000,0,16,0.061531,66368,0,16,0,0.000000
67,0,0.000000,0,16,0.059545,66358,0,16,0,0.000000
68,0,0.000000,0,19,0.053450,74685,1,18,0,0.000000
69,0,0.000000,0,15,0.066644,62218,0,15,0,0.000000
70,0,0.000000,0,1,0.093706,4144,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
  11.000,0.18
  14.000,0.45
  15.000,1.17
  16.000,2.52
  17.000,2.71
  18.000,2.89
  20.000,3.07
  24.000,3.16
  25.000,3.52
  26.000,3.88
  27.000,4.60
  28.000,5.59
  29.000,6.58
  30.000,8.93
  31.000,22.72
  32.000,28.94
  33.000,29.58
  34.000,30.48
  35.000,31.29
  36.000,31.74
  37.000,32.28
  38.000,32.37
  41.000,32.46
  42.000,32.64
  43.000,33.36
  44.000,33.81
  45.000,35.17
  46.000,39.95
  47.000,50.68
  48.000,52.75
  49.000,53.11
  50.000,53.74
  51.000,54.19
  52.000,54.73
  53.000,55.18
  54.000,55.37
  55.000,55.55
  57.000,55.64
  58.000,56.00
  59.000,56.18
  60.000,56.54
  61.000,57.44
  62.000,61.95
  63.000,67.72
  64.000,68.35
  65.000,69.34
  66.000,69.61
  67.000,69.88
  68.000,69.97
  72.000,70.24
  73.000,70.42
  74.000,70.87
  75.000,70.96
  76.000,71.33
  77.000,71.96
  78.000,77.55
  79.000,80.34
  80.000,80.70
  81.000,81.24
  82.000,81.70
  85.000,81.79
  87.000,81.88
  89.000,81.97
  90.000,82.33
  92.000,82.51
  93.000,83.32
  94.000,86.11
  95.000,86.65
  97.000,86.74
  98.000,86.83
  99.000,87.02
 100.000,87.11
 110.000,90.62
 120.000,92.52
 130.000,93.69
 140.000,95.22
 160.000,96.66
 170.000,97.48
 180.000,97.57
 190.000,98.47
 200.000,98.83
 220.000,99.10
 230.000,99.28
 250.000,99.37
 290.000,99.46
 300.000,99.64
 310.000,99.73
 340.000,99.82
 360.000,99.91
 410.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
