Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,32,0.030927,132365,0,0.000000,0,0,0,0,0.000000
1,40,0.024998,165454,0,0.000000,0,0,0,0,0.000000
2,40,0.024909,165455,0,0.000000,0,0,0,0,0.000000
3,44,0.022958,182008,0,0.000000,0,0,0,0,0.000000
4,39,0.025672,161316,0,0.000000,0,0,0,0,0.000000
5,38,0.026074,157184,0,0.000000,0,0,0,0,0.000000
6,42,0.023685,173730,0,0.000000,0,0,0,0,0.000000
7,40,0.025375,165459,0,0.000000,0,0,0,0,0.000000
8,38,0.025577,157188,0,0.000000,0,0,0,0,0.000000
9,42,0.024138,173729,0,0.000000,0,0,0,0,0.000000
10,39,0.025807,161324,0,0.000000,0,0,0,0,0.000000
11,38,0.026406,157177,0,0.000000,0,0,0,0,0.000000
12,44,0.022631,182000,0,0.000000,0,0,0,0,0.000000
13,41,0.024240,169594,0,0.000000,0,0,0,0,0.000000
14,40,0.024758,165454,0,0.000000,0,0,0,0,0.000000
15,43,0.023583,177861,0,0.000000,0,0,0,0,0.000000
16,42,0.023828,173732,0,0.000000,0,0,0,0,0.000000
17,43,0.023176,177863,0,0.000000,0,0,0,0,0.000000
18,40,0.024940,165455,0,0.000000,0,0,0,0,0.000000
19,42,0.024031,173730,0,0.000000,0,0,0,0,0.000000
20,42,0.023741,173728,0,0.000000,0,0,0,0,0.000000
21,38,0.025894,157181,0,0.000000,0,0,0,0,0.000000
22,40,0.025176,165455,0,0.000000,0,0,0,0,0.000000
23,44,0.022969,182001,0,0.000000,0,0,0,0,0.000000
24,44,0.022294,181997,0,0.000000,0,0,0,0,0.000000
25,40,0.025194,165454,0,0.000000,0,0,0,0,0.000000
26,42,0.023457,173729,0,0.000000,0,0,0,0,0.000000
27,41,0.024833,169587,0,0.000000,0,0,0,0,0.000000
28,41,0.024537,169596,0,0.000000,0,0,0,0,0.000000
29,38,0.025623,157181,0,0.000000,0,0,0,0,0.000000
30,42,0.024433,173733,0,0.000000,0,0,0,0,0.000000
31,42,0.023403,173730,0,0.000000,0,0,0,0,0.000000
32,38,0.026685,157186,0,0.000000,0,0,0,0,0.000000
33,40,0.024584,165454,0,0.000000,0,0,0,0,0.000000
34,36,0.027643,148909,0,0.000000,0,0,0,0,0.000000
35,41,0.025002,169588,0,0.000000,0,0,0,0,0.000000
36,42,0.023498,173726,0,0.000000,0,0,0,0,0.000000
37,39,0.025468,161318,0,0.000000,0,0,0,0,0.000000
38,39,0.025770,161316,0,0.000000,0,0,0,0,0.000000
39,40,0.025347,165455,0,0.000000,0,0,0,0,0.000000
40,41,0.023838,169596,0,0.000000,0,0,0,0,0.000000
41,46,0.022006,190273,0,0.000000,0,0,0,0,0.000000
42,41,0.024614,169589,0,0.000000,0,0,0,0,0.000000
43,40,0.024973,165453,0,0.000000,0,0,0,0,0.000000
44,39,0.025379,161319,0,0.000000,0,0,0,0,0.000000
45,38,0.026038,157180,0,0.000000,0,0,0,0,0.000000
46,44,0.023031,181997,0,0.000000,0,0,0,0,0.000000
47,37,0.026747,153043,0,0.000000,0,0,0,0,0.000000
48,41,0.024538,169598,0,0.000000,0,0,0,0,0.000000
49,43,0.023067,177864,0,0.000000,0,0,0,0,0.000000
50,40,0.025104,165459,0,0.000000,0,0,0,0,0.000000
51,38,0.026349,157181,0,0.000000,0,0,0,0,0.000000
52,41,0.024667,169595,0,0.000000,0,0,0,0,0.000000
53,42,0.023717,173726,0,0.000000,0,0,0,0,0.000000
54,42,0.023799,173730,0,0.000000,0,0,0,0,0.000000
55,40,0.024338,165453,0,0.000000,0,0,0,0,0.000000
56,43,0.023949,177873,0,0.000000,0,0,0,0,0.000000
57,41,0.024169,169590,0,0.000000,0,0,0,0,0.000000
58,41,0.024076,169592,0,0.000000,0,0,0,0,0.000000
59,38,0.026647,157179,0,0.000000,0,0,0,0,0.000000
60,41,0.024632,169590,0,0.000000,0,0,0,0,0.000000
61,42,0.023427,173732,0,0.000000,0,0,0,0,0.000000
62,38,0.026366,157181,0,0.000000,0,0,0,0,0.000000
63,40,0.025120,165457,0,0.000000,0,0,0,0,0.000000
64,41,0.024229,169596,0,0.000000,0,0,0,0,0.000000
