Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,63,0.015689,253070,2,61,0,0.000000
1,0,0.000000,0,62,0.016100,253037,1,61,0,0.000000
2,0,0.000000,0,62,0.016186,257170,0,62,0,0.000000
3,0,0.000000,0,58,0.017162,236449,1,57,0,0.000000
4,0,0.000000,0,61,0.016394,253012,0,61,0,0.000000
5,0,0.000000,0,61,0.016413,253016,0,61,0,0.000000
6,0,0.000000,0,64,0.015648,261329,1,63,0,0.000000
7,0,0.000000,0,63,0.015818,261312,0,63,0,0.000000
8,0,0.000000,0,60,0.016796,248874,0,60,0,0.000000
9,0,0.000000,0,62,0.016076,257164,0,62,0,0.000000
10,0,0.000000,0,63,0.015792,248929,3,60,0,0.000000
11,0,0.000000,0,62,0.016102,257166,0,62,0,0.000000
12,0,0.000000,0,64,0.015380,261339,1,63,0,0.000000
13,0,0.000000,0,64,0.015692,261333,1,63,0,0.000000
14,0,0.000000,0,62,0.016308,253021,1,61,0,0.000000
15,0,0.000000,0,60,0.016736,248868,0,60,0,0.000000
16,0,0.000000,0,62,0.015832,257160,0,62,0,0.000000
17,0,0.000000,0,61,0.016598,248885,1,60,0,0.000000
18,0,0.000000,0,59,0.016944,240593,1,58,0,0.000000
19,0,0.000000,0,63,0.015671,261316,0,63,0,0.000000
20,0,0.000000,0,63,0.016168,261308,0,63,0,0.000000
21,0,0.000000,0,63,0.015787,257187,1,62,0,0.000000
22,0,0.000000,0,63,0.015993,261308,0,63,0,0.000000
23,0,0.000000,0,62,0.015994,253029,1,61,0,0.000000
24,0,0.000000,0,62,0.016192,257168,0,62,0,0.000000
25,0,0.000000,0,62,0.016030,253035,1,61,0,0.000000
26,0,0.000000,0,56,0.017844,224030,2,54,0,0.000000
27,0,0.000000,0,61,0.016397,253016,0,61,0,0.000000
28,0,0.000000,0,62,0.016128,253033,1,61,0,0.000000
29,0,0.000000,0,61,0.016423,253018,0,61,0,0.000000
30,0,0.000000,0,62,0.016069,257168,0,62,0,0.000000
31,0,0.000000,0,64,0.015619,257204,2,62,0,0.000000
32,0,0.000000,0,63,0.015885,253064,2,61,0,0.000000
33,0,0.000000,0,61,0.016222,248895,1,60,0,0.000000
34,0,0.000000,0,61,0.016397,253012,0,61,0,0.000000
35,0,0.000000,0,62,0.016220,253039,1,61,0,0.000000
36,0,0.000000,0,63,0.015896,261312,0,63,0,0.000000
37,0,0.000000,0,59,0.017013,244724,0,59,0,0.000000
38,0,0.000000,0,61,0.016398,253010,0,61,0,0.000000
39,0,0.000000,0,60,0.016576,248860,0,60,0,0.000000
40,0,0.000000,0,62,0.016177,248914,2,60,0,0.000000
41,0,0.000000,0,63,0.015808,253065,2,61,0,0.000000
42,0,0.000000,0,62,0.016121,257152,0,62,0,0.000000
43,0,0.000000,0,61,0.016377,253014,0,61,0,0.000000
44,0,0.000000,0,63,0.015867,261308,0,63,0,0.000000
45,0,0.000000,0,61,0.016417,253016,0,61,0,0.000000
46,0,0.000000,0,62,0.016125,257150,0,62,0,0.000000
47,0,0.000000,0,61,0.016342,253000,0,61,0,0.000000
48,0,0.000000,0,63,0.015894,257193,1,62,0,0.000000
49,0,0.000000,0,62,0.016170,257162,0,62,0,0.000000
50,0,0.000000,0,61,0.016320,253010,0,61,0,0.000000
51,0,0.000000,0,64,0.015624,257206,2,62,0,0.000000
52,0,0.000000,0,64,0.015610,257210,2,62,0,0.000000
53,0,0.000000,0,58,0.017249,240566,0,58,0,0.000000
54,0,0.000000,0,61,0.016422,253022,0,61,0,0.000000
55,0,0.000000,0,58,0.017224,240566,0,58,0,0.000000
56,0,0.000000,0,63,0.015877,261308,0,63,0,0.000000
57,0,0.000000,0,64,0.015623,248958,4,60,0,0.000000
58,0,0.000000,0,63,0.015811,257183,1,62,0,0.000000
59,0,0.000000,0,60,0.016733,248876,0,60,0,0.000000
60,0,0.000000,0,60,0.016607,248866,0,60,0,0.000000
61,0,0.000000,0,61,0.016377,244764,2,59,0,0.000000
62,0,0.000000,0,63,0.015888,261316,0,63,0,0.000000
63,0,0.000000,0,63,0.015862,261320,0,63,0,0.000000
64,0,0.000000,0,55,0.018287,228120,0,55,0,0.000000
65,0,0.000000,0,61,0.016277,248889,1,60,0,0.000000
66,0,0.000000,0,62,0.016126,253043,1,61,0,0.000000
67,0,0.000000,0,61,0.016373,248895,1,60,0,0.000000
68,0,0.000000,0,60,0.016652,244749,1,59,0,0.000000
69,0,0.000000,0,64,0.015661,265454,0,64,0,0.000000
70,0,0.000000,0,1,0.014305,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.990,0.02
   1.900,0.07
   2.200,0.14
   2.300,0.16
   2.400,0.19
   2.500,0.23
   2.600,0.25
   2.700,0.30
   2.800,0.32
   2.900,0.39
   3.000,0.46
   3.100,0.56
   3.200,0.63
   3.400,0.65
   3.500,0.76
   3.600,0.81
   4.000,0.83
   4.100,0.93
   4.200,0.95
   4.500,1.02
   4.600,1.04
   4.700,1.09
   4.800,1.11
   4.900,1.16
   5.000,1.18
   5.100,1.23
   5.200,1.32
   5.300,1.34
   5.500,1.37
   5.600,1.44
   5.700,1.46
   5.800,1.48
   5.900,1.51
   6.000,1.55
   6.100,1.58
   6.300,1.62
   6.400,1.67
   6.500,1.72
   6.700,1.74
   7.000,1.83
   7.100,1.85
   7.200,1.92
   7.300,1.95
   7.400,1.99
   7.500,2.02
   7.600,2.13
   7.700,2.23
   7.800,2.29
   7.900,2.41
   8.000,2.50
   8.100,2.62
   8.200,2.76
   8.300,2.90
   8.400,2.97
   8.500,3.01
   8.600,3.11
   8.700,3.15
   8.800,3.31
   8.900,3.38
   9.000,3.43
   9.100,3.69
   9.300,3.87
   9.400,4.08
   9.500,4.27
   9.600,4.43
   9.700,4.71
   9.800,4.98
   9.900,5.15
  10.000,6.75
  11.000,10.92
  12.000,15.65
  13.000,21.67
  14.000,29.37
  15.000,43.42
  16.000,61.57
  17.000,69.70
  18.000,75.68
  19.000,82.27
  20.000,88.62
  21.000,92.14
  22.000,93.46
  23.000,94.39
  24.000,95.13
  25.000,95.69
  26.000,96.38
  27.000,97.20
  28.000,97.80
  29.000,98.73
  30.000,99.17
  31.000,99.58
  32.000,99.68
  33.000,99.72
  34.000,99.77
  35.000,99.79
  36.000,99.84
  37.000,99.88
  40.000,99.91
  41.000,99.93
  42.000,99.95
  44.000,99.98
  59.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
