Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,73,0.013663,294550,2,71,0,0.000000
1,0,0.000000,0,64,0.015546,261331,1,63,0,0.000000
2,0,0.000000,0,61,0.016391,253022,0,61,0,0.000000
3,0,0.000000,0,61,0.016384,248887,1,60,0,0.000000
4,0,0.000000,0,64,0.015621,265460,0,64,0,0.000000
5,0,0.000000,0,60,0.016677,248864,0,60,0,0.000000
6,0,0.000000,0,66,0.015126,269631,1,65,0,0.000000
7,0,0.000000,0,58,0.017349,240572,0,58,0,0.000000
8,0,0.000000,0,62,0.016023,257172,0,62,0,0.000000
9,0,0.000000,0,63,0.015881,253062,2,61,0,0.000000
10,0,0.000000,0,65,0.015369,265473,1,64,0,0.000000
11,0,0.000000,0,63,0.015864,257183,1,62,0,0.000000
12,0,0.000000,0,63,0.015874,261322,0,63,0,0.000000
13,0,0.000000,0,63,0.015864,257175,1,62,0,0.000000
14,0,0.000000,0,62,0.016190,253029,1,61,0,0.000000
15,0,0.000000,0,58,0.017160,240572,0,58,0,0.000000
16,0,0.000000,0,63,0.015876,261306,0,63,0,0.000000
17,0,0.000000,0,64,0.015617,257210,2,62,0,0.000000
18,0,0.000000,0,64,0.015621,265458,0,64,0,0.000000
19,0,0.000000,0,59,0.016760,244722,0,59,0,0.000000
20,0,0.000000,0,56,0.018039,232272,0,56,0,0.000000
21,0,0.000000,0,61,0.016398,248891,1,60,0,0.000000
22,0,0.000000,0,63,0.015860,261308,0,63,0,0.000000
23,0,0.000000,0,64,0.015665,261325,1,63,0,0.000000
24,0,0.000000,0,65,0.015336,265485,1,64,0,0.000000
25,0,0.000000,0,64,0.015671,265456,0,64,0,0.000000
26,0,0.000000,0,64,0.015617,257212,2,62,0,0.000000
27,0,0.000000,0,60,0.016611,244745,1,59,0,0.000000
28,0,0.000000,0,64,0.015623,265454,0,64,0,0.000000
29,0,0.000000,0,63,0.015865,261314,0,63,0,0.000000
30,0,0.000000,0,64,0.015619,257212,2,62,0,0.000000
31,0,0.000000,0,61,0.016392,253010,0,61,0,0.000000
32,0,0.000000,0,67,0.014923,265535,3,64,0,0.000000
33,0,0.000000,0,61,0.016390,253014,0,61,0,0.000000
34,0,0.000000,0,57,0.017543,236420,0,57,0,0.000000
35,0,0.000000,0,64,0.015606,261335,1,63,0,0.000000
36,0,0.000000,0,63,0.015901,261318,0,63,0,0.000000
37,0,0.000000,0,67,0.014896,277902,0,67,0,0.000000
38,0,0.000000,0,60,0.016650,248856,0,60,0,0.000000
39,0,0.000000,0,63,0.015951,257187,1,62,0,0.000000
40,0,0.000000,0,65,0.015324,257232,3,62,0,0.000000
41,0,0.000000,0,62,0.016112,257162,0,62,0,0.000000
42,0,0.000000,0,63,0.015858,261300,0,63,0,0.000000
43,0,0.000000,0,63,0.015872,261308,0,63,0,0.000000
44,0,0.000000,0,64,0.015620,265464,0,64,0,0.000000
45,0,0.000000,0,64,0.015688,265440,0,64,0,0.000000
46,0,0.000000,0,61,0.016325,253004,0,61,0,0.000000
47,0,0.000000,0,63,0.015857,261314,0,63,0,0.000000
48,0,0.000000,0,62,0.016132,253041,1,61,0,0.000000
49,0,0.000000,0,64,0.015622,265452,0,64,0,0.000000
50,0,0.000000,0,61,0.016393,244764,2,59,0,0.000000
51,0,0.000000,0,65,0.015369,265483,1,64,0,0.000000
52,0,0.000000,0,63,0.015860,257179,1,62,0,0.000000
53,0,0.000000,0,62,0.016123,257172,0,62,0,0.000000
54,0,0.000000,0,62,0.016125,257154,0,62,0,0.000000
55,0,0.000000,0,65,0.015382,269604,0,65,0,0.000000
56,0,0.000000,0,65,0.015386,253106,4,61,0,0.000000
57,0,0.000000,0,65,0.015381,265479,1,64,0,0.000000
58,0,0.000000,0,63,0.015862,261320,0,63,0,0.000000
59,0,0.000000,0,61,0.016455,253014,0,61,0,0.000000
60,0,0.000000,0,60,0.016584,240614,2,58,0,0.000000
61,0,0.000000,0,66,0.015152,273762,0,66,0,0.000000
62,0,0.000000,0,57,0.017529,236430,0,57,0,0.000000
63,0,0.000000,0,61,0.016395,253008,0,61,0,0.000000
64,0,0.000000,0,66,0.015148,269625,1,65,0,0.000000
65,0,0.000000,0,65,0.015378,261364,2,63,0,0.000000
66,0,0.000000,0,64,0.015627,265466,0,64,0,0.000000
67,0,0.000000,0,66,0.015147,269635,1,65,0,0.000000
68,0,0.000000,0,62,0.016190,257154,0,62,0,0.000000
69,0,0.000000,0,63,0.015809,261306,0,63,0,0.000000
70,0,0.000000,0,1,0.017611,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.300,0.07
   1.400,0.14
   1.500,0.20
   1.600,0.23
   1.700,0.36
   1.800,0.59
   1.900,0.80
   2.000,0.89
   2.100,0.95
   2.200,1.02
   2.300,1.05
   2.400,1.14
   2.500,1.18
   2.600,1.23
   2.700,1.30
   2.800,1.36
   2.900,1.43
   3.000,1.48
   3.100,1.50
   3.300,1.57
   3.400,1.61
   3.500,1.66
   3.600,1.68
   3.800,1.70
   3.900,1.73
   4.000,1.80
   4.200,1.82
   4.300,1.86
   4.400,1.91
   4.500,2.00
   4.600,2.07
   4.700,2.11
   4.900,2.16
   5.000,2.18
   5.100,2.23
   5.300,2.25
   5.400,2.29
   5.500,2.34
   5.600,2.39
   5.700,2.43
   5.900,2.45
   6.000,2.54
   6.100,2.57
   6.200,2.59
   6.300,2.64
   6.400,2.68
   6.500,2.70
   6.600,2.77
   6.700,2.82
   6.800,2.84
   6.900,2.89
   7.100,2.98
   7.200,3.02
   7.300,3.07
   7.400,3.11
   7.500,3.14
   7.600,3.16
   7.700,3.23
   7.800,3.29
   7.900,3.36
   8.000,3.43
   8.100,3.54
   8.200,3.68
   8.300,3.75
   8.400,3.91
   8.500,3.95
   8.600,4.00
   8.700,4.07
   8.800,4.11
   8.900,4.23
   9.000,4.43
   9.100,4.59
   9.200,4.75
   9.300,4.95
   9.400,5.14
   9.500,5.48
   9.600,5.77
   9.700,6.11
   9.800,6.52
   9.900,6.79
  10.000,8.23
  11.000,11.25
  12.000,12.57
  13.000,13.75
  14.000,15.72
  15.000,37.65
  16.000,78.73
  17.000,83.55
  18.000,89.07
  19.000,91.41
  20.000,93.00
  21.000,94.64
  22.000,95.50
  23.000,95.84
  24.000,96.07
  25.000,96.27
  26.000,96.61
  27.000,97.05
  28.000,97.41
  29.000,97.59
  30.000,97.77
  31.000,98.84
  32.000,99.00
  33.000,99.07
  34.000,99.11
  35.000,99.18
  36.000,99.34
  37.000,99.39
  41.000,99.41
  42.000,99.45
  44.000,99.52
  46.000,99.68
  47.000,99.77
  54.000,99.80
  56.000,99.82
  57.000,99.84
  58.000,99.86
  60.000,99.89
  64.000,99.91
  68.000,99.93
  71.000,99.95
  76.000,99.98
  77.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
