2         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets         978.76       975.11         3.66     65.38000      3949.82 
Waits          0.00          ---          ---      0.00000          --- 
Totals       978.76       975.11         3.66     65.38000      3949.82 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET      22.000         0.00
GET      23.000         0.00
GET      24.000         0.01
GET      25.000         0.03
GET      26.000         0.04
GET      27.000         0.04
GET      28.000         0.05
GET      29.000         0.06
GET      30.000         0.07
GET      31.000         0.08
GET      32.000         0.09
GET      34.000         0.11
GET      35.000         0.12
GET      36.000         0.14
GET      37.000         0.16
GET      38.000         0.17
GET      39.000         0.20
GET      40.000         0.24
GET      41.000         0.30
GET      42.000         0.39
GET      43.000         0.45
GET      44.000         0.56
GET      45.000         0.66
GET      46.000         0.79
GET      47.000         1.01
GET      48.000         1.26
GET      49.000         1.54
GET      50.000         1.81
GET      51.000         2.07
GET      52.000         2.42
GET      53.000         2.81
GET      54.000         3.31
GET      55.000         3.89
GET      56.000         4.64
GET      57.000         5.74
GET      58.000         7.59
GET      59.000        10.39
GET      60.000        14.18
GET      61.000        19.02
GET      62.000        25.83
GET      63.000        36.90
GET      64.000        49.44
GET      65.000        58.02
GET      66.000        64.62
GET      67.000        70.54
GET      68.000        75.76
GET      69.000        79.96
GET      70.000        83.14
GET      71.000        85.97
GET      72.000        88.95
GET      73.000        92.14
GET      74.000        94.51
GET      75.000        95.90
GET      76.000        96.82
GET      77.000        97.54
GET      78.000        98.09
GET      79.000        98.47
GET      80.000        98.76
GET      81.000        98.99
GET      82.000        99.14
GET      83.000        99.28
GET      84.000        99.41
GET      85.000        99.51
GET      86.000        99.59
GET      87.000        99.65
GET      88.000        99.71
GET      89.000        99.74
GET      90.000        99.77
GET      91.000        99.80
GET      92.000        99.82
GET      93.000        99.83
GET      94.000        99.84
GET      95.000        99.84
GET      96.000        99.84
GET      97.000        99.85
GET      98.000        99.85
GET      99.000        99.85
GET     100.000        99.87
GET     110.000        99.89
GET     120.000        99.90
GET     130.000        99.91
GET     140.000        99.92
GET     150.000        99.93
GET     160.000        99.94
GET     170.000        99.95
GET     180.000        99.95
GET     200.000        99.96
GET     210.000        99.97
GET     220.000        99.98
GET     230.000        99.98
GET     240.000       100.00
---
