Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,13,0.074247,53922,0,13,0,0.000000
1,0,0.000000,0,15,0.067213,62220,0,15,0,0.000000
2,0,0.000000,0,16,0.060933,62241,1,15,0,0.000000
3,0,0.000000,0,15,0.066296,62220,0,15,0,0.000000
4,0,0.000000,0,16,0.064835,66368,0,16,0,0.000000
5,0,0.000000,0,15,0.064554,62216,0,15,0,0.000000
6,0,0.000000,0,15,0.065611,62216,0,15,0,0.000000
7,0,0.000000,0,16,0.066508,66362,0,16,0,0.000000
8,0,0.000000,0,15,0.066256,62218,0,15,0,0.000000
9,0,0.000000,0,15,0.065934,62220,0,15,0,0.000000
10,0,0.000000,0,15,0.066222,62218,0,15,0,0.000000
11,0,0.000000,0,15,0.066583,62220,0,15,0,0.000000
12,0,0.000000,0,15,0.065850,62216,0,15,0,0.000000
13,0,0.000000,0,16,0.064521,66364,0,16,0,0.000000
14,0,0.000000,0,15,0.065690,62218,0,15,0,0.000000
15,0,0.000000,0,15,0.065586,62218,0,15,0,0.000000
16,0,0.000000,0,15,0.066300,62212,0,15,0,0.000000
17,0,0.000000,0,16,0.064761,66368,0,16,0,0.000000
18,0,0.000000,0,15,0.064556,62214,0,15,0,0.000000
19,0,0.000000,0,15,0.065494,62218,0,15,0,0.000000
20,0,0.000000,0,16,0.065241,66364,0,16,0,0.000000
21,0,0.000000,0,15,0.065923,62218,0,15,0,0.000000
22,0,0.000000,0,14,0.067110,58068,0,14,0,0.000000
23,0,0.000000,0,16,0.065335,66366,0,16,0,0.000000
24,0,0.000000,0,16,0.063725,66360,0,16,0,0.000000
25,0,0.000000,0,15,0.066289,62216,0,15,0,0.000000
26,0,0.000000,0,15,0.066791,62218,0,15,0,0.000000
27,0,0.000000,0,15,0.065641,62216,0,15,0,0.000000
28,0,0.000000,0,15,0.067327,62220,0,15,0,0.000000
29,0,0.000000,0,15,0.065343,62216,0,15,0,0.000000
30,0,0.000000,0,16,0.064966,66364,0,16,0,0.000000
31,0,0.000000,0,15,0.065442,62216,0,15,0,0.000000
32,0,0.000000,0,15,0.066750,62218,0,15,0,0.000000
33,0,0.000000,0,15,0.067552,62220,0,15,0,0.000000
34,0,0.000000,0,15,0.067189,62220,0,15,0,0.000000
35,0,0.000000,0,15,0.066307,62218,0,15,0,0.000000
36,0,0.000000,0,15,0.063510,62218,0,15,0,0.000000
37,0,0.000000,0,16,0.065850,66366,0,16,0,0.000000
38,0,0.000000,0,15,0.066549,62218,0,15,0,0.000000
39,0,0.000000,0,15,0.064470,62212,0,15,0,0.000000
40,0,0.000000,0,16,0.064471,66368,0,16,0,0.000000
41,0,0.000000,0,16,0.062468,62235,1,15,0,0.000000
42,0,0.000000,0,15,0.064704,62216,0,15,0,0.000000
43,0,0.000000,0,16,0.063313,66360,0,16,0,0.000000
44,0,0.000000,0,16,0.061425,62241,1,15,0,0.000000
45,0,0.000000,0,16,0.063486,66368,0,16,0,0.000000
46,0,0.000000,0,15,0.065448,62216,0,15,0,0.000000
47,0,0.000000,0,16,0.064393,66364,0,16,0,0.000000
48,0,0.000000,0,16,0.061131,62239,1,15,0,0.000000
49,0,0.000000,0,15,0.066227,62216,0,15,0,0.000000
50,0,0.000000,0,15,0.065969,62220,0,15,0,0.000000
51,0,0.000000,0,15,0.066041,62220,0,15,0,0.000000
52,0,0.000000,0,16,0.065753,66368,0,16,0,0.000000
53,0,0.000000,0,15,0.066342,62212,0,15,0,0.000000
54,0,0.000000,0,15,0.065949,62218,0,15,0,0.000000
55,0,0.000000,0,15,0.065360,62216,0,15,0,0.000000
56,0,0.000000,0,15,0.065897,62220,0,15,0,0.000000
57,0,0.000000,0,16,0.064409,66356,0,16,0,0.000000
58,0,0.000000,0,15,0.065551,62214,0,15,0,0.000000
59,0,0.000000,0,15,0.065442,62212,0,15,0,0.000000
60,0,0.000000,0,15,0.065667,62216,0,15,0,0.000000
61,0,0.000000,0,16,0.066612,66364,0,16,0,0.000000
62,0,0.000000,0,15,0.065866,62220,0,15,0,0.000000
63,0,0.000000,0,15,0.066395,62214,0,15,0,0.000000
64,0,0.000000,0,16,0.063277,66364,0,16,0,0.000000
65,0,0.000000,0,15,0.066694,62218,0,15,0,0.000000
66,0,0.000000,0,15,0.065401,62212,0,15,0,0.000000
67,0,0.000000,0,15,0.065043,62216,0,15,0,0.000000
68,0,0.000000,0,16,0.065358,66368,0,16,0,0.000000
69,0,0.000000,0,15,0.065943,62214,0,15,0,0.000000
70,0,0.000000,0,1,0.068992,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
  32.000,0.09
  42.000,0.19
  46.000,0.37
  47.000,0.75
  48.000,0.84
  49.000,1.21
  51.000,1.40
  52.000,1.68
  53.000,1.96
  54.000,2.24
  55.000,2.62
  56.000,3.08
  57.000,4.11
  58.000,6.17
  59.000,8.97
  60.000,13.27
  61.000,18.41
  62.000,26.45
  63.000,37.57
  64.000,50.47
  65.000,57.66
  66.000,64.39
  67.000,69.44
  68.000,74.39
  69.000,79.25
  70.000,82.43
  71.000,85.14
  72.000,88.97
  73.000,92.80
  74.000,95.51
  75.000,96.92
  76.000,98.04
  77.000,98.69
  78.000,99.07
  79.000,99.25
  80.000,99.44
  81.000,99.53
  83.000,99.63
  87.000,99.72
  90.000,99.81
 130.000,99.91
 140.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
