1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          54.84          ---          ---     14.51000       221.51 
Gets          54.84      1470.21        10.40     21.94100      5941.48 
Waits          0.00          ---          ---      0.00000          --- 
Totals       109.67      1470.21        10.40     18.22500      6163.00 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.800         0.03
SET       1.900         0.08
SET       2.000         0.18
SET       2.100         0.29
SET       2.200         0.44
SET       2.300         0.60
SET       2.400         0.83
SET       2.500         1.15
SET       2.600         1.51
SET       2.700         1.95
SET       2.800         2.42
SET       2.900         2.71
SET       3.000         3.18
SET       3.100         3.57
SET       3.200         4.06
SET       3.300         4.45
SET       3.400         4.92
SET       3.500         5.50
SET       3.600         5.86
SET       3.700         6.12
SET       3.800         6.51
SET       3.900         6.82
SET       4.000         7.29
SET       4.100         7.61
SET       4.200         8.02
SET       4.300         8.39
SET       4.400         8.65
SET       4.500         9.04
SET       4.600         9.40
SET       4.700         9.87
SET       4.800        10.39
SET       4.900        10.76
SET       5.000        10.97
SET       5.100        11.38
SET       5.200        11.72
SET       5.300        12.01
SET       5.400        12.24
SET       5.500        12.48
SET       5.600        12.76
SET       5.700        13.44
SET       5.800        13.73
SET       5.900        13.99
SET       6.000        14.38
SET       6.100        14.80
SET       6.200        15.13
SET       6.300        15.68
SET       6.400        16.41
SET       6.500        16.88
SET       6.600        17.32
SET       6.700        17.58
SET       6.800        18.23
SET       6.900        18.81
SET       7.000        19.12
SET       7.100        19.64
SET       7.200        20.16
SET       7.300        21.05
SET       7.400        21.65
SET       7.500        22.30
SET       7.600        22.82
SET       7.700        23.29
SET       7.800        23.86
SET       7.900        24.51
SET       8.000        25.14
SET       8.100        25.66
SET       8.200        26.18
SET       8.300        26.70
SET       8.400        27.32
SET       8.500        27.82
SET       8.600        28.34
SET       8.700        29.07
SET       8.800        29.56
