1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          58.53          ---          ---     13.96300       236.41 
Gets          58.51      1570.01         9.80     20.19500      6344.77 
Waits          0.00          ---          ---      0.00000          --- 
Totals       117.04      1570.01         9.80     17.07900      6581.18 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.02
SET       2.000         0.10
SET       2.100         0.34
SET       2.200         0.51
SET       2.300         0.85
SET       2.400         1.12
SET       2.500         1.49
SET       2.600         2.00
SET       2.700         2.37
SET       2.800         2.88
SET       2.900         3.49
SET       3.000         3.95
SET       3.100         4.42
SET       3.200         5.00
SET       3.300         5.47
SET       3.400         5.88
SET       3.500         6.39
SET       3.600         7.03
SET       3.700         7.47
SET       3.800         8.03
SET       3.900         8.45
SET       4.000         8.81
SET       4.100         9.35
SET       4.200         9.84
SET       4.300        10.30
SET       4.400        10.96
SET       4.500        11.28
SET       4.600        11.69
SET       4.700        12.25
SET       4.800        12.67
SET       4.900        13.18
SET       5.000        13.45
SET       5.100        13.81
SET       5.200        14.13
SET       5.300        14.60
SET       5.400        14.86
SET       5.500        15.13
SET       5.600        15.50
SET       5.700        15.99
SET       5.800        16.50
SET       5.900        16.96
SET       6.000        17.45
SET       6.100        17.72
SET       6.200        18.26
SET       6.300        18.82
SET       6.400        19.38
SET       6.500        19.77
SET       6.600        20.21
SET       6.700        20.80
SET       6.800        21.45
SET       6.900        22.02
SET       7.000        22.58
SET       7.100        23.19
SET       7.200        23.90
SET       7.300        24.51
SET       7.400        25.07
SET       7.500        25.70
SET       7.600        26.12
SET       7.700        26.75
SET       7.800        27.56
SET       7.900        27.92
SET       8.000        28.48
SET       8.100        29.24
SET       8.200        29.85
SET       8.300        30.31
SET       8.400        30.68
SET       8.500        31.22
SET       8.600        31.80
SET       8.700        32.56
SET       8.800        33.07
SET       8.900        33.54
SET       9.000        33.93
SET       9.100        34.22
SET       9.200        34.76
SET       9.300        35.32
SET       9.400        35.76
SET       9.500        36.08
SET       9.600        36.47
SET       9.700        37.08
SET       9.800        37.56
SET       9.900        37.83
SET      10.000        39.69
SET      11.000        43.62
SET      12.000        47.25
SET      13.000        51.04
SET      14.000        55.87
SET      15.000        64.17
SET      16.000        69.69
SET      17.000        73.52
SET      18.000        76.98
SET      19.000        78.84
SET      20.000        80.45
SET      21.000        81.96
SET      22.000        84.55
SET      23.000        85.99
SET      24.000        87.33
SET      25.000        88.16
SET      26.000        89.19
SET      27.000        90.33
SET      28.000        91.80
SET      29.000        92.60
SET      30.000        95.05
SET      31.000        96.95
SET      32.000        97.68
SET      33.000        98.46
SET      34.000        98.90
SET      35.000        99.29
SET      36.000        99.46
SET      37.000        99.73
SET      38.000        99.83
SET      41.000        99.90
SET      42.000        99.93
SET      46.000        99.95
SET      49.000       100.00
---
GET       2.600         0.05
GET       2.700         0.10
GET       2.800         0.24
GET       2.900         0.54
GET       3.000         0.68
GET       3.100         0.93
GET       3.200         1.25
GET       3.300         1.66
GET       3.400         2.12
GET       3.500         2.69
GET       3.600         3.15
GET       3.700         3.74
GET       3.800         4.30
GET       3.900         4.76
GET       4.000         5.27
GET       4.100         6.05
GET       4.200         6.59
GET       4.300         7.15
GET       4.400         7.76
GET       4.500         8.52
GET       4.600         8.98
GET       4.700         9.84
GET       4.800        10.35
GET       4.900        10.82
GET       5.000        11.45
GET       5.100        12.13
GET       5.200        12.67
GET       5.300        13.21
GET       5.400        13.99
GET       5.500        14.75
GET       5.600        15.41
GET       5.700        15.97
GET       5.800        16.60
GET       5.900        17.14
GET       6.000        17.72
GET       6.100        18.16
GET       6.200        18.63
GET       6.300        19.24
GET       6.400        19.65
GET       6.500        20.12
GET       6.600        20.58
