1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          55.31          ---          ---     14.65400       223.42 
Gets          55.29      1483.66         9.28     21.49200      5995.83 
Waits          0.00          ---          ---      0.00000          --- 
Totals       110.60      1483.66         9.28     18.07200      6219.25 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.03
SET       2.000         0.10
SET       2.100         0.21
SET       2.200         0.34
SET       2.300         0.44
SET       2.400         0.65
SET       2.500         0.75
SET       2.600         1.24
SET       2.700         1.60
SET       2.800         1.99
SET       2.900         2.56
SET       3.000         3.02
SET       3.100         3.56
SET       3.200         4.11
SET       3.300         4.78
SET       3.400         5.24
SET       3.500         5.86
SET       3.600         6.43
SET       3.700         7.15
SET       3.800         7.54
SET       3.900         7.93
SET       4.000         8.47
SET       4.100         8.91
SET       4.200         9.17
SET       4.300         9.40
SET       4.400         9.74
SET       4.500        10.20
SET       4.600        10.51
SET       4.700        10.74
SET       4.800        11.03
SET       4.900        11.47
SET       5.000        11.70
SET       5.100        11.96
SET       5.200        12.27
SET       5.300        12.68
SET       5.400        13.02
SET       5.500        13.38
SET       5.600        13.79
SET       5.700        13.84
SET       5.800        14.26
SET       5.900        14.93
SET       6.000        15.21
SET       6.100        15.44
SET       6.200        15.96
SET       6.300        16.35
SET       6.400        16.61
SET       6.500        17.10
SET       6.600        17.64
SET       6.700        18.13
SET       6.800        18.75
SET       6.900        19.16
SET       7.000        19.71
SET       7.100        20.17
SET       7.200        20.74
SET       7.300        21.57
SET       7.400        22.21
SET       7.500        22.83
SET       7.600        23.50
SET       7.700        24.12
SET       7.800        24.61
SET       7.900        25.21
SET       8.000        25.88
SET       8.100        26.47
SET       8.200        27.14
SET       8.300        27.69
SET       8.400        28.33
SET       8.500        28.95
SET       8.600        29.39
SET       8.700        29.96
SET       8.800        30.45
SET       8.900        31.10
SET       9.000        31.59
SET       9.100        31.97
SET       9.200        32.41
SET       9.300        32.90
SET       9.400        33.24
SET       9.500        33.73
SET       9.600        34.22
SET       9.700        34.61
SET       9.800        35.18
SET       9.900        35.54
SET      10.000        37.96
SET      11.000        41.09
SET      12.000        44.63
SET      13.000        47.78
SET      14.000        52.22
SET      15.000        60.28
SET      16.000        66.55
SET      17.000        70.27
SET      18.000        73.32
SET      19.000        75.62
SET      20.000        77.61
SET      21.000        79.78
SET      22.000        82.23
SET      23.000        84.30
SET      24.000        85.56
SET      25.000        86.93
SET      26.000        88.15
SET      27.000        89.36
SET      28.000        90.47
SET      29.000        91.53
SET      30.000        94.19
SET      31.000        96.23
SET      32.000        97.13
SET      33.000        98.22
SET      34.000        98.66
SET      35.000        99.02
SET      36.000        99.41
SET      37.000        99.64
SET      38.000        99.79
SET      39.000        99.82
SET      40.000        99.87
SET      41.000        99.90
SET      42.000        99.95
SET      43.000        99.97
SET     220.000       100.00
---
GET       2.400         0.03
GET       2.600         0.10
GET       2.700         0.13
GET       2.800         0.36
GET       2.900         0.52
GET       3.000         0.70
GET       3.100         0.85
GET       3.200         1.19
GET       3.300         1.70
GET       3.400         2.09
GET       3.500         2.58
GET       3.600         3.20
GET       3.700         3.77
GET       3.800         4.26
GET       3.900         4.88
GET       4.000         5.48
GET       4.100         6.17
GET       4.200         6.51
GET       4.300         7.18
GET       4.400         7.62
GET       4.500         8.19
GET       4.600         8.71
GET       4.700         9.43
GET       4.800        10.07
GET       4.900        10.67
GET       5.000        11.13
GET       5.100        11.78
GET       5.200        12.30
GET       5.300        12.74
GET       5.400        13.10
GET       5.500        13.54
GET       5.600        13.98
GET       5.700        14.31
GET       5.800        14.80
GET       5.900        15.42
GET       6.000        16.02
GET       6.100        16.69
GET       6.200        17.05
GET       6.300        17.46
GET       6.400        17.75
GET       6.500        18.11
GET       6.600        18.52
GET       6.700        19.09
GET       6.800        19.37
GET       6.900        19.79
GET       7.000        20.30
GET       7.100        20.56
GET       7.200        21.00
GET       7.300        21.60
GET       7.400        22.09
GET       7.500        22.76
GET       7.600        23.46
GET       7.700        23.87
GET       7.800        24.57
GET       7.900        25.19
GET       8.000        25.50
GET       8.100        26.35
GET       8.200        26.81
GET       8.300        27.69
GET       8.400        28.34
GET       8.500        28.88
GET       8.600        29.37
GET       8.700        30.04
GET       8.800        30.82
GET       8.900        31.54
GET       9.000        32.03
GET       9.100        32.65
GET       9.200        33.30
GET       9.300        34.13
GET       9.400        34.82
GET       9.500        35.44
GET       9.600        36.01
GET       9.700        36.86
GET       9.800        37.56
GET       9.900        38.00
GET      10.000        40.64
GET      11.000        44.15
GET      12.000        46.60
GET      13.000        49.34
GET      14.000        51.51
GET      15.000        53.24
GET      16.000        55.39
GET      17.000        57.17
GET      18.000        58.49
GET      19.000        60.32
GET      20.000        61.97
GET      21.000        63.27
GET      22.000        64.04
GET      23.000        64.89
GET      24.000        66.29
GET      25.000        67.30
GET      26.000        67.92
GET      27.000        68.61
GET      28.000        69.78
GET      29.000        70.91
GET      30.000        71.84
GET      31.000        73.34
GET      32.000        76.21
GET      33.000        77.89
GET      34.000        79.33
GET      35.000        80.19
GET      36.000        80.73
GET      37.000        81.12
GET      38.000        81.76
GET      39.000        82.49
