1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          54.75          ---          ---     14.65100       221.17 
Gets          54.75      1467.98        10.34     21.85300      5932.46 
Waits          0.00          ---          ---      0.00000          --- 
Totals       109.51      1467.98        10.34     18.25200      6153.63 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.03
SET       2.000         0.05
SET       2.100         0.10
SET       2.200         0.13
SET       2.300         0.39
SET       2.400         0.60
SET       2.500         0.78
SET       2.600         1.15
SET       2.700         1.41
SET       2.800         2.01
SET       2.900         2.45
SET       3.000         3.03
SET       3.100         3.55
SET       3.200         4.23
SET       3.300         4.80
SET       3.400         5.37
SET       3.500         5.66
SET       3.600         6.10
SET       3.700         6.34
SET       3.800         6.76
SET       3.900         7.10
SET       4.000         7.36
SET       4.100         7.77
SET       4.200         8.30
SET       4.300         8.64
SET       4.400         8.87
SET       4.500         9.18
SET       4.600         9.55
SET       4.700         9.91
SET       4.800        10.15
SET       4.900        10.38
SET       5.000        10.80
SET       5.100        11.17
SET       5.200        11.51
SET       5.300        11.82
SET       5.400        12.37
SET       5.500        12.65
SET       5.600        12.97
SET       5.700        13.38
SET       5.800        13.78
SET       5.900        14.19
SET       6.000        14.66
SET       6.100        15.03
SET       6.200        15.42
SET       6.300        15.99
SET       6.400        16.36
SET       6.500        16.88
SET       6.600        17.24
SET       6.700        17.71
SET       6.800        18.24
SET       6.900        18.73
SET       7.000        19.20
SET       7.100        19.75
SET       7.200        20.22
SET       7.300        21.00
SET       7.400        21.60
SET       7.500        21.99
SET       7.600        22.65
SET       7.700        23.12
SET       7.800        23.77
SET       7.900        24.29
SET       8.000        24.97
SET       8.100        25.54
SET       8.200        26.04
SET       8.300        26.53
SET       8.400        27.16
SET       8.500        27.79
SET       8.600        28.31
SET       8.700        28.83
SET       8.800        29.45
SET       8.900        30.08
SET       9.000        30.60
SET       9.100        31.15
SET       9.200        31.52
SET       9.300        32.17
SET       9.400        32.69
SET       9.500        33.32
SET       9.600        33.68
SET       9.700        34.02
SET       9.800        34.46
SET       9.900        34.99
SET      10.000        36.89
SET      11.000        40.70
SET      12.000        43.86
SET      13.000        47.90
SET      14.000        53.93
SET      15.000        63.16
SET      16.000        69.84
SET      17.000        72.48
SET      18.000        74.07
SET      19.000        76.05
SET      20.000        77.46
SET      21.000        79.10
SET      22.000        81.58
SET      23.000        83.25
SET      24.000        84.19
SET      25.000        85.65
SET      26.000        87.24
SET      27.000        88.42
SET      28.000        89.41
SET      29.000        91.10
SET      30.000        94.78
SET      31.000        97.13
SET      32.000        97.57
SET      33.000        98.02
SET      34.000        98.33
SET      35.000        98.75
SET      36.000        99.09
SET      37.000        99.58
SET      38.000        99.84
SET      39.000        99.90
SET      40.000        99.92
SET      41.000        99.95
SET      42.000        99.97
SET      46.000       100.00
---
GET       2.500         0.03
GET       2.600         0.08
GET       2.700         0.16
GET       2.800         0.18
GET       2.900         0.31
GET       3.000         0.50
GET       3.100         0.57
GET       3.200         0.83
GET       3.300         1.10
GET       3.400         1.43
GET       3.500         2.11
GET       3.600         2.58
GET       3.700         3.18
GET       3.800         3.68
GET       3.900         4.25
GET       4.000         4.80
GET       4.100         5.37
GET       4.200         6.05
GET       4.300         6.60
GET       4.400         7.02
GET       4.500         7.70
GET       4.600         8.35
GET       4.700         8.84
GET       4.800         9.60
GET       4.900        10.31
GET       5.000        11.09
GET       5.100        11.66
GET       5.200        12.31
GET       5.300        12.60
GET       5.400        13.12
GET       5.500        13.51
GET       5.600        13.96
GET       5.700        14.51
GET       5.800        14.98
GET       5.900        15.29
GET       6.000        15.91
GET       6.100        16.31
GET       6.200        16.83
GET       6.300        17.24
GET       6.400        17.69
GET       6.500        18.16
GET       6.600        18.47
GET       6.700        18.94
GET       6.800        19.33
GET       6.900        19.62
GET       7.000        20.06
GET       7.100        20.64
GET       7.200        21.31
GET       7.300        21.78
GET       7.400        22.31
GET       7.500        22.91
GET       7.600        23.32
GET       7.700        23.82
GET       7.800        24.26
GET       7.900        24.76
GET       8.000        25.10
GET       8.100        25.75
GET       8.200        26.38
GET       8.300        26.77
GET       8.400        27.21
GET       8.500        27.81
GET       8.600        28.49
GET       8.700        29.04
GET       8.800        29.79
GET       8.900        30.60
GET       9.000        31.44
GET       9.100        32.17
GET       9.200        32.59
GET       9.300        33.32
GET       9.400        34.23
GET       9.500        34.93
GET       9.600        35.79
GET       9.700        36.32
GET       9.800        36.84
GET       9.900        37.41
GET      10.000        39.45
GET      11.000        42.66
GET      12.000        44.77
GET      13.000        46.26
GET      14.000        47.90
GET      15.000        49.83
GET      16.000        53.54
GET      17.000        56.01
GET      18.000        58.26
GET      19.000        59.41
GET      20.000        60.53
GET      21.000        61.23
GET      22.000        61.86
GET      23.000        63.11
GET      24.000        64.57
GET      25.000        65.72
GET      26.000        66.42
GET      27.000        67.10
GET      28.000        67.78
GET      29.000        68.46
GET      30.000        69.32
GET      31.000        71.75
GET      32.000        75.76
GET      33.000        78.32
GET      34.000        79.31
GET      35.000        80.07
GET      36.000        80.54
GET      37.000        81.06
GET      38.000        81.69
GET      39.000        82.44
GET      40.000        83.20
