Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,48,0.008441,198548,47,0.012512,5222453,7,1262,0,0.000000
1,34,0.010590,140638,34,0.018840,3778207,5,913,0,0.000000
2,30,0.012634,124093,31,0.019740,3442972,5,832,0,0.000000
3,31,0.013669,128228,31,0.018904,3443025,5,832,0,0.000000
4,35,0.012178,144773,34,0.016782,3786435,3,915,0,0.000000
5,33,0.015435,136507,33,0.014915,3670570,4,887,0,0.000000
6,30,0.014520,124092,30,0.017697,3310658,10,800,0,0.000000
7,27,0.015541,111683,27,0.022262,2991967,6,723,0,0.000000
8,28,0.010951,115813,28,0.025242,3116069,3,753,0,0.000000
9,30,0.013393,124088,30,0.019771,3339525,3,807,0,0.000000
10,26,0.013082,107545,27,0.024092,2991964,6,723,0,0.000000
11,29,0.013037,119956,29,0.021803,3219547,5,778,0,0.000000
12,32,0.014727,132358,31,0.016732,3438910,6,831,0,0.000000
13,33,0.012170,136501,33,0.018123,3670582,4,887,0,0.000000
14,29,0.013738,119954,29,0.020898,3231922,2,781,0,0.000000
15,32,0.011308,132363,32,0.019766,3563005,3,861,0,0.000000
16,30,0.011016,124093,31,0.021179,3434745,7,830,0,0.000000
17,29,0.015874,119954,28,0.019966,3099583,7,749,0,0.000000
18,27,0.015481,111680,27,0.021648,2975456,10,719,0,0.000000
19,28,0.014057,115819,29,0.020767,3219537,5,778,0,0.000000
20,28,0.012929,115814,27,0.023646,3000206,4,725,0,0.000000
21,27,0.015915,111686,28,0.020057,3107821,5,751,0,0.000000
22,29,0.015075,119962,28,0.020120,3107862,5,751,0,0.000000
23,27,0.015095,111681,28,0.021008,3103678,6,750,0,0.000000
24,30,0.014697,124091,30,0.018992,3323042,7,803,0,0.000000
25,28,0.015084,115819,27,0.021308,2983711,8,721,0,0.000000
26,29,0.015682,119956,30,0.017364,3331273,5,805,0,0.000000
27,33,0.010556,136496,32,0.020803,3558866,4,860,0,0.000000
28,30,0.013103,124092,30,0.020518,3323011,7,803,0,0.000000
29,32,0.013267,132361,33,0.017169,3674673,3,888,0,0.000000
30,32,0.013535,132362,32,0.017979,3567148,2,862,0,0.000000
31,30,0.014363,124094,29,0.019509,3236025,1,782,0,0.000000
32,28,0.014417,115822,28,0.020488,3099553,7,749,0,0.000000
33,30,0.014455,124099,31,0.018764,3447104,4,833,0,0.000000
34,27,0.012995,111684,26,0.024835,2888488,4,698,0,0.000000
35,27,0.014499,111683,27,0.021268,2983710,8,721,0,0.000000
36,31,0.010787,128233,31,0.022606,3447120,4,833,0,0.000000
37,30,0.011791,124094,30,0.021659,3331279,5,805,0,0.000000
38,26,0.016105,107546,26,0.021093,2884371,5,697,0,0.000000
39,30,0.014161,124094,30,0.019660,3339521,3,807,0,0.000000
40,26,0.013711,107544,26,0.025352,2880226,6,696,0,0.000000
41,28,0.011557,115819,28,0.023605,3078928,12,744,0,0.000000
42,26,0.015927,107552,27,0.022092,3000222,4,725,0,0.000000
43,23,0.014839,95139,22,0.029375,2437431,5,589,0,0.000000
44,33,0.013850,136503,33,0.016851,3670594,4,887,0,0.000000
45,29,0.017348,119956,30,0.016637,3339499,3,807,0,0.000000
46,33,0.012594,136501,33,0.017616,3682973,1,890,0,0.000000
47,33,0.013639,136500,32,0.016911,3558852,4,860,0,0.000000
48,27,0.013585,111680,28,0.022459,3116057,3,753,0,0.000000
49,32,0.012088,132363,32,0.019290,3558842,4,860,0,0.000000
50,29,0.012316,119950,28,0.022935,3099563,7,749,0,0.000000
51,24,0.016697,99274,24,0.023113,2665008,4,644,0,0.000000
52,29,0.013754,119956,29,0.022469,3219511,5,778,0,0.000000
53,24,0.016322,99274,25,0.024331,2768484,6,669,0,0.000000
54,34,0.014482,140631,34,0.014412,3761667,9,909,0,0.000000
55,29,0.011815,119949,29,0.023171,3223656,4,779,0,0.000000
56,29,0.013578,119953,28,0.021468,3103700,6,750,0,0.000000
57,26,0.013722,107548,27,0.023834,2996071,5,724,0,0.000000
58,27,0.013177,111682,27,0.023815,2996089,5,724,0,0.000000
59,30,0.015749,124085,29,0.018387,3223668,4,779,0,0.000000
60,25,0.014325,103411,26,0.024611,2876117,7,695,0,0.000000
61,32,0.014765,132367,32,0.016346,3554743,5,859,0,0.000000
62,24,0.015973,99284,24,0.025027,2669125,3,645,0,0.000000
63,30,0.015233,124090,29,0.019015,3219557,5,778,0,0.000000
64,23,0.013441,95137,24,0.029378,2660895,5,643,0,0.000000
65,27,0.012952,111687,27,0.023812,3000222,4,725,0,0.000000
66,30,0.016378,124088,30,0.016996,3322987,7,803,0,0.000000
67,28,0.012166,115822,27,0.024596,3004339,3,726,0,0.000000
68,25,0.016255,103412,25,0.023358,2776778,4,671,0,0.000000
69,25,0.014799,103407,25,0.025125,2780853,3,672,0,0.000000
70,0,0.000000,0,1,0.052379,111736,0,27,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   2.700,0.05
   2.800,0.10
   2.900,0.34
   3.000,0.54
   3.100,0.73
   3.200,0.93
   3.300,1.17
   3.400,1.71
   3.500,1.96
   3.600,2.64
   3.700,3.18
   3.800,3.77
   3.900,4.40
   4.000,5.13
   4.100,5.62
   4.200,6.26
   4.300,6.80
   4.400,7.48
   4.500,8.12
   4.600,8.66
   4.700,9.24
   4.800,9.83
   4.900,10.17
   5.000,11.00
   5.100,11.59
   5.200,12.22
   5.300,12.96
   5.400,13.40
   5.500,14.03
   5.600,14.47
   5.700,15.01
   5.800,15.65
   5.900,15.99
   6.000,16.38
   6.100,17.07
   6.200,17.46
   6.300,18.04
   6.400,18.34
   6.500,19.12
   6.600,19.66
   6.700,20.29
   6.800,20.83
   6.900,21.32
   7.000,21.66
   7.100,22.40
   7.200,23.03
   7.300,23.72
   7.400,24.35
   7.500,24.79
   7.600,25.43
   7.700,25.87
   7.800,26.50
   7.900,27.14
   8.000,27.87
   8.100,28.41
   8.200,29.10
   8.300,29.58
   8.400,30.27
   8.500,30.86
   8.600,31.44
   8.700,32.37
   8.800,33.06
   8.900,33.89
   9.000,34.87
   9.100,35.55
   9.200,36.23
   9.300,36.87
   9.400,37.51
   9.500,38.39
   9.600,38.88
   9.700,39.27
   9.800,39.61
   9.900,40.15
  10.000,42.84
  11.000,46.60
  12.000,48.90
  13.000,50.07
  14.000,51.83
  15.000,54.43
  16.000,56.87
  17.000,59.12
  18.000,60.98
  19.000,62.44
  20.000,63.37
  21.000,64.30
  22.000,65.38
  23.000,67.14
  24.000,68.36
  25.000,69.54
  26.000,70.22
  27.000,71.30
  28.000,71.88
  29.000,72.52
  30.000,73.79
  31.000,75.40
  32.000,78.73
  33.000,79.85
  34.000,80.78
  35.000,81.61
  36.000,82.10
  37.000,82.44
  38.000,83.03
  39.000,83.62
  40.000,84.30
  41.000,84.74
  42.000,85.09
  43.000,85.72
  44.000,86.01
  45.000,86.45
  46.000,87.19
  47.000,89.49
  48.000,92.67
  49.000,93.55
  50.000,93.89
  51.000,94.08
  52.000,94.47
  53.000,94.87
  54.000,95.06
  55.000,95.26
  56.000,95.45
  58.000,95.70
  59.000,95.94
  60.000,95.99
  61.000,96.19
  62.000,96.53
  63.000,97.65
  64.000,98.19
  65.000,98.29
  66.000,98.48
  67.000,98.73
  68.000,98.97
  69.000,99.07
  71.000,99.12
  72.000,99.22
  73.000,99.27
  75.000,99.32
  76.000,99.36
  78.000,99.56
  79.000,99.76
  80.000,99.80
  87.000,99.85
  89.000,99.90
  93.000,99.95
 110.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   1.800,0.05
   1.900,0.10
   2.000,0.20
   2.100,0.29
   2.200,0.39
   2.300,0.59
   2.400,0.83
   2.500,1.17
   2.600,1.61
   2.700,1.76
   2.800,2.30
   2.900,2.98
   3.000,3.47
   3.100,4.06
   3.200,4.60
   3.300,4.89
   3.400,5.67
   3.500,6.45
   3.600,6.85
   3.700,7.38
   3.800,7.97
   3.900,8.31
   4.000,8.95
   4.100,9.34
   4.200,10.12
   4.300,10.37
   4.400,11.30
   4.500,11.88
   4.600,12.08
   4.700,12.18
   4.800,12.32
   4.900,12.81
   5.000,12.96
   5.100,13.30
   5.200,13.59
   5.300,13.94
   5.400,14.38
   5.500,14.52
   5.600,14.91
   5.700,15.26
   5.800,15.65
   5.900,16.19
   6.000,16.67
   6.100,17.16
   6.200,17.80
   6.300,18.73
   6.400,19.27
   6.500,19.95
   6.600,20.34
   6.700,20.93
   6.800,21.22
   6.900,22.00
   7.000,22.64
   7.100,23.37
   7.200,24.01
   7.300,24.65
   7.400,25.43
   7.500,26.16
   7.600,26.80
   7.700,27.43
   7.800,28.17
   7.900,28.75
   8.000,29.68
   8.100,30.32
   8.200,31.34
   8.300,32.03
   8.400,32.76
   8.500,33.45
   8.600,33.99
   8.700,34.82
   8.800,35.31
   8.900,35.79
   9.000,36.28
   9.100,37.16
   9.200,37.75
   9.300,38.53
   9.400,38.92
   9.500,39.36
   9.600,40.00
   9.700,40.39
   9.800,40.93
   9.900,41.27
  10.000,43.57
  11.000,46.45
  12.000,48.95
  13.000,52.18
  14.000,57.51
  15.000,66.31
  16.000,71.69
  17.000,74.72
  18.000,76.14
  19.000,77.75
  20.000,79.56
  21.000,82.00
  22.000,84.16
  23.000,86.26
  24.000,87.82
  25.000,89.19
  26.000,90.61
  27.000,91.49
  28.000,92.03
  29.000,93.15
  30.000,95.75
  31.000,97.60
  32.000,98.29
  33.000,98.78
  34.000,99.02
  35.000,99.51
  36.000,99.71
  37.000,99.85
  38.000,99.90
  39.000,99.95
  40.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
