1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          57.13          ---          ---     13.98300       230.76 
Gets          57.11      1532.19         9.81     21.00700      6191.94 
Waits          0.00          ---          ---      0.00000          --- 
Totals       114.24      1532.19         9.81     17.49400      6422.70 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.700         0.05
SET       2.000         0.08
SET       2.100         0.13
SET       2.200         0.18
SET       2.300         0.43
SET       2.400         0.63
SET       2.500         0.83
SET       2.600         1.18
SET       2.700         1.50
SET       2.800         1.85
SET       2.900         2.10
SET       3.000         2.40
SET       3.100         2.98
SET       3.200         3.38
SET       3.300         3.93
SET       3.400         4.25
SET       3.500         4.78
SET       3.600         5.23
SET       3.700         5.78
SET       3.800         6.40
SET       3.900         6.95
SET       4.000         7.40
SET       4.100         8.00
SET       4.200         8.60
SET       4.300         9.23
SET       4.400         9.70
SET       4.500        10.28
SET       4.600        10.78
SET       4.700        11.15
SET       4.800        11.73
SET       4.900        12.08
SET       5.000        12.58
SET       5.100        13.13
SET       5.200        13.58
SET       5.300        13.88
SET       5.400        14.30
SET       5.500        14.63
SET       5.600        15.13
SET       5.700        15.50
SET       5.800        15.98
SET       5.900        16.65
SET       6.000        16.95
SET       6.100        17.40
SET       6.200        17.85
SET       6.300        18.25
SET       6.400        18.55
SET       6.500        19.15
SET       6.600        19.80
SET       6.700        20.53
SET       6.800        20.86
SET       6.900        21.36
SET       7.000        21.91
SET       7.100        22.48
SET       7.200        23.06
SET       7.300        23.68
SET       7.400        24.48
SET       7.500        25.36
SET       7.600        26.06
SET       7.700        26.78
SET       7.800        27.23
SET       7.900        28.01
SET       8.000        28.73
SET       8.100        29.33
SET       8.200        30.01
SET       8.300        30.58
SET       8.400        31.38
SET       8.500        32.03
SET       8.600        32.76
SET       8.700        33.63
SET       8.800        33.98
SET       8.900        34.48
SET       9.000        35.01
SET       9.100        35.81
SET       9.200        36.36
SET       9.300        36.83
SET       9.400        37.43
SET       9.500        37.91
SET       9.600        38.48
SET       9.700        38.88
SET       9.800        39.43
SET       9.900        39.78
SET      10.000        41.59
SET      11.000        44.89
SET      12.000        47.86
SET      13.000        51.89
SET      14.000        56.76
SET      15.000        64.74
SET      16.000        69.97
SET      17.000        72.94
SET      18.000        74.99
SET      19.000        76.67
SET      20.000        78.89
SET      21.000        81.47
SET      22.000        84.12
SET      23.000        86.17
SET      24.000        87.42
SET      25.000        88.82
SET      26.000        89.82
SET      27.000        90.77
SET      28.000        91.55
SET      29.000        92.70
SET      30.000        95.22
SET      31.000        96.92
SET      32.000        97.65
SET      33.000        98.10
SET      34.000        98.52
SET      35.000        98.97
SET      36.000        99.37
SET      37.000        99.62
SET      38.000        99.85
SET      39.000        99.92
SET      40.000        99.95
SET      43.000        99.97
SET      44.000       100.00
---
GET       2.600         0.03
GET       2.700         0.05
GET       2.900         0.15
GET       3.000         0.25
GET       3.100         0.43
GET       3.200         0.60
GET       3.300         0.90
GET       3.400         1.10
GET       3.500         1.53
GET       3.600         1.83
GET       3.700         2.30
GET       3.800         2.78
GET       3.900         3.38
GET       4.000         4.15
