1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          28.17          ---          ---     18.89900       113.78 
Gets          28.14      1510.68         8.78     52.13900      6104.72 
Waits          0.00          ---          ---      0.00000          --- 
Totals        56.30      1510.68         8.78     35.51000      6218.50 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.05
SET       2.100         0.15
SET       2.300         0.25
SET       2.400         0.56
SET       2.500         0.76
SET       2.600         0.91
SET       2.700         1.27
SET       2.800         1.77
SET       2.900         2.03
SET       3.000         2.48
SET       3.100         2.89
SET       3.200         3.14
SET       3.300         3.65
SET       3.400         4.16
SET       3.500         4.31
SET       3.600         4.77
SET       3.700         5.02
SET       3.800         5.38
SET       3.900         5.63
SET       4.000         5.78
SET       4.100         6.19
SET       4.200         6.34
SET       4.300         6.54
SET       4.400         6.90
SET       4.500         7.00
SET       4.600         7.40
SET       4.700         7.61
SET       4.800         7.71
SET       4.900         7.96
SET       5.000         8.06
SET       5.100         8.52
SET       5.200         9.03
SET       5.300         9.18
SET       5.400         9.43
SET       5.500         9.69
SET       5.600         9.99
SET       5.700        10.19
SET       5.800        10.34
SET       5.900        10.60
SET       6.000        10.90
SET       6.100        11.16
SET       6.200        11.41
SET       6.300        11.82
SET       6.400        12.12
SET       6.500        12.37
SET       6.600        12.53
SET       6.700        12.73
SET       6.800        12.98
SET       6.900        13.39
SET       7.000        13.64
SET       7.100        13.89
SET       7.200        14.05
SET       7.300        14.20
SET       7.400        14.30
SET       7.500        14.45
SET       7.600        14.76
SET       7.700        14.96
SET       7.800        15.11
SET       7.900        15.31
SET       8.000        15.82
SET       8.100        16.23
SET       8.200        16.58
SET       8.300        16.94
SET       8.400        17.34
SET       8.500        17.49
SET       8.600        17.85
SET       8.700        18.10
SET       8.800        18.41
SET       8.900        18.51
SET       9.000        18.86
SET       9.100        19.02
SET       9.200        19.22
SET       9.300        19.47
SET       9.400        19.93
SET       9.500        20.13
SET       9.600        20.44
SET       9.700        20.74
SET       9.800        20.84
SET       9.900        20.99
SET      10.000        22.62
SET      11.000        25.05
SET      12.000        27.59
SET      13.000        30.38
SET      14.000        33.72
SET      15.000        40.67
SET      16.000        45.74
SET      17.000        49.09
SET      18.000        52.33
SET      19.000        54.97
SET      20.000        57.81
SET      21.000        61.26
SET      22.000        63.08
SET      23.000        64.76
SET      24.000        67.14
SET      25.000        69.93
SET      26.000        72.46
SET      27.000        74.54
SET      28.000        76.93
SET      29.000        79.72
SET      30.000        85.80
SET      31.000        92.04
SET      32.000        93.91
SET      33.000        95.64
SET      34.000        96.96
SET      35.000        97.97
SET      36.000        98.58
SET      37.000        99.14
SET      38.000        99.34
SET      39.000        99.44
SET      40.000        99.54
SET      42.000        99.59
SET      43.000        99.65
SET      44.000        99.70
SET      46.000        99.75
SET      47.000        99.80
SET      50.000        99.85
SET      51.000        99.90
SET      52.000        99.95
SET      62.000       100.00
---
GET       3.700         0.05
GET       3.900         0.15
GET       4.000         0.30
GET       4.100         0.36
GET       4.200         0.41
GET       4.300         0.46
GET       4.400         0.51
GET       4.500         0.56
GET       4.600         0.61
GET       4.700         0.86
GET       4.800         0.96
GET       4.900         1.12
GET       5.000         1.32
GET       5.100         1.47
GET       5.200         1.57
GET       5.300         1.73
GET       5.400         1.83
GET       5.500         2.18
GET       5.600         2.39
GET       5.700         2.69
GET       5.800         2.89
GET       5.900         3.15
GET       6.100         3.45
GET       6.200         3.55
GET       6.300         3.81
GET       6.400         3.96
GET       6.500         4.06
GET       6.600         4.16
GET       6.700         4.37
GET       6.800         4.47
GET       6.900         4.67
GET       7.000         5.33
GET       7.100         5.84
GET       7.200         5.99
GET       7.300         6.19
GET       7.400         6.29
GET       7.500         6.45
GET       7.600         6.60
GET       7.700         6.80
GET       7.800         6.85
GET       7.900         7.21
GET       8.000         7.46
GET       8.100         7.77
GET       8.200         7.87
GET       8.300         8.22
GET       8.400         8.32
GET       8.500         8.83
GET       8.600         9.04
GET       8.700         9.14
GET       8.800         9.39
GET       8.900         9.44
GET       9.000         9.49
GET       9.100         9.80
GET       9.200        10.05
GET       9.300        10.25
GET       9.400        10.51
GET       9.500        10.96
GET       9.600        11.12
GET       9.700        11.27
GET       9.800        11.62
GET       9.900        11.78
GET      10.000        13.15
GET      11.000        15.58
GET      12.000        17.97
GET      13.000        19.70
GET      14.000        21.32
GET      15.000        22.99
GET      16.000        24.97
GET      17.000        25.94
GET      18.000        26.85
GET      19.000        27.66
GET      20.000        28.63
GET      21.000        29.39
GET      22.000        30.41
GET      23.000        31.37
GET      24.000        31.98
GET      25.000        32.74
GET      26.000        33.25
GET      27.000        34.06
GET      28.000        35.28
GET      29.000        36.50
GET      30.000        37.46
GET      31.000        38.83
GET      32.000        40.05
GET      33.000        41.02
GET      34.000        42.03
GET      35.000        42.79
GET      36.000        43.91
GET      37.000        44.72
GET      38.000        45.84
GET      39.000        46.55
GET      40.000        46.90
GET      41.000        47.56
GET      42.000        48.38
GET      43.000        48.78
GET      44.000        49.75
GET      45.000        51.12
GET      46.000        52.28
GET      47.000        54.01
GET      48.000        55.13
