1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          28.02          ---          ---     18.99800       113.19 
Gets          28.02      1504.41         8.75     52.34800      6079.41 
Waits          0.00          ---          ---      0.00000          --- 
Totals        56.04      1504.41         8.75     35.67300      6192.61 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.05
SET       2.200         0.31
SET       2.300         0.51
SET       2.400         0.92
SET       2.500         1.12
SET       2.600         1.38
SET       2.700         1.58
SET       2.800         1.89
SET       2.900         2.09
SET       3.000         2.29
SET       3.100         2.70
SET       3.200         3.16
SET       3.300         3.36
SET       3.400         3.57
SET       3.500         3.98
SET       3.600         4.33
SET       3.700         4.59
SET       3.800         4.89
SET       3.900         5.15
SET       4.000         5.40
SET       4.100         5.61
SET       4.200         6.01
SET       4.300         6.17
SET       4.400         6.32
SET       4.500         6.78
SET       4.600         7.14
SET       4.700         7.34
SET       4.800         7.75
SET       4.900         8.10
SET       5.000         8.31
SET       5.100         8.61
SET       5.200         8.97
SET       5.300         9.48
SET       5.400         9.89
SET       5.500        10.14
SET       5.600        10.40
SET       5.700        10.81
SET       5.800        11.06
SET       5.900        11.42
SET       6.000        11.57
SET       6.100        11.72
SET       6.200        12.03
SET       6.300        12.33
SET       6.400        12.64
SET       6.500        12.90
SET       6.600        13.15
SET       6.700        13.25
SET       6.800        13.51
SET       6.900        13.71
SET       7.000        14.12
SET       7.100        14.42
SET       7.200        14.73
SET       7.300        14.93
SET       7.400        15.55
SET       7.500        15.90
SET       7.600        16.06
SET       7.700        16.36
SET       7.800        16.82
SET       7.900        17.28
SET       8.000        17.43
SET       8.100        17.84
SET       8.200        18.09
SET       8.300        18.71
SET       8.400        19.16
SET       8.500        19.42
SET       8.600        19.93
SET       8.700        20.34
SET       8.800        20.49
SET       8.900        20.69
SET       9.000        20.95
SET       9.100        21.15
SET       9.200        21.46
SET       9.300        21.71
SET       9.400        21.76
SET       9.500        21.92
SET       9.600        22.07
SET       9.700        22.27
SET       9.800        22.43
SET       9.900        22.58
SET      10.000        23.45
SET      11.000        24.87
SET      12.000        26.30
SET      13.000        29.05
SET      14.000        32.42
SET      15.000        39.65
SET      16.000        46.02
SET      17.000        48.47
SET      18.000        50.41
SET      19.000        52.75
SET      20.000        56.07
SET      21.000        59.53
SET      22.000        63.76
SET      23.000        67.18
SET      24.000        69.16
SET      25.000        70.23
SET      26.000        71.76
SET      27.000        73.24
SET      28.000        75.48
SET      29.000        78.95
SET      30.000        84.66
SET      31.000        90.06
SET      32.000        93.63
SET      33.000        95.01
SET      34.000        95.82
SET      35.000        96.79
SET      36.000        98.01
SET      37.000        98.93
SET      38.000        99.44
SET      39.000        99.64
SET      41.000        99.69
SET      42.000        99.75
SET      43.000        99.80
SET      46.000        99.85
SET      47.000        99.95
SET      53.000       100.00
---
GET       3.900         0.10
GET       4.000         0.25
GET       4.100         0.31
GET       4.200         0.51
GET       4.300         0.56
GET       4.400         0.66
GET       4.500         0.92
GET       4.600         0.97
GET       4.700         1.07
GET       4.800         1.22
GET       4.900         1.33
GET       5.100         1.53
GET       5.200         1.73
GET       5.300         1.83
GET       5.400         1.94
GET       5.500         2.04
GET       5.600         2.50
GET       5.700         2.85
GET       5.800         3.06
GET       5.900         3.47
GET       6.000         3.62
GET       6.100         3.87
GET       6.200         4.08
GET       6.300         4.38
GET       6.400         4.64
GET       6.500         4.79
GET       6.600         4.99
GET       6.700         5.05
GET       6.800         5.20
GET       6.900         5.56
GET       7.000         5.76
GET       7.100         5.91
GET       7.200         5.96
GET       7.300         6.07
GET       7.400         6.37
GET       7.500         6.57
GET       7.600         6.78
GET       7.700         7.08
GET       7.800         7.39
GET       7.900         7.54
GET       8.000         7.85
GET       8.100         8.15
GET       8.200         8.51
GET       8.300         8.87
GET       8.400         8.97
GET       8.500         9.33
GET       8.600         9.84
GET       8.700        10.09
GET       8.800        10.55
GET       8.900        10.86
GET       9.000        11.01
GET       9.100        11.21
GET       9.200        11.42
GET       9.300        11.77
GET       9.400        12.18
GET       9.500        12.44
GET       9.600        12.79
GET       9.700        13.00
GET       9.800        13.30
GET       9.900        13.46
GET      10.000        15.80
GET      11.000        19.22
GET      12.000        21.30
GET      13.000        22.78
GET      14.000        23.85
GET      15.000        25.74
GET      16.000        27.22
GET      17.000        28.90
GET      18.000        30.07
GET      19.000        31.14
GET      20.000        31.86
GET      21.000        32.42
GET      22.000        33.23
GET      23.000        34.05
GET      24.000        34.96
GET      25.000        36.44
GET      26.000        37.87
GET      27.000        38.94
GET      28.000        39.86
GET      29.000        40.67
GET      30.000        41.49
GET      31.000        42.15
GET      32.000        43.48
GET      33.000        45.16
GET      34.000        46.08
GET      35.000        46.48
GET      36.000        46.79
GET      37.000        47.15
GET      38.000        47.71
GET      39.000        48.42
GET      40.000        49.13
GET      41.000        50.36
GET      42.000        51.33
GET      43.000        51.89
