Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,15,0.014872,62045,15,0.051303,3331151,5,805,0,0.000000
1,16,0.018510,66184,15,0.045447,3339367,3,807,0,0.000000
2,15,0.017365,62047,15,0.050641,3331133,5,805,0,0.000000
3,13,0.018394,53773,14,0.054405,3107636,5,751,0,0.000000
4,17,0.017815,70320,16,0.042910,3558724,4,860,0,0.000000
5,12,0.019648,49634,12,0.063040,2673130,2,646,0,0.000000
6,13,0.018873,53775,13,0.051322,2896594,2,700,0,0.000000
7,13,0.021077,53774,13,0.054112,2880076,6,696,0,0.000000
8,15,0.016422,62048,15,0.057829,3322905,7,803,0,0.000000
9,16,0.014777,66178,16,0.043571,3554560,5,859,0,0.000000
10,14,0.020740,57910,14,0.048924,3115929,3,753,0,0.000000
11,15,0.013882,62045,15,0.059538,3331145,5,805,0,0.000000
12,12,0.016061,49637,12,0.064867,2660783,5,643,0,0.000000
13,17,0.016596,70315,18,0.041345,3989122,8,964,0,0.000000
14,14,0.016718,57912,14,0.054844,3115947,3,753,0,0.000000
15,14,0.016126,57909,13,0.059647,2892459,3,699,0,0.000000
16,20,0.017218,82728,20,0.032269,4460744,2,1078,0,0.000000
17,16,0.014974,66181,16,0.043183,3554597,5,859,0,0.000000
18,13,0.018915,53771,13,0.058517,2884225,5,697,0,0.000000
19,15,0.018790,62048,15,0.051148,3322863,7,803,0,0.000000
20,11,0.020697,45500,11,0.069655,2441456,4,590,0,0.000000
21,13,0.020465,53773,14,0.054456,3099427,7,749,0,0.000000
22,14,0.017782,57910,13,0.058002,2880100,6,696,0,0.000000
23,14,0.018932,57908,15,0.048984,3339379,3,807,0,0.000000
24,13,0.017242,53774,13,0.059454,2884273,5,697,0,0.000000
25,17,0.019450,70316,16,0.042154,3542211,8,856,0,0.000000
26,18,0.016967,74459,18,0.037849,3993228,7,965,0,0.000000
27,16,0.019578,66179,16,0.042967,3538078,9,855,0,0.000000
28,13,0.018251,53774,13,0.053550,2892475,3,699,0,0.000000
29,13,0.016748,53773,13,0.063776,2896586,2,700,0,0.000000
30,12,0.018855,49638,12,0.054691,2656648,6,642,0,0.000000
31,12,0.019366,49632,12,0.070516,2664872,4,644,0,0.000000
32,14,0.018075,57910,14,0.053337,3115897,3,753,0,0.000000
33,12,0.019560,49639,12,0.057293,2677299,1,647,0,0.000000
34,19,0.016721,78592,19,0.041583,4237288,2,1024,0,0.000000
35,19,0.021542,78592,19,0.032325,4224897,5,1021,0,0.000000
36,15,0.016382,62052,15,0.049381,3335244,4,806,0,0.000000
37,17,0.018789,70318,17,0.038548,3782154,4,914,0,0.000000
38,15,0.017090,62045,15,0.052704,3318746,8,802,0,0.000000
39,15,0.019245,62048,16,0.043927,3566966,2,862,0,0.000000
40,13,0.018665,53773,13,0.058825,2884227,5,697,0,0.000000
41,15,0.015559,62047,14,0.050328,3111828,4,752,0,0.000000
42,12,0.019109,49636,12,0.064121,2669017,3,645,0,0.000000
43,16,0.015388,66180,16,0.049665,3538051,9,855,0,0.000000
44,13,0.019166,53771,13,0.058146,2871834,8,694,0,0.000000
45,14,0.017696,57906,14,0.054182,3099451,7,749,0,0.000000
46,16,0.017997,66188,16,0.044069,3562833,3,861,0,0.000000
47,16,0.023669,66184,16,0.039278,3554589,5,859,0,0.000000
48,10,0.017711,41367,10,0.083078,2230329,1,539,0,0.000000
49,16,0.018956,66184,17,0.040514,3794505,1,917,0,0.000000
50,13,0.021826,53774,12,0.051198,2677281,1,647,0,0.000000
51,14,0.019361,57911,14,0.059937,3107667,5,751,0,0.000000
52,13,0.021025,53774,13,0.056374,2896590,2,700,0,0.000000
53,9,0.019449,37227,10,0.080663,2217990,4,536,0,0.000000
54,15,0.022543,62047,14,0.048015,3115911,3,753,0,0.000000
55,12,0.020626,49639,12,0.057461,2660751,5,643,0,0.000000
56,13,0.018939,53775,13,0.055585,2892461,3,699,0,0.000000
57,17,0.019005,70320,17,0.045302,3773878,6,912,0,0.000000
58,24,0.011961,99276,24,0.027075,5325629,9,1287,0,0.000000
59,10,0.021087,41363,10,0.082746,2213891,5,535,0,0.000000
60,14,0.020726,57909,14,0.052910,3111798,4,752,0,0.000000
61,13,0.022613,53770,13,0.050292,2888342,4,698,0,0.000000
62,15,0.021057,62047,15,0.048009,3339355,3,807,0,0.000000
63,10,0.016735,41365,10,0.083311,2226254,2,538,0,0.000000
64,14,0.027021,57907,15,0.041662,3327012,6,804,0,0.000000
65,16,0.019985,66186,15,0.045629,3331143,5,805,0,0.000000
66,14,0.019608,57915,14,0.046870,3111786,4,752,0,0.000000
67,16,0.021850,66182,17,0.041063,3769793,7,911,0,0.000000
68,12,0.022451,49637,12,0.062754,2669021,3,645,0,0.000000
69,16,0.020836,66186,15,0.042849,3335240,4,806,0,0.000000
70,0,0.000000,0,1,0.051589,219317,1,53,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   3.700,0.10
   4.100,0.20
   4.200,0.30
   4.400,0.40
   4.600,0.50
   4.700,0.60
   4.800,0.79
   4.900,0.99
   5.000,1.09
   5.100,1.19
   5.200,1.59
   5.300,1.88
   5.400,2.18
   5.500,2.28
   5.700,2.38
   5.800,2.48
   5.900,2.68
   6.000,2.78
   6.100,2.98
   6.200,3.17
   6.300,3.57
   6.400,3.67
   6.500,3.87
   6.600,4.37
   6.700,4.66
   6.900,4.76
   7.000,5.06
   7.100,5.56
   7.300,5.75
   7.400,6.25
   7.500,6.55
   7.600,6.65
   7.700,6.75
   7.800,7.34
   7.900,7.54
   8.100,7.74
   8.200,7.94
   8.400,8.33
   8.500,8.63
   8.600,8.83
   8.700,9.52
   8.800,9.92
   8.900,10.32
   9.000,10.81
   9.100,11.51
   9.200,11.71
   9.300,11.81
   9.400,12.10
   9.500,12.40
   9.600,12.80
   9.700,13.19
   9.800,13.39
   9.900,13.49
  10.000,14.58
  11.000,17.36
  12.000,19.64
  13.000,21.53
  14.000,23.21
  15.000,24.60
  16.000,26.19
  17.000,28.37
  18.000,30.26
  19.000,31.94
  20.000,32.84
  21.000,33.23
  22.000,33.63
  23.000,34.42
  24.000,36.01
  25.000,37.60
  26.000,39.38
  27.000,39.88
  28.000,40.67
  29.000,41.17
  30.000,41.77
  31.000,43.15
  32.000,44.25
  33.000,45.63
  34.000,46.73
  35.000,47.62
  36.000,48.12
  37.000,48.41
  38.000,49.31
  39.000,50.50
  40.000,51.88
  41.000,53.08
  42.000,53.47
  43.000,54.17
  44.000,54.56
  45.000,54.86
  46.000,55.95
  47.000,56.85
  48.000,57.84
  49.000,59.03
  50.000,59.42
  51.000,60.02
  52.000,60.81
  53.000,61.51
  54.000,61.90
  55.000,63.00
  56.000,63.79
  57.000,64.19
  58.000,64.38
  59.000,64.78
  60.000,65.38
  61.000,65.58
  62.000,66.47
  63.000,67.76
  64.000,69.84
  65.000,70.44
  66.000,70.83
  67.000,71.23
  68.000,71.43
  69.000,71.53
  70.000,71.92
  71.000,72.12
  72.000,73.02
  73.000,73.21
  74.000,73.51
  75.000,73.71
  76.000,73.91
  77.000,74.31
  78.000,75.10
  79.000,76.49
  80.000,76.88
  81.000,77.68
  82.000,77.98
  83.000,78.37
  84.000,78.57
  86.000,79.17
  87.000,79.96
  88.000,80.16
  89.000,80.46
  90.000,80.85
  91.000,81.05
  92.000,81.35
  93.000,81.94
  94.000,82.74
  95.000,83.73
  96.000,84.23
  97.000,85.02
  98.000,85.52
  99.000,86.01
 100.000,87.80
 110.000,91.37
 120.000,93.65
 130.000,95.54
 140.000,97.12
 150.000,97.52
 160.000,98.81
 170.000,99.40
 190.000,99.60
 200.000,99.90
 360.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent
   2.000,0.10
   2.300,0.30
   2.500,0.69
   2.600,1.09
   2.700,1.29
   2.800,1.88
   2.900,2.08
   3.000,2.38
   3.100,2.98
   3.200,3.17
   3.300,3.37
   3.400,3.67
   3.500,3.97
   3.600,4.37
   3.700,5.36
   3.800,5.65
   3.900,5.75
   4.000,6.15
   4.100,6.45
   4.200,6.75
   4.300,7.14
   4.400,7.54
   4.500,7.84
   4.600,8.13
   4.700,8.33
   4.800,8.43
   4.900,8.53
   5.100,8.83
   5.200,8.93
   5.300,9.13
   5.400,9.62
   5.500,9.82
   5.600,10.12
   5.700,10.32
   5.800,10.71
   5.900,11.11
   6.000,11.31
   6.100,11.61
   6.200,11.90
   6.300,12.40
   6.400,12.90
   6.600,13.39
   6.700,14.09
   6.800,14.38
   6.900,14.58
   7.000,14.68
   7.100,14.78
   7.200,14.98
   7.300,15.18
   7.400,15.38
   7.500,15.77
   7.600,16.47
   7.700,16.57
   7.800,16.77
   7.900,17.36
   8.000,17.96
   8.100,18.25
   8.200,18.75
   8.300,18.85
   8.400,19.25
   8.500,19.54
   8.600,19.74
   8.700,19.94
   8.800,20.04
   8.900,20.44
   9.000,21.03
   9.100,21.53
   9.200,21.73
   9.300,22.22
   9.400,22.62
   9.600,22.82
   9.700,23.41
   9.800,23.61
   9.900,23.81
  10.000,24.90
  11.000,26.98
  12.000,29.07
  13.000,31.15
  14.000,35.02
  15.000,42.26
  16.000,45.83
  17.000,48.81
  18.000,51.49
  19.000,54.56
  20.000,57.04
  21.000,60.42
  22.000,64.88
  23.000,68.65
  24.000,70.73
  25.000,72.12
  26.000,74.01
  27.000,76.09
  28.000,77.28
  29.000,81.65
  30.000,88.00
  31.000,92.36
  32.000,94.64
  33.000,95.83
  34.000,96.33
  35.000,97.42
  36.000,98.41
  37.000,98.91
  38.000,99.40
  39.000,99.80
  45.000,99.90
 120.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
