1         Threads
2         Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets          28.22          ---          ---     19.02400       114.01 
Gets          28.21      1514.45         8.83     51.84300      6119.96 
Waits          0.00          ---          ---      0.00000          --- 
Totals        56.43      1514.45         8.83     35.43000      6233.97 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.100         0.05
SET       2.200         0.10
SET       2.300         0.20
SET       2.400         0.25
SET       2.500         0.46
SET       2.600         0.71
SET       2.700         1.11
SET       2.800         1.37
SET       2.900         1.57
SET       3.000         1.77
SET       3.100         2.13
SET       3.200         2.38
SET       3.300         2.58
SET       3.400         3.04
SET       3.500         3.44
SET       3.600         3.80
SET       3.700         4.20
SET       3.800         4.35
SET       3.900         4.61
SET       4.000         4.71
SET       4.100         5.26
SET       4.200         5.52
SET       4.300         5.92
SET       4.400         6.48
SET       4.500         6.58
SET       4.600         6.83
SET       4.700         7.29
SET       4.800         7.44
SET       4.900         7.95
SET       5.000         8.20
SET       5.100         8.45
SET       5.200         8.60
SET       5.300         8.96
SET       5.400         9.21
SET       5.500         9.46
SET       5.600         9.62
SET       5.700         9.82
SET       5.800        10.27
SET       5.900        10.58
SET       6.000        10.83
SET       6.100        11.08
SET       6.200        11.18
SET       6.300        11.44
SET       6.400        11.99
SET       6.500        12.15
SET       6.600        12.40
SET       6.700        12.90
SET       6.800        13.21
SET       6.900        13.31
SET       7.000        13.51
SET       7.100        13.97
SET       7.200        14.12
SET       7.300        14.52
SET       7.400        14.93
SET       7.500        15.18
SET       7.600        15.74
SET       7.700        16.14
SET       7.800        16.40
SET       7.900        16.65
SET       8.000        16.80
SET       8.100        17.31
SET       8.200        17.76
SET       8.300        18.32
SET       8.400        18.78
SET       8.500        19.13
SET       8.600        19.38
SET       8.700        19.69
SET       8.800        20.09
SET       8.900        20.34
SET       9.000        20.65
SET       9.100        21.05
SET       9.200        21.31
SET       9.300        21.61
SET       9.400        21.86
SET       9.500        22.06
SET       9.600        22.42
SET       9.700        22.77
SET       9.800        22.93
SET       9.900        23.08
SET      10.000        24.29
SET      11.000        26.11
SET      12.000        27.38
SET      13.000        29.81
SET      14.000        33.65
SET      15.000        40.74
SET      16.000        46.46
SET      17.000        48.79
SET      18.000        51.37
SET      19.000        53.59
SET      20.000        56.48
SET      21.000        59.67
SET      22.000        63.36
SET      23.000        66.85
SET      24.000        69.13
SET      25.000        70.29
SET      26.000        71.51
SET      27.000        72.67
SET      28.000        74.85
SET      29.000        78.24
SET      30.000        84.72
SET      31.000        90.18
SET      32.000        92.66
SET      33.000        93.98
SET      34.000        94.99
SET      35.000        96.00
SET      36.000        97.32
SET      37.000        98.68
SET      38.000        99.49
SET      39.000        99.60
SET      40.000        99.65
SET      41.000        99.80
SET      44.000        99.85
SET      46.000        99.90
SET      48.000        99.95
SET      55.000       100.00
---
GET       3.900         0.05
GET       4.000         0.15
GET       4.200         0.20
GET       4.300         0.25
GET       4.700         0.35
GET       4.800         0.46
GET       4.900         0.56
GET       5.000         0.71
GET       5.100         0.86
GET       5.200         1.22
GET       5.300         1.37
GET       5.400         1.62
GET       5.500         1.77
GET       5.600         1.87
GET       5.700         2.08
GET       5.800         2.23
GET       5.900         2.43
GET       6.000         2.58
GET       6.100         2.78
GET       6.200         3.09
GET       6.300         3.24
GET       6.400         3.39
GET       6.500         3.49
GET       6.600         3.80
GET       6.700         4.05
GET       6.800         4.15
GET       6.900         4.46
GET       7.000         4.86
GET       7.100         5.16
GET       7.200         5.27
GET       7.300         5.42
GET       7.400         5.67
GET       7.500         5.97
GET       7.600         6.28
GET       7.700         6.48
GET       7.800         6.89
GET       7.900         7.09
GET       8.000         7.24
GET       8.100         7.34
GET       8.200         7.44
GET       8.300         7.95
GET       8.400         8.35
GET       8.500         8.56
GET       8.600         8.86
GET       8.700         9.37
GET       8.800         9.72
GET       8.900         9.97
GET       9.000        10.23
GET       9.100        10.43
GET       9.200        10.63
GET       9.300        10.73
GET       9.400        11.04
GET       9.500        11.39
GET       9.600        11.70
GET       9.700        12.00
GET       9.800        12.46
GET       9.900        12.81
GET      10.000        15.04
GET      11.000        18.84
GET      12.000        20.51
GET      13.000        22.23
GET      14.000        23.85
GET      15.000        25.47
GET      16.000        27.19
GET      17.000        28.76
GET      18.000        29.87
GET      19.000        30.63
GET      20.000        31.29
GET      21.000        31.95
GET      22.000        32.46
GET      23.000        33.67
GET      24.000        34.84
GET      25.000        36.61
GET      26.000        38.23
GET      27.000        39.70
GET      28.000        40.15
GET      29.000        40.76
GET      30.000        41.47
GET      31.000        42.68
GET      32.000        44.25
GET      33.000        45.11
GET      34.000        45.77
GET      35.000        46.03
GET      36.000        46.53
GET      37.000        47.04
GET      38.000        47.80
GET      39.000        48.81
GET      40.000        50.28
GET      41.000        51.54
GET      42.000        52.00
GET      43.000        52.35
GET      44.000        52.86
GET      45.000        53.27
GET      46.000        54.08
