2         Threads
32        Connections per thread
70        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec 
------------------------------------------------------------------------
Sets           0.00          ---          ---      0.00000         0.00 
Gets        2965.54      2956.87         8.67     21.57700     11977.18 
Waits          0.00          ---          ---      0.00000          --- 
Totals      2965.54      2956.87         8.67     21.57700     11977.18 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
---
GET       2.500         0.00
GET       2.800         0.00
GET       2.900         0.00
GET       3.100         0.00
GET       3.300         0.00
GET       3.500         0.00
GET       3.700         0.00
GET       3.800         0.01
GET       3.900         0.01
GET       4.100         0.01
GET       4.200         0.01
GET       4.300         0.01
GET       4.400         0.02
GET       4.500         0.02
GET       4.600         0.02
GET       4.700         0.02
GET       4.800         0.02
GET       4.900         0.03
GET       5.000         0.03
GET       5.100         0.03
GET       5.200         0.04
GET       5.300         0.04
GET       5.400         0.04
GET       5.500         0.05
GET       5.600         0.05
GET       5.700         0.05
GET       5.800         0.06
GET       5.900         0.06
GET       6.000         0.06
GET       6.100         0.07
GET       6.200         0.07
GET       6.300         0.07
GET       6.400         0.08
GET       6.500         0.09
GET       6.600         0.10
GET       6.700         0.11
GET       6.800         0.11
GET       6.900         0.12
GET       7.000         0.12
GET       7.100         0.13
GET       7.200         0.14
GET       7.300         0.15
GET       7.400         0.16
GET       7.500         0.17
GET       7.600         0.18
GET       7.700         0.19
GET       7.800         0.21
GET       7.900         0.22
GET       8.000         0.23
GET       8.100         0.25
GET       8.200         0.26
GET       8.300         0.27
GET       8.400         0.29
GET       8.500         0.31
GET       8.600         0.33
GET       8.700         0.35
GET       8.800         0.37
GET       8.900         0.39
GET       9.000         0.42
GET       9.100         0.45
GET       9.200         0.47
GET       9.300         0.50
GET       9.400         0.54
GET       9.500         0.57
GET       9.600         0.60
GET       9.700         0.63
GET       9.800         0.67
GET       9.900         0.73
GET      10.000         1.01
GET      11.000         1.70
GET      12.000         2.71
GET      13.000         4.32
GET      14.000         6.68
GET      15.000         9.84
GET      16.000        14.57
GET      17.000        22.14
GET      18.000        31.31
GET      19.000        39.57
GET      20.000        47.20
GET      21.000        54.58
GET      22.000        61.39
GET      23.000        67.36
GET      24.000        72.69
GET      25.000        77.73
GET      26.000        82.80
GET      27.000        87.44
GET      28.000        91.10
GET      29.000        93.82
GET      30.000        95.56
GET      31.000        96.82
GET      32.000        97.65
GET      33.000        98.11
GET      34.000        98.45
GET      35.000        98.70
GET      36.000        98.87
GET      37.000        99.01
GET      38.000        99.12
GET      39.000        99.22
GET      40.000        99.31
GET      41.000        99.38
GET      42.000        99.43
GET      43.000        99.48
GET      44.000        99.52
GET      45.000        99.56
GET      46.000        99.58
GET      47.000        99.62
GET      48.000        99.64
GET      49.000        99.66
GET      50.000        99.67
GET      51.000        99.68
GET      52.000        99.69
GET      53.000        99.69
GET      54.000        99.71
GET      55.000        99.72
GET      56.000        99.73
GET      57.000        99.74
GET      58.000        99.75
GET      59.000        99.76
GET      60.000        99.78
GET      61.000        99.79
GET      62.000        99.81
GET      63.000        99.83
GET      64.000        99.85
GET      65.000        99.86
GET      66.000        99.87
GET      67.000        99.89
GET      68.000        99.90
GET      69.000        99.91
GET      70.000        99.92
GET      71.000        99.93
GET      72.000        99.94
GET      73.000        99.94
GET      74.000        99.95
GET      75.000        99.95
GET      76.000        99.96
GET      77.000        99.96
GET      78.000        99.96
GET      79.000        99.96
GET      80.000        99.97
GET      81.000        99.97
GET      82.000        99.97
GET      83.000        99.97
GET      84.000        99.97
GET      85.000        99.97
GET      86.000        99.98
GET      88.000        99.98
GET      89.000        99.98
GET      90.000        99.98
GET      91.000        99.98
GET      92.000        99.98
GET      93.000        99.98
GET      94.000        99.98
GET      95.000        99.98
GET      96.000        99.98
GET      99.000        99.98
GET     100.000        99.99
GET     110.000        99.99
GET     120.000       100.00
GET     130.000       100.00
GET     140.000       100.00
GET     150.000       100.00
---
