Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,43,0.023103,174235,1,42,0,0.000000
1,0,0.000000,0,46,0.021509,190804,0,46,0,0.000000
2,0,0.000000,0,43,0.023379,178354,0,43,0,0.000000
3,0,0.000000,0,47,0.021249,194952,0,47,0,0.000000
4,0,0.000000,0,45,0.022166,186650,0,45,0,0.000000
5,0,0.000000,0,44,0.023038,182502,0,44,0,0.000000
6,0,0.000000,0,45,0.022233,186652,0,45,0,0.000000
7,0,0.000000,0,45,0.021727,186650,0,45,0,0.000000
8,0,0.000000,0,45,0.022560,186644,0,45,0,0.000000
9,0,0.000000,0,43,0.023386,178360,0,43,0,0.000000
10,0,0.000000,0,44,0.022734,182500,0,44,0,0.000000
11,0,0.000000,0,44,0.022131,182508,0,44,0,0.000000
12,0,0.000000,0,47,0.021794,194950,0,47,0,0.000000
13,0,0.000000,0,45,0.021946,186652,0,45,0,0.000000
14,0,0.000000,0,46,0.021935,186663,1,45,0,0.000000
15,0,0.000000,0,46,0.021814,186677,1,45,0,0.000000
16,0,0.000000,0,47,0.021167,190819,1,46,0,0.000000
17,0,0.000000,0,45,0.022048,186660,0,45,0,0.000000
18,0,0.000000,0,44,0.023012,182498,0,44,0,0.000000
19,0,0.000000,0,44,0.022409,182496,0,44,0,0.000000
20,0,0.000000,0,45,0.022205,186642,0,45,0,0.000000
21,0,0.000000,0,45,0.021919,186652,0,45,0,0.000000
22,0,0.000000,0,44,0.023032,182496,0,44,0,0.000000
23,0,0.000000,0,44,0.022589,182502,0,44,0,0.000000
24,0,0.000000,0,47,0.021448,194948,0,47,0,0.000000
25,0,0.000000,0,43,0.023233,178350,0,43,0,0.000000
26,0,0.000000,0,44,0.022734,182510,0,44,0,0.000000
27,0,0.000000,0,44,0.022762,182504,0,44,0,0.000000
28,0,0.000000,0,46,0.021789,190794,0,46,0,0.000000
29,0,0.000000,0,46,0.021651,186671,1,45,0,0.000000
30,0,0.000000,0,46,0.021777,190802,0,46,0,0.000000
31,0,0.000000,0,46,0.021672,190796,0,46,0,0.000000
32,0,0.000000,0,42,0.023424,174200,0,42,0,0.000000
33,0,0.000000,0,42,0.024257,174210,0,42,0,0.000000
34,0,0.000000,0,45,0.022098,186650,0,45,0,0.000000
35,0,0.000000,0,44,0.022723,182500,0,44,0,0.000000
36,0,0.000000,0,46,0.022045,190804,0,46,0,0.000000
37,0,0.000000,0,45,0.021921,186648,0,45,0,0.000000
38,0,0.000000,0,45,0.022493,186654,0,45,0,0.000000
39,0,0.000000,0,47,0.021258,190815,1,46,0,0.000000
40,0,0.000000,0,43,0.022811,178356,0,43,0,0.000000
41,0,0.000000,0,46,0.022158,190802,0,46,0,0.000000
42,0,0.000000,0,45,0.021917,186654,0,45,0,0.000000
43,0,0.000000,0,45,0.022540,182519,1,44,0,0.000000
44,0,0.000000,0,45,0.022183,186654,0,45,0,0.000000
45,0,0.000000,0,45,0.021836,186656,0,45,0,0.000000
46,0,0.000000,0,45,0.021980,186648,0,45,0,0.000000
47,0,0.000000,0,44,0.023126,182504,0,44,0,0.000000
48,0,0.000000,0,45,0.022125,186648,0,45,0,0.000000
49,0,0.000000,0,46,0.021961,190796,0,46,0,0.000000
50,0,0.000000,0,45,0.022206,186656,0,45,0,0.000000
51,0,0.000000,0,46,0.021546,190802,0,46,0,0.000000
52,0,0.000000,0,45,0.021951,186650,0,45,0,0.000000
53,0,0.000000,0,45,0.022550,186640,0,45,0,0.000000
54,0,0.000000,0,47,0.021408,194946,0,47,0,0.000000
55,0,0.000000,0,46,0.021416,190802,0,46,0,0.000000
56,0,0.000000,0,47,0.021402,194944,0,47,0,0.000000
57,0,0.000000,0,45,0.022148,186650,0,45,0,0.000000
58,0,0.000000,0,44,0.022757,182498,0,44,0,0.000000
59,0,0.000000,0,44,0.022696,182498,0,44,0,0.000000
60,0,0.000000,0,47,0.021601,194948,0,47,0,0.000000
61,0,0.000000,0,43,0.022827,178354,0,43,0,0.000000
62,0,0.000000,0,48,0.020914,199092,0,48,0,0.000000
63,0,0.000000,0,46,0.021646,190784,0,46,0,0.000000
64,0,0.000000,0,45,0.022303,186644,0,45,0,0.000000
65,0,0.000000,0,44,0.022798,182498,0,44,0,0.000000
66,0,0.000000,0,48,0.020930,194973,1,47,0,0.000000
67,0,0.000000,0,45,0.022235,186650,0,45,0,0.000000
68,0,0.000000,0,44,0.022643,182504,0,44,0,0.000000
69,0,0.000000,0,93,0.010675,381613,1,92,0,0.000000
70,0,0.000000,0,1,0.013659,4148,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   1.900,0.03
   2.300,0.06
   2.600,0.09
   2.700,0.12
   2.800,0.16
   3.300,0.19
   3.800,0.22
   3.900,0.25
   4.100,0.28
   4.300,0.31
   4.400,0.34
   4.500,0.41
   5.800,0.44
   6.100,0.47
   6.500,0.50
   6.600,0.53
   7.100,0.56
   7.500,0.59
   7.700,0.62
   7.900,0.66
   8.100,0.69
   8.200,0.72
   8.500,0.81
   8.600,0.84
   8.800,0.87
   8.900,0.91
   9.000,0.97
   9.100,1.00
   9.500,1.06
   9.600,1.09
   9.800,1.19
   9.900,1.31
  10.000,1.59
  11.000,2.53
  12.000,3.62
  13.000,5.03
  14.000,6.78
  15.000,9.43
  16.000,13.31
  17.000,19.46
  18.000,27.90
  19.000,35.49
  20.000,42.83
  21.000,49.95
  22.000,56.42
  23.000,63.07
  24.000,69.54
  25.000,75.54
  26.000,80.44
  27.000,85.22
  28.000,89.94
  29.000,93.50
  30.000,95.44
  31.000,96.69
  32.000,97.72
  33.000,98.38
  34.000,98.72
  35.000,98.97
  36.000,99.19
  37.000,99.28
  38.000,99.38
  39.000,99.47
  40.000,99.50
  41.000,99.63
  42.000,99.66
  43.000,99.69
  44.000,99.72
  46.000,99.75
  47.000,99.78
  48.000,99.81
  62.000,99.88
  64.000,99.91
  65.000,99.94
  66.000,99.97
  73.000,100.00

Full-Test SET Latency
Latency (<= msec),Percent

Full-Test WAIT Latency
Latency (<= msec),Percent
